time,open,high,low,close,Long Entry,Short Entry,5m ADX(14),Volume
1719820800,1.076,1.0765,1.076,1.0765,0,0,34.76227830335712,3806
1719828000,1.076,1.076,1.0755000000000001,1.0755000000000001,0,0,34.70049254397772,2672
1719828000.001,1.0755000000000001,1.0755000000000001,1.0750000000000002,1.0750000000000002,0,0,33.957686689804,2672
1719842400,1.075,1.07552,1.0745,1.0745,0,0,32.631780166738196,6517.333333333333
1719842400.001,1.0745,1.0745,1.074,1.074,0,0,30.81013483182141,6517.333333333333
1719842400.002,1.074,1.074,1.0735000000000001,1.0735000000000001,0,0,28.64825216700654,6517.333333333333
1719846000,1.0735000000000001,1.0735000000000001,1.0730000000000002,1.0730000000000002,0,0,27.149479608887045,4910
1719864000,1.0735000000000001,1.074,1.07294,1.074,0,0,25.21327990728453,9948
1719892800,1.0735000000000001,1.0735000000000001,1.0730000000000002,1.0730000000000002,1,0,23.415380184367912,8876
1719903600,1.073,1.073,1.0725,1.0725,0,0,22.2876493726635,4164
1719903600.001,1.0725,1.0725,1.072,1.072,0,0,21.7436797458668,4164
1719910800,1.072,1.072,1.0715000000000001,1.0715000000000001,0,0,21.701158390819916,7147
1719921600,1.072,1.0725,1.072,1.0725,0,0,21.007808511687447,4552
1719921600.001,1.0725,1.073,1.0725,1.073,0,0,19.762012502959053,4552
1719925200,1.073,1.0735,1.073,1.0735,0,0,18.65023176216523,3223.5
1719925200.001,1.0735000000000001,1.074,1.0735000000000001,1.074,0,0,18.12903875331815,3223.5
1719946800,1.074,1.0745,1.07321,1.0745,0,0,18.116521882953705,19525
1719990000,1.0745,1.075,1.07386,1.075,0,0,18.53992786945931,8088
1719990000.001,1.075,1.0755,1.075,1.0755,0,0,19.33470093437853,8088
1720008000,1.0755000000000001,1.076,1.0755000000000001,1.076,0,0,20.44362342617636,5104.333333333333
1720008000.001,1.076,1.0765,1.076,1.0765,0,0,21.816046527199532,5104.333333333333
1720008000.002,1.0765,1.077,1.0765,1.077,0,0,23.407201098044133,5104.333333333333
1720011600,1.077,1.0775,1.077,1.0775,0,0,25.17757992028573,1327.3333333333333
1720011600.001,1.0775000000000001,1.078,1.0775000000000001,1.078,0,0,27.092383639925195,1327.3333333333333
1720011600.002,1.078,1.0785,1.078,1.0785,0,0,29.12102361569592,1327.3333333333333
1720015200,1.0785,1.079,1.0785,1.079,1,0,31.23667565981238,2705.25
1720015200.001,1.079,1.0795,1.079,1.0795,0,0,33.41587934141052,2705.25
1720015200.002,1.0795000000000001,1.08,1.0795000000000001,1.08,0,0,35.638178119500836,2705.25
1720015200.003,1.08,1.0805,1.08,1.0805,0,0,37.88579609497357,2705.25
1720026000,1.08,1.08,1.0795000000000001,1.0795000000000001,0,0,39.106856863731,2943
1720026000.001,1.0795000000000001,1.0795000000000001,1.0790000000000002,1.0790000000000002,0,0,39.43842214781345,2943
1720026000.002,1.079,1.079,1.0785,1.0785,0,0,39.0029467704225,2943
1720080000,1.079,1.0795,1.07803,1.0795,0,0,38.94294802963885,11263
1720080000.001,1.0795000000000001,1.08,1.0795000000000001,1.08,0,0,39.20641199358706,11263
1720101600,1.08,1.0805,1.08,1.0805,0,0,39.746923114004375,13853
1720105200,1.0805,1.081,1.0805,1.081,0,0,40.52311804905806,1390
1720141200,1.081,1.0815,1.081,1.0815,0,0,41.49819062861738,7301
1720148400,1.0815000000000001,1.082,1.0815000000000001,1.082,0,0,42.639443199470236,2488
1720162800,1.082,1.0825,1.082,1.0825,0,0,43.91788004326266,8429
1720202400,1.0825,1.083,1.0819,1.083,0,0,45.307838969055375,23114.5
1720202400.001,1.083,1.0835,1.083,1.0835,0,0,46.786657550454095,23114.5
1720206000,1.0835000000000001,1.084,1.0835000000000001,1.084,0,0,48.33437080877489,1287
1720386000,1.0835000000000001,1.0835000000000001,1.0830000000000002,1.0830000000000002,0,0,48.906951526625086,731
1720386000.001,1.083,1.083,1.0825,1.0825,0,1,48.636516941022414,731
1720386000.002,1.0825,1.0825,1.082,1.082,0,0,47.641187102843666,731
1720407600,1.0825,1.083,1.0825,1.083,0,0,47.051692708935114,11149
1720422000,1.083,1.0835,1.08218,1.0835,0,0,46.814915913314955,12645
1720440000,1.0835000000000001,1.084,1.08299,1.084,0,0,46.88328698470631,17548
1720461600,1.0835000000000001,1.08412,1.0830000000000002,1.0830000000000002,0,0,47.014670415625304,17280
1720465200,1.083,1.083,1.0825,1.0825,0,0,46.33462381117833,1459
1720508400,1.0825,1.08306,1.082,1.082,0,0,44.964668371960435,16788
1720522800,1.082,1.082,1.0815000000000001,1.0815000000000001,0,0,43.01217526722132,11296
1720544400,1.0815000000000001,1.0822,1.0810000000000002,1.0810000000000002,0,0,40.571909059205524,28095
1720580400,1.0815000000000001,1.082,1.0815000000000001,1.082,0,0,38.30594758033371,12781
1720609200,1.082,1.0825,1.082,1.0825,1,0,36.72062447315136,19622
1720641600,1.0825,1.083,1.0825,1.083,0,0,35.72207840604224,25864
1720656000,1.083,1.0835,1.083,1.0835,0,0,35.227684500534956,3519
1720684800,1.0835000000000001,1.084,1.0835000000000001,1.084,0,0,35.1647102170435,9955
1720684800.001,1.084,1.0845,1.084,1.0845,0,0,35.46914486130478,9955
1720695600,1.0845,1.085,1.0845,1.085,0,0,36.084677267937394,9583
1720699200,1.085,1.0855,1.085,1.0855,0,0,36.961800530034864,2004.857142857143
1720699200.001,1.0855000000000001,1.086,1.0855000000000001,1.086,0,0,38.057026116994834,2004.857142857143
1720699200.002,1.086,1.0865,1.086,1.0865,0,0,39.33219254067622,2004.857142857143
1720699200.003,1.0865,1.087,1.0865,1.087,0,0,40.75385603188022,2004.857142857143
1720699200.004,1.087,1.0875,1.087,1.0875,0,0,42.29275258170079,2004.857142857143
1720699200.005,1.0875000000000001,1.088,1.0875000000000001,1.088,0,0,43.923322267743984,2004.857142857143
1720699200.006,1.088,1.0885,1.088,1.0885,0,0,45.62328808749517,2004.857142857143
1720710000,1.088,1.08866,1.0875000000000001,1.0875000000000001,0,0,46.31089141533811,16190
1720710000.001,1.0875000000000001,1.0875000000000001,1.0870000000000002,1.0870000000000002,0,0,46.127116941437876,16190
1720717200,1.087,1.087,1.0865,1.0865,0,0,45.19724210718229,8966
1720767600,1.087,1.0875,1.08646,1.0875,0,0,44.68621910756644,39260
1720771200,1.0875000000000001,1.088,1.0875000000000001,1.088,0,0,44.537373632390604,1862.5
1720771200.001,1.088,1.0885,1.088,1.0885,0,0,44.70021824136076,1862.5
1720778400,1.0885,1.089,1.0885,1.089,0,0,45.12982436759196,6849
1720789200,1.089,1.0895,1.089,1.0895,0,0,45.78625746860688,22789
1720792800,1.0895,1.0899999999999999,1.0895,1.0899999999999999,1,0,46.63406873250568,4594.5
1720792800.001,1.09,1.0905,1.09,1.0905,0,0,47.64183749192677,4594.5
1720990800,1.09,1.0907,1.0895000000000001,1.0895000000000001,0,0,47.741763714947176,9291
1720990800.001,1.0895,1.0895,1.089,1.089,0,0,47.060604735505365,9291
1721030400,1.0895,1.0899999999999999,1.08857,1.0899999999999999,0,0,46.74858231502642,14526
1721030400.001,1.09,1.0905,1.09,1.0905,0,0,46.75571004006739,14526
1721034000,1.0905,1.091,1.0905,1.091,0,0,47.03736155754113,3640
1721048400,1.091,1.0915,1.091,1.0915,0,0,47.553745315002956,19113
1721062800,1.091,1.09172,1.0905,1.0905,0,0,47.236550431121685,7416.333333333333
1721062800.001,1.0905,1.0905,1.09,1.09,0,0,46.20356503607437,7416.333333333333
1721062800.002,1.09,1.09,1.0895000000000001,1.0895000000000001,0,0,44.55981570753892,7416.333333333333
1721106000,1.0895,1.09014,1.089,1.089,0,0,42.39881604808619,24548
1721116800,1.0895,1.0899999999999999,1.08886,1.0899999999999999,0,0,40.21838160658412,12704
1721131200,1.0895,1.09021,1.089,1.089,0,0,38.40294242220813,9806.5
1721131200.001,1.089,1.089,1.0885,1.0885,0,0,36.07313138544184,9806.5
1721138400,1.0885,1.0885,1.088,1.088,0,0,33.672494169343864,12497
1721149200,1.0885,1.089,1.0885,1.089,0,0,31.658352372246974,12595
1721152800,1.089,1.0895,1.089,1.0895,0,0,30.3080497190058,3202
1721156400,1.0895,1.0899999999999999,1.0895,1.0899999999999999,0,0,29.531460194475923,3477
1721185200,1.09,1.0905,1.09,1.0905,0,0,29.248792735660246,12428
1721203200,1.0905,1.091,1.08976,1.091,0,0,29.389440746948875,3410.5714285714284
1721203200.001,1.091,1.0915,1.091,1.0915,0,0,29.89096549689704,3410.5714285714284
1721203200.002,1.0915,1.0919999999999999,1.0915,1.0919999999999999,0,0,30.698196210240525,3410.5714285714284
1721203200.003,1.092,1.0925,1.092,1.0925,0,0,31.7624321842919,3410.5714285714284
1721203200.004,1.0925,1.093,1.0925,1.093,0,0,33.04073435143347,3410.5714285714284
1721203200.005,1.093,1.0935,1.093,1.0935,0,0,34.49529545978738,3410.5714285714284
1721203200.006,1.0935,1.0939999999999999,1.0935,1.0939999999999999,0,0,36.09287951582128,3410.5714285714284
1721232000,1.0935,1.09439,1.093,1.093,0,0,36.74739269901663,46608
1721257200,1.0935,1.0939999999999999,1.0935,1.0939999999999999,0,1,37.35515494055517,14527
1721300400,1.0935,1.0935,1.093,1.093,0,0,37.099592490137795,39251
1721307600,1.093,1.093,1.0925,1.0925,0,0,36.11285716926657,4895
1721307600.001,1.0925,1.0925,1.092,1.092,0,0,34.51075330601069,4895
1721307600.002,1.092,1.092,1.0915000000000001,1.0915000000000001,0,0,32.39470834265682,4895
1721322000,1.0915,1.0915,1.091,1.091,0,0,30.30811026388808,23117
1721325600,1.091,1.091,1.0905,1.0905,0,1,28.89963108835604,2103.5
1721325600.001,1.0905,1.0905,1.09,1.09,0,0,28.077888642105886,2103.5
1721347200,1.09,1.09,1.0895000000000001,1.0895000000000001,0,0,27.761872689814837,14106
1721350800,1.0895,1.0895,1.089,1.089,0,0,27.879807984127673,4208
1721376000,1.089,1.089,1.0885,1.0885,0,0,28.368146713980487,12639.5
1721376000.001,1.0885,1.0885,1.088,1.088,0,0,29.170674217255687,12639.5
1721386800,1.0885,1.089,1.0885,1.089,0,0,29.171970401372377,10235
1721412000,1.0885,1.0885,1.088,1.088,0,0,29.549313170310676,34971
1721599200,1.0885,1.089,1.08794,1.089,0,0,29.187589610449688,2726
1721599200.001,1.089,1.0895,1.089,1.0895,0,0,28.19418037827165,2726
1721624400,1.089,1.0899,1.0885,1.0885,0,0,27.718091313663614,18552
1721649600,1.0885,1.08918,1.088,1.088,0,0,27.688484458027418,31073
1721667600,1.0885,1.089,1.08799,1.089,0,0,27.669209670628035,23313
1721718000,1.0885,1.08943,1.088,1.088,0,0,27.029887539421054,30229
1721725200,1.088,1.088,1.0875000000000001,1.0875000000000001,0,0,26.893532043923052,4430
1721725200.001,1.0875000000000001,1.0875000000000001,1.0870000000000002,1.0870000000000002,0,0,27.185128555515504,4430
1721728800,1.087,1.087,1.0865,1.0865,0,0,27.838818067042443,3965
1721732400,1.0865,1.0865,1.086,1.086,0,0,28.796806782380763,3713
1721739600,1.086,1.086,1.0855000000000001,1.0855000000000001,0,0,30.00841359828318,4804
1721739600.001,1.0855000000000001,1.0855000000000001,1.0850000000000002,1.0850000000000002,0,0,31.429235944111923,4804
1721743200,1.085,1.085,1.0845,1.0845,0,0,33.020417623380574,5450
1721804400,1.0845,1.08546,1.084,1.084,0,0,34.7480048865631,16199.666666666666
1721804400.001,1.084,1.084,1.0835000000000001,1.0835000000000001,0,0,36.58237908201231,16199.666666666666
1721804400.002,1.0835000000000001,1.0835000000000001,1.0830000000000002,1.0830000000000002,0,0,38.4977559766915,16199.666666666666
1721811600,1.0835000000000001,1.084,1.0835000000000001,1.084,0,0,39.40392617093078,10184
1721818800,1.084,1.0845,1.084,1.0845,1,0,39.44085475489944,7658
1721822400,1.0845,1.085,1.0845,1.085,0,0,38.73284665197608,2686.5
1721822400.001,1.085,1.0855,1.085,1.0855,0,0,37.390191797757836,2686.5
1721844000,1.085,1.085,1.0845,1.0845,0,0,36.56587622052662,16102
1721844000.001,1.0845,1.0845,1.084,1.084,0,0,36.190720148520896,16102
1721887200,1.084,1.08452,1.0835000000000001,1.0835000000000001,0,0,36.203067481828406,30141
1721890800,1.084,1.0845,1.084,1.0845,0,0,36.214532862756805,7224
1721898000,1.0845,1.085,1.0845,1.085,0,0,35.459908748984844,12379
1721912400,1.0845,1.08514,1.084,1.084,0,0,35.17348093103862,29176
1721916000,1.0845,1.085,1.0845,1.085,0,0,34.90751224294569,9110
1721919600,1.085,1.0855,1.085,1.0855,0,0,33.881534256900046,3082
1721919600.001,1.0855000000000001,1.086,1.0855000000000001,1.086,0,0,32.22261501684372,3082
1721930400,1.0855000000000001,1.0862,1.0850000000000002,1.0850000000000002,0,0,31.20013589591104,14693
1721991600,1.0855000000000001,1.086,1.08452,1.086,0,0,30.704618851936043,47016
1721998800,1.086,1.0865,1.086,1.0865,0,0,29.535286872424066,12563
1722207600,1.086,1.08654,1.0855000000000001,1.0855000000000001,0,0,28.93429432718656,29719
1722214800,1.086,1.0865,1.086,1.0865,0,0,28.37622982089459,7749
1722236400,1.086,1.086,1.0855000000000001,1.0855000000000001,0,0,28.332179531877692,6660.666666666667
1722236400.001,1.0855000000000001,1.0855000000000001,1.0850000000000002,1.0850000000000002,0,0,28.720067663235877,6660.666666666667
1722236400.002,1.085,1.085,1.0845,1.0845,0,0,29.468874137284693,6660.666666666667
1722240000,1.0845,1.0845,1.084,1.084,0,0,30.517117071959692,2243
1722240000.001,1.084,1.084,1.0835000000000001,1.0835000000000001,0,0,31.81156651997882,2243
1722250800,1.0835000000000001,1.0835000000000001,1.0830000000000002,1.0830000000000002,0,1,33.30614879199843,3802.6666666666665
1722250800.001,1.083,1.083,1.0825,1.0825,0,0,34.961008962991485,3802.6666666666665
1722250800.002,1.0825,1.0825,1.082,1.082,0,0,36.741705524659565,3802.6666666666665
1722258000,1.082,1.082,1.0815000000000001,1.0815000000000001,0,0,38.61851608820766,7931
1722272400,1.082,1.0825,1.082,1.0825,0,0,39.459553182705505,16538
1722330000,1.0825,1.083,1.08172,1.083,0,0,39.41360018798407,40225
1722340800,1.0825,1.08334,1.082,1.082,0,0,38.841813406908805,2818.25
1722340800.001,1.082,1.082,1.0815000000000001,1.0815000000000001,0,0,38.692656549807495,2818.25
1722340800.002,1.0815000000000001,1.0815000000000001,1.0810000000000002,1.0810000000000002,0,0,38.903918222006254,2818.25
1722340800.003,1.081,1.081,1.0805,1.0805,0,0,39.42085187749526,2818.25
1722369600,1.081,1.0815,1.081,1.0815,0,0,39.10191025096872,40380
1722384000,1.0815000000000001,1.082,1.0815000000000001,1.082,0,0,38.07169924976804,8153
1722391200,1.082,1.0825,1.082,1.0825,0,0,36.44010693467579,8940
1722420000,1.0825,1.083,1.0818,1.083,0,0,34.30395518028087,38633
1722427200,1.083,1.0835,1.083,1.0835,0,0,31.95888516381324,5270
1722427200.001,1.0835000000000001,1.084,1.0835000000000001,1.084,0,0,30.308294792045487,5270
1722434400,1.0835000000000001,1.08431,1.0830000000000002,1.0830000000000002,0,0,28.195415177156164,7829.5
1722434400.001,1.083,1.083,1.0825,1.0825,0,1,26.66464313099634,7829.5
1722441600,1.0825,1.0825,1.082,1.082,0,0,25.737127420804867,3446.6666666666665
1722441600.001,1.082,1.082,1.0815000000000001,1.0815000000000001,0,0,25.331899017017967,3446.6666666666665
1722441600.002,1.0815000000000001,1.0815000000000001,1.0810000000000002,1.0810000000000002,0,0,25.376854505054485,3446.6666666666665
1722448800,1.0815000000000001,1.082,1.0815000000000001,1.082,0,0,24.75637529263545,7044
1722448800.001,1.082,1.0825,1.082,1.0825,0,0,23.568065176903367,7044
1722481200,1.0825,1.083,1.0825,1.083,0,0,21.89858235271939,30461
1722492000,1.0825,1.0825,1.082,1.082,0,0,20.869892384373717,11807
1722495600,1.082,1.082,1.0815000000000001,1.0815000000000001,0,0,20.397233630364518,2061.3333333333335
1722495600.001,1.0815000000000001,1.0815000000000001,1.0810000000000002,1.0810000000000002,0,0,20.40493102979706,2061.3333333333335
1722495600.002,1.081,1.081,1.0805,1.0805,0,0,20.825494844358843,2061.3333333333335
1722499200,1.0805,1.0805,1.08,1.08,0,0,21.598807027628887,1376.5
1722499200.001,1.08,1.08,1.0795000000000001,1.0795000000000001,0,0,22.67138651226037,1376.5
1722499200.002,1.0795000000000001,1.0795000000000001,1.0790000000000002,1.0790000000000002,0,0,23.99572562581999,1376.5
1722499200.003,1.079,1.079,1.0785,1.0785,0,0,25.529690659265636,1376.5
1722502800,1.0785,1.0785,1.078,1.078,0,1,27.235980332206733,4374
1722510000,1.0785,1.079,1.0785,1.079,0,0,28.04868783951332,8612
1722513600,1.079,1.0795,1.079,1.0795,0,0,28.08806754489515,8389
1722517200,1.0795000000000001,1.08,1.0795000000000001,1.08,0,0,27.46157092985067,6999
1722524400,1.0795000000000001,1.0795000000000001,1.0790000000000002,1.0790000000000002,0,0,27.295512091609286,18331
1722535200,1.079,1.079,1.0785,1.0785,0,0,27.52674892679333,18717
1722571200,1.079,1.0795,1.079,1.0795,0,0,27.06985600859045,31954
1722574800,1.0795000000000001,1.08,1.0795000000000001,1.08,0,0,26.02273931635749,3467
1722585600,1.08,1.0805,1.08,1.0805,0,0,24.47272024897531,11027
1722585600.001,1.0805,1.081,1.0805,1.081,0,0,22.951774173522985,11027
1722589200,1.081,1.0815,1.081,1.0815,0,0,22.036546800745235,2644.5
1722589200.001,1.0815000000000001,1.082,1.0815000000000001,1.082,0,0,21.64783764662346,2644.5
1722596400,1.082,1.0825,1.082,1.0825,0,0,21.714729798469076,5242
1722596400.001,1.0825,1.083,1.0825,1.083,0,0,22.173802319105913,5242
1722600000,1.083,1.0835,1.083,1.0835,0,0,22.968414066815072,1173.5
1722600000.001,1.0835000000000001,1.084,1.0835000000000001,1.084,0,0,24.04805258257488,1173.5
1722600000.002,1.084,1.0845,1.084,1.0845,0,0,25.367742262173103,1173.5
1722600000.003,1.0845,1.085,1.0845,1.085,0,0,26.88750654494208,1173.5
1722600000.004,1.085,1.0855,1.085,1.0855,0,0,28.571879318184934,1173.5
1722600000.005,1.0855000000000001,1.086,1.0855000000000001,1.086,0,0,30.389461161329866,1173.5
1722600000.006,1.086,1.0865,1.086,1.0865,0,0,32.31251644048818,1173.5
1722600000.007,1.0865,1.087,1.0865,1.087,0,0,34.31660761602297,1173.5
1722600000.008,1.087,1.0875,1.087,1.0875,0,0,36.380263446199294,1173.5
1722600000.009,1.0875000000000001,1.088,1.0875000000000001,1.088,0,0,38.484678061914074,1173.5
1722600000.01,1.088,1.0885,1.088,1.0885,0,0,40.61343815351982,1173.5
1722600000.011,1.0885,1.089,1.0885,1.089,0,0,42.75227575324053,1173.5
1722603600,1.089,1.0895,1.089,1.0895,0,0,44.88884431776786,4301
1722603600.001,1.0895,1.0899999999999999,1.0895,1.0899999999999999,0,0,47.01251601726505,4301
1722603600.002,1.09,1.0905,1.09,1.0905,0,0,49.114198320940915,4301
1722607200,1.0905,1.091,1.0905,1.091,0,0,51.18616813717709,4565.333333333333
1722607200.001,1.091,1.0915,1.091,1.0915,1,0,53.221921919335244,4565.333333333333
1722607200.002,1.0915,1.0919999999999999,1.0915,1.0919999999999999,0,0,55.216040288139645,4565.333333333333
1722808800,1.0915,1.09212,1.091,1.091,0,0,56.14241082951634,39502
1722823200,1.0915,1.0919999999999999,1.0915,1.0919999999999999,0,0,57.00261204650899,28804
1722826800,1.092,1.0925,1.092,1.0925,0,0,57.97541769543047,2959.5
1722826800.001,1.0925,1.093,1.0925,1.093,0,0,59.03862935851924,2959.5
1722834000,1.0925,1.09326,1.092,1.092,0,0,59.08955805324215,9112
1722834000.001,1.092,1.092,1.0915000000000001,1.0915000000000001,0,0,58.27531207800666,9112
1722837600,1.0915,1.0915,1.091,1.091,0,0,56.72596813647902,21106
1722841200,1.0915,1.0919999999999999,1.0915,1.0919999999999999,0,0,55.62662442734999,2737.6666666666665
1722841200.001,1.092,1.0925,1.092,1.0925,0,0,54.918627490367314,2737.6666666666665
1722841200.002,1.0925,1.093,1.0925,1.093,0,0,54.54974044867399,2737.6666666666665
1722841200.003,1.093,1.0935,1.093,1.0935,0,0,54.47347539227704,2737.6666666666665
1722841200.004,1.0935,1.0939999999999999,1.0935,1.0939999999999999,0,0,54.64849622685247,2737.6666666666665
