time,open,high,low,close,Long Entry,Short Entry,Renko ADX(14) [1],Vol Ratio,PSAR dir [1],Vel Ratio [1],Vel SMA,Brick TD (s),ET Time,Force Close,Entry Cutoff,Long Entry,Short Entry,Renko ADX(14) [1],Vol Ratio,PSAR dir [1],ET Time,Force Close,Entry Cutoff
1684438200,33488,33516,33488,33516,0,0,23.903708245624507,0.35984145388699335,1,3.6549702359006526e-7,2916.000192499999,3599.997,15.5,0,1,0,0,23.903708245624507,0.35984145388699335,1,15.5,0,1
1684438200.001,33516,33544,33516,33544,0,0,24.738081187956936,0.3832044646441974,1,1.2345667909279472,2736.000292499999,0.001,15.5,0,1,0,0,24.738081187956936,0.3832044646441974,1,15.5,0,1
1684438200.002,33544,33572,33544,33572,0,0,25.841596254615702,0.4071196637849713,1,3.654970369488732e-7,2556.0003424999986,0.001,15.5,0,1,0,0,25.841596254615702,0.4071196637849713,1,15.5,0,1
1684438200.003,33572,33600,33572,33600,0,0,27.17153490670628,0.4314832781689695,1,3.912362543042189e-7,2556.000342499998,0.001,15.5,0,1,0,0,27.17153490670628,0.4314832781689695,1,15.5,0,1
1684503000,33600,33628,33600,33628,0,0,28.68990982416601,1.223976504662534,1,3.9123625430421894e-7,3798.0002775000007,24839.9997,9.5,0,0,0,0,28.68990982416601,1.223976504662534,1,9.5,0,0
1684503000.001,33628,33656,33628,33656,0,0,30.363006728641167,1.1984130414094962,1,6.540283803336293,3618.0004275,0.001,9.5,0,0,0,0,30.363006728641167,1.1984130414094962,1,9.5,0,0
1684506600,33628,33628,33600,33600,0,0,32.160967554516056,0.8397269218154475,1,2.763957661251548e-7,3798.0003275000004,3599.999,10.5,0,0,0,0,32.160967554516056,0.8397269218154475,1,10.5,0,0
1684506600.001,33600,33600,33572,33572,0,0,33.036806321471865,0.8527432828481402,1,0.947866953547544,3798.0003274999995,0.001,10.5,0,0,0,0,33.036806321471865,0.8527432828481402,1,10.5,0,0
1684506600.002,33572,33572,33544,33544,0,0,33.11310258106127,0.8648726453731008,1,2.632964491233315e-7,3798.0003275000004,0.001,10.5,0,0,0,0,33.11310258106127,0.8648726453731008,1,10.5,0,0
1684506600.003,33544,33544,33516,33516,0,0,32.49962631754998,0.8761480326023501,1,2.6329644912333146e-7,3798.0003274999995,0.001,10.5,0,0,0,0,32.49962631754998,0.8761480326023501,1,10.5,0,0
1684510200,33516,33516,33488,33488,0,0,31.29454288085193,1.5962752287631266,-1,2.632964491233315e-7,3978.0001274999995,3599.997,11.5,0,0,0,0,31.29454288085193,1.5962752287631266,-1,11.5,0,0
1684510200.001,33488,33488,33460,33460,0,0,29.58551108590484,1.5104969511360185,-1,0.9049765924121379,2682.0001849999994,0.001,11.5,0,0,0,0,29.58551108590484,1.5104969511360185,-1,11.5,0,0
1684513800,33488,33516,33488,33516,0,0,27.493836987690205,1.474978506653038,-1,3.728560518350599e-7,2502.0001349999993,3599.999,12.5,0,0,0,0,27.493836987690205,1.474978506653038,-1,12.5,0,0
1684517400,33488,33488,33460,33460,0,0,26.020223369667594,1.0645122448305961,-1,1.4388484435473465,2682.000084999999,3600,13.5,0,0,0,0,26.020223369667594,1.0645122448305961,-1,13.5,0,0
1684762200,33460,33460,33432,33432,0,0,24.216687373248263,4.004745499148691,-1,1.3422818366540064,5220.00002,50759.999699999986,9.5,0,0,0,0,24.216687373248263,4.004745499148691,-1,9.5,0,0
1684769400,33432,33432,33404,33404,0,0,23.048301212277813,1.8049434516748522,-1,9.724137836305982,5400.00012,7200,11.5,0,0,0,0,23.048301212277813,1.8049434516748522,-1,11.5,0,0
1684783800,33404,33404,33376,33376,0,0,22.433523471282797,1.8853344103810998,-1,1.3333333037037045,5760.000120000001,14400,15.5,0,1,0,0,22.433523471282797,1.8853344103810998,-1,15.5,0,1
1684859400,33376,33376,33348,33348,0,0,22.299221972945794,0.9529787948159233,-1,2.4999999479166677,8946.000062499994,63719.99984999998,12.5,0,0,0,0,22.299221972945794,0.9529787948159233,-1,12.5,0,0
1684859400.001,33348,33348,33320,33320,0,0,22.579888344784038,0.9572656313556988,-1,7.1227363519817795,8946.000062499994,0.001,12.5,0,0,0,0,22.579888344784038,0.9572656313556988,-1,12.5,0,0
1684859400.002,33320,33320,33292,33292,0,0,23.21692190577085,0.9611775662556035,-1,1.1178180114169888e-7,8946.000062499994,0.001,12.5,0,0,0,0,23.21692190577085,0.9611775662556035,-1,12.5,0,0
1684859400.003,33292,33292,33264,33264,0,0,24.157976974682015,0.9647445884331951,-1,1.1178180114169888e-7,8766.000262499994,0.001,12.5,0,0,0,0,24.157976974682015,0.9647445884331951,-1,12.5,0,0
1684863000,33264,33264,33236,33236,0,0,25.356368191248286,0.294520866937058,-1,1.1407711271443744e-7,8946.000062499996,3599.997,13.5,0,0,0,0,25.356368191248286,0.294520866937058,-1,13.5,0,0
1684863000.001,33236,33236,33208,33208,0,0,26.77052889063638,0.3157345974194842,-1,0.40241414876471243,8946.000062499996,0.001,13.5,0,0,0,0,26.77052889063638,0.3157345974194842,-1,13.5,0,0
1684863000.002,33208,33208,33180,33180,0,0,28.36351798456863,0.33774479535909,-1,1.1178180114169885e-7,8946.000062499996,0.001,13.5,0,0,0,0,28.36351798456863,0.33774479535909,-1,13.5,0,0
1684863000.003,33180,33180,33152,33152,0,0,30.10257118147524,0.36048102741427135,-1,1.1178180114169885e-7,7704.000127499996,0.001,13.5,0,0,0,0,30.10257118147524,0.36048102741427135,-1,13.5,0,0
1684863000.004,33152,33152,33124,33124,0,0,31.9586927261667,0.38386066332125063,-1,1.2980269774794349e-7,7704.000127499996,0.001,13.5,0,0,0,0,31.9586927261667,0.38386066332125063,-1,13.5,0,0
1684935000,33124,33172,33096,33096,0,0,33.906284159115145,0.6842646448573527,-1,1.2980269774794349e-7,10737.000177499996,64259.999999999985,9.5,0,0,0,0,33.906284159115145,0.6842646448573527,-1,9.5,0,0
1684935000.001,33096,33096,33068,33068,0,0,35.92280688884024,0.7054784043372468,-1,5.984911887648146,10737.000177499996,0.001,9.5,0,0,0,0,35.92280688884024,0.7054784043372468,-1,9.5,0,0
1684935000.002,33068,33068,33040,33040,0,0,37.988475640222525,0.7258379227369638,-1,9.31358837169024e-8,10737.000177499996,0.001,9.5,0,0,0,0,37.988475640222525,0.7258379227369638,-1,9.5,0,0
1684935000.003,33040,33040,33012,33012,0,0,40.08598008876098,0.7452981600453791,-1,9.31358837169024e-8,10737.000177499996,0.001,9.5,0,0,0,0,40.08598008876098,0.7452981600453791,-1,9.5,0,0
1684935000.004,33012,33012,32984,32984,0,0,42.20023221764185,0.7638265434767805,-1,9.31358837169024e-8,10557.000377499997,0.001,9.5,0,0,0,0,42.20023221764185,0.7638265434767805,-1,9.5,0,0
1684935000.005,32984,32984,32956,32956,0,0,44.31813714263999,0.7814024011934861,-1,9.472387650295888e-8,10557.000377499997,0.001,9.5,0,0,0,0,44.31813714263999,0.7814024011934861,-1,9.5,0,0
1684935000.006,32956,32956,32928,32928,0,0,46.428385340847186,0.7980161550314558,-1,9.472387650295888e-8,10377.000477499998,0.001,9.5,0,0,0,0,46.428385340847186,0.7980161550314558,-1,9.5,0,0
1684942200,32928,32928,32900,32900,0,0,48.52126439440851,1.2677827474653107,-1,9.636696096991196e-8,10557.000177499998,7199.994,11.5,0,0,0,0,48.52126439440851,1.2677827474653107,-1,11.5,0,0
1684942200.001,32900,32900,32872,32872,0,0,50.58848852112959,1.2362544045123203,-1,0.6820113553985967,8019.000242499998,0.001,11.5,0,0,0,0,50.58848852112959,1.2362544045123203,-1,11.5,0,0
1684942200.002,32872,32872,32844,32844,0,1,52.62304431117418,1.2090502663502218,-1,1.2470382463640388e-7,7659.000292499998,0.001,11.5,0,0,0,1,52.62304431117418,1.2090502663502218,-1,11.5,0,0
1684953000,32872,32900,32827,32900,0,0,54.619051224188084,1.5485527634759384,-1,1.3056534297031433e-7,7479.000192499999,10799.998,14.5,0,0,0,0,54.619051224188084,1.5485527634759384,-1,14.5,0,0
1684953000.001,32900,32928,32900,32928,0,0,55.55120604845255,1.4716682233938057,-1,1.4440430167163685,4293.000249999999,0.001,14.5,0,0,0,0,55.55120604845255,1.4716682233938057,-1,14.5,0,0
1685021400,32900,32900,32872,32872,0,0,55.561306595845515,1.1123126627399134,-1,2.329373262906286e-7,5508.0001925,24299.99985,9.5,0,0,0,0,55.561306595845515,1.1123126627399134,-1,9.5,0,0
1685021400.001,32872,32872,32844,32844,0,0,55.796747840117234,1.1005407897352417,-1,4.411764524461752,5508.000192500001,0.001,9.5,0,0,0,0,55.796747840117234,1.1005407897352417,-1,9.5,0,0
1685021400.002,32844,32844,32816,32816,0,0,56.2252861588932,1.0901027147039213,-1,1.815540967775665e-7,5508.0001925,0.001,9.5,0,0,0,0,56.2252861588932,1.0901027147039213,-1,9.5,0,0
1685021400.003,32816,32816,32788,32788,0,0,56.81813454139457,1.080827902499828,-1,1.8155409677756652e-7,5328.0003925,0.001,9.5,0,0,0,0,56.81813454139457,1.080827902499828,-1,9.5,0,0
1685025000,32788,32788,32760,32760,0,0,57.54963328441571,0.5015505613144977,-1,1.8768767386122147e-7,5508.000192500001,3599.997,10.5,0,0,0,0,57.54963328441571,0.5015505613144977,-1,10.5,0,0
1685025000.001,32760,32760,32732,32732,0,0,58.396950097426114,0.5265464451254128,-1,0.653594203736949,5508.0001925000015,0.001,10.5,0,0,0,0,58.396950097426114,0.5265464451254128,-1,10.5,0,0
1685025000.002,32732,32732,32704,32704,0,0,59.33980709541417,0.551409969930846,-1,1.8155409677756647e-7,5508.0001925000015,0.001,10.5,0,0,0,0,59.33980709541417,0.551409969930846,-1,10.5,0,0
1685032200,32732,32760,32732,32760,0,0,60.360232368268406,2.5403963214771967,-1,1.8155409677756647e-7,5868.000042500002,7199.998,12.5,0,0,0,0,60.360232368268406,2.5403963214771967,-1,12.5,0,0
1685035800,32760,32788,32760,32788,0,0,60.42191490605531,0.5838013527589997,-1,1.2269935153123335,2835.0000425000026,3600,13.5,0,0,0,0,60.42191490605531,0.5838013527589997,-1,13.5,0,0
1685035800.001,32788,32816,32788,32816,0,0,59.65661301347065,0.6078971599626274,1,1.2698412508048478,2835.000042500003,0.001,13.5,0,0,0,0,59.65661301347065,0.6078971599626274,1,13.5,0,0
1685107800,32816,32844,32816,32844,0,0,58.1821537446036,0.46129408332280103,1,3.527336807791243e-7,4130.999977500003,25919.9997,9.5,0,0,0,0,58.1821537446036,0.46129408332280103,1,9.5,0,0
1685107800.001,32844,32872,32844,32872,0,0,56.10375087017266,0.48624082718314143,1,6.2745097654748125,4130.999977500003,0.001,9.5,0,0,0,0,56.10375087017266,0.48624082718314143,1,9.5,0,0
1685107800.002,32872,32900,32872,32900,0,0,53.51520563811706,0.5112563149413973,1,2.420721388154496e-7,4130.999977500003,0.001,9.5,0,0,0,0,53.51520563811706,0.5112563149413973,1,9.5,0,0
1685107800.003,32900,32928,32900,32928,0,0,50.50000034749848,0.5362155495782145,1,2.420721388154496e-7,4130.999977500004,0.001,9.5,0,0,0,0,50.50000034749848,0.5362155495782145,1,9.5,0,0
1685107800.004,32928,32956,32928,32956,0,0,47.13229392217404,0.5609946540863077,1,2.4207213881544955e-7,4130.999977500004,0.001,9.5,0,0,0,0,47.13229392217404,0.5609946540863077,1,9.5,0,0
1685107800.005,32956,32984,32956,32984,0,0,44.053575093158315,0.5854733125729081,1,2.4207213881544955e-7,3771.000327500004,0.001,9.5,0,0,0,0,44.053575093158315,0.5854733125729081,1,9.5,0,0
1685107800.006,32984,33012,32984,33012,0,0,41.68440933540607,0.6095370630104074,1,2.651816263996331e-7,3771.000327500004,0.001,9.5,0,0,0,0,41.68440933540607,0.6095370630104074,1,9.5,0,0
1685107800.007,33012,33040,33012,33040,0,0,39.939139273891804,0.6330793508860683,1,2.651816263996331e-7,3771.000327500004,0.001,9.5,0,0,0,0,39.939139273891804,0.6330793508860683,1,9.5,0,0
1685107800.008,33040,33068,33040,33068,0,0,38.74072418777919,0.6560032695019262,1,2.651816263996331e-7,3231.0004775000043,0.001,9.5,0,0,0,0,38.74072418777919,0.6560032695019262,1,9.5,0,0
1685107800.009,33068,33096,33068,33096,0,0,38.01994607966145,0.6782229334697752,1,3.095016565190213e-7,3231.000477500004,0.001,9.5,0,0,0,0,38.01994607966145,0.6782229334697752,1,9.5,0,0
1685107800.01,33096,33124,33096,33124,0,0,37.71468520200517,0.6996644549821196,1,3.0950165651902133e-7,2016.000535000004,0.001,9.5,0,0,0,0,37.71468520200517,0.6996644549821196,1,9.5,0,0
1685107800.011,33124,33152,33124,33152,0,0,37.76925916886306,0.7202665156032462,1,4.960316143963712e-7,2016.0005350000042,0.001,9.5,0,0,0,0,37.76925916886306,0.7202665156032462,1,9.5,0,0
1685111400,33124,33124,33096,33096,0,0,38.133820265415444,1.6620810832067943,1,4.960316143963712e-7,2195.999935,3599.989,10.5,0,0,0,0,38.133820265415444,1.6620810832067943,1,10.5,0,0
1685111400.001,33096,33096,33068,33068,0,0,37.74339425062504,1.5634944096515677,1,1.6393393017108628,2195.9999349999994,0.001,10.5,0,0,0,0,37.74339425062504,1.5634944096515677,1,10.5,0,0
1685115000,33096,33124,33096,33124,0,0,36.70397677471161,1.5008098287994116,1,4.553734196717999e-7,2196.000034999999,3599.999,11.5,0,0,0,0,36.70397677471161,1.5008098287994116,1,11.5,0,0
1685129400,33124,33152,33090,33152,0,0,36.13068444511065,3.0895573531686136,1,1.6393437807937017,2915.9999849999995,14400,15.5,0,1,0,0,36.13068444511065,3.0895573531686136,1,15.5,0,1
1685453400,33124,33124,33096,33096,0,0,35.96223094140974,1.0766716009445099,1,4.938271630340904,6128.999920000004,64259.99970000001,9.5,0,0,0,0,35.96223094140974,1.0766716009445099,1,9.5,0,0
1685453400.001,33096,33096,33068,33068,0,0,35.805809830830334,1.0688666753071732,1,10.484581585701827,5769.000070000004,0.001,9.5,0,0,0,0,35.805809830830334,1.0688666753071732,1,9.5,0,0
1685453400.002,33068,33068,33040,33040,0,0,34.92956338196356,1.0619019461137378,-1,1.7334026484073165e-7,5589.000120000003,0.001,9.5,0,0,0,0,34.92956338196356,1.0619019461137378,-1,9.5,0,0
1685457000,33040,33040,33012,33012,0,0,33.44423947931019,0.7843784418936276,-1,1.7892288039528606e-7,5768.9999700000035,3599.998,10.5,0,0,0,0,33.44423947931019,0.7843784418936276,-1,10.5,0,0
1685457000.001,33012,33012,32984,32984,0,0,31.447364279761302,0.8008236653693802,-1,0.6240246175629635,4473.000035000003,0.001,10.5,0,0,0,0,31.447364279761302,0.8008236653693802,-1,10.5,0,0
1685471400,33012,33040,32965,33040,0,0,29.377514208159205,3.0634516638338147,-1,2.2356360209596988e-7,5192.9999350000035,14399.999,14.5,0,0,0,0,29.377514208159205,3.0634516638338147,-1,14.5,0,0
1685475000,33040,33068,33040,33068,0,0,27.65265197498955,0.6201721775877118,-1,2.7729634469945337,5372.999885000004,3600,15.5,0,1,0,0,27.65265197498955,0.6201721775877118,-1,15.5,0,1
1685539800,33040,33040,33012,33012,0,0,26.557720945239318,0.3696208546026001,-1,0.6700167647593385,8612.999812499997,64799.99954999999,9.5,0,0,0,0,26.557720945239318,0.3696208546026001,-1,9.5,0,0
1685539800.001,33012,33012,32984,32984,0,0,24.942470019894444,0.39322878056834637,-1,7.523511083322692,8612.999812499997,0.001,9.5,0,0,0,0,24.942470019894444,0.39322878056834637,-1,9.5,0,0
1685539800.002,32984,32984,32956,32956,0,0,23.431263123116803,0.4173462766854603,-1,1.1610356690693361e-7,8612.999812499997,0.001,9.5,0,0,0,0,23.431263123116803,0.4173462766854603,-1,9.5,0,0
1685539800.003,32956,32956,32928,32928,0,0,22.537571859652612,0.4418657756762241,-1,1.1610356690693361e-7,8612.999812499997,0.001,9.5,0,0,0,0,22.537571859652612,0.4418657756762241,-1,9.5,0,0
1685539800.004,32928,32928,32900,32900,0,0,22.178225657105905,0.46667202608504116,-1,1.1610356690693361e-7,8612.999812499997,0.001,9.5,0,0,0,0,22.178225657105905,0.46667202608504116,-1,9.5,0,0
1685539800.005,32900,32900,32872,32872,0,0,22.279170554762253,0.4916441778226848,-1,1.1610356690693361e-7,8612.999812499997,0.001,9.5,0,0,0,0,22.279170554762253,0.4916441778226848,-1,9.5,0,0
1685539800.006,32872,32872,32844,32844,0,0,22.77453416117143,0.5166580970323463,-1,1.1610356690693361e-7,8612.999812499997,0.001,9.5,0,0,0,0,22.77453416117143,0.5166580970323463,-1,9.5,0,0
1685543400,32844,32844,32816,32816,0,0,23.60578634370882,1.6552201358856267,-1,1.1610356690693361e-7,8792.9994625,3599.994,10.5,0,0,0,0,23.60578634370882,1.6552201358856267,-1,10.5,0,0
1685550600,32844,32872,32844,32872,0,0,24.720985377228022,0.9437862309668469,-1,0.4094159240374229,9152.999412500001,7200,12.5,0,0,0,0,24.720985377228022,0.9437862309668469,-1,12.5,0,0
1685550600.001,32872,32900,32872,32900,0,0,25.029132763504276,0.9488661684560815,-1,0.7866273857908432,8973.0000125,0.001,12.5,0,0,0,0,25.029132763504276,0.9488661684560815,-1,12.5,0,0
1685554200,32900,32928,32900,32928,0,0,24.64223937096815,0.5311492293334401,-1,1.1144544729822042e-7,9152.999912500001,3599.999,13.5,0,0,0,0,24.64223937096815,0.5311492293334401,-1,13.5,0,0
1685554200.001,32928,32956,32928,32956,0,0,23.660089780534896,0.5559748719212018,1,0.3933135621561167,8973.000012500002,0.001,13.5,0,0,0,0,23.660089780534896,0.5559748719212018,1,13.5,0,0
1685554200.002,32956,32984,32956,32984,0,0,22.171466761669286,0.5805241390840225,1,1.114454472982204e-7,8253.000062500001,0.001,13.5,0,0,0,0,22.171466761669286,0.5805241390840225,1,13.5,0,0
1685561400,32956,32956,32928,32928,0,0,20.920325175365466,2.664949628749401,1,1.2116805918175164e-7,5399.9999775000015,7199.998,15.5,0,1,0,0,20.920325175365466,2.664949628749401,1,15.5,0,1
1685626200,32928,32928,32900,32900,0,0,19.636244701454846,3.0713108973067937,1,1.3333329685185165,6695.99992,25919.99984999998,9.5,0,0,0,0,19.636244701454846,3.0713108973067937,1,9.5,0,0
1685629800,32928,32956,32928,32956,0,0,18.94664684728832,0.4391245939078005,1,3.870967765782168,6875.9998700000015,3600,10.5,0,0,0,0,18.94664684728832,0.4391245939078005,1,10.5,0,0
1685629800.001,32956,32984,32956,32984,0,0,17.737212215651294,0.46390486329732766,1,0.5235602193226916,6696.000020000001,0.001,10.5,0,0,0,0,17.737212215651294,0.46390486329732766,1,10.5,0,0
1685629800.002,32984,33012,32984,33012,0,0,16.853704204474734,0.4888646701720909,1,1.4934289083230915e-7,6696.000020000001,0.001,10.5,0,0,0,0,16.853704204474734,0.4888646701720909,1,10.5,0,0
1685629800.003,33012,33040,33012,33040,0,0,16.522015049340208,0.5138801261503646,1,1.4934289083230915e-7,5976.0001200000015,0.001,10.5,0,0,0,0,16.522015049340208,0.5138801261503646,1,10.5,0,0
1685633400,33040,33068,33040,33068,0,0,16.666999868145275,0.3454952778665939,1,1.6733600734934385e-7,5975.999969999997,3599.997,11.5,0,0,0,0,16.666999868145275,0.3454952778665939,1,11.5,0,0
1685633400.001,33068,33096,33068,33096,0,0,17.2215483525843,0.36846296861820416,1,0.6024091395703273,2736.000042499997,0.001,11.5,0,0,0,0,17.2215483525843,0.36846296861820416,1,11.5,0,0
1685633400.002,33096,33124,33096,33124,0,0,18.125804148862027,0.3920429334126454,1,3.654970703458975e-7,2736.000042499998,0.001,11.5,0,0,0,0,18.125804148862027,0.3920429334126454,1,11.5,0,0
1685633400.003,33124,33152,33124,33152,0,0,19.32645707239678,0.4161375793192849,1,3.654970703458974e-7,2736.000042499999,0.001,11.5,0,0,0,0,19.32645707239678,0.4161375793192849,1,11.5,0,0
1685712600,33152,33180,33152,33180,0,0,20.776101400765842,0.7285138749627394,1,3.654970703458973e-7,4031.9999699999994,25919.999549999993,9.5,0,0,0,0,20.776101400765842,0.7285138749627394,1,9.5,0,0
1685712600.001,33180,33208,33180,33208,0,0,22.43265413178399,0.7478501550291565,1,6.428571364795917,4031.9999699999985,0.001,9.5,0,0,0,0,22.43265413178399,0.7478501550291565,1,9.5,0,0
1685712600.002,33208,33236,33208,33236,0,0,24.258827671483566,0.7662511169674496,1,2.480158748612293e-7,4031.999969999998,0.001,9.5,0,0,0,0,24.258827671483566,0.7662511169674496,1,9.5,0,0
1685712600.003,33236,33264,33236,33264,0,0,26.221651937012325,0.7836976357280869,1,2.4801587486122936e-7,4031.999969999997,0.001,9.5,0,0,0,0,26.221651937012325,0.7836976357280869,1,9.5,0,0
1685712600.004,33264,33292,33264,33292,0,0,28.292041328339884,0.8001815559566782,1,2.480158748612294e-7,3852.000319999997,0.001,9.5,0,0,0,0,28.292041328339884,0.8001815559566782,1,9.5,0,0
1685712600.005,33292,33320,33292,33320,0,0,30.444402445663023,0.8157046836408656,1,2.5960537822592936e-7,3492.000369999998,0.001,9.5,0,0,0,0,30.444402445663023,0.8157046836408656,1,9.5,0,0
1685712600.006,33320,33348,33320,33348,0,0,32.65627881137093,0.8302776631257883,1,2.863688127272451e-7,3492.000369999999,0.001,9.5,0,0,0,0,32.65627881137093,0.8302776631257883,1,9.5,0,0
1685712600.007,33348,33376,33348,33376,0,0,34.90802920065241,0.8439187935808945,1,2.8636881272724504e-7,3312.000469999998,0.001,9.5,0,0,0,0,34.90802920065241,0.8439187935808945,1,9.5,0,0
1685712600.008,33376,33404,33376,33404,0,0,37.18253649708484,0.8566528323963967,1,3.0193232430308217e-7,3312.000469999998,0.001,9.5,0,0,0,0,37.18253649708484,0.8566528323963967,1,9.5,0,0
1685712600.009,33404,33432,33404,33432,0,0,39.464944272197236,0.8685098251073529,1,3.0193232430308217e-7,3312.000469999998,0.001,9.5,0,0,0,0,39.464944272197236,0.8685098251073529,1,9.5,0,0
1685712600.01,33432,33460,33432,33460,0,0,41.74241854402962,0.879523993076101,1,3.0193232430308217e-7,2952.000619999998,0.001,9.5,0,0,0,0,41.74241854402962,0.879523993076101,1,9.5,0,0
1685712600.011,33460,33488,33460,33488,0,0,44.00393240177227,0.8897327019485172,1,3.3875331638649885e-7,1656.0006774999995,0.001,9.5,0,0,0,0,44.00393240177227,0.8897327019485172,1,9.5,0,0
1685712600.012,33488,33516,33488,33516,0,0,46.240071394028554,0.899175526306598,1,6.0386448724747e-7,1476.0007274999996,0.001,9.5,0,0,0,0,46.240071394028554,0.899175526306598,1,9.5,0,0
1685712600.013,33516,33544,33516,33544,0,0,48.442857769215735,0.9078934192749888,1,6.7750644113419e-7,1476.0007275,0.001,9.5,0,0,0,0,48.442857769215735,0.9078934192749888,1,9.5,0,0
1685716200,33544,33572,33544,33572,0,0,50.60559182998951,0.7187665231418541,1,6.775064411341898e-7,1656.0000275000002,3599.987,10.5,0,0,0,0,50.60559182998951,0.7187665231418541,1,10.5,0,0
1685716200.001,33572,33600,33572,33600,1,0,52.72270882104251,0.7385478938087195,1,2.1739051571362364,1656.0000274999998,0.001,10.5,0,0,1,0,52.72270882104251,0.7385478938087195,1,10.5,0,0
1685716200.002,33600,33628,33600,33628,0,0,54.789649912701286,0.7574074922949646,1,6.038647242715702e-7,1476.0002275000002,0.001,10.5,0,0,0,0,54.789649912701286,0.7574074922949646,1,10.5,0,0
1685716200.003,33628,33656,33628,33656,0,0,56.80274597279376,0.7753205354346115,1,6.775066706417563e-7,1476.0002275000002,0.001,10.5,0,0,0,0,56.80274597279376,0.7753205354346115,1,10.5,0,0
1685716200.004,33656,33684,33656,33684,0,0,58.75911293750472,0.7922736418771086,1,6.775066706417563e-7,1476.0002275000002,0.001,10.5,0,0,0,0,58.75911293750472,0.7922736418771086,1,10.5,0,0
1685719800,33684,33712,33684,33712,0,0,60.65655769948345,2.0087453477833357,1,6.775066706417563e-7,1655.9999774999997,3599.996,11.5,0,0,0,0,60.65655769948345,2.0087453477833357,1,11.5,0,0
1685723400,33712,33740,33712,33740,0,0,62.49349352930812,0.6096894711062402,1,2.1739106575561538,441,1620,12.5,0,0,0,0,62.49349352930812,0.6096894711062402,1,12.5,0,0
1685723400.001,33740,33768,33740,33768,0,0,64.26886413544392,0.6332280991331991,1,3.673469387755102,440.9999999999997,0.001,12.5,0,0,0,0,64.26886413544392,0.6332280991331991,1,12.5,0,0
1685723400.002,33768,33796,33768,33796,0,0,65.98207554886353,0.6561477720478175,1,0.0000022675736961451264,440.99999999999943,0.001,12.5,0,0,0,0,65.98207554886353,0.6561477720478175,1,12.5,0,0
1685971800,33768,33819,33740,33740,0,0,67.63293509226219,5.4993302597373575,1,0.0000022675736961451276,2384.999927499996,38879.99954999997,9.5,0,0,0,0,67.63293509226219,5.4993302597373575,1,9.5,0,0
1685975400,33740,33740,33712,33712,0,0,68.19975150486039,1.300821719810011,1,16.30188709932363,2564.999877499996,3600,10.5,0,0,0,0,68.19975150486039,1.300821719810011,1,10.5,0,0
1685989800,33712,33753,33684,33684,0,0,67.82915275488016,1.9043391962782488,1,1.4035088389590014,3284.999827499999,14400,14.5,0,0,0,0,67.82915275488016,1.9043391962782488,1,14.5,0,0
1685989800.001,33684,33684,33656,33656,0,0,66.65232492379958,1.7533292562402099,-1,4.383561874022657,3284.999827499999,0.001,14.5,0,0,0,0,66.65232492379958,1.7533292562402099,-1,14.5,0,0
1685993400,33656,33656,33628,33628,0,0,64.78647366128175,0.62137824716874,-1,3.044140190293512e-7,3464.9997274999996,3599.999,15.5,0,1,0,0,64.78647366128175,0.62137824716874,-1,15.5,0,1
1686058200,33628,33628,33600,33600,0,0,62.33615515181938,1.7548904518567745,-1,1.0389608320683483,6056.9996175,51839.99879999997,9.5,0,0,0,0,62.33615515181938,1.7548904518567745,-1,9.5,0,0
1686065400,33600,33600,33572,33572,0,0,59.39448784633613,1.7351292250849346,-1,8.558692764355284,6416.999567499999,7200,11.5,0,0,0,0,59.39448784633613,1.7351292250849346,-1,11.5,0,0
1686069000,33572,33572,33544,33544,0,0,56.04425526062784,0.7666067570280293,-1,1.1220197109667331,6596.999517499999,3600,12.5,0,0,0,0,56.04425526062784,0.7666067570280293,-1,12.5,0,0
1686076200,33572,33600,33572,33600,0,0,52.35890927098826,1.177828148270095,-1,0.5457026319996242,6956.9994675,7200,14.5,0,0,0,0,52.35890927098826,1.177828148270095,-1,14.5,0,0
1686144600,33600,33628,33600,33628,0,0,49.42468454382599,0.7407006775907136,-1,1.0349289278567853,10196.999327499992,64799.99819999997,9.5,0,0,0,0,49.42468454382599,0.7407006775907136,-1,9.5,0,0
1686144600.001,33628,33656,33628,33656,0,0,47.15302854454069,0.7594555645710209,-1,6.354810480887522,10196.999327499992,0.001,9.5,0,0,0,0,47.15302854454069,0.7594555645710209,-1,9.5,0,0
1686144600.002,33656,33684,33656,33684,0,0,45.46421405902446,0.7772618515482745,-1,9.806806570077229e-8,10017.000027499993,0.001,9.5,0,0,0,0,45.46421405902446,0.7772618515482745,-1,9.5,0,0
1686162600,33684,33712,33639,33712,0,0,44.286529237556095,2.8273096159419344,1,9.983028823546649e-8,10916.999877499993,17999.998,14.5,0,0,0,0,44.286529237556095,2.8273096159419344,1,14.5,0,0
1686231000,33712,33740,33712,33740,0,0,43.55553845688732,0.8455875398989503,1,1.6488044519537013,14336.999827499993,68400,9.5,0,0,0,0,43.55553845688732,0.8455875398989503,1,9.5,0,0
1686231000.001,33740,33768,33740,33768,0,0,43.21340799708878,0.8582083071355172,1,4.7708726248849525,14336.999827499993,0.001,9.5,0,0,0,0,43.21340799708878,0.8582083071355172,1,9.5,0,0
1686238200,33768,33796,33768,33796,0,0,43.208291028665585,0.576198753385289,1,6.974959977901978e-8,14696.999727499991,7199.999,11.5,0,0,0,0,43.208291028665585,0.576198753385289,1,11.5,0,0
