Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
228,Exit short,2023-10-19 09:00:00,Trail,33780,1,16875,-16.9,-0.10,24.55,0.15,-15.95,-0.09,10787.75,107.88
228,Entry short,2023-10-19 03:00:00,Short,33750,1,16875,-16.9,-0.10,24.55,0.15,-15.95,-0.09,10787.75,107.88
229,Exit short,2023-10-19 15:00:00,Trail,33750,1,16860,-16.9,-0.10,14.05,0.08,-15.95,-0.09,10770.85,107.71
229,Entry short,2023-10-19 14:00:00,Short,33720,1,16860,-16.9,-0.10,14.05,0.08,-15.95,-0.09,10770.85,107.71
230,Exit short,2023-10-20 16:00:00,Trail,33450,1,16905,178.1,1.05,209.05,1.24,-0.95,-0.01,10948.95,109.49
230,Entry short,2023-10-19 17:00:00,Short,33810,1,16905,178.1,1.05,209.05,1.24,-0.95,-0.01,10948.95,109.49
231,Exit short,2023-10-22 22:00:00,Trail,33300,1,16680,28.1,0.17,59.05,0.35,-0.95,-0.01,10977.05,109.77
231,Entry short,2023-10-20 18:00:00,Short,33360,1,16680,28.1,0.17,59.05,0.35,-0.95,-0.01,10977.05,109.77
232,Exit short,2023-10-23 13:00:00,Trail,33120,1,16620,58.1,0.35,89.05,0.54,-0.95,-0.01,11035.15,110.35
232,Entry short,2023-10-23 07:00:00,Short,33240,1,16620,58.1,0.35,89.05,0.54,-0.95,-0.01,11035.15,110.35
233,Exit short,2023-10-29 22:00:00,Trail,32520,1,16350,88.1,0.54,119.05,0.73,-0.95,-0.01,11123.25,111.23
233,Entry short,2023-10-27 16:00:00,Short,32700,1,16350,88.1,0.54,119.05,0.73,-0.95,-0.01,11123.25,111.23
234,Exit short,2023-10-31 14:00:00,Trail,33000,1,16515,13.1,0.08,44.05,0.27,-0.95,-0.01,11136.35,111.36
234,Entry short,2023-10-31 12:00:00,Short,33030,1,16515,13.1,0.08,44.05,0.27,-0.95,-0.01,11136.35,111.36
235,Exit long,2023-11-03 19:00:00,Trail,34140,1,16815,253.1,1.51,294.05,1.75,-0.95,-0.01,11389.45,113.89
235,Entry long,2023-11-02 14:00:00,Long,33630,1,16815,253.1,1.51,294.05,1.75,-0.95,-0.01,11389.45,113.89
236,Exit long,2023-11-08 16:00:00,Trail,34200,1,17085,13.1,0.08,44.05,0.26,-0.95,-0.01,11402.55,114.03
236,Entry long,2023-11-07 15:00:00,Long,34170,1,17085,13.1,0.08,44.05,0.26,-0.95,-0.01,11402.55,114.03
237,Exit long,2023-11-14 02:00:00,Trail,34380,1,17205,-16.9,-0.10,14.05,0.08,-15.95,-0.09,11385.65,113.86
237,Entry long,2023-11-13 16:00:00,Long,34410,1,17205,-16.9,-0.10,14.05,0.08,-15.95,-0.09,11385.65,113.86
238,Exit long,2023-11-16 01:00:00,Trail,35010,1,17235,268.1,1.56,299.05,1.74,-0.95,-0.01,11653.75,116.54
238,Entry long,2023-11-14 13:00:00,Long,34470,1,17235,268.1,1.56,299.05,1.74,-0.95,-0.01,11653.75,116.54
239,Exit long,2023-11-16 15:00:00,Trail,35010,1,17535,-31.9,-0.18,0,0.00,-30.95,-0.18,11621.85,116.22
239,Entry long,2023-11-16 14:00:00,Long,35070,1,17535,-31.9,-0.18,0,0.00,-30.95,-0.18,11621.85,116.22
240,Exit long,2023-11-28 17:00:00,Trail,35460,1,17760,-31.9,-0.18,0,0.00,-30.95,-0.17,11589.95,115.90
240,Entry long,2023-11-28 16:00:00,Long,35520,1,17760,-31.9,-0.18,0,0.00,-30.95,-0.17,11589.95,115.90
241,Exit long,2023-11-29 20:00:00,Trail,35520,1,17760,-1.9,-0.01,43.55,0.25,-1.95,-0.01,11588.05,115.88
241,Entry long,2023-11-29 08:00:00,Long,35520,1,17760,-1.9,-0.01,43.55,0.25,-1.95,-0.01,11588.05,115.88
242,Exit long,2023-12-01 12:00:00,Trail,36030,1,17805,208.1,1.17,239.05,1.34,-0.95,-0.01,11796.15,117.96
242,Entry long,2023-11-30 02:00:00,Long,35610,1,17805,208.1,1.17,239.05,1.34,-0.95,-0.01,11796.15,117.96
243,Exit long,2023-12-04 11:00:00,Trail,36240,1,18045,73.1,0.41,117.55,0.65,-0.95,-0.01,11869.25,118.69
243,Entry long,2023-12-01 16:00:00,Long,36090,1,18045,73.1,0.41,117.55,0.65,-0.95,-0.01,11869.25,118.69
244,Exit long,2023-12-05 01:00:00,Trail,36210,1,18120,-16.9,-0.09,14.05,0.08,-15.95,-0.09,11852.35,118.52
244,Entry long,2023-12-04 19:00:00,Long,36240,1,18120,-16.9,-0.09,14.05,0.08,-15.95,-0.09,11852.35,118.52
245,Exit long,2023-12-06 15:00:00,Trail,36240,1,18105,13.1,0.07,44.05,0.24,-0.95,-0.01,11865.45,118.65
245,Entry long,2023-12-06 00:00:00,Long,36210,1,18105,13.1,0.07,44.05,0.24,-0.95,-0.01,11865.45,118.65
246,Exit long,2023-12-12 14:00:00,Trail,36810,1,18255,148.1,0.81,179.05,0.98,-0.95,-0.01,12013.55,120.14
246,Entry long,2023-12-11 23:00:00,Long,36510,1,18255,148.1,0.81,179.05,0.98,-0.95,-0.01,12013.55,120.14
247,Exit long,2023-12-13 14:00:00,Trail,36960,1,18435,43.1,0.23,83.05,0.45,-0.95,-0.01,12056.65,120.57
247,Entry long,2023-12-12 15:00:00,Long,36870,1,18435,43.1,0.23,83.05,0.45,-0.95,-0.01,12056.65,120.57
248,Exit long,2023-12-14 14:00:00,Trail,37620,1,18525,283.1,1.53,314.05,1.70,-0.95,-0.01,12339.75,123.40
248,Entry long,2023-12-13 19:00:00,Long,37050,1,18525,283.1,1.53,314.05,1.70,-0.95,-0.01,12339.75,123.40
249,Exit long,2023-12-15 13:00:00,Trail,37680,1,18795,43.1,0.23,85.05,0.45,-0.95,-0.01,12382.85,123.83
249,Entry long,2023-12-14 20:00:00,Long,37590,1,18795,43.1,0.23,85.05,0.45,-0.95,-0.01,12382.85,123.83
250,Exit long,2023-12-20 19:00:00,Trail,37920,1,18990,-31.9,-0.17,0,0.00,-30.95,-0.16,12350.95,123.51
250,Entry long,2023-12-20 17:00:00,Long,37980,1,18990,-31.9,-0.17,0,0.00,-30.95,-0.16,12350.95,123.51
251,Exit long,2023-12-21 16:00:00,Trail,37590,1,18780,13.1,0.07,51.05,0.27,-0.95,-0.01,12364.05,123.64
251,Entry long,2023-12-21 06:00:00,Long,37560,1,18780,13.1,0.07,51.05,0.27,-0.95,-0.01,12364.05,123.64
252,Exit long,2023-12-21 23:00:00,Trail,37680,1,18810,28.1,0.15,59.05,0.31,-0.95,-0.01,12392.15,123.92
252,Entry long,2023-12-21 20:00:00,Long,37620,1,18810,28.1,0.15,59.05,0.31,-0.95,-0.01,12392.15,123.92
253,Exit short,2024-01-09 16:00:00,Trail,37710,1,18930,73.1,0.39,104.05,0.55,-0.95,-0.01,12465.25,124.65
253,Entry short,2024-01-09 08:00:00,Short,37860,1,18930,73.1,0.39,104.05,0.55,-0.95,-0.01,12465.25,124.65
254,Exit long,2024-01-19 14:00:00,Trail,37770,1,18885,-1.9,-0.01,32.05,0.17,-0.95,-0.01,12463.35,124.63
254,Entry long,2024-01-19 11:00:00,Long,37770,1,18885,-1.9,-0.01,32.05,0.17,-0.95,-0.01,12463.35,124.63
255,Exit long,2024-01-22 17:00:00,Trail,38190,1,18915,178.1,0.94,209.05,1.11,-0.95,-0.01,12641.45,126.41
255,Entry long,2024-01-19 17:00:00,Long,37830,1,18915,178.1,0.94,209.05,1.11,-0.95,-0.01,12641.45,126.41
256,Exit long,2024-01-31 19:00:00,Trail,38580,1,19305,-16.9,-0.09,25.05,0.13,-15.95,-0.08,12624.55,126.25
256,Entry long,2024-01-30 19:00:00,Long,38610,1,19305,-16.9,-0.09,25.05,0.13,-15.95,-0.08,12624.55,126.25
257,Exit long,2024-02-02 13:00:00,Trail,38610,1,19170,133.1,0.69,164.05,0.86,-0.95,0.00,12757.65,127.58
257,Entry long,2024-02-01 16:00:00,Long,38340,1,19170,133.1,0.69,164.05,0.86,-0.95,0.00,12757.65,127.58
258,Exit long,2024-02-02 20:00:00,Trail,38790,1,19290,103.1,0.53,134.05,0.69,-0.95,0.00,12860.75,128.61
258,Entry long,2024-02-02 15:00:00,Long,38580,1,19290,103.1,0.53,134.05,0.69,-0.95,0.00,12860.75,128.61
259,Exit long,2024-02-05 13:00:00,Trail,38700,1,19380,-31.9,-0.16,0,0.00,-30.95,-0.16,12828.85,128.29
259,Entry long,2024-02-05 11:00:00,Long,38760,1,19380,-31.9,-0.16,0,0.00,-30.95,-0.16,12828.85,128.29
260,Exit long,2024-02-05 20:00:00,Trail,38490,1,19215,28.1,0.15,59.05,0.31,-0.95,0.00,12856.95,128.57
260,Entry long,2024-02-05 17:00:00,Long,38430,1,19215,28.1,0.15,59.05,0.31,-0.95,0.00,12856.95,128.57
261,Exit short,2024-02-13 16:00:00,Trail,38400,1,19260,58.1,0.30,89.05,0.46,-0.95,0.00,12915.05,129.15
261,Entry short,2024-02-13 14:00:00,Short,38520,1,19260,58.1,0.30,89.05,0.46,-0.95,0.00,12915.05,129.15
262,Exit short,2024-02-13 20:00:00,Trail,38190,1,19155,58.1,0.30,89.05,0.46,-0.95,0.00,12973.15,129.73
262,Entry short,2024-02-13 18:00:00,Short,38310,1,19155,58.1,0.30,89.05,0.46,-0.95,0.00,12973.15,129.73
263,Exit long,2024-02-16 05:00:00,Trail,38790,1,19260,133.1,0.69,168.55,0.88,-0.95,0.00,13106.25,131.06
263,Entry long,2024-02-15 06:00:00,Long,38520,1,19260,133.1,0.69,168.55,0.88,-0.95,0.00,13106.25,131.06
264,Exit long,2024-02-16 19:00:00,Trail,38790,1,19395,-1.9,-0.01,29.05,0.15,-0.95,0.00,13104.35,131.04
264,Entry long,2024-02-16 16:00:00,Long,38790,1,19395,-1.9,-0.01,29.05,0.15,-0.95,0.00,13104.35,131.04
265,Exit long,2024-02-20 16:00:00,Trail,38640,1,19335,-16.9,-0.09,14.05,0.07,-15.95,-0.08,13087.45,130.87
265,Entry long,2024-02-20 14:00:00,Long,38670,1,19335,-16.9,-0.09,14.05,0.07,-15.95,-0.08,13087.45,130.87
266,Exit long,2024-02-22 09:00:00,Trail,38790,1,19305,88.1,0.46,119.05,0.62,-0.95,0.00,13175.55,131.76
266,Entry long,2024-02-21 20:00:00,Long,38610,1,19305,88.1,0.46,119.05,0.62,-0.95,0.00,13175.55,131.76
267,Exit long,2024-02-22 15:00:00,Trail,38940,1,19455,13.1,0.07,44.05,0.23,-0.95,0.00,13188.65,131.89
267,Entry long,2024-02-22 14:00:00,Long,38910,1,19455,13.1,0.07,44.05,0.23,-0.95,0.00,13188.65,131.89
268,Exit long,2024-02-23 17:00:00,Trail,39240,1,19500,118.1,0.61,159.55,0.82,-0.95,0.00,13306.75,133.07
268,Entry long,2024-02-22 17:00:00,Long,39000,1,19500,118.1,0.61,159.55,0.82,-0.95,0.00,13306.75,133.07
269,Exit long,2024-02-26 15:00:00,Trail,39210,1,19620,-16.9,-0.09,14.05,0.07,-15.95,-0.08,13289.85,132.90
269,Entry long,2024-02-26 14:00:00,Long,39240,1,19620,-16.9,-0.09,14.05,0.07,-15.95,-0.08,13289.85,132.90
270,Exit long,2024-02-28 21:00:00,Trail,38910,1,19470,-16.9,-0.09,14.05,0.07,-15.95,-0.08,13272.95,132.73
270,Entry long,2024-02-28 15:00:00,Long,38940,1,19470,-16.9,-0.09,14.05,0.07,-15.95,-0.08,13272.95,132.73
271,Exit long,2024-02-29 16:00:00,Trail,38970,1,19485,-1.9,-0.01,37.05,0.19,-0.95,0.00,13271.05,132.71
271,Entry long,2024-02-29 13:00:00,Long,38970,1,19485,-1.9,-0.01,37.05,0.19,-0.95,0.00,13271.05,132.71
272,Exit short,2024-03-05 21:00:00,Trail,38610,1,19335,28.1,0.15,59.05,0.31,-0.95,0.00,13299.15,132.99
272,Entry short,2024-03-05 18:00:00,Short,38670,1,19335,28.1,0.15,59.05,0.31,-0.95,0.00,13299.15,132.99
273,Exit short,2024-03-07 10:00:00,Trail,38670,1,19365,28.1,0.15,59.05,0.30,-0.95,0.00,13327.25,133.27
273,Entry short,2024-03-06 18:00:00,Short,38730,1,19365,28.1,0.15,59.05,0.30,-0.95,0.00,13327.25,133.27
274,Exit long,2024-03-12 08:00:00,Trail,39240,1,19515,103.1,0.53,134.05,0.69,-0.95,0.00,13430.35,134.30
274,Entry long,2024-03-11 22:00:00,Long,39030,1,19515,103.1,0.53,134.05,0.69,-0.95,0.00,13430.35,134.30
275,Exit long,2024-03-12 16:00:00,Trail,39420,1,19650,58.1,0.30,89.05,0.45,-0.95,0.00,13488.45,134.88
275,Entry long,2024-03-12 13:00:00,Long,39300,1,19650,58.1,0.30,89.05,0.45,-0.95,0.00,13488.45,134.88
276,Exit long,2024-03-13 01:00:00,Trail,39450,1,19725,-1.9,-0.01,29.05,0.15,-0.95,0.00,13486.55,134.87
276,Entry long,2024-03-12 17:00:00,Long,39450,1,19725,-1.9,-0.01,29.05,0.15,-0.95,0.00,13486.55,134.87
277,Exit long,2024-03-13 19:00:00,Trail,39540,1,19770,-1.9,-0.01,42.05,0.21,-0.95,0.00,13484.65,134.85
277,Entry long,2024-03-13 13:00:00,Long,39540,1,19770,-1.9,-0.01,42.05,0.21,-0.95,0.00,13484.65,134.85
278,Exit long,2024-03-14 13:00:00,Trail,39600,1,19815,-16.9,-0.09,14.05,0.07,-15.95,-0.08,13467.75,134.68
278,Entry long,2024-03-14 08:00:00,Long,39630,1,19815,-16.9,-0.09,14.05,0.07,-15.95,-0.08,13467.75,134.68
279,Exit long,2024-03-22 07:00:00,Trail,40200,1,19800,298.1,1.51,337.55,1.70,-0.95,0.00,13765.85,137.66
279,Entry long,2024-03-20 18:00:00,Long,39600,1,19800,298.1,1.51,337.55,1.70,-0.95,0.00,13765.85,137.66
280,Exit long,2024-03-26 19:00:00,Trail,39750,1,19905,-31.9,-0.16,0,0.00,-30.95,-0.16,13733.95,137.34
280,Entry long,2024-03-26 15:00:00,Long,39810,1,19905,-31.9,-0.16,0,0.00,-30.95,-0.16,13733.95,137.34
281,Exit long,2024-03-27 14:00:00,Trail,39900,1,19905,43.1,0.22,74.05,0.37,-0.95,0.00,13777.05,137.77
281,Entry long,2024-03-27 04:00:00,Long,39810,1,19905,43.1,0.22,74.05,0.37,-0.95,0.00,13777.05,137.77
282,Exit long,2024-03-28 20:00:00,Trail,40140,1,19980,88.1,0.44,119.05,0.60,-0.95,0.00,13865.15,138.65
282,Entry long,2024-03-27 19:00:00,Long,39960,1,19980,88.1,0.44,119.05,0.60,-0.95,0.00,13865.15,138.65
283,Exit long,2024-04-01 12:00:00,Trail,40260,1,20115,13.1,0.07,47.55,0.24,-0.95,0.00,13878.25,138.78
283,Entry long,2024-03-31 22:00:00,Long,40230,1,20115,13.1,0.07,47.55,0.24,-0.95,0.00,13878.25,138.78
284,Exit long,2024-04-03 18:00:00,Trail,39510,1,19755,-1.9,-0.01,29.05,0.15,-0.95,0.00,13876.35,138.76
284,Entry long,2024-04-03 14:00:00,Long,39510,1,19755,-1.9,-0.01,29.05,0.15,-0.95,0.00,13876.35,138.76
285,Exit long,2024-04-04 17:00:00,Trail,39600,1,19785,13.1,0.07,44.05,0.22,-0.95,0.00,13889.45,138.89
285,Entry long,2024-04-04 08:00:00,Long,39570,1,19785,13.1,0.07,44.05,0.22,-0.95,0.00,13889.45,138.89
286,Exit long,2024-04-05 17:00:00,Trail,39300,1,19500,148.1,0.76,179.05,0.92,-0.95,0.00,14037.55,140.38
286,Entry long,2024-04-05 11:00:00,Long,39000,1,19500,148.1,0.76,179.05,0.92,-0.95,0.00,14037.55,140.38
287,Exit short,2024-04-10 16:00:00,Trail,38730,1,19410,43.1,0.22,74.05,0.38,-0.95,0.00,14080.65,140.81
287,Entry short,2024-04-10 12:00:00,Short,38820,1,19410,43.1,0.22,74.05,0.38,-0.95,0.00,14080.65,140.81
288,Exit short,2024-04-10 19:00:00,Trail,38670,1,19320,-16.9,-0.09,14.05,0.07,-15.95,-0.08,14063.75,140.64
288,Entry short,2024-04-10 18:00:00,Short,38640,1,19320,-16.9,-0.09,14.05,0.07,-15.95,-0.08,14063.75,140.64
289,Exit short,2024-04-11 12:00:00,Trail,38640,1,19335,13.1,0.07,44.05,0.23,-0.95,0.00,14076.85,140.77
289,Entry short,2024-04-11 08:00:00,Short,38670,1,19335,13.1,0.07,44.05,0.23,-0.95,0.00,14076.85,140.77
290,Exit short,2024-04-12 15:00:00,Trail,38400,1,19230,28.1,0.15,59.05,0.31,-0.95,0.00,14104.95,141.05
290,Entry short,2024-04-12 14:00:00,Short,38460,1,19230,28.1,0.15,59.05,0.31,-0.95,0.00,14104.95,141.05
291,Exit short,2024-04-14 22:00:00,Trail,38250,1,19155,28.1,0.15,59.05,0.31,-0.95,0.00,14133.05,141.33
291,Entry short,2024-04-12 16:00:00,Short,38310,1,19155,28.1,0.15,59.05,0.31,-0.95,0.00,14133.05,141.33
292,Exit short,2024-04-16 09:00:00,Trail,37980,1,19065,73.1,0.38,115.05,0.60,-0.95,0.00,14206.15,142.06
292,Entry short,2024-04-15 17:00:00,Short,38130,1,19065,73.1,0.38,115.05,0.60,-0.95,0.00,14206.15,142.06
293,Exit short,2024-04-16 15:00:00,Trail,38100,1,19065,13.1,0.07,44.05,0.23,-0.95,0.00,14219.25,142.19
293,Entry short,2024-04-16 13:00:00,Short,38130,1,19065,13.1,0.07,44.05,0.23,-0.95,0.00,14219.25,142.19
294,Exit short,2024-04-16 23:00:00,Trail,38130,1,19035,-31.9,-0.17,0,0.00,-30.95,-0.16,14187.35,141.87
294,Entry short,2024-04-16 19:00:00,Short,38070,1,19035,-31.9,-0.17,0,0.00,-30.95,-0.16,14187.35,141.87
295,Exit short,2024-04-19 03:00:00,Trail,37680,1,18915,73.1,0.39,114.55,0.61,-0.95,-0.01,14260.45,142.60
295,Entry short,2024-04-19 01:00:00,Short,37830,1,18915,73.1,0.39,114.55,0.61,-0.95,-0.01,14260.45,142.60
296,Exit short,2024-04-21 22:00:00,Trail,38220,1,19080,-31.9,-0.17,0,0.00,-30.95,-0.16,14228.55,142.29
296,Entry short,2024-04-19 18:00:00,Short,38160,1,19080,-31.9,-0.17,0,0.00,-30.95,-0.16,14228.55,142.29
297,Exit short,2024-04-22 16:00:00,Trail,38340,1,19170,-1.9,-0.01,29.05,0.15,-0.95,0.00,14226.65,142.27
297,Entry short,2024-04-22 13:00:00,Short,38340,1,19170,-1.9,-0.01,29.05,0.15,-0.95,0.00,14226.65,142.27
298,Exit short,2024-04-23 10:00:00,Trail,38520,1,19260,-1.9,-0.01,29.05,0.15,-0.95,0.00,14224.75,142.25
298,Entry short,2024-04-22 19:00:00,Short,38520,1,19260,-1.9,-0.01,29.05,0.15,-0.95,0.00,14224.75,142.25
299,Exit short,2024-04-24 17:00:00,Trail,38640,1,19350,28.1,0.15,59.05,0.31,-18.45,-0.10,14252.85,142.53
299,Entry short,2024-04-24 09:00:00,Short,38700,1,19350,28.1,0.15,59.05,0.31,-18.45,-0.10,14252.85,142.53
300,Exit short,2024-04-25 15:00:00,Trail,38040,1,19155,133.1,0.69,164.05,0.86,-0.95,0.00,14385.95,143.86
300,Entry short,2024-04-25 12:00:00,Short,38310,1,19155,133.1,0.69,164.05,0.86,-0.95,0.00,14385.95,143.86
301,Exit short,2024-04-25 19:00:00,Trail,38280,1,19110,-31.9,-0.17,0,0.00,-30.95,-0.16,14354.05,143.54
301,Entry short,2024-04-25 18:00:00,Short,38220,1,19110,-31.9,-0.17,0,0.00,-30.95,-0.16,14354.05,143.54
302,Exit short,2024-04-30 14:00:00,Trail,38400,1,19245,43.1,0.22,74.05,0.38,-0.95,0.00,14397.15,143.97
302,Entry short,2024-04-30 12:00:00,Short,38490,1,19245,43.1,0.22,74.05,0.38,-0.95,0.00,14397.15,143.97
303,Exit short,2024-04-30 17:00:00,Trail,38220,1,19155,43.1,0.22,74.05,0.39,-0.95,0.00,14440.25,144.40
303,Entry short,2024-04-30 15:00:00,Short,38310,1,19155,43.1,0.22,74.05,0.39,-0.95,0.00,14440.25,144.40
304,Exit short,2024-05-01 13:00:00,Trail,37980,1,19065,73.1,0.38,111.05,0.58,-0.95,0.00,14513.35,145.13
304,Entry short,2024-04-30 18:00:00,Short,38130,1,19065,73.1,0.38,111.05,0.58,-0.95,0.00,14513.35,145.13
305,Exit short,2024-05-01 22:00:00,Trail,38130,1,19185,118.1,0.62,149.05,0.78,-0.95,0.00,14631.45,146.31
305,Entry short,2024-05-01 19:00:00,Short,38370,1,19185,118.1,0.62,149.05,0.78,-0.95,0.00,14631.45,146.31
306,Exit short,2024-05-03 15:00:00,Trail,38760,1,19395,13.1,0.07,44.05,0.23,-0.95,0.00,14644.55,146.45
306,Entry short,2024-05-03 14:00:00,Short,38790,1,19395,13.1,0.07,44.05,0.23,-0.95,0.00,14644.55,146.45
307,Exit short,2024-05-08 14:00:00,Trail,39030,1,19500,-16.9,-0.09,14.05,0.07,-15.95,-0.08,14627.65,146.28
307,Entry short,2024-05-08 12:00:00,Short,39000,1,19500,-16.9,-0.09,14.05,0.07,-15.95,-0.08,14627.65,146.28
308,Exit short,2024-05-13 09:00:00,Trail,39660,1,19800,-31.9,-0.16,0,0.00,-30.95,-0.16,14595.75,145.96
308,Entry short,2024-05-10 15:00:00,Short,39600,1,19800,-31.9,-0.16,0,0.00,-30.95,-0.16,14595.75,145.96
309,Exit short,2024-05-14 18:00:00,Trail,39600,1,19815,13.1,0.07,53.05,0.27,-0.95,0.00,14608.85,146.09
309,Entry short,2024-05-13 15:00:00,Short,39630,1,19815,13.1,0.07,53.05,0.27,-0.95,0.00,14608.85,146.09
310,Exit long,2024-05-16 11:00:00,Trail,40050,1,19980,43.1,0.22,79.55,0.40,-0.95,0.00,14651.95,146.52
310,Entry long,2024-05-15 16:00:00,Long,39960,1,19980,43.1,0.22,79.55,0.40,-0.95,0.00,14651.95,146.52
311,Exit long,2024-05-16 17:00:00,Trail,40110,1,20070,-16.9,-0.08,14.05,0.07,-15.95,-0.08,14635.05,146.35
311,Entry long,2024-05-16 14:00:00,Long,40140,1,20070,-16.9,-0.08,14.05,0.07,-15.95,-0.08,14635.05,146.35
312,Exit short,2024-05-23 02:00:00,Trail,39780,1,19890,-1.9,-0.01,29.05,0.15,-7.95,-0.04,14633.15,146.33
312,Entry short,2024-05-22 18:00:00,Short,39780,1,19890,-1.9,-0.01,29.05,0.15,-7.95,-0.04,14633.15,146.33
313,Exit short,2024-05-24 08:00:00,Trail,39210,1,19875,268.1,1.35,305.55,1.54,-0.95,0.00,14901.25,149.01
313,Entry short,2024-05-23 13:00:00,Short,39750,1,19875,268.1,1.35,305.55,1.54,-0.95,0.00,14901.25,149.01
314,Exit short,2024-05-27 16:00:00,Trail,39180,1,19575,-16.9,-0.09,20.05,0.10,-15.95,-0.08,14884.35,148.84
314,Entry short,2024-05-24 20:00:00,Short,39150,1,19575,-16.9,-0.09,20.05,0.10,-15.95,-0.08,14884.35,148.84
315,Exit short,2024-05-28 19:00:00,Trail,38940,1,19560,88.1,0.45,128.05,0.65,-0.95,0.00,14972.45,149.72
315,Entry short,2024-05-28 13:00:00,Short,39120,1,19560,88.1,0.45,128.05,0.65,-0.95,0.00,14972.45,149.72
316,Exit short,2024-05-30 07:00:00,Trail,38220,1,19425,313.1,1.61,344.05,1.77,-0.95,0.00,15285.55,152.86
316,Entry short,2024-05-29 02:00:00,Short,38850,1,19425,313.1,1.61,344.05,1.77,-0.95,0.00,15285.55,152.86
317,Exit short,2024-05-31 12:00:00,Trail,38250,1,19095,-31.9,-0.17,6.05,0.03,-30.95,-0.16,15253.65,152.54
317,Entry short,2024-05-30 23:00:00,Short,38190,1,19095,-31.9,-0.17,6.05,0.03,-30.95,-0.16,15253.65,152.54
318,Exit long,2024-06-03 07:00:00,Trail,38820,1,19305,103.1,0.53,147.05,0.76,-0.95,0.00,15356.75,153.57
318,Entry long,2024-05-31 19:00:00,Long,38610,1,19305,103.1,0.53,147.05,0.76,-0.95,0.00,15356.75,153.57
319,Exit long,2024-06-04 06:00:00,Trail,38610,1,19245,58.1,0.30,90.55,0.47,-0.95,0.00,15414.85,154.15
319,Entry long,2024-06-03 18:00:00,Long,38490,1,19245,58.1,0.30,90.55,0.47,-0.95,0.00,15414.85,154.15
320,Exit long,2024-06-05 13:00:00,Trail,38820,1,19440,-31.9,-0.16,7.05,0.04,-30.95,-0.16,15382.95,153.83
320,Entry long,2024-06-05 05:00:00,Long,38880,1,19440,-31.9,-0.16,7.05,0.04,-30.95,-0.16,15382.95,153.83
321,Exit long,2024-06-06 08:00:00,Trail,38850,1,19410,13.1,0.07,44.05,0.23,-2.45,-0.01,15396.05,153.96
321,Entry long,2024-06-05 15:00:00,Long,38820,1,19410,13.1,0.07,44.05,0.23,-2.45,-0.01,15396.05,153.96
322,Exit long,2024-06-06 14:00:00,Trail,39000,1,19470,28.1,0.14,59.05,0.30,-0.95,0.00,15424.15,154.24
322,Entry long,2024-06-06 13:00:00,Long,38940,1,19470,28.1,0.14,59.05,0.30,-0.95,0.00,15424.15,154.24
323,Exit long,2024-06-07 08:00:00,Trail,38970,1,19500,-16.9,-0.09,14.05,0.07,-15.95,-0.08,15407.25,154.07
323,Entry long,2024-06-07 02:00:00,Long,39000,1,19500,-16.9,-0.09,14.05,0.07,-15.95,-0.08,15407.25,154.07
324,Exit long,2024-06-07 19:00:00,Trail,38970,1,19455,28.1,0.14,62.55,0.32,-0.95,0.00,15435.35,154.35
324,Entry long,2024-06-07 13:00:00,Long,38910,1,19455,28.1,0.14,62.55,0.32,-0.95,0.00,15435.35,154.35
325,Exit long,2024-06-12 14:00:00,Trail,39060,1,19500,28.1,0.14,59.05,0.30,-0.95,0.00,15463.45,154.63
325,Entry long,2024-06-12 12:00:00,Long,39000,1,19500,28.1,0.14,59.05,0.30,-0.95,0.00,15463.45,154.63
326,Exit long,2024-06-14 07:00:00,Trail,38610,1,19290,13.1,0.07,45.05,0.23,-0.95,0.00,15476.55,154.77
326,Entry long,2024-06-13 17:00:00,Long,38580,1,19290,13.1,0.07,45.05,0.23,-0.95,0.00,15476.55,154.77
327,Exit long,2024-06-17 10:00:00,Trail,38940,1,19230,238.1,1.24,274.05,1.43,-0.95,0.00,15714.65,157.15
327,Entry long,2024-06-14 13:00:00,Long,38460,1,19230,238.1,1.24,274.05,1.43,-0.95,0.00,15714.65,157.15
328,Exit long,2024-06-18 07:00:00,Trail,39210,1,19500,103.1,0.53,143.55,0.74,-0.95,0.00,15817.75,158.18
328,Entry long,2024-06-17 15:00:00,Long,39000,1,19500,103.1,0.53,143.55,0.74,-0.95,0.00,15817.75,158.18
329,Exit long,2024-06-19 14:00:00,Trail,39240,1,19650,-31.9,-0.16,0,0.00,-30.95,-0.16,15785.85,157.86
329,Entry long,2024-06-18 22:00:00,Long,39300,1,19650,-31.9,-0.16,0,0.00,-30.95,-0.16,15785.85,157.86
330,Exit long,2024-06-20 20:00:00,Trail,39570,1,19665,118.1,0.60,149.05,0.76,-0.95,0.00,15903.95,159.04
330,Entry long,2024-06-20 13:00:00,Long,39330,1,19665,118.1,0.60,149.05,0.76,-0.95,0.00,15903.95,159.04
331,Exit long,2024-06-21 15:00:00,Trail,39540,1,19800,-31.9,-0.16,0,0.00,-30.95,-0.16,15872.05,158.72
331,Entry long,2024-06-21 14:00:00,Long,39600,1,19800,-31.9,-0.16,0,0.00,-30.95,-0.16,15872.05,158.72
