Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
16,Entry short,2024-04-15 14:00:00,[R001S rA:63 hA:44 EF:-1 ES:-0.96 R:44 V:0.4 B:0.49 M:+ ST:D CH:19 CF:+ MI:69 SK:33 PS:D SQ:0],1.2468,1000,1246.8,0.68,0.05,1.54,0.12,-0.06,0.00,36.78,3.68
17,Exit long,2024-04-23 05:00:00,[ExitL rA:31 hA:41 EF:-0.41 ES:-0.5 R:50 V:3.68 B:0.79 M:+ ST:U CH:14 CF:- MI:56 SK:83 PS:U SQ:0],1.2348,1000,1233.6,1.08,0.09,1.94,0.16,-0.06,0.00,37.86,3.79
17,Entry long,2024-04-22 16:00:00,[R001L rA:33 hA:41 EF:-0.69 ES:-0.75 R:40 V:0.83 B:0.48 M:+ ST:U CH:19 CF:- MI:52 SK:68 PS:U SQ:0],1.2336,1000,1233.6,1.08,0.09,1.94,0.16,-0.06,0.00,37.86,3.79
18,Exit short,2024-04-25 14:00:00,[ExitS rA:28 hA:39 EF:-1 ES:-1 R:49 V:1.44 B:0.21 M:- ST:D CH:17 CF:- MI:20 SK:18 PS:D SQ:0],1.2484,1000,1249.6,1.08,0.09,1.94,0.16,-0.06,0.00,38.93,3.89
18,Entry short,2024-04-25 12:00:00,[R001S rA:29 hA:39 EF:-0.27 ES:-0.08 R:59 V:0.83 B:0.52 M:- ST:D CH:22 CF:+ MI:48 SK:33 PS:D SQ:0],1.2496,1000,1249.6,1.08,0.09,1.94,0.16,-0.06,0.00,38.93,3.89
19,Exit short,2024-04-26 16:00:00,[ExitS rA:38 hA:45 EF:-1 ES:-1 R:36 V:0.95 B:0.18 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],1.2472,1000,1250,2.68,0.21,3.54,0.28,-0.06,0.00,41.61,4.16
19,Entry short,2024-04-26 14:00:00,[R001S rA:55 hA:45 EF:-1 ES:-0.98 R:48 V:0.16 B:0.37 M:- ST:D CH:40 CF:- MI:27 SK:0 PS:D SQ:0],1.25,1000,1250,2.68,0.21,3.54,0.28,-0.06,0.00,41.61,4.16
20,Exit long,2024-05-16 05:00:00,[ExitL rA:40 hA:40 EF:1 ES:1 R:76 V:4.29 B:0.8 M:+ ST:U CH:5 CF:+ MI:66 SK:85 PS:U SQ:0],1.2688,1000,1266,2.67,0.21,3.54,0.28,-0.06,0.00,44.28,4.43
20,Entry long,2024-05-15 16:00:00,[R001L rA:58 hA:41 EF:0.89 ES:0.79 R:77 V:0.49 B:1.04 M:+ ST:U CH:18 CF:+ MI:58 SK:100 PS:U SQ:0],1.266,1000,1266,2.67,0.21,3.54,0.28,-0.06,0.00,44.28,4.43
21,Exit long,2024-05-17 01:00:00,[ExitL rA:59 hA:47 EF:0.89 ES:0.92 R:53 V:3.72 B:0.39 M:- ST:U CH:26 CF:- MI:15 SK:50 PS:U SQ:0],1.2668,1000,1267.2,-0.53,-0.04,0.34,0.03,-0.46,-0.04,43.75,4.38
21,Entry long,2024-05-16 15:00:00,[R001L rA:46 hA:42 EF:0.53 ES:0.38 R:58 V:0.58 B:0.46 M:- ST:U CH:18 CF:- MI:12 SK:50 PS:U SQ:0],1.2672,1000,1267.2,-0.53,-0.04,0.34,0.03,-0.46,-0.04,43.75,4.38
