Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
104,Exit long,2023-06-15 20:00:00,Trail,34710,1,17325,28.1,0.16,59.05,0.34,-0.95,-0.01,4917.4,49.17
104,Entry long,2023-06-15 16:00:00,Long,34650,1,17325,28.1,0.16,59.05,0.34,-0.95,-0.01,4917.4,49.17
105,Exit long,2023-06-20 20:00:00,Trail,34350,1,17175,-1.9,-0.01,29.05,0.17,-0.95,-0.01,4915.5,49.16
105,Entry long,2023-06-20 16:00:00,Long,34350,1,17175,-1.9,-0.01,29.05,0.17,-0.95,-0.01,4915.5,49.16
106,Exit long,2023-06-30 20:00:00,Trail,34620,1,17205,103.1,0.60,134.05,0.78,-0.95,-0.01,5018.6,50.19
106,Entry long,2023-06-30 09:00:00,Long,34410,1,17205,103.1,0.60,134.05,0.78,-0.95,-0.01,5018.6,50.19
107,Exit short,2023-07-06 17:00:00,Trail,34080,1,17145,103.1,0.60,134.05,0.78,-0.95,-0.01,5121.7,51.22
107,Entry short,2023-07-06 12:00:00,Short,34290,1,17145,103.1,0.60,134.05,0.78,-0.95,-0.01,5121.7,51.22
108,Exit long,2023-07-12 15:00:00,Trail,34680,1,17130,208.1,1.21,248.05,1.45,-0.95,-0.01,5329.8,53.30
108,Entry long,2023-07-11 12:00:00,Long,34260,1,17130,208.1,1.21,248.05,1.45,-0.95,-0.01,5329.8,53.30
109,Exit long,2023-07-19 19:00:00,Trail,35250,1,17520,103.1,0.59,138.55,0.79,-0.95,-0.01,5432.9,54.33
109,Entry long,2023-07-18 14:00:00,Long,35040,1,17520,103.1,0.59,138.55,0.79,-0.95,-0.01,5432.9,54.33
110,Exit short,2023-08-07 00:00:00,Trail,35220,1,17580,-31.9,-0.18,0,0.00,-30.95,-0.18,5401,54.01
110,Entry short,2023-08-04 20:00:00,Short,35160,1,17580,-31.9,-0.18,0,0.00,-30.95,-0.18,5401,54.01
111,Exit short,2023-08-08 15:00:00,Trail,35190,1,17580,-16.9,-0.10,14.05,0.08,-15.95,-0.09,5384.1,53.84
111,Entry short,2023-08-08 14:00:00,Short,35160,1,17580,-16.9,-0.10,14.05,0.08,-15.95,-0.09,5384.1,53.84
112,Exit short,2023-08-10 18:00:00,Trail,35280,1,17775,133.1,0.75,164.05,0.92,-0.95,-0.01,5517.2,55.17
112,Entry short,2023-08-10 14:00:00,Short,35550,1,17775,133.1,0.75,164.05,0.92,-0.95,-0.01,5517.2,55.17
113,Exit short,2023-08-16 08:00:00,Trail,35070,1,17505,-31.9,-0.18,8.05,0.05,-30.95,-0.18,5485.3,54.85
113,Entry short,2023-08-15 19:00:00,Short,35010,1,17505,-31.9,-0.18,8.05,0.05,-30.95,-0.18,5485.3,54.85
114,Exit short,2023-08-16 13:00:00,Trail,35040,1,17490,-31.9,-0.18,0,0.00,-30.95,-0.18,5453.4,54.53
114,Entry short,2023-08-16 12:00:00,Short,34980,1,17490,-31.9,-0.18,0,0.00,-30.95,-0.18,5453.4,54.53
115,Exit short,2023-08-18 13:00:00,Trail,34440,1,17355,133.1,0.77,164.05,0.95,-0.95,-0.01,5586.5,55.86
115,Entry short,2023-08-17 18:00:00,Short,34710,1,17355,133.1,0.77,164.05,0.95,-0.95,-0.01,5586.5,55.86
116,Exit short,2023-08-25 07:00:00,Trail,34200,1,17145,43.1,0.25,74.05,0.43,-0.95,-0.01,5629.6,56.30
116,Entry short,2023-08-24 17:00:00,Short,34290,1,17145,43.1,0.25,74.05,0.43,-0.95,-0.01,5629.6,56.30
117,Exit short,2023-08-30 20:00:00,Trail,35010,1,17505,-1.9,-0.01,36.55,0.21,-0.95,-0.01,5627.7,56.28
117,Entry short,2023-08-30 14:00:00,Short,35010,1,17505,-1.9,-0.01,36.55,0.21,-0.95,-0.01,5627.7,56.28
118,Exit short,2023-09-06 18:00:00,Trail,34440,1,17280,58.1,0.34,89.05,0.52,-0.95,-0.01,5685.8,56.86
118,Entry short,2023-09-06 14:00:00,Short,34560,1,17280,58.1,0.34,89.05,0.52,-0.95,-0.01,5685.8,56.86
119,Exit short,2023-09-13 13:00:00,Trail,35010,1,17505,-1.9,-0.01,38.55,0.22,-0.95,-0.01,5683.9,56.84
119,Entry short,2023-09-12 18:00:00,Short,35010,1,17505,-1.9,-0.01,38.55,0.22,-0.95,-0.01,5683.9,56.84
120,Exit short,2023-09-18 15:00:00,Trail,34980,1,17640,148.1,0.84,193.05,1.09,-0.95,-0.01,5832,58.32
120,Entry short,2023-09-15 12:00:00,Short,35280,1,17640,148.1,0.84,193.05,1.09,-0.95,-0.01,5832,58.32
121,Exit short,2023-09-25 07:00:00,Trail,34320,1,17325,163.1,0.94,200.05,1.15,-0.95,-0.01,5995.1,59.95
121,Entry short,2023-09-21 08:00:00,Short,34650,1,17325,163.1,0.94,200.05,1.15,-0.95,-0.01,5995.1,59.95
122,Exit short,2023-09-25 15:00:00,Trail,34140,1,17130,58.1,0.34,89.05,0.52,-0.95,-0.01,6053.2,60.53
122,Entry short,2023-09-25 08:00:00,Short,34260,1,17130,58.1,0.34,89.05,0.52,-0.95,-0.01,6053.2,60.53
123,Exit short,2023-09-27 01:00:00,Trail,33930,1,16935,-31.9,-0.19,0,0.00,-30.95,-0.18,6021.3,60.21
123,Entry short,2023-09-26 18:00:00,Short,33870,1,16935,-31.9,-0.19,0,0.00,-30.95,-0.18,6021.3,60.21
124,Exit short,2023-09-29 18:00:00,Trail,33720,1,16830,-31.9,-0.19,0,0.00,-30.95,-0.18,5989.4,59.89
124,Entry short,2023-09-29 17:00:00,Short,33660,1,16830,-31.9,-0.19,0,0.00,-30.95,-0.18,5989.4,59.89
125,Exit short,2023-10-02 17:00:00,Trail,33540,1,16740,-31.9,-0.19,0,0.00,-30.95,-0.18,5957.5,59.58
125,Entry short,2023-10-02 16:00:00,Short,33480,1,16740,-31.9,-0.19,0,0.00,-30.95,-0.18,5957.5,59.58
126,Exit short,2023-10-04 07:00:00,Trail,33090,1,16635,88.1,0.53,119.05,0.72,-6.45,-0.04,6045.6,60.46
126,Entry short,2023-10-03 15:00:00,Short,33270,1,16635,88.1,0.53,119.05,0.72,-6.45,-0.04,6045.6,60.46
127,Exit long,2023-10-06 16:00:00,Trail,33570,1,16770,13.1,0.08,44.05,0.26,-0.95,-0.01,6058.7,60.59
127,Entry long,2023-10-06 15:00:00,Long,33540,1,16770,13.1,0.08,44.05,0.26,-0.95,-0.01,6058.7,60.59
128,Exit long,2023-10-06 19:00:00,Trail,33660,1,16815,13.1,0.08,44.05,0.26,-0.95,-0.01,6071.8,60.72
128,Entry long,2023-10-06 17:00:00,Long,33630,1,16815,13.1,0.08,44.05,0.26,-0.95,-0.01,6071.8,60.72
129,Exit long,2023-10-10 17:00:00,Trail,33990,1,16890,103.1,0.61,141.55,0.84,-0.95,-0.01,6174.9,61.75
129,Entry long,2023-10-09 17:00:00,Long,33780,1,16890,103.1,0.61,141.55,0.84,-0.95,-0.01,6174.9,61.75
130,Exit short,2023-10-12 19:00:00,Trail,33750,1,16845,-31.9,-0.19,0,0.00,-30.95,-0.18,6143,61.43
130,Entry short,2023-10-12 17:00:00,Short,33690,1,16845,-31.9,-0.19,0,0.00,-30.95,-0.18,6143,61.43
131,Exit long,2023-10-17 01:00:00,Trail,34140,1,17100,-31.9,-0.19,0,0.00,-30.95,-0.18,6111.1,61.11
131,Entry long,2023-10-16 14:00:00,Long,34200,1,17100,-31.9,-0.19,0,0.00,-30.95,-0.18,6111.1,61.11
132,Exit short,2023-10-19 09:00:00,Trail,33780,1,16875,-16.9,-0.10,24.55,0.15,-15.95,-0.09,6094.2,60.94
132,Entry short,2023-10-19 03:00:00,Short,33750,1,16875,-16.9,-0.10,24.55,0.15,-15.95,-0.09,6094.2,60.94
133,Exit short,2023-10-20 16:00:00,Trail,33450,1,16740,13.1,0.08,44.05,0.26,-0.95,-0.01,6107.3,61.07
133,Entry short,2023-10-20 09:00:00,Short,33480,1,16740,13.1,0.08,44.05,0.26,-0.95,-0.01,6107.3,61.07
134,Exit short,2023-10-22 22:00:00,Trail,33300,1,16695,43.1,0.26,74.05,0.44,-0.95,-0.01,6150.4,61.50
134,Entry short,2023-10-20 18:00:00,Short,33390,1,16695,43.1,0.26,74.05,0.44,-0.95,-0.01,6150.4,61.50
135,Exit short,2023-10-29 22:00:00,Trail,32520,1,16350,88.1,0.54,119.05,0.73,-0.95,-0.01,6238.5,62.39
135,Entry short,2023-10-27 16:00:00,Short,32700,1,16350,88.1,0.54,119.05,0.73,-0.95,-0.01,6238.5,62.39
136,Exit short,2023-10-31 08:00:00,Trail,33030,1,16485,-31.9,-0.19,8.05,0.05,-30.95,-0.19,6206.6,62.07
136,Entry short,2023-10-31 04:00:00,Short,32970,1,16485,-31.9,-0.19,8.05,0.05,-30.95,-0.19,6206.6,62.07
137,Exit long,2023-11-03 19:00:00,Trail,34140,1,16815,253.1,1.51,294.05,1.75,-0.95,-0.01,6459.7,64.60
137,Entry long,2023-11-02 14:00:00,Long,33630,1,16815,253.1,1.51,294.05,1.75,-0.95,-0.01,6459.7,64.60
138,Exit long,2023-11-14 02:00:00,Trail,34380,1,17205,-16.9,-0.10,14.05,0.08,-15.95,-0.09,6442.8,64.43
138,Entry long,2023-11-13 16:00:00,Long,34410,1,17205,-16.9,-0.10,14.05,0.08,-15.95,-0.09,6442.8,64.43
139,Exit long,2023-11-16 01:00:00,Trail,35010,1,17310,193.1,1.12,224.05,1.29,-0.95,-0.01,6635.9,66.36
139,Entry long,2023-11-14 13:00:00,Long,34620,1,17310,193.1,1.12,224.05,1.29,-0.95,-0.01,6635.9,66.36
140,Exit long,2023-11-28 17:00:00,Trail,35460,1,17760,-31.9,-0.18,0,0.00,-30.95,-0.17,6604,66.04
140,Entry long,2023-11-28 16:00:00,Long,35520,1,17760,-31.9,-0.18,0,0.00,-30.95,-0.17,6604,66.04
141,Exit long,2023-12-01 12:00:00,Trail,36030,1,17910,103.1,0.58,134.05,0.75,-0.95,-0.01,6707.1,67.07
141,Entry long,2023-11-30 19:00:00,Long,35820,1,17910,103.1,0.58,134.05,0.75,-0.95,-0.01,6707.1,67.07
142,Exit long,2023-12-12 14:00:00,Trail,36810,1,18255,148.1,0.81,179.05,0.98,-0.95,-0.01,6855.2,68.55
142,Entry long,2023-12-11 23:00:00,Long,36510,1,18255,148.1,0.81,179.05,0.98,-0.95,-0.01,6855.2,68.55
143,Exit long,2023-12-14 14:00:00,Trail,37620,1,18585,223.1,1.20,254.05,1.37,-0.95,-0.01,7078.3,70.78
143,Entry long,2023-12-13 19:00:00,Long,37170,1,18585,223.1,1.20,254.05,1.37,-0.95,-0.01,7078.3,70.78
144,Exit long,2023-12-20 19:00:00,Trail,37920,1,18990,-31.9,-0.17,0,0.00,-30.95,-0.16,7046.4,70.46
144,Entry long,2023-12-20 17:00:00,Long,37980,1,18990,-31.9,-0.17,0,0.00,-30.95,-0.16,7046.4,70.46
145,Exit long,2023-12-21 16:00:00,Trail,37590,1,18765,28.1,0.15,66.05,0.35,-0.95,-0.01,7074.5,70.75
145,Entry long,2023-12-21 04:00:00,Long,37530,1,18765,28.1,0.15,66.05,0.35,-0.95,-0.01,7074.5,70.75
146,Exit short,2024-01-09 16:00:00,Trail,37710,1,18930,73.1,0.39,104.05,0.55,-0.95,-0.01,7147.6,71.48
146,Entry short,2024-01-09 08:00:00,Short,37860,1,18930,73.1,0.39,104.05,0.55,-0.95,-0.01,7147.6,71.48
147,Exit long,2024-01-19 14:00:00,Trail,37770,1,18885,-1.9,-0.01,32.05,0.17,-0.95,-0.01,7145.7,71.46
147,Entry long,2024-01-19 11:00:00,Long,37770,1,18885,-1.9,-0.01,32.05,0.17,-0.95,-0.01,7145.7,71.46
148,Exit long,2024-01-22 17:00:00,Trail,38190,1,19080,13.1,0.07,44.05,0.23,-0.95,0.00,7158.8,71.59
148,Entry long,2024-01-22 13:00:00,Long,38160,1,19080,13.1,0.07,44.05,0.23,-0.95,0.00,7158.8,71.59
149,Exit long,2024-01-31 19:00:00,Trail,38580,1,19305,-16.9,-0.09,25.05,0.13,-15.95,-0.08,7141.9,71.42
149,Entry long,2024-01-30 19:00:00,Long,38610,1,19305,-16.9,-0.09,25.05,0.13,-15.95,-0.08,7141.9,71.42
150,Exit long,2024-02-02 13:00:00,Trail,38610,1,19335,-31.9,-0.16,0,0.00,-30.95,-0.16,7110,71.10
150,Entry long,2024-02-02 12:00:00,Long,38670,1,19335,-31.9,-0.16,0,0.00,-30.95,-0.16,7110,71.10
151,Exit long,2024-02-05 20:00:00,Trail,38490,1,19200,43.1,0.22,74.05,0.39,-0.95,0.00,7153.1,71.53
151,Entry long,2024-02-05 17:00:00,Long,38400,1,19200,43.1,0.22,74.05,0.39,-0.95,0.00,7153.1,71.53
152,Exit short,2024-02-13 16:00:00,Trail,38400,1,19260,58.1,0.30,89.05,0.46,-0.95,0.00,7211.2,72.11
152,Entry short,2024-02-13 14:00:00,Short,38520,1,19260,58.1,0.30,89.05,0.46,-0.95,0.00,7211.2,72.11
153,Exit short,2024-02-13 20:00:00,Trail,38190,1,19170,73.1,0.38,104.05,0.54,-0.95,0.00,7284.3,72.84
153,Entry short,2024-02-13 18:00:00,Short,38340,1,19170,73.1,0.38,104.05,0.54,-0.95,0.00,7284.3,72.84
154,Exit long,2024-02-16 05:00:00,Trail,38790,1,19260,133.1,0.69,168.55,0.88,-0.95,0.00,7417.4,74.17
154,Entry long,2024-02-15 06:00:00,Long,38520,1,19260,133.1,0.69,168.55,0.88,-0.95,0.00,7417.4,74.17
155,Exit long,2024-02-22 15:00:00,Trail,38940,1,19455,13.1,0.07,44.05,0.23,-0.95,0.00,7430.5,74.30
155,Entry long,2024-02-22 14:00:00,Long,38910,1,19455,13.1,0.07,44.05,0.23,-0.95,0.00,7430.5,74.30
156,Exit short,2024-03-05 21:00:00,Trail,38610,1,19335,28.1,0.15,59.05,0.31,-0.95,0.00,7458.6,74.59
156,Entry short,2024-03-05 18:00:00,Short,38670,1,19335,28.1,0.15,59.05,0.31,-0.95,0.00,7458.6,74.59
157,Exit long,2024-03-12 08:00:00,Trail,39240,1,19515,103.1,0.53,134.05,0.69,-0.95,0.00,7561.7,75.62
157,Entry long,2024-03-11 22:00:00,Long,39030,1,19515,103.1,0.53,134.05,0.69,-0.95,0.00,7561.7,75.62
158,Exit long,2024-03-22 07:00:00,Trail,40200,1,19800,298.1,1.51,337.55,1.70,-0.95,0.00,7859.8,78.60
158,Entry long,2024-03-20 18:00:00,Long,39600,1,19800,298.1,1.51,337.55,1.70,-0.95,0.00,7859.8,78.60
159,Exit long,2024-03-26 13:00:00,Trail,39720,1,19890,-31.9,-0.16,11.55,0.06,-30.95,-0.16,7827.9,78.28
159,Entry long,2024-03-26 09:00:00,Long,39780,1,19890,-31.9,-0.16,11.55,0.06,-30.95,-0.16,7827.9,78.28
160,Exit long,2024-04-01 12:00:00,Trail,40260,1,20130,-1.9,-0.01,32.55,0.16,-0.95,0.00,7826,78.26
160,Entry long,2024-03-31 22:00:00,Long,40260,1,20130,-1.9,-0.01,32.55,0.16,-0.95,0.00,7826,78.26
161,Exit long,2024-04-03 18:00:00,Trail,39510,1,19740,13.1,0.07,44.05,0.22,-27.95,-0.14,7839.1,78.39
161,Entry long,2024-04-02 19:00:00,Long,39480,1,19740,13.1,0.07,44.05,0.22,-27.95,-0.14,7839.1,78.39
162,Exit long,2024-04-05 17:00:00,Trail,39300,1,19485,163.1,0.84,194.05,1.00,-0.95,0.00,8002.2,80.02
162,Entry long,2024-04-05 07:00:00,Long,38970,1,19485,163.1,0.84,194.05,1.00,-0.95,0.00,8002.2,80.02
163,Exit short,2024-04-10 16:00:00,Trail,38730,1,19410,43.1,0.22,74.05,0.38,-0.95,0.00,8045.3,80.45
163,Entry short,2024-04-10 12:00:00,Short,38820,1,19410,43.1,0.22,74.05,0.38,-0.95,0.00,8045.3,80.45
164,Exit short,2024-04-10 19:00:00,Trail,38670,1,19335,-1.9,-0.01,29.05,0.15,-0.95,0.00,8043.4,80.43
164,Entry short,2024-04-10 18:00:00,Short,38670,1,19335,-1.9,-0.01,29.05,0.15,-0.95,0.00,8043.4,80.43
165,Exit short,2024-04-12 15:00:00,Trail,38400,1,19230,28.1,0.15,59.05,0.31,-0.95,0.00,8071.5,80.72
165,Entry short,2024-04-12 14:00:00,Short,38460,1,19230,28.1,0.15,59.05,0.31,-0.95,0.00,8071.5,80.72
166,Exit short,2024-04-16 09:00:00,Trail,37980,1,19065,73.1,0.38,115.05,0.60,-0.95,0.00,8144.6,81.45
166,Entry short,2024-04-15 17:00:00,Short,38130,1,19065,73.1,0.38,115.05,0.60,-0.95,0.00,8144.6,81.45
167,Exit short,2024-04-19 03:00:00,Trail,37680,1,18915,73.1,0.39,114.55,0.61,-0.95,-0.01,8217.7,82.18
167,Entry short,2024-04-19 01:00:00,Short,37830,1,18915,73.1,0.39,114.55,0.61,-0.95,-0.01,8217.7,82.18
168,Exit short,2024-04-21 22:00:00,Trail,38220,1,19095,-16.9,-0.09,14.05,0.07,-15.95,-0.08,8200.8,82.01
168,Entry short,2024-04-19 18:00:00,Short,38190,1,19095,-16.9,-0.09,14.05,0.07,-15.95,-0.08,8200.8,82.01
169,Exit short,2024-04-25 15:00:00,Trail,38040,1,19155,133.1,0.69,164.05,0.86,-0.95,0.00,8333.9,83.34
169,Entry short,2024-04-25 12:00:00,Short,38310,1,19155,133.1,0.69,164.05,0.86,-0.95,0.00,8333.9,83.34
170,Exit short,2024-04-30 17:00:00,Trail,38220,1,19095,-16.9,-0.09,14.05,0.07,-15.95,-0.08,8317,83.17
170,Entry short,2024-04-30 16:00:00,Short,38190,1,19095,-16.9,-0.09,14.05,0.07,-15.95,-0.08,8317,83.17
171,Exit short,2024-05-01 13:00:00,Trail,37980,1,19005,13.1,0.07,51.05,0.27,-6.95,-0.04,8330.1,83.30
171,Entry short,2024-04-30 19:00:00,Short,38010,1,19005,13.1,0.07,51.05,0.27,-6.95,-0.04,8330.1,83.30
172,Exit short,2024-05-01 22:00:00,Trail,38130,1,19200,133.1,0.69,164.05,0.85,-0.95,0.00,8463.2,84.63
172,Entry short,2024-05-01 19:00:00,Short,38400,1,19200,133.1,0.69,164.05,0.85,-0.95,0.00,8463.2,84.63
173,Exit short,2024-05-03 15:00:00,Trail,38760,1,19410,28.1,0.14,59.05,0.30,-0.95,0.00,8491.3,84.91
173,Entry short,2024-05-03 14:00:00,Short,38820,1,19410,28.1,0.14,59.05,0.30,-0.95,0.00,8491.3,84.91
174,Exit short,2024-05-13 09:00:00,Trail,39660,1,19815,-16.9,-0.09,14.05,0.07,-15.95,-0.08,8474.4,84.74
174,Entry short,2024-05-10 14:00:00,Short,39630,1,19815,-16.9,-0.09,14.05,0.07,-15.95,-0.08,8474.4,84.74
175,Exit long,2024-05-16 11:00:00,Trail,40050,1,19980,43.1,0.22,79.55,0.40,-0.95,0.00,8517.5,85.18
175,Entry long,2024-05-15 16:00:00,Long,39960,1,19980,43.1,0.22,79.55,0.40,-0.95,0.00,8517.5,85.18
176,Exit long,2024-05-16 17:00:00,Trail,40110,1,20055,-1.9,-0.01,29.05,0.14,-0.95,0.00,8515.6,85.16
176,Entry long,2024-05-16 14:00:00,Long,40110,1,20055,-1.9,-0.01,29.05,0.14,-0.95,0.00,8515.6,85.16
177,Exit short,2024-05-23 02:00:00,Trail,39780,1,19890,-1.9,-0.01,29.05,0.15,-7.95,-0.04,8513.7,85.14
177,Entry short,2024-05-22 18:00:00,Short,39780,1,19890,-1.9,-0.01,29.05,0.15,-7.95,-0.04,8513.7,85.14
178,Exit short,2024-05-24 08:00:00,Trail,39210,1,19725,118.1,0.60,155.55,0.79,-0.95,0.00,8631.8,86.32
178,Entry short,2024-05-23 16:00:00,Short,39450,1,19725,118.1,0.60,155.55,0.79,-0.95,0.00,8631.8,86.32
179,Exit short,2024-05-30 07:00:00,Trail,38220,1,19410,298.1,1.54,329.05,1.70,-0.95,0.00,8929.9,89.30
179,Entry short,2024-05-29 03:00:00,Short,38820,1,19410,298.1,1.54,329.05,1.70,-0.95,0.00,8929.9,89.30
180,Exit short,2024-05-30 16:00:00,Trail,38220,1,19080,-31.9,-0.17,0,0.00,-30.95,-0.16,8898,88.98
180,Entry short,2024-05-30 14:00:00,Short,38160,1,19080,-31.9,-0.17,0,0.00,-30.95,-0.16,8898,88.98
181,Exit long,2024-06-03 07:00:00,Trail,38820,1,19305,103.1,0.53,147.05,0.76,-0.95,0.00,9001.1,90.01
181,Entry long,2024-05-31 19:00:00,Long,38610,1,19305,103.1,0.53,147.05,0.76,-0.95,0.00,9001.1,90.01
182,Exit long,2024-06-04 06:00:00,Trail,38610,1,19230,73.1,0.38,105.55,0.55,-0.95,0.00,9074.2,90.74
182,Entry long,2024-06-03 17:00:00,Long,38460,1,19230,73.1,0.38,105.55,0.55,-0.95,0.00,9074.2,90.74
183,Exit long,2024-06-05 13:00:00,Trail,38820,1,19440,-31.9,-0.16,7.05,0.04,-30.95,-0.16,9042.3,90.42
183,Entry long,2024-06-05 05:00:00,Long,38880,1,19440,-31.9,-0.16,7.05,0.04,-30.95,-0.16,9042.3,90.42
184,Exit long,2024-06-12 14:00:00,Trail,39060,1,19500,28.1,0.14,59.05,0.30,-0.95,0.00,9070.4,90.70
184,Entry long,2024-06-12 12:00:00,Long,39000,1,19500,28.1,0.14,59.05,0.30,-0.95,0.00,9070.4,90.70
185,Exit long,2024-06-14 07:00:00,Trail,38610,1,19275,28.1,0.15,60.05,0.31,-0.95,0.00,9098.5,90.99
185,Entry long,2024-06-13 17:00:00,Long,38550,1,19275,28.1,0.15,60.05,0.31,-0.95,0.00,9098.5,90.99
186,Exit long,2024-06-17 10:00:00,Trail,38940,1,19380,88.1,0.45,124.05,0.64,-0.95,0.00,9186.6,91.87
186,Entry long,2024-06-16 22:00:00,Long,38760,1,19380,88.1,0.45,124.05,0.64,-0.95,0.00,9186.6,91.87
187,Exit long,2024-06-20 20:00:00,Trail,39570,1,19800,-16.9,-0.09,14.05,0.07,-15.95,-0.08,9169.7,91.70
187,Entry long,2024-06-20 18:00:00,Long,39600,1,19800,-16.9,-0.09,14.05,0.07,-15.95,-0.08,9169.7,91.70
188,Exit long,2024-06-24 16:00:00,Trail,39900,1,19965,-16.9,-0.08,14.05,0.07,-15.95,-0.08,9152.8,91.53
188,Entry long,2024-06-24 14:00:00,Long,39930,1,19965,-16.9,-0.08,14.05,0.07,-15.95,-0.08,9152.8,91.53
189,Exit long,2024-06-25 23:00:00,Trail,39480,1,19770,-31.9,-0.16,0,0.00,-30.95,-0.16,9120.9,91.21
189,Entry long,2024-06-25 18:00:00,Long,39540,1,19770,-31.9,-0.16,0,0.00,-30.95,-0.16,9120.9,91.21
190,Exit long,2024-07-12 19:00:00,Trail,40440,1,19995,223.1,1.12,257.05,1.29,-7.45,-0.04,9344,93.44
190,Entry long,2024-07-10 19:00:00,Long,39990,1,19995,223.1,1.12,257.05,1.29,-7.45,-0.04,9344,93.44
191,Exit long,2024-07-17 06:00:00,Trail,41220,1,20430,178.1,0.87,213.55,1.05,-0.95,0.00,9522.1,95.22
191,Entry long,2024-07-16 13:00:00,Long,40860,1,20430,178.1,0.87,213.55,1.05,-0.95,0.00,9522.1,95.22
192,Exit long,2024-07-18 07:00:00,Trail,41550,1,20760,13.1,0.06,44.05,0.21,-0.95,0.00,9535.2,95.35
192,Entry long,2024-07-17 20:00:00,Long,41520,1,20760,13.1,0.06,44.05,0.21,-0.95,0.00,9535.2,95.35
193,Exit short,2024-07-21 22:00:00,Trail,40590,1,20580,283.1,1.38,314.05,1.53,-0.95,0.00,9818.3,98.18
193,Entry short,2024-07-18 17:00:00,Short,41160,1,20580,283.1,1.38,314.05,1.53,-0.95,0.00,9818.3,98.18
194,Exit short,2024-07-24 20:00:00,Trail,40170,1,20190,103.1,0.51,134.05,0.66,-0.95,0.00,9921.4,99.21
194,Entry short,2024-07-24 13:00:00,Short,40380,1,20190,103.1,0.51,134.05,0.66,-0.95,0.00,9921.4,99.21
195,Exit short,2024-07-25 23:00:00,Trail,40260,1,20250,118.1,0.58,149.05,0.74,-0.95,0.00,10039.5,100.40
195,Entry short,2024-07-25 17:00:00,Short,40500,1,20250,118.1,0.58,149.05,0.74,-0.95,0.00,10039.5,100.40
196,Exit short,2024-07-28 22:00:00,Trail,40890,1,20445,-1.9,-0.01,29.05,0.14,-0.95,0.00,10037.6,100.38
196,Entry short,2024-07-26 17:00:00,Short,40890,1,20445,-1.9,-0.01,29.05,0.14,-0.95,0.00,10037.6,100.38
197,Exit long,2024-07-31 19:00:00,Trail,41340,1,20670,-1.9,-0.01,29.05,0.14,-0.95,0.00,10035.7,100.36
197,Entry long,2024-07-31 18:00:00,Long,41340,1,20670,-1.9,-0.01,29.05,0.14,-0.95,0.00,10035.7,100.36
198,Exit long,2024-08-01 20:00:00,Trail,40440,1,20205,13.1,0.06,44.05,0.22,-0.95,0.00,10048.8,100.49
198,Entry long,2024-08-01 19:00:00,Long,40410,1,20205,13.1,0.06,44.05,0.22,-0.95,0.00,10048.8,100.49
199,Exit long,2024-08-02 17:00:00,Trail,39660,1,19860,-31.9,-0.16,0,0.00,-30.95,-0.16,10016.9,100.17
199,Entry long,2024-08-02 16:00:00,Long,39720,1,19860,-31.9,-0.16,0,0.00,-30.95,-0.16,10016.9,100.17
200,Exit short,2024-08-05 13:00:00,Trail,38730,1,19725,358.1,1.82,389.05,1.97,-0.95,0.00,10375,103.75
200,Entry short,2024-08-05 05:00:00,Short,39450,1,19725,358.1,1.82,389.05,1.97,-0.95,0.00,10375,103.75
201,Exit long,2024-08-06 06:00:00,Trail,39180,1,19620,-31.9,-0.16,0,0.00,-30.95,-0.16,10343.1,103.43
201,Entry long,2024-08-06 05:00:00,Long,39240,1,19620,-31.9,-0.16,0,0.00,-30.95,-0.16,10343.1,103.43
202,Exit long,2024-08-06 19:00:00,Trail,39360,1,19710,-31.9,-0.16,5.05,0.03,-30.95,-0.16,10311.2,103.11
202,Entry long,2024-08-06 17:00:00,Long,39420,1,19710,-31.9,-0.16,5.05,0.03,-30.95,-0.16,10311.2,103.11
203,Exit long,2024-08-07 15:00:00,Trail,39510,1,19725,28.1,0.14,59.05,0.30,-0.95,0.00,10339.3,103.39
203,Entry long,2024-08-07 09:00:00,Long,39450,1,19725,28.1,0.14,59.05,0.30,-0.95,0.00,10339.3,103.39
204,Exit long,2024-08-08 07:00:00,Trail,38850,1,19425,-1.9,-0.01,29.05,0.15,-2.45,-0.01,10337.4,103.37
204,Entry long,2024-08-08 02:00:00,Long,38850,1,19425,-1.9,-0.01,29.05,0.15,-2.45,-0.01,10337.4,103.37
205,Exit long,2024-08-09 04:00:00,Trail,39570,1,19590,193.1,0.99,232.55,1.19,-0.95,0.00,10530.5,105.31
205,Entry long,2024-08-08 13:00:00,Long,39180,1,19590,193.1,0.99,232.55,1.19,-0.95,0.00,10530.5,105.31
206,Exit long,2024-08-14 19:00:00,Trail,40110,1,19905,148.1,0.74,179.05,0.90,-0.95,0.00,10678.6,106.79
206,Entry long,2024-08-13 16:00:00,Long,39810,1,19905,148.1,0.74,179.05,0.90,-0.95,0.00,10678.6,106.79
207,Exit long,2024-08-16 10:00:00,Trail,40680,1,20085,253.1,1.26,295.05,1.47,-19.95,-0.10,10931.7,109.32
207,Entry long,2024-08-14 20:00:00,Long,40170,1,20085,253.1,1.26,295.05,1.47,-19.95,-0.10,10931.7,109.32
208,Exit long,2024-08-20 09:00:00,Trail,41010,1,20490,13.1,0.06,44.05,0.21,-16.95,-0.08,10944.8,109.45
