Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
120,Exit short,2025-05-05 18:00:00,[ExitS 5A:52 bA:52 R:30 V:0.94 B:0.17 M:- ST:D CH:18 CF:- MI:18 SK:18 PS:D SQ:0],191.1,1000,191050,-0.48,-0.04,0.28,0.02,-0.41,-0.03,318.39,31.84
120,Entry short,2025-05-05 16:00:00,[R001S 5A:51 bA:51 R:23 V:0.35 B:-0.01 M:- ST:D CH:22 CF:- MI:21 SK:0 PS:D SQ:0],191.05,1000,191050,-0.48,-0.04,0.28,0.02,-0.41,-0.03,318.39,31.84
121,Exit short,2025-05-06 15:00:00,[ExitS 5A:34 bA:34 R:34 V:0.26 B:0.17 M:- ST:D CH:11 CF:- MI:15 SK:17 PS:D SQ:0],190.5,1000,190700,1.27,0.09,2.02,0.15,-0.07,0.00,319.66,31.97
121,Entry short,2025-05-06 10:00:00,[R001S 5A:27 bA:27 R:37 V:0.77 B:0.22 M:+ ST:D CH:39 CF:- MI:27 SK:0 PS:D SQ:0],190.7,1000,190700,1.27,0.09,2.02,0.15,-0.07,0.00,319.66,31.97
122,Exit short,2025-05-07 18:00:00,[ExitS 5A:25 bA:25 R:51 V:1.8 B:0.36 M:- ST:D CH:28 CF:+ MI:38 SK:33 PS:D SQ:0],191.3,1000,191250,-0.48,-0.04,0.62,0.05,-0.41,-0.03,319.18,31.92
122,Entry short,2025-05-07 18:00:00,[R001S 5A:27 bA:27 R:45 V:1.49 B:0.21 M:- ST:D CH:29 CF:+ MI:34 SK:0 PS:D SQ:0],191.25,1000,191250,-0.48,-0.04,0.62,0.05,-0.41,-0.03,319.18,31.92
123,Exit long,2025-05-08 11:00:00,[ExitL 5A:77 bA:77 R:82 V:1.74 B:0.8 M:+ ST:U CH:5 CF:+ MI:89 SK:85 PS:U SQ:0],193.25,1000,193050,1.26,0.09,1.67,0.12,-0.07,0.00,320.44,32.04
123,Entry long,2025-05-08 08:00:00,[R001L 5A:70 bA:70 R:92 V:1.08 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],193.05,1000,193050,1.26,0.09,1.67,0.12,-0.07,0.00,320.44,32.04
124,Exit long,2025-05-11 15:00:00,[ExitL 5A:61 bA:61 R:79 V:0.94 B:0.8 M:+ ST:U CH:5 CF:+ MI:88 SK:85 PS:U SQ:0],193.9,1000,193000,6.06,0.46,6.78,0.51,-0.07,0.00,326.49,32.65
124,Entry long,2025-05-09 08:00:00,[R001L 5A:27 bA:27 R:64 V:1.41 B:1 M:+ ST:U CH:20 CF:- MI:62 SK:100 PS:U SQ:0],193,1000,193000,6.06,0.46,6.78,0.51,-0.07,0.00,326.49,32.65
125,Exit long,2025-05-12 08:00:00,[ExitL 5A:47 bA:47 R:70 V:1.07 B:0.82 M:+ ST:U CH:8 CF:+ MI:92 SK:85 PS:U SQ:0],195.5,1000,195550,-0.48,-0.04,0.28,0.02,-0.41,-0.03,326.02,32.60
125,Entry long,2025-05-12 07:00:00,[R001L 5A:46 bA:46 R:79 V:1.49 B:0.99 M:+ ST:U CH:5 CF:+ MI:82 SK:100 PS:U SQ:0],195.55,1000,195550,-0.48,-0.04,0.28,0.02,-0.41,-0.03,326.02,32.60
126,Exit short,2025-05-13 07:00:00,[ExitS 5A:38 bA:38 R:61 V:0.82 B:0.62 M:- ST:D CH:26 CF:+ MI:64 SK:50 PS:D SQ:0],195.75,1000,195700,-0.47,-0.04,0,0.00,-0.4,-0.03,325.55,32.55
126,Entry short,2025-05-13 07:00:00,[R001S 5A:39 bA:39 R:55 V:0.89 B:0.52 M:- ST:D CH:19 CF:+ MI:65 SK:33 PS:D SQ:0],195.7,1000,195700,-0.47,-0.04,0,0.00,-0.4,-0.03,325.55,32.55
127,Exit short,2025-05-14 07:00:00,[ExitS 5A:61 bA:61 R:24 V:1.44 B:0.2 M:- ST:D CH:17 CF:- MI:42 SK:18 PS:D SQ:0],194.55,1000,194600,0.21,0.02,0.95,0.07,-0.07,0.00,325.75,32.58
127,Entry short,2025-05-14 06:00:00,[R001S 5A:57 bA:57 R:16 V:1.02 B:0.1 M:- ST:D CH:11 CF:- MI:40 SK:0 PS:D SQ:0],194.6,1000,194600,0.21,0.02,0.95,0.07,-0.07,0.00,325.75,32.58
128,Exit short,2025-05-15 11:00:00,[ExitS 5A:42 bA:42 R:36 V:2 B:0.28 M:+ ST:D CH:25 CF:- MI:32 SK:28 PS:D SQ:0],193.65,1000,193700,0.21,0.02,1.18,0.09,-0.07,0.00,325.96,32.60
128,Entry short,2025-05-15 08:00:00,[R001S 5A:42 bA:42 R:33 V:0.83 B:0.24 M:+ ST:D CH:31 CF:- MI:26 SK:25 PS:D SQ:0],193.7,1000,193700,0.21,0.02,1.18,0.09,-0.07,0.00,325.96,32.60
129,Exit short,2025-05-19 17:00:00,[ExitS 5A:28 bA:28 R:52 V:1.35 B:0.35 M:- ST:D CH:22 CF:- MI:17 SK:23 PS:D SQ:0],193.65,1000,193700,0.21,0.02,0.98,0.07,-0.07,0.00,326.17,32.62
129,Entry short,2025-05-19 08:00:00,[R001S 5A:37 bA:37 R:55 V:1.16 B:0.52 M:- ST:D CH:19 CF:- MI:31 SK:33 PS:D SQ:0],193.7,1000,193700,0.21,0.02,0.98,0.07,-0.07,0.00,326.17,32.62
130,Exit long,2025-05-21 10:00:00,[ExitL 5A:24 bA:24 R:51 V:0.68 B:0.65 M:+ ST:U CH:21 CF:+ MI:70 SK:75 PS:U SQ:0],193.05,1000,193000,0.21,0.02,1.1,0.08,-0.07,0.00,326.39,32.64
130,Entry long,2025-05-21 06:00:00,[R001L 5A:29 bA:29 R:49 V:0.67 B:0.59 M:+ ST:U CH:24 CF:- MI:43 SK:67 PS:U SQ:0],193,1000,193000,0.21,0.02,1.1,0.08,-0.07,0.00,326.39,32.64
131,Exit long,2025-05-22 12:00:00,[ExitL 5A:54 bA:54 R:77 V:1.05 B:0.8 M:+ ST:U CH:8 CF:+ MI:93 SK:79 PS:U SQ:0],193.35,1000,192600,5.08,0.38,6.18,0.46,-0.07,0.00,331.47,33.15
131,Entry long,2025-05-22 06:00:00,[R001L 5A:31 bA:31 R:61 V:0.33 B:0.94 M:+ ST:U CH:14 CF:+ MI:73 SK:100 PS:U SQ:0],192.6,1000,192600,5.08,0.38,6.18,0.46,-0.07,0.00,331.47,33.15
132,Exit long,2025-05-26 07:00:00,[ExitL 5A:52 bA:52 R:76 V:3.79 B:0.8 M:+ ST:U CH:9 CF:+ MI:72 SK:85 PS:U SQ:0],193.75,1000,193200,3.72,0.27,4.49,0.33,-0.07,0.00,335.19,33.52
132,Entry long,2025-05-25 15:00:00,[R001L 5A:26 bA:26 R:70 V:0.37 B:0.96 M:+ ST:U CH:26 CF:+ MI:98 SK:100 PS:U SQ:0],193.2,1000,193200,3.72,0.27,4.49,0.33,-0.07,0.00,335.19,33.52
133,Exit short,2025-05-27 20:00:00,[ExitS 5A:53 bA:53 R:55 V:3.22 B:0.27 M:- ST:D CH:17 CF:- MI:42 SK:24 PS:D SQ:0],194.85,1000,195000,0.9,0.07,1.52,0.11,-0.07,0.00,336.1,33.61
133,Entry short,2025-05-27 11:00:00,[R001S 5A:72 bA:72 R:64 V:1.46 B:0.52 M:- ST:D CH:19 CF:+ MI:49 SK:33 PS:D SQ:0],195,1000,195000,0.9,0.07,1.52,0.11,-0.07,0.00,336.1,33.61
134,Exit long,2025-05-28 11:00:00,[ExitL 5A:30 bA:30 R:65 V:0.92 B:0.83 M:+ ST:U CH:15 CF:+ MI:83 SK:83 PS:U SQ:0],195.15,1000,195200,-0.48,-0.04,0,0.00,-0.41,-0.03,335.61,33.56
134,Entry long,2025-05-28 11:00:00,[R001L 5A:29 bA:29 R:73 V:1.03 B:1 M:+ ST:U CH:13 CF:+ MI:90 SK:100 PS:U SQ:0],195.2,1000,195200,-0.48,-0.04,0,0.00,-0.41,-0.03,335.61,33.56
135,Exit short,2025-05-29 11:00:00,[ExitS 5A:67 bA:67 R:19 V:1.96 B:0.2 M:- ST:D CH:5 CF:- MI:15 SK:15 PS:D SQ:0],194.45,1000,195000,3.66,0.27,4.08,0.30,-0.07,0.00,339.28,33.93
135,Entry short,2025-05-29 06:00:00,[R001S 5A:46 bA:46 R:17 V:0.8 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],195,1000,195000,3.66,0.27,4.08,0.30,-0.07,0.00,339.28,33.93
136,Exit long,2025-05-30 08:00:00,[ExitL 5A:36 bA:36 R:65 V:1.1 B:0.82 M:+ ST:U CH:5 CF:- MI:85 SK:85 PS:U SQ:0],194.4,1000,194050,2.29,0.17,3.05,0.23,-0.07,0.00,341.57,34.16
136,Entry long,2025-05-30 07:00:00,[R001L 5A:38 bA:38 R:52 V:0.27 B:0.83 M:+ ST:U CH:35 CF:- MI:23 SK:86 PS:U SQ:0],194.05,1000,194050,2.29,0.17,3.05,0.23,-0.07,0.00,341.57,34.16
137,Exit short,2025-06-01 18:00:00,[ExitS 5A:36 bA:36 R:35 V:1.64 B:0.24 M:- ST:D CH:24 CF:+ MI:70 SK:22 PS:D SQ:0],193.6,1000,193600,-0.13,-0.01,0,0.00,-0.41,-0.03,341.44,34.14
137,Entry short,2025-06-01 15:00:00,[R001S 5A:36 bA:36 R:26 V:0.49 B:0.1 M:- ST:D CH:18 CF:- MI:64 SK:0 PS:D SQ:0],193.6,1000,193600,-0.13,-0.01,0,0.00,-0.41,-0.03,341.44,34.14
138,Exit long,2025-06-03 18:00:00,[ExitL 5A:67 bA:67 R:81 V:0.81 B:0.8 M:+ ST:U CH:10 CF:+ MI:94 SK:85 PS:U SQ:0],194.65,1000,193700,6.46,0.48,7.22,0.54,-0.07,0.00,347.9,34.79
138,Entry long,2025-06-03 06:00:00,[R001L 5A:25 bA:25 R:70 V:0.68 B:0.99 M:+ ST:U CH:5 CF:- MI:79 SK:100 PS:U SQ:0],193.7,1000,193700,6.46,0.48,7.22,0.54,-0.07,0.00,347.9,34.79
139,Exit short,2025-06-04 18:00:00,[ExitS 5A:61 bA:61 R:22 V:2.04 B:0.2 M:- ST:D CH:5 CF:- MI:18 SK:15 PS:D SQ:0],193.55,1000,194250,4.77,0.35,5.53,0.41,-0.07,0.00,352.66,35.27
139,Entry short,2025-06-04 08:00:00,[R001S 5A:39 bA:39 R:31 V:0.34 B:0.08 M:- ST:D CH:11 CF:- MI:26 SK:0 PS:D SQ:0],194.25,1000,194250,4.77,0.35,5.53,0.41,-0.07,0.00,352.66,35.27
140,Exit long,2025-06-05 09:00:00,[ExitL 5A:70 bA:70 R:82 V:0.65 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],195.25,1000,194700,3.72,0.27,4.48,0.33,-0.07,0.00,356.38,35.64
140,Entry long,2025-06-05 07:00:00,[R001L 5A:49 bA:49 R:84 V:1.38 B:0.91 M:+ ST:U CH:8 CF:+ MI:100 SK:100 PS:U SQ:0],194.7,1000,194700,3.72,0.27,4.48,0.33,-0.07,0.00,356.38,35.64
141,Exit long,2025-06-10 15:00:00,[ExitL 5A:33 bA:33 R:60 V:3.77 B:0.82 M:+ ST:U CH:5 CF:+ MI:75 SK:85 PS:U SQ:0],195.65,1000,195400,1.59,0.12,2.01,0.15,-0.07,0.00,357.97,35.80
141,Entry long,2025-06-10 06:00:00,[R001L 5A:38 bA:38 R:53 V:0.68 B:0.79 M:+ ST:U CH:19 CF:+ MI:93 SK:100 PS:U SQ:0],195.4,1000,195400,1.59,0.12,2.01,0.15,-0.07,0.00,357.97,35.80
142,Exit long,2025-06-12 08:00:00,[ExitL 5A:28 bA:28 R:52 V:0.85 B:0.81 M:+ ST:U CH:26 CF:+ MI:80 SK:78 PS:U SQ:0],195.3,1000,195350,-0.48,-0.04,0.28,0.02,-0.41,-0.03,357.49,35.75
142,Entry long,2025-06-12 07:00:00,[R001L 5A:31 bA:31 R:56 V:0.87 B:0.99 M:+ ST:U CH:24 CF:+ MI:72 SK:100 PS:U SQ:0],195.35,1000,195350,-0.48,-0.04,0.28,0.02,-0.41,-0.03,357.49,35.75
143,Exit long,2025-06-13 11:00:00,[ExitL 5A:55 bA:55 R:73 V:0.51 B:0.83 M:+ ST:U CH:10 CF:+ MI:70 SK:85 PS:U SQ:0],195.7,1000,195450,1.6,0.12,2.37,0.17,-0.07,0.00,359.09,35.91
143,Entry long,2025-06-13 07:00:00,[R001L 5A:48 bA:48 R:73 V:0.48 B:0.94 M:+ ST:U CH:42 CF:+ MI:57 SK:100 PS:U SQ:0],195.45,1000,195450,1.6,0.12,2.37,0.17,-0.07,0.00,359.09,35.91
144,Exit long,2025-06-16 15:00:00,[ExitL 5A:46 bA:46 R:74 V:1.31 B:0.8 M:+ ST:U CH:5 CF:+ MI:84 SK:80 PS:U SQ:0],196.5,1000,196150,2.28,0.17,3.32,0.24,-0.07,0.00,361.37,36.14
144,Entry long,2025-06-16 10:00:00,[R001L 5A:26 bA:26 R:73 V:0.35 B:1.04 M:+ ST:U CH:18 CF:+ MI:64 SK:100 PS:U SQ:0],196.15,1000,196150,2.28,0.17,3.32,0.24,-0.07,0.00,361.37,36.14
145,Exit short,2025-06-17 15:00:00,[ExitS 5A:63 bA:63 R:20 V:1.74 B:0.2 M:- ST:D CH:5 CF:- MI:15 SK:15 PS:D SQ:0],195.1,1000,196000,6.06,0.45,6.84,0.51,-0.07,0.00,367.43,36.74
145,Entry short,2025-06-17 09:00:00,[R001S 5A:25 bA:25 R:33 V:0.17 B:0.03 M:- ST:D CH:31 CF:- MI:10 SK:0 PS:D SQ:0],196,1000,196000,6.06,0.45,6.84,0.51,-0.07,0.00,367.43,36.74
146,Exit short,2025-06-19 07:00:00,[ExitS 5A:42 bA:42 R:55 V:1.36 B:0.35 M:- ST:D CH:22 CF:- MI:41 SK:22 PS:D SQ:0],195.5,1000,195550,0.21,0.02,0.97,0.07,-0.07,0.00,367.64,36.76
146,Entry short,2025-06-19 06:00:00,[R001S 5A:54 bA:54 R:59 V:0.8 B:0.52 M:- ST:D CH:19 CF:+ MI:51 SK:33 PS:D SQ:0],195.55,1000,195550,0.21,0.02,0.97,0.07,-0.07,0.00,367.64,36.76
147,Exit long,2025-06-23 08:00:00,[ExitL 5A:39 bA:39 R:55 V:3.32 B:0.39 M:- ST:U CH:26 CF:- MI:20 SK:50 PS:U SQ:0],197.65,1000,197700,-0.48,-0.04,0,0.00,-0.41,-0.03,367.17,36.72
147,Entry long,2025-06-23 08:00:00,[R001L 5A:41 bA:41 R:63 V:0.78 B:0.54 M:- ST:U CH:19 CF:- MI:22 SK:67 PS:U SQ:0],197.7,1000,197700,-0.48,-0.04,0,0.00,-0.41,-0.03,367.17,36.72
148,Exit long,2025-06-25 11:00:00,[ExitL 5A:58 bA:58 R:75 V:3.59 B:0.81 M:+ ST:U CH:10 CF:+ MI:62 SK:84 PS:U SQ:0],198.4,1000,198350,0.21,0.02,1.02,0.07,-0.07,0.00,367.37,36.74
148,Entry long,2025-06-25 06:00:00,[R001L 5A:52 bA:52 R:82 V:1.09 B:0.93 M:+ ST:U CH:11 CF:+ MI:81 SK:100 PS:U SQ:0],198.35,1000,198350,0.21,0.02,1.02,0.07,-0.07,0.00,367.37,36.74
149,Exit long,2025-06-30 12:00:00,[ExitL 5A:27 bA:27 R:49 V:2.57 B:0.76 M:+ ST:U CH:34 CF:- MI:47 SK:71 PS:U SQ:0],197.8,1000,197850,-0.48,-0.04,0,0.00,-0.41,-0.03,366.89,36.69
149,Entry long,2025-06-30 08:00:00,[R001L 5A:29 bA:29 R:56 V:0.7 B:1 M:+ ST:U CH:29 CF:- MI:66 SK:100 PS:U SQ:0],197.85,1000,197850,-0.48,-0.04,0,0.00,-0.41,-0.03,366.89,36.69
150,Exit long,2025-07-01 13:00:00,[ExitL 5A:45 bA:45 R:71 V:0.21 B:0.8 M:+ ST:U CH:5 CF:+ MI:98 SK:85 PS:U SQ:0],197.4,1000,196800,4.03,0.29,4.79,0.35,-0.07,0.00,370.92,37.09
150,Entry long,2025-07-01 08:00:00,[R001L 5A:46 bA:46 R:51 V:0.57 B:0.79 M:+ ST:U CH:19 CF:+ MI:83 SK:100 PS:U SQ:0],196.8,1000,196800,4.03,0.29,4.79,0.35,-0.07,0.00,370.92,37.09
151,Exit long,2025-07-02 16:00:00,[ExitL 5A:51 bA:51 R:43 V:0.34 B:0.65 M:+ ST:U CH:25 CF:+ MI:75 SK:78 PS:U SQ:0],196,1000,195950,0.21,0.02,0.98,0.07,-0.07,0.00,371.13,37.11
151,Entry long,2025-07-02 14:00:00,[R001L 5A:64 bA:64 R:38 V:1.32 B:0.48 M:+ ST:U CH:23 CF:+ MI:66 SK:67 PS:U SQ:0],195.95,1000,195950,0.21,0.02,0.98,0.07,-0.07,0.00,371.13,37.11
152,Exit long,2025-07-03 15:00:00,[ExitL 5A:77 bA:77 R:83 V:5.89 B:0.8 M:+ ST:U CH:5 CF:+ MI:53 SK:84 PS:U SQ:0],197.9,1000,197450,2.97,0.22,3.81,0.28,-0.07,0.00,374.1,37.41
152,Entry long,2025-07-03 06:00:00,[R001L 5A:62 bA:62 R:90 V:1.32 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],197.45,1000,197450,2.97,0.22,3.81,0.28,-0.07,0.00,374.1,37.41
153,Exit long,2025-07-06 14:00:00,[ExitL 5A:32 bA:32 R:48 V:1.81 B:0.56 M:+ ST:U CH:26 CF:- MI:60 SK:75 PS:U SQ:0],197.3,1000,197300,-0.14,-0.01,0.28,0.02,-0.41,-0.03,373.96,37.40
153,Entry long,2025-07-04 12:00:00,[R001L 5A:36 bA:36 R:52 V:1.45 B:0.58 M:+ ST:U CH:24 CF:- MI:55 SK:87 PS:U SQ:0],197.3,1000,197300,-0.14,-0.01,0.28,0.02,-0.41,-0.03,373.96,37.40
154,Exit long,2025-07-07 09:00:00,[ExitL 5A:72 bA:72 R:82 V:1.45 B:0.8 M:+ ST:U CH:5 CF:+ MI:87 SK:85 PS:U SQ:0],198.8,1000,198300,3.32,0.24,4.08,0.30,-0.07,0.00,377.28,37.73
154,Entry long,2025-07-07 06:00:00,[R001L 5A:49 bA:49 R:86 V:0.49 B:0.92 M:+ ST:U CH:4 CF:+ MI:100 SK:100 PS:U SQ:0],198.3,1000,198300,3.32,0.24,4.08,0.30,-0.07,0.00,377.28,37.73
155,Exit long,2025-07-08 13:00:00,[ExitL 5A:26 bA:26 R:62 V:2.14 B:0.83 M:+ ST:U CH:24 CF:+ MI:69 SK:78 PS:U SQ:0],199.3,1000,199350,-0.48,-0.04,0,0.00,-0.41,-0.03,376.8,37.68
155,Entry long,2025-07-08 12:00:00,[R001L 5A:26 bA:26 R:71 V:1.3 B:1.02 M:+ ST:U CH:18 CF:+ MI:83 SK:100 PS:U SQ:0],199.35,1000,199350,-0.48,-0.04,0,0.00,-0.41,-0.03,376.8,37.68
156,Exit short,2025-07-09 19:00:00,[ExitS 5A:48 bA:48 R:25 V:0.57 B:0.2 M:- ST:D CH:9 CF:- MI:3 SK:15 PS:D SQ:0],198.6,1000,198800,1.23,0.09,1.98,0.15,-0.07,0.00,378.04,37.80
156,Entry short,2025-07-09 15:00:00,[R001S 5A:36 bA:36 R:22 V:1.26 B:0.09 M:- ST:D CH:8 CF:- MI:0 SK:0 PS:D SQ:0],198.8,1000,198800,1.23,0.09,1.98,0.15,-0.07,0.00,378.04,37.80
157,Exit long,2025-07-15 17:00:00,[ExitL 5A:41 bA:41 R:72 V:5.38 B:0.82 M:+ ST:U CH:5 CF:+ MI:59 SK:83 PS:U SQ:0],199.3,1000,199000,1.88,0.14,2.37,0.18,-0.07,0.00,379.92,37.99
157,Entry long,2025-07-15 06:00:00,[R001L 5A:25 bA:25 R:71 V:0.58 B:0.95 M:+ ST:U CH:18 CF:+ MI:87 SK:100 PS:U SQ:0],199,1000,199000,1.88,0.14,2.37,0.18,-0.07,0.00,379.92,37.99
158,Exit short,2025-07-16 11:00:00,[ExitS 5A:54 bA:54 R:25 V:1.03 B:0.2 M:- ST:D CH:5 CF:- MI:6 SK:15 PS:D SQ:0],198.3,1000,198850,3.56,0.27,4.3,0.32,-0.07,0.00,383.48,38.35
158,Entry short,2025-07-16 09:00:00,[R001S 5A:31 bA:31 R:33 V:0.52 B:0.01 M:- ST:D CH:13 CF:- MI:7 SK:0 PS:D SQ:0],198.85,1000,198850,3.56,0.27,4.3,0.32,-0.07,0.00,383.48,38.35
159,Exit long,2025-07-17 15:00:00,[ExitL 5A:43 bA:43 R:65 V:0.51 B:0.74 M:+ ST:U CH:40 CF:+ MI:52 SK:69 PS:U SQ:0],199.3,1000,199350,-0.47,-0.04,0.35,0.03,-0.4,-0.03,383.01,38.30
159,Entry long,2025-07-17 15:00:00,[R001L 5A:43 bA:43 R:74 V:0.73 B:0.9 M:+ ST:U CH:34 CF:+ MI:55 SK:100 PS:U SQ:0],199.35,1000,199350,-0.47,-0.04,0.35,0.03,-0.4,-0.03,383.01,38.30
160,Exit short,2025-07-20 15:00:00,[ExitS 5A:38 bA:38 R:33 V:0.31 B:0.2 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0],199.05,1000,199150,0.54,0.04,1.28,0.10,-0.07,0.00,383.54,38.35
160,Entry short,2025-07-20 14:00:00,[R001S 5A:33 bA:33 R:31 V:0.39 B:0.02 M:- ST:D CH:5 CF:- MI:4 SK:0 PS:D SQ:0],199.15,1000,199150,0.54,0.04,1.28,0.10,-0.07,0.00,383.54,38.35
161,Exit short,2025-07-21 13:00:00,[ExitS 5A:26 bA:26 R:39 V:2.06 B:0.21 M:- ST:D CH:28 CF:- MI:36 SK:23 PS:D SQ:0],198.7,1000,198650,-0.47,-0.04,0.31,0.02,-0.4,-0.03,383.07,38.31
161,Entry short,2025-07-21 11:00:00,[R001S 5A:26 bA:26 R:32 V:0.44 B:-0.01 M:- ST:D CH:26 CF:- MI:25 SK:0 PS:D SQ:0],198.65,1000,198650,-0.47,-0.04,0.31,0.02,-0.4,-0.03,383.07,38.31
162,Exit short,2025-07-22 08:00:00,[ExitS 5A:59 bA:59 R:21 V:4.82 B:0.2 M:- ST:D CH:5 CF:- MI:44 SK:15 PS:D SQ:0],197.8,1000,197750,-0.47,-0.04,0,0.00,-0.41,-0.03,382.6,38.26
162,Entry short,2025-07-22 08:00:00,[R001S 5A:58 bA:58 R:10 V:1.47 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],197.75,1000,197750,-0.47,-0.04,0,0.00,-0.41,-0.03,382.6,38.26
163,Exit long,2025-07-23 16:00:00,[ExitL 5A:39 bA:39 R:70 V:0.62 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],198.9,1000,198550,2.25,0.17,3,0.22,-0.07,0.00,384.85,38.49
163,Entry long,2025-07-23 08:00:00,[R001L 5A:28 bA:28 R:63 V:0.55 B:0.95 M:+ ST:U CH:12 CF:+ MI:82 SK:100 PS:U SQ:0],198.55,1000,198550,2.25,0.17,3,0.22,-0.07,0.00,384.85,38.49
164,Exit short,2025-07-27 14:00:00,[ExitS 5A:27 bA:27 R:36 V:1.72 B:0.18 M:- ST:D CH:5 CF:- MI:13 SK:20 PS:D SQ:0],198.4,1000,198350,-0.47,-0.04,0.54,0.04,-0.41,-0.03,384.38,38.44
164,Entry short,2025-07-25 13:00:00,[R001S 5A:26 bA:26 R:26 V:1.02 B:0.03 M:- ST:D CH:3 CF:- MI:0 SK:0 PS:D SQ:0],198.35,1000,198350,-0.47,-0.04,0.54,0.04,-0.41,-0.03,384.38,38.44
165,Exit short,2025-07-29 00:00:00,[ExitS 5A:48 bA:48 R:26 V:1.62 B:0.2 M:- ST:D CH:16 CF:- MI:12 SK:15 PS:D SQ:0],198,1000,198400,2.56,0.19,3.3,0.25,-0.61,-0.05,386.94,38.69
165,Entry short,2025-07-28 16:00:00,[R001S 5A:25 bA:25 R:30 V:1.11 B:0.02 M:- ST:D CH:3 CF:- MI:9 SK:0 PS:D SQ:0],198.4,1000,198400,2.56,0.19,3.3,0.25,-0.61,-0.05,386.94,38.69
166,Exit long,2025-07-29 17:00:00,[ExitL 5A:25 bA:25 R:51 V:0.66 B:0.61 M:+ ST:U CH:30 CF:- MI:48 SK:75 PS:U SQ:0],198.2,1000,198250,-0.47,-0.04,0.27,0.02,-0.4,-0.03,386.47,38.65
166,Entry long,2025-07-29 12:00:00,[R001L 5A:28 bA:28 R:56 V:0.45 B:0.75 M:+ ST:U CH:23 CF:+ MI:43 SK:71 PS:U SQ:0],198.25,1000,198250,-0.47,-0.04,0.27,0.02,-0.4,-0.03,386.47,38.65
167,Exit long,2025-07-31 10:00:00,[ExitL 5A:74 bA:74 R:83 V:0.47 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],199.15,1000,198600,3.55,0.27,4.28,0.32,-0.07,0.00,390.01,39.00
167,Entry long,2025-07-31 07:00:00,[R001L 5A:51 bA:51 R:87 V:0.29 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],198.6,1000,198600,3.55,0.27,4.28,0.32,-0.07,0.00,390.01,39.00
168,Exit short,2025-08-01 13:00:00,[ExitS 5A:94 bA:94 R:14 V:1.01 B:0.2 M:+ ST:D CH:5 CF:- MI:9 SK:15 PS:D SQ:0],195.65,1000,197450,11.81,0.90,12.54,0.96,-0.07,0.00,401.83,40.18
168,Entry short,2025-08-01 06:00:00,[R001S 5A:63 bA:63 R:13 V:0.61 B:0.03 M:- ST:D CH:11 CF:- MI:38 SK:0 PS:D SQ:0],197.45,1000,197450,11.81,0.90,12.54,0.96,-0.07,0.00,401.83,40.18
169,Exit short,2025-08-04 13:00:00,[ExitS 5A:55 bA:55 R:23 V:1.33 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],195.2,1000,195650,2.92,0.22,3.66,0.28,-0.07,0.00,404.75,40.47
169,Entry short,2025-08-04 08:00:00,[R001S 5A:35 bA:35 R:25 V:1.47 B:0.05 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],195.65,1000,195650,2.92,0.22,3.66,0.28,-0.07,0.00,404.75,40.47
170,Exit long,2025-08-05 11:00:00,[ExitL 5A:45 bA:45 R:68 V:0.72 B:0.8 M:+ ST:U CH:32 CF:- MI:35 SK:75 PS:U SQ:0],196.3,1000,196300,-0.13,-0.01,0.61,0.05,-0.07,0.00,404.61,40.46
170,Entry long,2025-08-05 09:00:00,[R001L 5A:43 bA:43 R:74 V:0.73 B:0.9 M:+ ST:U CH:30 CF:- MI:34 SK:100 PS:U SQ:0],196.3,1000,196300,-0.13,-0.01,0.61,0.05,-0.07,0.00,404.61,40.46
171,Exit long,2025-08-06 11:00:00,[ExitL 5A:29 bA:29 R:62 V:2.28 B:0.8 M:+ ST:U CH:24 CF:- MI:32 SK:78 PS:U SQ:0],196.6,1000,196600,-0.13,-0.01,0.61,0.05,-0.07,0.00,404.48,40.45
171,Entry long,2025-08-06 08:00:00,[R001L 5A:26 bA:26 R:66 V:0.5 B:0.95 M:+ ST:U CH:31 CF:+ MI:42 SK:100 PS:U SQ:0],196.6,1000,196600,-0.13,-0.01,0.61,0.05,-0.07,0.00,404.48,40.45
172,Exit long,2025-08-07 12:00:00,[ExitL 5A:62 bA:62 R:80 V:2.91 B:0.8 M:+ ST:U CH:5 CF:+ MI:79 SK:84 PS:U SQ:0],197.8,1000,197850,-0.47,-0.04,0.33,0.02,-0.41,-0.03,404.01,40.40
