Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
41,Entry short,2025-08-07 08:30:00,[R001S rA:63 R:11 V:0.79 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 VR:15 ET:10:30],44018,1,22009,-8.4,-0.04,0,0.00,-7.45,-0.03,4277.1,427.71
42,Exit long,2025-08-12 12:30:00,[ExitL rA:85 R:82 V:1.33 B:0.8 M:+ ST:U CH:5 CF:+ MI:90 SK:85 PS:U SQ:0 VR:10 ET:14:30],44538,1,22217,50.1,0.23,57.55,0.26,-0.95,0.00,4327.2,432.72
42,Entry long,2025-08-12 06:30:00,[R001L rA:80 R:89 V:0.92 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:15 ET:9:30],44434,1,22217,50.1,0.23,57.55,0.26,-0.95,0.00,4327.2,432.72
43,Exit short,2025-08-14 09:30:00,[ExitS rA:54 R:41 V:0.33 B:0.19 M:- ST:D CH:5 CF:- MI:2 SK:15 PS:D SQ:0 VR:4.62 ET:12:30],44837,1,22438,17.6,0.08,31.55,0.14,-0.95,0.00,4344.8,434.48
43,Entry short,2025-08-14 07:30:00,[R001S rA:53 R:46 V:1.07 B:0.05 M:- ST:D CH:12 CF:+ MI:24 SK:0 PS:D SQ:0 VR:0 ET:10:30],44876,1,22438,17.6,0.08,31.55,0.14,-0.95,0.00,4344.8,434.48
44,Exit long,2025-08-22 10:30:00,[ExitL rA:70 R:86 V:5.31 B:0.8 M:- ST:U CH:5 CF:+ MI:59 SK:85 PS:U SQ:0 VR:9.09 ET:11:30],45760,1,22568,310.1,1.37,324.05,1.44,-0.95,0.00,4654.9,465.49
44,Entry long,2025-08-22 06:30:00,[R001L rA:53 R:88 V:0.78 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:1 ET:9:30],45136,1,22568,310.1,1.37,324.05,1.44,-0.95,0.00,4654.9,465.49
45,Exit short,2025-08-26 08:30:00,[ExitS rA:48 R:19 V:0.53 B:0.2 M:- ST:D CH:5 CF:- MI:4 SK:15 PS:D SQ:0 VR:2.67 ET:11:30],45331,1,22821.5,154.1,0.68,168.05,0.74,-0.95,0.00,4809,480.90
45,Entry short,2025-08-25 06:30:00,[R001S rA:61 R:46 V:1.08 B:0.05 M:- ST:D CH:18 CF:- MI:13 SK:0 PS:D SQ:0 VR:3.2 ET:9:30],45643,1,22821.5,154.1,0.68,168.05,0.74,-0.95,0.00,4809,480.90
46,Exit short,2025-09-02 09:30:00,[ExitS rA:69 R:16 V:0.51 B:0.2 M:- ST:D CH:5 CF:- MI:4 SK:15 PS:D SQ:0 VR:1.78 ET:12:30],45110,1,22652.5,95.6,0.42,109.55,0.48,-0.95,0.00,4904.6,490.46
46,Entry short,2025-09-02 07:30:00,[R001S rA:62 R:11 V:0.87 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 VR:0 ET:9:30],45305,1,22652.5,95.6,0.42,109.55,0.48,-0.95,0.00,4904.6,490.46
47,Exit long,2025-09-05 06:30:00,[ExitL rA:96 R:84 V:0.84 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0 VR:13.33 ET:9:30],45669,1,22743.5,89.1,0.39,103.05,0.45,-0.95,0.00,4993.7,499.37
47,Entry long,2025-09-04 07:30:00,[R001L rA:52 R:89 V:0.69 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:0 ET:10:30],45487,1,22743.5,89.1,0.39,103.05,0.45,-0.95,0.00,4993.7,499.37
48,Exit long,2025-09-12 06:30:00,[ExitL rA:78 R:85 V:0.5 B:0.8 M:- ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0 VR:9.86 ET:9:30],46111,1,22906,147.6,0.64,161.55,0.71,-0.95,0.00,5141.3,514.13
48,Entry long,2025-09-11 06:30:00,[R001L rA:54 R:87 V:0.77 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:0 ET:9:30],45812,1,22906,147.6,0.64,161.55,0.71,-0.95,0.00,5141.3,514.13
49,Exit long,2025-09-17 09:30:00,[ExitL rA:86 R:84 V:2.55 B:0.8 M:+ ST:U CH:5 CF:+ MI:77 SK:85 PS:U SQ:0 VR:12.97 ET:11:30],46371,1,23088,95.6,0.41,109.55,0.47,-0.95,0.00,5236.9,523.69
49,Entry long,2025-09-17 06:30:00,[R001L rA:53 R:88 V:0.4 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 VR:1 ET:9:30],46176,1,23088,95.6,0.41,109.55,0.47,-0.95,0.00,5236.9,523.69
