Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
82,Exit short,2023-06-29 14:00:00,[ExitS rA:32 R:33 V:1.67 B:0.19 M:- ST:D CH:5 CF:- MI:16 SK:5/2 PS:D SQ:0],1.088,1000,1092,3.9,0.36,4.75,0.43,-0.05,0.00,139.44,13.94
82,Entry short,2023-06-29 12:00:00,[R001S rA:30 R:52 V:0.36 B:0.65 M:+ ST:D CH:14 CF:+ MI:92 SK:5/19 PS:U SQ:0],1.092,1000,1092,3.9,0.36,4.75,0.43,-0.05,0.00,139.44,13.94
83,Exit long,2023-07-03 00:00:00,[ExitL rA:42 R:68 V:3.61 B:0.8 M:+ ST:U CH:5 CF:+ MI:67 SK:93/98 PS:U SQ:0],1.0908,1000,1085.6,5.1,0.47,6.19,0.57,-0.05,0.00,144.54,14.45
83,Entry long,2023-06-30 12:00:00,[R001L rA:46 R:37 V:0.31 B:0.35 M:+ ST:D CH:21 CF:- MI:14 SK:100/100 PS:U SQ:0],1.0856,1000,1085.6,5.1,0.47,6.19,0.57,-0.05,0.00,144.54,14.45
84,Exit long,2023-07-04 04:00:00,[ExitL rA:37 R:59 V:2.62 B:0.72 M:+ ST:U CH:21 CF:+ MI:69 SK:94/98 PS:U SQ:0],1.0908,1000,1090,0.7,0.06,1.55,0.14,-0.05,0.00,145.24,14.52
84,Entry long,2023-07-03 12:00:00,[R001L rA:43 R:57 V:0.53 B:0.55 M:- ST:U CH:22 CF:+ MI:58 SK:26/15 PS:U SQ:0],1.09,1000,1090,0.7,0.06,1.55,0.14,-0.05,0.00,145.24,14.52
85,Exit short,2023-07-06 06:00:00,[ExitS rA:32 R:33 V:1.2 B:0.17 M:- ST:D CH:13 CF:- MI:23 SK:5/2 PS:D SQ:0],1.0852,1000,1086.8,1.5,0.14,2.42,0.22,-0.05,0.00,146.74,14.67
85,Entry short,2023-07-05 16:00:00,[R001S rA:24 R:35 V:0.6 B:0.01 M:- ST:D CH:45 CF:- MI:47 SK:74/85 PS:D SQ:0],1.0868,1000,1086.8,1.5,0.14,2.42,0.22,-0.05,0.00,146.74,14.67
86,Exit short,2023-07-06 19:00:00,[ExitS rA:34 R:54 V:2.36 B:0.69 M:+ ST:D CH:30 CF:- MI:45 SK:6/2 PS:D SQ:0],1.088,1000,1087.6,-0.5,-0.05,0.35,0.03,-0.79,-0.07,146.24,14.62
86,Entry short,2023-07-06 14:00:00,[R001S rA:21 R:51 V:1.27 B:0.65 M:+ ST:U CH:24 CF:- MI:54 SK:0/7 PS:D SQ:0],1.0876,1000,1087.6,-0.5,-0.05,0.35,0.03,-0.79,-0.07,146.24,14.62
