Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
51,Exit short,2026-01-18 15:00:00,[ExitS 5A:48 bA:66 R:23 V:0.8 B:0.19 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],210.95,1000,211300,2.08,0.16,2.78,0.21,-0.07,0.00,86.2,8.62
51,Entry short,2026-01-18 14:00:00,[R001S 5A:29 bA:56 R:22 V:0.21 B:0.04 M:- ST:D CH:12 CF:- MI:28 SK:0 PS:D SQ:0],211.3,1000,211300,2.08,0.16,2.78,0.21,-0.07,0.00,86.2,8.62
52,Exit long,2026-01-19 16:00:00,[ExitL 5A:38 bA:53 R:72 V:0.53 B:0.82 M:+ ST:U CH:18 CF:+ MI:83 SK:83 PS:U SQ:0],212.2,1000,212050,0.81,0.06,1.51,0.11,-0.07,0.00,87.01,8.70
52,Entry long,2026-01-19 07:00:00,[R001L 5A:32 bA:46 R:76 V:1.46 B:0.9 M:+ ST:U CH:22 CF:+ MI:83 SK:100 PS:U SQ:0],212.05,1000,212050,0.81,0.06,1.51,0.11,-0.07,0.00,87.01,8.70
53,Exit long,2026-01-20 08:00:00,[ExitL 5A:27 bA:31 R:46 V:2.96 B:0.53 M:+ ST:U CH:34 CF:- MI:47 SK:71 PS:U SQ:0],212.6,1000,212600,-0.13,-0.01,0.25,0.02,-0.38,-0.03,86.87,8.69
53,Entry long,2026-01-20 06:00:00,[R001L 5A:37 bA:35 R:49 V:1.36 B:0.59 M:+ ST:U CH:29 CF:+ MI:65 SK:75 PS:U SQ:0],212.6,1000,212600,-0.13,-0.01,0.25,0.02,-0.38,-0.03,86.87,8.69
54,Exit long,2026-01-21 07:00:00,[ExitL 5A:34 bA:33 R:65 V:1.59 B:0.8 M:+ ST:U CH:5 CF:+ MI:87 SK:85 PS:U SQ:0],212.55,1000,212100,2.71,0.20,3.41,0.25,-0.07,0.00,89.59,8.96
54,Entry long,2026-01-21 05:00:00,[R001L 5A:38 bA:36 R:46 V:0.83 B:0.48 M:+ ST:U CH:19 CF:- MI:36 SK:67 PS:U SQ:0],212.1,1000,212100,2.71,0.20,3.41,0.25,-0.07,0.00,89.59,8.96
55,Exit long,2026-01-22 21:00:00,[ExitL 5A:43 bA:53 R:76 V:1.58 B:0.8 M:+ ST:U CH:5 CF:+ MI:89 SK:85 PS:U SQ:0],214.05,1000,213600,2.7,0.20,3.09,0.23,-0.07,0.00,92.29,9.23
55,Entry long,2026-01-22 10:00:00,[R001L 5A:28 bA:32 R:75 V:1.05 B:0.98 M:+ ST:U CH:14 CF:+ MI:78 SK:100 PS:U SQ:0],213.6,1000,213600,2.7,0.20,3.09,0.23,-0.07,0.00,92.29,9.23
56,Exit long,2026-01-23 08:00:00,[ExitL 5A:38 bA:37 R:69 V:1.01 B:0.82 M:+ ST:U CH:8 CF:+ MI:83 SK:85 PS:U SQ:0],214.35,1000,214100,1.44,0.11,2.14,0.16,-0.07,0.00,93.73,9.37
56,Entry long,2026-01-23 06:00:00,[R001L 5A:30 bA:25 R:66 V:0.76 B:0.99 M:+ ST:U CH:20 CF:+ MI:82 SK:100 PS:U SQ:0],214.1,1000,214100,1.44,0.11,2.14,0.16,-0.07,0.00,93.73,9.37
57,Exit short,2026-01-25 14:00:00,[ExitS 5A:56 bA:75 R:17 V:4.8 B:0.2 M:- ST:D CH:5 CF:- MI:39 SK:15 PS:D SQ:0],212.45,1000,213250,5,0.37,5.3,0.39,-0.07,0.00,98.73,9.87
57,Entry short,2026-01-23 09:00:00,[R001S 5A:31 bA:45 R:15 V:0.7 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],213.25,1000,213250,5,0.37,5.3,0.39,-0.07,0.00,98.73,9.87
58,Exit short,2026-01-25 15:00:00,[ExitS 5A:43 bA:86 R:17 V:1.57 B:0.2 M:+ ST:D CH:5 CF:- MI:38 SK:15 PS:D SQ:0],211.6,1000,211850,1.47,0.11,2.18,0.16,-0.07,0.00,100.2,10.02
58,Entry short,2026-01-25 14:00:00,[R001S 5A:52 bA:82 R:7 V:0.11 B:0.06 M:- ST:D CH:8 CF:- MI:72 SK:0 PS:D SQ:0],211.85,1000,211850,1.47,0.11,2.18,0.16,-0.07,0.00,100.2,10.02
59,Exit long,2026-01-26 11:00:00,[ExitL 5A:43 bA:45 R:69 V:0.64 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],210.9,1000,210800,0.51,0.04,1.22,0.09,-0.07,0.00,100.71,10.07
59,Entry long,2026-01-26 10:00:00,[R001L 5A:43 bA:41 R:73 V:1.03 B:0.93 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],210.8,1000,210800,0.51,0.04,1.22,0.09,-0.07,0.00,100.71,10.07
60,Exit long,2026-01-28 11:00:00,[ExitL 5A:45 bA:66 R:81 V:2.39 B:0.8 M:+ ST:U CH:5 CF:+ MI:82 SK:85 PS:U SQ:0],211.8,1000,211600,1.17,0.08,1.9,0.14,-0.07,0.00,101.88,10.19
60,Entry long,2026-01-28 08:00:00,[R001L 5A:47 bA:55 R:89 V:0.74 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],211.6,1000,211600,1.17,0.08,1.9,0.14,-0.07,0.00,101.88,10.19
61,Exit short,2026-01-29 08:00:00,[ExitS 5A:68 bA:64 R:20 V:0.74 B:0.2 M:- ST:D CH:5 CF:- MI:5 SK:15 PS:D SQ:0],210.45,1000,210400,-0.46,-0.03,0,0.00,-0.39,-0.03,101.42,10.14
61,Entry short,2026-01-29 08:00:00,[R001S 5A:70 bA:63 R:8 V:0.97 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],210.4,1000,210400,-0.46,-0.03,0,0.00,-0.39,-0.03,101.42,10.14
62,Exit short,2026-01-30 08:00:00,[ExitS 5A:31 bA:40 R:47 V:0.85 B:0.19 M:- ST:D CH:11 CF:+ MI:61 SK:17 PS:D SQ:0],211.7,1000,211900,1.17,0.08,1.89,0.14,-0.07,0.00,102.59,10.26
62,Entry short,2026-01-30 07:00:00,[R001S 5A:28 bA:60 R:60 V:0.25 B:0.52 M:- ST:D CH:19 CF:+ MI:91 SK:33 PS:D SQ:0],211.9,1000,211900,1.17,0.08,1.89,0.14,-0.07,0.00,102.59,10.26
63,Exit long,2026-02-03 04:00:00,[ExitL 5A:42 bA:53 R:76 V:1.57 B:0.8 M:+ ST:U CH:13 CF:+ MI:89 SK:85 PS:U SQ:0],212.95,1000,212450,3.08,0.23,3.47,0.25,-0.07,0.00,105.66,10.57
63,Entry long,2026-02-02 11:00:00,[R001L 5A:28 bA:32 R:72 V:1.28 B:1.01 M:+ ST:U CH:24 CF:- MI:36 SK:100 PS:U SQ:0],212.45,1000,212450,3.08,0.23,3.47,0.25,-0.07,0.00,105.66,10.57
64,Exit short,2026-02-03 11:00:00,[ExitS 5A:28 bA:37 R:50 V:0.37 B:0.2 M:- ST:D CH:24 CF:- MI:34 SK:22 PS:D SQ:0],213,1000,213050,0.18,0.01,0.9,0.07,-0.07,0.00,105.85,10.58
64,Entry short,2026-02-03 10:00:00,[R001S 5A:37 bA:48 R:53 V:0.84 B:0.27 M:- ST:D CH:39 CF:- MI:28 SK:0 PS:D SQ:0],213.05,1000,213050,0.18,0.01,0.9,0.07,-0.07,0.00,105.85,10.58
65,Exit short,2026-02-04 10:00:00,[ExitS 5A:33 bA:47 R:31 V:1.13 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],213.95,1000,214650,4.35,0.32,5.06,0.37,-0.07,0.00,110.2,11.02
65,Entry short,2026-02-04 05:00:00,[R001S 5A:68 bA:72 R:64 V:1.2 B:0.52 M:- ST:D CH:18 CF:+ MI:55 SK:31 PS:D SQ:0],214.65,1000,214650,4.35,0.32,5.06,0.37,-0.07,0.00,110.2,11.02
66,Exit short,2026-02-05 08:00:00,[ExitS 5A:56 bA:70 R:18 V:0.59 B:0.2 M:- ST:D CH:5 CF:- MI:4 SK:15 PS:D SQ:0],212.3,1000,213150,5.28,0.39,5.99,0.44,-0.07,0.00,115.48,11.55
66,Entry short,2026-02-05 05:00:00,[R001S 5A:37 bA:33 R:21 V:1.08 B:0.03 M:- ST:D CH:3 CF:- MI:0 SK:0 PS:D SQ:0],213.15,1000,213150,5.28,0.39,5.99,0.44,-0.07,0.00,115.48,11.55
67,Exit short,2026-02-05 18:00:00,[ExitS 5A:26 bA:45 R:32 V:2.81 B:0.17 M:- ST:D CH:13 CF:- MI:51 SK:17 PS:D SQ:0],212.1,1000,212050,-0.45,-0.03,0.25,0.02,-0.39,-0.03,115.03,11.50
67,Entry short,2026-02-05 16:00:00,[R001S 5A:25 bA:43 R:24 V:0.39 B:-0.02 M:- ST:D CH:16 CF:- MI:31 SK:0 PS:D SQ:0],212.05,1000,212050,-0.45,-0.03,0.25,0.02,-0.39,-0.03,115.03,11.50
68,Exit long,2026-02-08 16:00:00,[ExitL 5A:22 bA:70 R:79 V:0.83 B:0.81 M:+ ST:U CH:5 CF:+ MI:94 SK:85 PS:U SQ:0],214,1000,213600,2.41,0.18,3.11,0.23,-0.07,0.00,117.44,11.74
68,Entry long,2026-02-06 08:00:00,[R001L 5A:28 bA:59 R:82 V:0.55 B:0.9 M:+ ST:U CH:22 CF:+ MI:85 SK:100 PS:U SQ:0],213.6,1000,213600,2.41,0.18,3.11,0.23,-0.07,0.00,117.44,11.74
69,Exit short,2026-02-09 07:00:00,[ExitS 5A:55 bA:51 R:24 V:0.58 B:0.2 M:- ST:D CH:5 CF:- MI:5 SK:15 PS:D SQ:0],212.45,1000,213300,5.27,0.39,5.97,0.44,-0.07,0.00,122.71,12.27
69,Entry short,2026-02-09 05:00:00,[R001S 5A:30 bA:23 R:46 V:0.33 B:0.49 M:+ ST:D CH:19 CF:- MI:87 SK:33 PS:D SQ:0],213.3,1000,213300,5.27,0.39,5.97,0.44,-0.07,0.00,122.71,12.27
70,Exit long,2026-02-09 12:00:00,[ExitL 5A:42 bA:41 R:70 V:2.12 B:0.8 M:+ ST:U CH:9 CF:+ MI:83 SK:85 PS:U SQ:0],213.35,1000,212950,2.41,0.18,2.79,0.21,-0.07,0.00,125.11,12.51
70,Entry long,2026-02-09 07:00:00,[R001L 5A:46 bA:34 R:62 V:0.79 B:0.98 M:+ ST:U CH:8 CF:- MI:68 SK:100 PS:U SQ:0],212.95,1000,212950,2.41,0.18,2.79,0.21,-0.07,0.00,125.11,12.51
71,Exit short,2026-02-11 00:00:00,[ExitS 5A:44 bA:95 R:14 V:3.77 B:0.2 M:+ ST:D CH:5 CF:- MI:36 SK:15 PS:D SQ:0],209.35,1000,212050,17.35,1.26,18.06,1.32,-0.07,0.00,142.46,14.25
71,Entry short,2026-02-10 05:00:00,[R001S 5A:28 bA:44 R:30 V:0.54 B:0.12 M:+ ST:D CH:37 CF:- MI:55 SK:0 PS:D SQ:0],212.05,1000,212050,17.35,1.26,18.06,1.32,-0.07,0.00,142.46,14.25
72,Exit short,2026-02-11 11:00:00,[ExitS 5A:61 bA:72 R:18 V:1.03 B:0.2 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],208.4,1000,209850,9.25,0.68,9.97,0.73,-0.07,0.00,151.71,15.17
72,Entry short,2026-02-11 06:00:00,[R001S 5A:43 bA:38 R:48 V:0.84 B:0.52 M:+ ST:D CH:19 CF:- MI:32 SK:33 PS:D SQ:0],209.85,1000,209850,9.25,0.68,9.97,0.73,-0.07,0.00,151.71,15.17
73,Exit long,2026-02-11 14:00:00,[ExitL 5A:38 bA:45 R:49 V:0.69 B:0.79 M:+ ST:U CH:14 CF:+ MI:79 SK:82 PS:U SQ:0],208.75,1000,208600,0.84,0.06,1.55,0.11,-0.07,0.00,152.56,15.26
73,Entry long,2026-02-11 12:00:00,[R001L 5A:55 bA:65 R:38 V:0.76 B:0.48 M:+ ST:U CH:19 CF:- MI:49 SK:67 PS:U SQ:0],208.6,1000,208600,0.84,0.06,1.55,0.11,-0.07,0.00,152.56,15.26
74,Exit short,2026-02-12 11:00:00,[ExitS 5A:18 bA:48 R:26 V:4.48 B:0.2 M:- ST:D CH:5 CF:- MI:38 SK:15 PS:D SQ:0],208.25,1000,209100,5.41,0.40,6.13,0.45,-0.07,0.00,157.97,15.80
74,Entry short,2026-02-12 07:00:00,[R001S 5A:28 bA:45 R:57 V:0.3 B:0.52 M:- ST:D CH:19 CF:+ MI:36 SK:33 PS:D SQ:0],209.1,1000,209100,5.41,0.40,6.13,0.45,-0.07,0.00,157.97,15.80
75,Exit short,2026-02-16 07:00:00,[ExitS 5A:34 bA:33 R:51 V:2.33 B:0.27 M:- ST:D CH:18 CF:+ MI:52 SK:20 PS:D SQ:0],209.15,1000,209200,0.19,0.01,0.91,0.07,-0.07,0.00,158.16,15.82
75,Entry short,2026-02-16 05:00:00,[R001S 5A:46 bA:43 R:54 V:0.63 B:0.42 M:- ST:D CH:24 CF:+ MI:68 SK:12 PS:D SQ:0],209.2,1000,209200,0.19,0.01,0.91,0.07,-0.07,0.00,158.16,15.82
76,Exit long,2026-02-19 08:00:00,[ExitL 5A:21 bA:36 R:45 V:3.54 B:0.56 M:+ ST:U CH:26 CF:+ MI:62 SK:75 PS:U SQ:0],208.55,1000,208550,-0.13,-0.01,0.58,0.04,-0.07,0.00,158.02,15.80
76,Entry long,2026-02-19 05:00:00,[R001L 5A:52 bA:43 R:44 V:1.29 B:0.48 M:+ ST:U CH:19 CF:- MI:71 SK:67 PS:U SQ:0],208.55,1000,208550,-0.13,-0.01,0.58,0.04,-0.07,0.00,158.02,15.80
77,Exit long,2026-02-20 06:00:00,[ExitL 5A:26 bA:44 R:70 V:1.97 B:0.82 M:+ ST:U CH:21 CF:+ MI:46 SK:80 PS:U SQ:0],209.5,1000,209550,-0.46,-0.03,0,0.00,-0.39,-0.03,157.56,15.76
77,Entry long,2026-02-20 06:00:00,[R001L 5A:26 bA:43 R:80 V:0.69 B:0.96 M:+ ST:U CH:19 CF:+ MI:55 SK:100 PS:U SQ:0],209.55,1000,209550,-0.46,-0.03,0,0.00,-0.39,-0.03,157.56,15.76
78,Exit short,2026-02-23 08:19:00,[ExitS 5A:31 bA:30 R:34 V:1.08 B:0.19 M:- ST:D CH:17 CF:- MI:38 SK:18 PS:D SQ:0],208.4,1000,208400,-0.13,-0.01,0.58,0.04,-0.07,0.00,157.43,15.74
78,Entry short,2026-02-23 08:02:00,[R001S 5A:28 bA:25 R:28 V:0.3 B:0.01 M:- ST:D CH:11 CF:- MI:24 SK:0 PS:D SQ:0],208.4,1000,208400,-0.13,-0.01,0.58,0.04,-0.07,0.00,157.43,15.74
79,Exit long,2026-02-24 08:04:00,[ExitL 5A:28 bA:31 R:62 V:4.46 B:0.83 M:+ ST:U CH:30 CF:+ MI:48 SK:72 PS:U SQ:0],210.7,1000,210650,0.19,0.01,1.15,0.08,-0.07,0.00,157.62,15.76
79,Entry long,2026-02-24 07:25:00,[R001L 5A:26 bA:25 R:65 V:0.64 B:0.97 M:+ ST:U CH:50 CF:+ MI:66 SK:100 PS:U SQ:0],210.65,1000,210650,0.19,0.01,1.15,0.08,-0.07,0.00,157.62,15.76
80,Exit long,2026-02-25 05:33:00,[ExitL 5A:39 bA:29 R:62 V:1.96 B:0.82 M:+ ST:U CH:29 CF:+ MI:74 SK:78 PS:U SQ:0],211.9,1000,211950,-0.46,-0.03,0.29,0.02,-0.39,-0.03,157.16,15.72
80,Entry long,2026-02-25 05:31:00,[R001L 5A:39 bA:29 R:70 V:0.94 B:1.07 M:+ ST:U CH:28 CF:+ MI:86 SK:100 PS:U SQ:0],211.95,1000,211950,-0.46,-0.03,0.29,0.02,-0.39,-0.03,157.16,15.72
81,Exit short,2026-02-26 07:33:00,[ExitS 5A:29 bA:35 R:32 V:0.46 B:0.17 M:- ST:D CH:11 CF:- MI:9 SK:14 PS:D SQ:0],210.75,1000,210950,1.14,0.08,1.85,0.14,-0.07,0.00,158.3,15.83
81,Entry short,2026-02-26 07:21:00,[R001S 5A:29 bA:23 R:33 V:0.52 B:0.04 M:- ST:D CH:31 CF:- MI:11 SK:0 PS:D SQ:0],210.95,1000,210950,1.14,0.08,1.85,0.14,-0.07,0.00,158.3,15.83
82,Exit short,2026-02-26 10:28:00,[ExitS 5A:38 bA:36 R:31 V:2.64 B:0.18 M:- ST:D CH:10 CF:- MI:20 SK:18 PS:D SQ:0],210.4,1000,210350,-0.45,-0.03,0.39,0.03,-0.39,-0.03,157.85,15.79
82,Entry short,2026-02-26 10:00:00,[R001S 5A:38 bA:33 R:23 V:0.24 B:0.02 M:- ST:D CH:7 CF:- MI:12 SK:0 PS:D SQ:0],210.35,1000,210350,-0.45,-0.03,0.39,0.03,-0.39,-0.03,157.85,15.79
83,Exit short,2026-02-27 05:44:00,[ExitS 5A:33 bA:34 R:38 V:1.02 B:0.23 M:- ST:D CH:43 CF:- MI:28 SK:31 PS:D SQ:0],209.95,1000,209900,-0.45,-0.03,0.36,0.03,-0.39,-0.03,157.4,15.74
83,Entry short,2026-02-27 05:36:00,[R001S 5A:32 bA:33 R:32 V:0.3 B:0.09 M:- ST:D CH:49 CF:- MI:22 SK:0 PS:D SQ:0],209.9,1000,209900,-0.45,-0.03,0.36,0.03,-0.39,-0.03,157.4,15.74
