Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
559,Exit short,2025-10-08 18:00:00,[ExitS 5A:47 bA:47 R:37 V:1.58 B:0.29 M:+ ST:D CH:42 CF:- MI:40 SK:39 PS:D SQ:0],1.1616,1000,1161.2,-0.51,-0.04,0.61,0.05,-0.45,-0.04,964.14,96.41
559,Entry short,2025-10-08 18:00:00,[R001S 5A:48 bA:48 R:29 V:0.37 B:0.06 M:+ ST:D CH:43 CF:- MI:31 SK:0 PS:D SQ:0],1.1612,1000,1161.2,-0.51,-0.04,0.61,0.05,-0.45,-0.04,964.14,96.41
560,Exit short,2025-10-09 20:00:00,[ExitS 5A:51 bA:51 R:24 V:0.88 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],1.1556,1000,1156.8,1.09,0.09,1.95,0.17,-0.05,0.00,965.24,96.52
560,Entry short,2025-10-09 15:00:00,[R001S 5A:40 bA:40 R:19 V:0.53 B:0.04 M:- ST:D CH:3 CF:- MI:12 SK:0 PS:D SQ:0],1.1568,1000,1156.8,1.09,0.09,1.95,0.17,-0.05,0.00,965.24,96.52
561,Exit long,2025-10-10 11:00:00,[ExitL 5A:43 bA:43 R:40 V:1.69 B:0.46 M:+ ST:U CH:29 CF:- MI:53 SK:65 PS:U SQ:0],1.1568,1000,1155.6,1.09,0.09,2.23,0.19,-0.05,0.00,966.33,96.63
561,Entry long,2025-10-09 20:00:00,[R002L 5A:51 bA:51 R:24 V:0.88 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],1.1556,1000,1155.6,1.09,0.09,2.23,0.19,-0.05,0.00,966.33,96.63
562,Exit long,2025-10-14 02:00:00,[ExitL 5A:31 bA:31 R:32 V:3.07 B:0.11 M:- ST:D CH:16 CF:- MI:5 SK:0 PS:D SQ:0],1.1568,1000,1156.8,-0.11,-0.01,0.69,0.06,-0.45,-0.04,966.22,96.62
562,Entry long,2025-10-14 00:00:00,[R002L 5A:30 bA:30 R:36 V:0.88 B:0.18 M:- ST:D CH:9 CF:- MI:7 SK:14 PS:D SQ:0],1.1568,1000,1156.8,-0.11,-0.01,0.69,0.06,-0.45,-0.04,966.22,96.62
563,Exit long,2025-10-15 12:00:00,[ExitL 5A:39 bA:39 R:71 V:3.53 B:0.8 M:+ ST:U CH:8 CF:+ MI:72 SK:79 PS:U SQ:0],1.1624,1000,1160.4,1.89,0.16,3.13,0.27,-0.11,-0.01,968.12,96.81
563,Entry long,2025-10-14 16:00:00,[R001L 5A:25 bA:25 R:70 V:0.78 B:0.99 M:+ ST:U CH:5 CF:+ MI:94 SK:100 PS:U SQ:0],1.1604,1000,1160.4,1.89,0.16,3.13,0.27,-0.11,-0.01,968.12,96.81
564,Exit long,2025-10-16 16:00:00,[ExitL 5A:49 bA:49 R:66 V:1.04 B:0.75 M:- ST:U CH:34 CF:+ MI:64 SK:71 PS:U SQ:0],1.1672,1000,1167.2,-0.11,-0.01,0,0.00,-0.45,-0.04,968.01,96.80
