Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
532,Entry short,2025-07-09 15:00:00,[R001S 5A:36 bA:36 R:22 V:1.26 B:0.09 M:- ST:D CH:8 CF:- MI:0 SK:0 PS:D SQ:0],198.8,1000,198800,1.23,0.09,1.98,0.15,-0.07,0.00,1185.55,118.56
533,Exit long,2025-07-10 02:00:00,[ExitL 5A:32 bA:32 R:55 V:1.21 B:0.81 M:+ ST:U CH:13 CF:- MI:79 SK:79 PS:U SQ:0],199,1000,198600,2.6,0.19,3.57,0.26,-0.07,0.00,1188.15,118.82
533,Entry long,2025-07-09 19:00:00,[R002L 5A:48 bA:48 R:25 V:0.57 B:0.2 M:- ST:D CH:9 CF:- MI:3 SK:15 PS:D SQ:0],198.6,1000,198600,2.6,0.19,3.57,0.26,-0.07,0.00,1188.15,118.82
534,Exit short,2025-07-10 10:00:00,[ExitS 5A:27 bA:27 R:40 V:4.91 B:0.27 M:- ST:D CH:20 CF:+ MI:65 SK:19 PS:D SQ:0],198.65,1000,199000,2.26,0.17,2.67,0.20,-0.07,0.00,1190.41,119.04
534,Entry short,2025-07-10 02:00:00,[R002S 5A:32 bA:32 R:55 V:1.21 B:0.81 M:+ ST:U CH:13 CF:- MI:79 SK:79 PS:U SQ:0],199,1000,199000,2.26,0.17,2.67,0.20,-0.07,0.00,1190.41,119.04
535,Exit long,2025-07-10 22:00:00,[ExitL 5A:32 bA:32 R:67 V:0.73 B:0.81 M:+ ST:U CH:5 CF:+ MI:92 SK:85 PS:U SQ:0],199.25,1000,199200,0.21,0.02,0.96,0.07,-0.07,0.00,1190.61,119.06
535,Entry long,2025-07-10 19:00:00,[R001L 5A:26 bA:26 R:71 V:0.26 B:1 M:+ ST:U CH:8 CF:+ MI:67 SK:100 PS:U SQ:0],199.2,1000,199200,0.21,0.02,0.96,0.07,-0.07,0.00,1190.61,119.06
536,Exit short,2025-07-11 02:00:00,[ExitS 5A:23 bA:23 R:47 V:4.26 B:0.27 M:- ST:D CH:18 CF:+ MI:67 SK:20 PS:D SQ:0],198.95,1000,199250,1.91,0.14,2.67,0.20,-0.07,0.00,1192.53,119.25
536,Entry short,2025-07-10 22:00:00,[R002S 5A:32 bA:32 R:67 V:0.73 B:0.81 M:+ ST:U CH:5 CF:+ MI:92 SK:85 PS:U SQ:0],199.25,1000,199250,1.91,0.14,2.67,0.20,-0.07,0.00,1192.53,119.25
537,Exit long,2025-07-11 12:00:00,[ExitL 5A:24 bA:24 R:60 V:1.09 B:0.82 M:+ ST:U CH:10 CF:+ MI:78 SK:80 PS:U SQ:0],199.05,1000,198600,2.94,0.22,3.95,0.29,-0.07,0.00,1195.47,119.55
537,Entry long,2025-07-11 06:00:00,[R002L 5A:27 bA:27 R:35 V:0.93 B:0.17 M:- ST:D CH:11 CF:- MI:23 SK:17 PS:D SQ:0],198.6,1000,198600,2.94,0.22,3.95,0.29,-0.07,0.00,1195.47,119.55
538,Exit short,2025-07-14 00:00:00,[ExitS 5A:30 bA:30 R:36 V:0.44 B:0.2 M:- ST:D CH:29 CF:- MI:60 SK:25 PS:D SQ:0],198.3,1000,198300,-0.13,-0.01,0.61,0.05,-0.07,0.00,1195.33,119.53
538,Entry short,2025-07-13 23:00:00,[R001S 5A:26 bA:26 R:31 V:0.58 B:0.09 M:- ST:D CH:26 CF:+ MI:59 SK:0 PS:D SQ:0],198.3,1000,198300,-0.13,-0.01,0.61,0.05,-0.07,0.00,1195.33,119.53
539,Exit long,2025-07-14 01:00:00,[ExitL 5A:22 bA:22 R:54 V:2.23 B:0.76 M:+ ST:U CH:18 CF:+ MI:47 SK:80 PS:U SQ:0],198.6,1000,198300,1.9,0.14,2.65,0.20,-0.07,0.00,1197.23,119.72
539,Entry long,2025-07-14 00:00:00,[R002L 5A:30 bA:30 R:36 V:0.44 B:0.2 M:- ST:D CH:29 CF:- MI:60 SK:25 PS:D SQ:0],198.3,1000,198300,1.9,0.14,2.65,0.20,-0.07,0.00,1197.23,119.72
540,Exit long,2025-07-15 17:00:00,[ExitL 5A:41 bA:41 R:72 V:5.38 B:0.82 M:+ ST:U CH:5 CF:+ MI:59 SK:83 PS:U SQ:0],199.3,1000,199000,1.88,0.14,2.37,0.18,-0.07,0.00,1199.11,119.91
540,Entry long,2025-07-15 06:00:00,[R001L 5A:25 bA:25 R:71 V:0.58 B:0.95 M:+ ST:U CH:18 CF:+ MI:87 SK:100 PS:U SQ:0],199,1000,199000,1.88,0.14,2.37,0.18,-0.07,0.00,1199.11,119.91
541,Exit short,2025-07-16 11:00:00,[ExitS 5A:54 bA:54 R:25 V:1.03 B:0.2 M:- ST:D CH:5 CF:- MI:6 SK:15 PS:D SQ:0],198.3,1000,199050,4.9,0.37,5.64,0.42,-0.07,0.00,1204.02,120.40
541,Entry short,2025-07-16 07:00:00,[R001S 5A:30 bA:30 R:42 V:0.42 B:-0.05 M:- ST:D CH:30 CF:- MI:10 SK:0 PS:D SQ:0],199.05,1000,199050,4.9,0.37,5.64,0.42,-0.07,0.00,1204.02,120.40
542,Exit long,2025-07-17 06:00:00,[ExitL 5A:43 bA:43 R:71 V:1.33 B:0.8 M:+ ST:U CH:9 CF:+ MI:92 SK:85 PS:U SQ:0],199.2,1000,198300,5.95,0.44,6.7,0.50,-0.07,0.00,1209.97,121.00
542,Entry long,2025-07-16 11:00:00,[R002L 5A:54 bA:54 R:25 V:1.03 B:0.2 M:- ST:D CH:5 CF:- MI:6 SK:15 PS:D SQ:0],198.3,1000,198300,5.95,0.44,6.7,0.50,-0.07,0.00,1209.97,121.00
543,Exit short,2025-07-17 08:00:00,[ExitS 5A:42 bA:42 R:66 V:1.35 B:0.75 M:+ ST:D CH:25 CF:+ MI:65 SK:80 PS:D SQ:0],199.2,1000,199200,-0.13,-0.01,0.61,0.05,-0.73,-0.05,1209.83,120.98
543,Entry short,2025-07-17 06:00:00,[R002S 5A:43 bA:43 R:71 V:1.33 B:0.8 M:+ ST:U CH:9 CF:+ MI:92 SK:85 PS:U SQ:0],199.2,1000,199200,-0.13,-0.01,0.61,0.05,-0.73,-0.05,1209.83,120.98
544,Exit long,2025-07-17 15:00:00,[ExitL 5A:43 bA:43 R:65 V:0.51 B:0.74 M:+ ST:U CH:40 CF:+ MI:52 SK:69 PS:U SQ:0],199.3,1000,199350,-0.47,-0.04,0.35,0.03,-0.4,-0.03,1209.36,120.94
544,Entry long,2025-07-17 15:00:00,[R001L 5A:43 bA:43 R:74 V:0.73 B:0.9 M:+ ST:U CH:34 CF:+ MI:55 SK:100 PS:U SQ:0],199.35,1000,199350,-0.47,-0.04,0.35,0.03,-0.4,-0.03,1209.36,120.94
545,Exit short,2025-07-17 16:00:00,[ExitS 5A:39 bA:39 R:62 V:0.19 B:0.72 M:- ST:U CH:48 CF:+ MI:47 SK:64 PS:U SQ:0],199.3,1000,199300,-0.13,-0.01,0.61,0.05,-0.07,0.00,1209.23,120.92
545,Entry short,2025-07-17 15:00:00,[R002S 5A:43 bA:43 R:65 V:0.51 B:0.74 M:+ ST:U CH:40 CF:+ MI:52 SK:69 PS:U SQ:0],199.3,1000,199300,-0.13,-0.01,0.61,0.05,-0.07,0.00,1209.23,120.92
546,Exit short,2025-07-18 02:00:00,[ExitS 5A:48 bA:48 R:74 V:0.53 B:0.91 M:+ ST:U CH:19 CF:+ MI:82 SK:100 PS:U SQ:0],199.8,1000,199750,-0.47,-0.04,0,0.00,-0.4,-0.03,1208.76,120.88
546,Entry short,2025-07-18 02:00:00,[R002S 5A:47 bA:47 R:70 V:1.31 B:0.83 M:+ ST:U CH:17 CF:+ MI:77 SK:83 PS:U SQ:0],199.75,1000,199750,-0.47,-0.04,0,0.00,-0.4,-0.03,1208.76,120.88
547,Exit short,2025-07-20 15:00:00,[ExitS 5A:38 bA:38 R:33 V:0.31 B:0.2 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0],199.05,1000,199500,2.89,0.22,3.63,0.27,-0.07,0.00,1211.65,121.16
547,Entry short,2025-07-20 14:00:00,[R001S 5A:39 bA:39 R:49 V:0.24 B:0.32 M:- ST:D CH:40 CF:- MI:41 SK:4 PS:D SQ:0],199.5,1000,199500,2.89,0.22,3.63,0.27,-0.07,0.00,1211.65,121.16
548,Exit long,2025-07-20 17:00:00,[ExitL 5A:29 bA:29 R:46 V:1.45 B:0.46 M:+ ST:U CH:31 CF:- MI:28 SK:71 PS:U SQ:0],199.2,1000,199050,0.87,0.07,1.61,0.12,-0.07,0.00,1212.52,121.25
548,Entry long,2025-07-20 15:00:00,[R002L 5A:38 bA:38 R:33 V:0.31 B:0.2 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0],199.05,1000,199050,0.87,0.07,1.61,0.12,-0.07,0.00,1212.52,121.25
549,Exit short,2025-07-20 18:00:00,[ExitS 5A:29 bA:29 R:39 V:0.84 B:0.28 M:- ST:D CH:29 CF:- MI:43 SK:25 PS:D SQ:0],199,1000,199200,1.21,0.09,1.95,0.15,-0.07,0.00,1213.73,121.37
549,Entry short,2025-07-20 17:00:00,[R002S 5A:29 bA:29 R:46 V:1.45 B:0.46 M:+ ST:U CH:31 CF:- MI:28 SK:71 PS:U SQ:0],199.2,1000,199200,1.21,0.09,1.95,0.15,-0.07,0.00,1213.73,121.37
550,Exit long,2025-07-20 23:00:00,[ExitL 5A:24 bA:24 R:44 V:2.62 B:0.41 M:+ ST:U CH:31 CF:- MI:34 SK:38 PS:U SQ:0],199.05,1000,199000,0.2,0.02,1.26,0.09,-0.07,0.00,1213.93,121.39
550,Entry long,2025-07-20 18:00:00,[R002L 5A:29 bA:29 R:39 V:0.84 B:0.28 M:- ST:D CH:29 CF:- MI:43 SK:25 PS:D SQ:0],199,1000,199000,0.2,0.02,1.26,0.09,-0.07,0.00,1213.93,121.39
551,Exit short,2025-07-21 13:00:00,[ExitS 5A:26 bA:26 R:39 V:2.06 B:0.21 M:- ST:D CH:28 CF:- MI:36 SK:23 PS:D SQ:0],198.7,1000,198650,-0.47,-0.04,0.31,0.02,-0.4,-0.03,1213.46,121.35
551,Entry short,2025-07-21 11:00:00,[R001S 5A:26 bA:26 R:32 V:0.44 B:-0.01 M:- ST:D CH:26 CF:- MI:25 SK:0 PS:D SQ:0],198.65,1000,198650,-0.47,-0.04,0.31,0.02,-0.4,-0.03,1213.46,121.35
552,Exit short,2025-07-22 08:00:00,[ExitS 5A:59 bA:59 R:21 V:4.82 B:0.2 M:- ST:D CH:5 CF:- MI:44 SK:15 PS:D SQ:0],197.8,1000,198450,4.28,0.32,5.02,0.37,-0.07,0.00,1217.74,121.77
552,Entry short,2025-07-22 05:00:00,[R001S 5A:25 bA:25 R:27 V:0.28 B:0.01 M:- ST:D CH:8 CF:- MI:26 SK:0 PS:D SQ:0],198.45,1000,198450,4.28,0.32,5.02,0.37,-0.07,0.00,1217.74,121.77
553,Exit long,2025-07-22 17:00:00,[ExitL 5A:36 bA:36 R:59 V:0.3 B:0.82 M:+ ST:U CH:5 CF:+ MI:98 SK:85 PS:U SQ:0],198.35,1000,198000,2.25,0.17,2.99,0.22,-0.07,0.00,1219.99,122.00
553,Entry long,2025-07-22 09:00:00,[R001L 5A:54 bA:54 R:40 V:0.51 B:0.48 M:+ ST:U CH:19 CF:+ MI:69 SK:67 PS:U SQ:0],198,1000,198000,2.25,0.17,2.99,0.22,-0.07,0.00,1219.99,122.00
554,Exit short,2025-07-22 18:00:00,[ExitS 5A:26 bA:26 R:49 V:1.3 B:0.54 M:+ ST:D CH:35 CF:+ MI:51 SK:29 PS:D SQ:0],198.2,1000,198350,0.89,0.07,1.64,0.12,-0.68,-0.05,1220.88,122.09
554,Entry short,2025-07-22 17:00:00,[R002S 5A:36 bA:36 R:59 V:0.3 B:0.82 M:+ ST:U CH:5 CF:+ MI:98 SK:85 PS:U SQ:0],198.35,1000,198350,0.89,0.07,1.64,0.12,-0.68,-0.05,1220.88,122.09
555,Exit long,2025-07-22 23:00:00,[ExitL 5A:42 bA:42 R:72 V:1.02 B:0.8 M:+ ST:U CH:5 CF:+ MI:91 SK:85 PS:U SQ:0],198.9,1000,198200,4.64,0.34,5.39,0.40,-0.07,0.00,1225.52,122.55
555,Entry long,2025-07-22 18:00:00,[R002L 5A:26 bA:26 R:49 V:1.3 B:0.54 M:+ ST:D CH:35 CF:+ MI:51 SK:29 PS:D SQ:0],198.2,1000,198200,4.64,0.34,5.39,0.40,-0.07,0.00,1225.52,122.55
556,Exit short,2025-07-23 05:00:00,[ExitS 5A:38 bA:38 R:31 V:0.79 B:0.2 M:- ST:D CH:5 CF:- MI:6 SK:15 PS:D SQ:0],198.1,1000,198900,5.32,0.39,6.07,0.45,-0.07,0.00,1230.83,123.08
556,Entry short,2025-07-22 23:00:00,[R002S 5A:42 bA:42 R:72 V:1.02 B:0.8 M:+ ST:U CH:5 CF:+ MI:91 SK:85 PS:U SQ:0],198.9,1000,198900,5.32,0.39,6.07,0.45,-0.07,0.00,1230.83,123.08
557,Exit long,2025-07-23 16:00:00,[ExitL 5A:39 bA:39 R:70 V:0.62 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],198.9,1000,198100,5.32,0.39,6.07,0.45,-0.07,0.00,1236.16,123.62
557,Entry long,2025-07-23 05:00:00,[R002L 5A:38 bA:38 R:31 V:0.79 B:0.2 M:- ST:D CH:5 CF:- MI:6 SK:15 PS:D SQ:0],198.1,1000,198100,5.32,0.39,6.07,0.45,-0.07,0.00,1236.16,123.62
558,Exit short,2025-07-24 00:00:00,[ExitS 5A:30 bA:30 R:38 V:5.92 B:0.18 M:- ST:D CH:5 CF:+ MI:55 SK:15 PS:D SQ:0],198.35,1000,198900,3.62,0.27,4.37,0.32,-0.07,0.00,1239.78,123.98
558,Entry short,2025-07-23 16:00:00,[R002S 5A:39 bA:39 R:70 V:0.62 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],198.9,1000,198900,3.62,0.27,4.37,0.32,-0.07,0.00,1239.78,123.98
559,Exit short,2025-07-27 14:00:00,[ExitS 5A:27 bA:27 R:36 V:1.72 B:0.18 M:- ST:D CH:5 CF:- MI:13 SK:20 PS:D SQ:0],198.4,1000,198350,-0.47,-0.04,0.54,0.04,-0.41,-0.03,1239.3,123.93
559,Entry short,2025-07-25 13:00:00,[R001S 5A:26 bA:26 R:26 V:1.02 B:0.03 M:- ST:D CH:3 CF:- MI:0 SK:0 PS:D SQ:0],198.35,1000,198350,-0.47,-0.04,0.54,0.04,-0.41,-0.03,1239.3,123.93
560,Exit short,2025-07-29 00:00:00,[ExitS 5A:48 bA:48 R:26 V:1.62 B:0.2 M:- ST:D CH:16 CF:- MI:12 SK:15 PS:D SQ:0],198,1000,198400,2.56,0.19,3.3,0.25,-0.61,-0.05,1241.86,124.19
560,Entry short,2025-07-28 16:00:00,[R001S 5A:25 bA:25 R:30 V:1.11 B:0.02 M:- ST:D CH:3 CF:- MI:9 SK:0 PS:D SQ:0],198.4,1000,198400,2.56,0.19,3.3,0.25,-0.61,-0.05,1241.86,124.19
561,Exit short,2025-07-29 08:00:00,[ExitS 5A:35 bA:35 R:38 V:0.55 B:0.32 M:- ST:D CH:20 CF:- MI:27 SK:20 PS:D SQ:0],198,1000,198250,1.55,0.12,2.29,0.17,-0.07,0.00,1243.41,124.34
561,Entry short,2025-07-29 05:00:00,[R002S 5A:37 bA:37 R:47 V:1.2 B:0.65 M:+ ST:U CH:24 CF:- MI:65 SK:71 PS:U SQ:0],198.25,1000,198250,1.55,0.12,2.29,0.17,-0.07,0.00,1243.41,124.34
562,Exit long,2025-07-29 17:00:00,[ExitL 5A:25 bA:25 R:51 V:0.66 B:0.61 M:+ ST:U CH:30 CF:- MI:48 SK:75 PS:U SQ:0],198.2,1000,198000,1.21,0.09,1.95,0.15,-0.07,0.00,1244.62,124.46
562,Entry long,2025-07-29 08:00:00,[R002L 5A:35 bA:35 R:38 V:0.55 B:0.32 M:- ST:D CH:20 CF:- MI:27 SK:20 PS:D SQ:0],198,1000,198000,1.21,0.09,1.95,0.15,-0.07,0.00,1244.62,124.46
563,Exit short,2025-07-29 22:00:00,[ExitS 5A:29 bA:29 R:36 V:1.37 B:0.19 M:- ST:D CH:11 CF:+ MI:26 SK:17 PS:D SQ:0],197.75,1000,198200,2.9,0.22,3.3,0.25,-0.07,0.00,1247.52,124.75
563,Entry short,2025-07-29 17:00:00,[R002S 5A:25 bA:25 R:51 V:0.66 B:0.61 M:+ ST:U CH:30 CF:- MI:48 SK:75 PS:U SQ:0],198.2,1000,198200,2.9,0.22,3.3,0.25,-0.07,0.00,1247.52,124.75
564,Exit long,2025-07-29 22:00:00,[ExitL 5A:30 bA:30 R:31 V:0.5 B:0.09 M:- ST:D CH:13 CF:+ MI:20 SK:0 PS:D SQ:0],197.7,1000,197750,-0.47,-0.04,0,0.00,-0.4,-0.03,1247.05,124.71
564,Entry long,2025-07-29 22:00:00,[R002L 5A:29 bA:29 R:36 V:1.37 B:0.19 M:- ST:D CH:11 CF:+ MI:26 SK:17 PS:D SQ:0],197.75,1000,197750,-0.47,-0.04,0,0.00,-0.4,-0.03,1247.05,124.71
565,Exit long,2025-07-30 05:00:00,[ExitL 5A:28 bA:28 R:62 V:1.91 B:0.82 M:+ ST:U CH:11 CF:+ MI:86 SK:85 PS:U SQ:0],198.2,1000,197900,1.89,0.14,2.63,0.20,-0.07,0.00,1248.94,124.89
565,Entry long,2025-07-30 02:00:00,[R001L 5A:29 bA:29 R:50 V:0.91 B:0.56 M:+ ST:U CH:36 CF:- MI:50 SK:86 PS:U SQ:0],197.9,1000,197900,1.89,0.14,2.63,0.20,-0.07,0.00,1248.94,124.89
566,Exit short,2025-07-30 21:00:00,[ExitS 5A:38 bA:38 R:30 V:0.33 B:0.18 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0],197.35,1000,197550,1.21,0.09,1.94,0.15,-0.07,0.00,1250.14,125.01
566,Entry short,2025-07-30 19:00:00,[R001S 5A:25 bA:25 R:29 V:0.67 B:0.04 M:- ST:D CH:26 CF:- MI:24 SK:0 PS:D SQ:0],197.55,1000,197550,1.21,0.09,1.94,0.15,-0.07,0.00,1250.14,125.01
567,Exit long,2025-07-30 22:00:00,[ExitL 5A:34 bA:34 R:40 V:1.03 B:0.38 M:+ ST:U CH:26 CF:- MI:21 SK:50 PS:U SQ:0],197.45,1000,197350,0.54,0.04,1.27,0.10,-0.07,0.00,1250.68,125.07
567,Entry long,2025-07-30 21:00:00,[R002L 5A:38 bA:38 R:30 V:0.33 B:0.18 M:- ST:D CH:8 CF:- MI:3 SK:15 PS:D SQ:0],197.35,1000,197350,0.54,0.04,1.27,0.10,-0.07,0.00,1250.68,125.07
568,Exit short,2025-07-30 23:00:00,[ExitS 5A:32 bA:32 R:45 V:0.99 B:0.51 M:+ ST:U CH:39 CF:- MI:32 SK:83 PS:U SQ:0],197.5,1000,197450,-0.47,-0.04,0.27,0.02,-0.4,-0.03,1250.21,125.02
568,Entry short,2025-07-30 22:00:00,[R002S 5A:34 bA:34 R:40 V:1.03 B:0.38 M:+ ST:U CH:26 CF:- MI:21 SK:50 PS:U SQ:0],197.45,1000,197450,-0.47,-0.04,0.27,0.02,-0.4,-0.03,1250.21,125.02
569,Exit long,2025-07-31 10:00:00,[ExitL 5A:74 bA:74 R:83 V:0.47 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],199.15,1000,197800,8.9,0.67,9.63,0.73,-0.07,0.00,1259.11,125.91
569,Entry long,2025-07-31 00:00:00,[R001L 5A:25 bA:25 R:62 V:0.56 B:1.03 M:+ ST:U CH:20 CF:+ MI:79 SK:100 PS:U SQ:0],197.8,1000,197800,8.9,0.67,9.63,0.73,-0.07,0.00,1259.11,125.91
570,Exit short,2025-07-31 11:00:00,[ExitS 5A:65 bA:65 R:67 V:0.54 B:0.62 M:- ST:D CH:26 CF:+ MI:78 SK:50 PS:D SQ:0],199.05,1000,199150,0.54,0.04,1.27,0.10,-0.07,0.00,1259.64,125.96
570,Entry short,2025-07-31 10:00:00,[R002S 5A:74 bA:74 R:83 V:0.47 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],199.15,1000,199150,0.54,0.04,1.27,0.10,-0.07,0.00,1259.64,125.96
571,Exit long,2025-07-31 13:00:00,[ExitL 5A:59 bA:59 R:66 V:2.22 B:0.66 M:- ST:U CH:39 CF:+ MI:66 SK:67 PS:U SQ:0],199.15,1000,199050,0.54,0.04,1.27,0.10,-0.07,0.00,1260.18,126.02
571,Entry long,2025-07-31 11:00:00,[R002L 5A:65 bA:65 R:67 V:0.54 B:0.62 M:- ST:D CH:26 CF:+ MI:78 SK:50 PS:D SQ:0],199.05,1000,199050,0.54,0.04,1.27,0.10,-0.07,0.00,1260.18,126.02
572,Exit short,2025-07-31 23:00:00,[ExitS 5A:33 bA:33 R:43 V:1.12 B:0.17 M:- ST:D CH:24 CF:- MI:22 SK:22 PS:D SQ:0],198.8,1000,198850,0.2,0.02,0.93,0.07,-0.07,0.00,1260.38,126.04
572,Entry short,2025-07-31 20:00:00,[R001S 5A:36 bA:36 R:43 V:0.43 B:-0.03 M:- ST:D CH:29 CF:- MI:24 SK:0 PS:D SQ:0],198.85,1000,198850,0.2,0.02,0.93,0.07,-0.07,0.00,1260.38,126.04
573,Exit long,2025-08-01 00:00:00,[ExitL 5A:30 bA:30 R:41 V:0.89 B:0.15 M:- ST:D CH:26 CF:- MI:28 SK:11 PS:D SQ:0],198.75,1000,198800,-0.46,-0.04,0.27,0.02,-0.4,-0.03,1259.92,125.99
573,Entry long,2025-07-31 23:00:00,[R002L 5A:33 bA:33 R:43 V:1.12 B:0.17 M:- ST:D CH:24 CF:- MI:22 SK:22 PS:D SQ:0],198.8,1000,198800,-0.46,-0.04,0.27,0.02,-0.4,-0.03,1259.92,125.99
574,Exit short,2025-08-01 04:00:00,[ExitS 5A:53 bA:53 R:24 V:3.52 B:0.2 M:- ST:D CH:5 CF:- MI:37 SK:15 PS:D SQ:0],198,1000,198050,0.2,0.02,0.93,0.07,-0.07,0.00,1260.12,126.01
574,Entry short,2025-08-01 02:00:00,[R001S 5A:47 bA:47 R:17 V:0.58 B:0.06 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],198.05,1000,198050,0.2,0.02,0.93,0.07,-0.07,0.00,1260.12,126.01
575,Exit short,2025-08-01 13:00:00,[ExitS 5A:94 bA:94 R:14 V:1.01 B:0.2 M:+ ST:D CH:5 CF:- MI:9 SK:15 PS:D SQ:0],195.65,1000,197250,10.49,0.80,11.21,0.86,-0.07,0.00,1270.6,127.06
575,Entry short,2025-08-01 06:00:00,[R001S 5A:68 bA:68 R:10 V:0.7 B:0.06 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],197.25,1000,197250,10.49,0.80,11.21,0.86,-0.07,0.00,1270.6,127.06
576,Exit long,2025-08-03 14:00:00,[ExitL 5A:91 bA:91 R:17 V:0.11 B:0.2 M:+ ST:D CH:14 CF:- MI:18 SK:9 PS:D SQ:0],195.6,1000,195650,-0.46,-0.04,0.27,0.02,-0.4,-0.03,1270.14,127.01
576,Entry long,2025-08-01 13:00:00,[R002L 5A:94 bA:94 R:14 V:1.01 B:0.2 M:+ ST:D CH:5 CF:- MI:9 SK:15 PS:D SQ:0],195.65,1000,195650,-0.46,-0.04,0.27,0.02,-0.4,-0.03,1270.14,127.01
577,Exit long,2025-08-04 00:00:00,[ExitL 5A:47 bA:47 R:58 V:2.69 B:0.82 M:+ ST:U CH:5 CF:+ MI:80 SK:86 PS:U SQ:0],196.2,1000,195850,2.24,0.17,2.65,0.20,-0.07,0.00,1272.38,127.24
577,Entry long,2025-08-03 18:00:00,[R001L 5A:74 bA:74 R:43 V:1.09 B:0.67 M:+ ST:U CH:37 CF:- MI:44 SK:100 PS:U SQ:0],195.85,1000,195850,2.24,0.17,2.65,0.20,-0.07,0.00,1272.38,127.24
578,Exit short,2025-08-04 13:00:00,[ExitS 5A:55 bA:55 R:23 V:1.33 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],195.2,1000,196350,7.67,0.58,8.41,0.63,-0.07,0.00,1280.05,128.00
578,Entry short,2025-08-04 03:00:00,[R002S 5A:44 bA:44 R:63 V:0.45 B:0.78 M:+ ST:U CH:17 CF:+ MI:84 SK:82 PS:U SQ:0],196.35,1000,196350,7.67,0.58,8.41,0.63,-0.07,0.00,1280.05,128.00
579,Exit long,2025-08-04 16:00:00,[ExitL 5A:49 bA:49 R:36 V:1.24 B:0.38 M:+ ST:U CH:27 CF:- MI:29 SK:50 PS:U SQ:0],195.3,1000,195200,0.55,0.04,1.35,0.10,-0.07,0.00,1280.6,128.06
579,Entry long,2025-08-04 13:00:00,[R002L 5A:55 bA:55 R:23 V:1.33 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:15 PS:D SQ:0],195.2,1000,195200,0.55,0.04,1.35,0.10,-0.07,0.00,1280.6,128.06
580,Exit short,2025-08-04 17:00:00,[ExitS 5A:46 bA:46 R:42 V:1.56 B:0.51 M:+ ST:U CH:39 CF:- MI:39 SK:81 PS:U SQ:0],195.35,1000,195300,-0.47,-0.04,0.27,0.02,-0.41,-0.03,1280.12,128.01
580,Entry short,2025-08-04 16:00:00,[R002S 5A:49 bA:49 R:36 V:1.24 B:0.38 M:+ ST:U CH:27 CF:- MI:29 SK:50 PS:U SQ:0],195.3,1000,195300,-0.47,-0.04,0.27,0.02,-0.41,-0.03,1280.12,128.01
581,Exit long,2025-08-05 07:00:00,[ExitL 5A:42 bA:42 R:70 V:3.44 B:0.81 M:+ ST:U CH:5 CF:+ MI:70 SK:85 PS:U SQ:0],196.1,1000,195700,2.58,0.19,3.33,0.25,-0.07,0.00,1282.71,128.27
581,Entry long,2025-08-05 01:00:00,[R001L 5A:30 bA:30 R:62 V:0.67 B:0.99 M:+ ST:U CH:27 CF:+ MI:64 SK:100 PS:U SQ:0],195.7,1000,195700,2.58,0.19,3.33,0.25,-0.07,0.00,1282.71,128.27
582,Exit long,2025-08-05 11:00:00,[ExitL 5A:45 bA:45 R:68 V:0.72 B:0.8 M:+ ST:U CH:32 CF:- MI:35 SK:75 PS:U SQ:0],196.3,1000,196350,-0.47,-0.04,0,0.00,-0.41,-0.03,1282.23,128.22
582,Entry long,2025-08-05 11:00:00,[R001L 5A:45 bA:45 R:77 V:1.16 B:0.96 M:+ ST:U CH:30 CF:- MI:38 SK:100 PS:U SQ:0],196.35,1000,196350,-0.47,-0.04,0,0.00,-0.41,-0.03,1282.23,128.22
583,Exit short,2025-08-05 18:00:00,[ExitS 5A:43 bA:43 R:64 V:1.13 B:0.76 M:- ST:U CH:34 CF:- MI:30 SK:75 PS:U SQ:0],196.3,1000,196300,-0.13,-0.01,0.61,0.05,-0.07,-0.01,1282.1,128.21
583,Entry short,2025-08-05 11:00:00,[R002S 5A:45 bA:45 R:68 V:0.72 B:0.8 M:+ ST:U CH:32 CF:- MI:35 SK:75 PS:U SQ:0],196.3,1000,196300,-0.13,-0.01,0.61,0.05,-0.07,-0.01,1282.1,128.21
584,Exit short,2025-08-06 07:00:00,[ExitS 5A:26 bA:26 R:54 V:0.71 B:0.52 M:- ST:D CH:29 CF:- MI:48 SK:50 PS:D SQ:0],196.35,1000,196300,-0.47,-0.04,0,0.00,-0.41,-0.03,1281.63,128.16
