Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
46,Entry long,2024-11-26 15:00:00,[SwBnc rA:36 R:54 SK:100 PS:U SL:93150 D:0.16%],93450,0.001,93.45,0.29,0.31,0.6,0.64,-0.004,0.00,33.31,3.33
47,Exit long,2024-11-27 05:00:00,[ExitL rA:26 R:55 SK:83 PS:U SL:91050 D:1.65%],92700,0.001,91.8,0.89,0.97,1.05,1.14,-0.004,0.00,34.2,3.42
47,Entry long,2024-11-27 00:00:00,[SwBnc rA:28 R:41 SK:50 PS:U SL:92148 D:0.54%],91800,0.001,91.8,0.89,0.97,1.05,1.14,-0.004,0.00,34.2,3.42
48,Exit long,2024-12-02 15:00:00,[ExitL rA:28 R:58 SK:85 PS:U SL:95008 D:1.83%],96750,0.001,95.85,0.89,0.93,1.2,1.25,-0.004,0.00,35.1,3.51
48,Entry long,2024-12-02 13:00:00,[SwBnc rA:40 R:43 SK:53 PS:U SL:95850 D:0.16%],95850,0.001,95.85,0.89,0.93,1.2,1.25,-0.004,0.00,35.1,3.51
49,Exit long,2024-12-03 01:00:00,[ExitL rA:28 R:48 SK:75 PS:U SL:95008 D:0.57%],95700,0.001,95.4,0.29,0.31,0.45,0.47,-0.004,0.00,35.39,3.54
49,Entry long,2024-12-02 17:00:00,[SwBnc rA:38 R:45 SK:50 PS:U SL:95008 D:0.25%],95400,0.001,95.4,0.29,0.31,0.45,0.47,-0.004,0.00,35.39,3.54
50,Exit long,2024-12-03 15:00:00,[ExitL rA:26 R:59 SK:85 PS:U SL:93750 D:1.76%],95400,0.001,94.5,0.89,0.94,1.2,1.27,-0.004,0.00,36.28,3.63
50,Entry long,2024-12-03 13:00:00,[SwBnc rA:32 R:43 SK:50 PS:U SL:94650 D:0.32%],94500,0.001,94.5,0.89,0.94,1.2,1.27,-0.004,0.00,36.28,3.63
51,Exit long,2024-12-06 11:00:00,[ExitL rA:27 R:48 SK:78 PS:U SL:96900 D:1.24%],98100,0.001,97.95,0.14,0.14,0.45,0.45,-0.005,0.00,36.42,3.64
51,Entry long,2024-12-06 05:00:00,[SwBnc rA:33 R:44 SK:88 PS:U SL:96900 D:0.93%],97950,0.001,97.95,0.14,0.14,0.45,0.45,-0.005,0.00,36.42,3.64
52,Exit long,2024-12-08 04:00:00,[ExitL rA:43 R:47 SK:57 PS:U SL:99308 D:0.6%],99900,0.001,100.05,-0.16,-0.16,0,0.00,-0.15,-0.15,36.26,3.63
52,Entry long,2024-12-08 03:00:00,[SwBnc rA:56 R:53 SK:86 PS:U SL:99308 D:0.75%],100050,0.001,100.05,-0.16,-0.16,0,0.00,-0.15,-0.15,36.26,3.63
53,Exit long,2024-12-08 13:00:00,[ExitL rA:18 R:54 SK:78 PS:U SL:99000 D:1.06%],100050,0.001,100.05,-0.01,-0.01,0.3,0.30,-0.005,0.00,36.25,3.63
53,Entry long,2024-12-08 12:00:00,[SwBnc rA:19 R:56 SK:88 PS:U SL:99308 D:0.6%],100050,0.001,100.05,-0.01,-0.01,0.3,0.30,-0.005,0.00,36.25,3.63
54,Exit long,2024-12-08 23:00:00,[ExitL rA:18 R:62 SK:78 PS:U SL:99000 D:1.82%],100800,0.001,100.05,0.74,0.74,1.05,1.04,-0.17,-0.17,36.99,3.70
54,Entry long,2024-12-08 21:00:00,[SwBnc rA:18 R:54 SK:78 PS:U SL:99000 D:0.91%],100050,0.001,100.05,0.74,0.74,1.05,1.04,-0.17,-0.17,36.99,3.70
55,Exit long,2024-12-09 14:00:00,[ExitL rA:22 R:59 SK:85 PS:U SL:98250 D:1.68%],99900,0.001,98.85,1.04,1.05,1.35,1.36,-0.005,0.00,38.03,3.80
55,Entry long,2024-12-09 13:00:00,[SwBnc rA:15 R:41 SK:44 PS:U SL:99000 D:0.3%],98850,0.001,98.85,1.04,1.05,1.35,1.36,-0.005,0.00,38.03,3.80
56,Exit long,2024-12-10 01:00:00,[ExitL rA:28 R:51 SK:82 PS:U SL:96300 D:1.4%],97650,0.001,97.5,0.14,0.14,0.45,0.46,-0.004,0.00,38.17,3.82
56,Entry long,2024-12-09 23:00:00,[SwBnc rA:37 R:49 SK:100 PS:U SL:98250 D:0.92%],97500,0.001,97.5,0.14,0.14,0.45,0.46,-0.004,0.00,38.17,3.82
57,Exit long,2024-12-10 14:00:00,[ExitL rA:35 R:51 SK:71 PS:U SL:96750 D:0.78%],97500,0.001,97.65,-0.16,-0.16,0.15,0.15,-0.15,-0.16,38.01,3.80
57,Entry long,2024-12-10 13:00:00,[SwBnc rA:44 R:55 SK:88 PS:U SL:96750 D:0.78%],97650,0.001,97.65,-0.16,-0.16,0.15,0.15,-0.15,-0.16,38.01,3.80
58,Exit long,2024-12-11 00:00:00,[ExitL rA:17 R:62 SK:83 PS:U SL:94650 D:2.06%],96600,0.001,96,0.59,0.62,0.93,0.97,-0.004,0.00,38.61,3.86
58,Entry long,2024-12-10 19:00:00,[SwBnc rA:18 R:56 SK:100 PS:U SL:96750 D:0.93%],96000,0.001,96,0.59,0.62,0.93,0.97,-0.004,0.00,38.61,3.86
59,Exit long,2024-12-12 17:00:00,[ExitL rA:31 R:57 SK:67 PS:U SL:100650 D:0.75%],101400,0.001,101.4,-0.01,-0.01,0.44,0.43,-0.005,0.00,38.6,3.86
59,Entry long,2024-12-12 13:00:00,[SwBnc rA:31 R:60 SK:86 PS:U SL:100650 D:0.6%],101400,0.001,101.4,-0.01,-0.01,0.44,0.43,-0.005,0.00,38.6,3.86
60,Exit long,2024-12-13 00:00:00,[ExitL rA:26 R:41 SK:33 PS:U SL:100500 D:0.45%],100050,0.001,100.2,-0.16,-0.16,0,0.00,-0.15,-0.15,38.44,3.84
60,Entry long,2024-12-13 00:00:00,[SwBnc rA:25 R:47 SK:50 PS:U SL:100500 D:0.3%],100200,0.001,100.2,-0.16,-0.16,0,0.00,-0.15,-0.15,38.44,3.84
61,Exit long,2024-12-13 14:00:00,[ExitL rA:26 R:56 SK:80 PS:U SL:99450 D:1.21%],100650,0.001,100.5,0.14,0.14,0.45,0.44,-0.005,0.00,38.58,3.86
61,Entry long,2024-12-13 13:00:00,[SwBnc rA:26 R:56 SK:100 PS:U SL:100500 D:0.15%],100500,0.001,100.5,0.14,0.14,0.45,0.44,-0.005,0.00,38.58,3.86
62,Exit long,2024-12-15 21:00:00,[ExitL rA:22 R:66 SK:80 PS:U SL:100800 D:2.08%],103050,0.001,102.15,0.89,0.87,1.05,1.02,-0.005,0.00,39.47,3.95
62,Entry long,2024-12-15 10:00:00,[SwBnc rA:22 R:61 SK:90 PS:U SL:100800 D:0.92%],102150,0.001,102.15,0.89,0.87,1.05,1.02,-0.005,0.00,39.47,3.95
63,Exit long,2024-12-20 02:00:00,[ExitL rA:32 R:49 SK:75 PS:U SL:96300 D:0.93%],97200,0.001,97.05,0.14,0.15,0.45,0.46,-0.004,0.00,39.61,3.96
63,Entry long,2024-12-20 01:00:00,[SwBnc rA:21 R:47 SK:50 PS:U SL:96300 D:0.62%],97050,0.001,97.05,0.14,0.15,0.45,0.46,-0.004,0.00,39.61,3.96
64,Exit long,2024-12-22 23:00:00,[ExitL rA:26 R:37 SK:29 PS:U SL:96113 D:1.05%],95100,0.001,95.25,-0.16,-0.17,0.21,0.22,-0.15,-0.16,39.45,3.95
64,Entry long,2024-12-22 23:00:00,[SwBnc rA:33 R:42 SK:57 PS:U SL:96113 D:0.9%],95250,0.001,95.25,-0.16,-0.17,0.21,0.22,-0.15,-0.16,39.45,3.95
65,Exit long,2024-12-23 05:00:00,[ExitL rA:35 R:54 SK:80 PS:U SL:94350 D:1.27%],95550,0.001,95.4,0.14,0.15,0.45,0.47,-0.004,0.00,39.59,3.96
65,Entry long,2024-12-23 02:00:00,[SwBnc rA:35 R:53 SK:95 PS:U SL:96113 D:0.9%],95400,0.001,95.4,0.14,0.15,0.45,0.47,-0.004,0.00,39.59,3.96
66,Exit long,2024-12-23 23:00:00,[ExitL rA:27 R:63 SK:85 PS:U SL:92700 D:2.1%],94650,0.001,94.05,0.59,0.63,0.9,0.95,-0.004,0.00,40.18,4.02
66,Entry long,2024-12-23 21:00:00,[SwBnc rA:30 R:57 SK:100 PS:U SL:94800 D:0.95%],94050,0.001,94.05,0.59,0.63,0.9,0.95,-0.004,0.00,40.18,4.02
67,Exit long,2024-12-25 12:00:00,[ExitL rA:33 R:51 SK:38 PS:D SL:97350 D:0.62%],98100,0.001,98.1,-0.01,-0.01,0,0.00,-0.15,-0.16,40.17,4.02
67,Entry long,2024-12-25 10:00:00,[SwBnc rA:32 R:58 SK:67 PS:D SL:97350 D:0.49%],98100,0.001,98.1,-0.01,-0.01,0,0.00,-0.15,-0.16,40.17,4.02
