Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
202,Entry long,2025-04-14 02:00:00,Long,85050,0.001,85.05,-0.31,-0.36,0,0.00,-0.3,-0.36,63.87,6.39
203,Exit long,2025-04-15 15:00:00,SL,85050,0.001,85.35,-0.31,-0.36,0.59,0.69,-0.3,-0.36,63.57,6.36
203,Entry long,2025-04-15 03:00:00,Long,85350,0.001,85.35,-0.31,-0.36,0.59,0.69,-0.3,-0.36,63.57,6.36
204,Exit long,2025-04-19 16:00:00,SL,85050,0.001,85.35,-0.31,-0.36,0.05,0.06,-0.3,-0.36,63.26,6.33
204,Entry long,2025-04-19 13:00:00,Long,85350,0.001,85.35,-0.31,-0.36,0.05,0.06,-0.3,-0.36,63.26,6.33
205,Exit long,2025-04-21 00:00:00,TP,85800,0.001,85.05,0.74,0.87,0.75,0.88,-0.23,-0.27,64,6.40
205,Entry long,2025-04-20 20:00:00,Long,85050,0.001,85.05,0.74,0.87,0.75,0.88,-0.23,-0.27,64,6.40
206,Exit long,2025-04-22 12:00:00,TP,88650,0.001,87.9,0.74,0.84,0.75,0.85,-0.004,0.00,64.74,6.47
206,Entry long,2025-04-22 01:00:00,Long,87900,0.001,87.9,0.74,0.84,0.75,0.85,-0.004,0.00,64.74,6.47
207,Exit long,2025-04-22 21:00:00,TP,93000,0.001,92.25,0.74,0.80,0.75,0.81,-0.004,0.00,65.48,6.55
207,Entry long,2025-04-22 21:00:00,Long,92250,0.001,92.25,0.74,0.80,0.75,0.81,-0.004,0.00,65.48,6.55
208,Exit long,2025-04-25 02:00:00,SL,93600,0.001,93.9,-0.31,-0.33,0.03,0.03,-0.3,-0.32,65.18,6.52
208,Entry long,2025-04-24 23:00:00,Long,93900,0.001,93.9,-0.31,-0.33,0.03,0.03,-0.3,-0.32,65.18,6.52
209,Exit long,2025-04-28 13:00:00,SL,94500,0.001,94.8,-0.31,-0.33,0.58,0.61,-0.3,-0.32,64.87,6.49
209,Entry long,2025-04-28 10:00:00,Long,94800,0.001,94.8,-0.31,-0.33,0.58,0.61,-0.3,-0.32,64.87,6.49
210,Exit long,2025-04-29 04:00:00,SL,94500,0.001,94.8,-0.31,-0.33,0.27,0.29,-0.3,-0.32,64.56,6.46
210,Entry long,2025-04-28 19:00:00,Long,94800,0.001,94.8,-0.31,-0.33,0.27,0.29,-0.3,-0.32,64.56,6.46
211,Exit long,2025-05-01 10:00:00,TP,95700,0.001,94.95,0.74,0.78,0.75,0.79,-0.03,-0.03,65.3,6.53
211,Entry long,2025-05-01 05:00:00,Long,94950,0.001,94.95,0.74,0.78,0.75,0.79,-0.03,-0.03,65.3,6.53
212,Exit long,2025-05-01 19:00:00,SL,96600,0.001,96.9,-0.31,-0.32,0.15,0.15,-0.3,-0.31,64.99,6.50
212,Entry long,2025-05-01 15:00:00,Long,96900,0.001,96.9,-0.31,-0.32,0.15,0.15,-0.3,-0.31,64.99,6.50
213,Exit long,2025-05-06 23:00:00,TP,96300,0.001,95.55,0.74,0.78,0.75,0.78,-0.004,0.00,65.73,6.57
213,Entry long,2025-05-06 22:00:00,Long,95550,0.001,95.55,0.74,0.78,0.75,0.78,-0.004,0.00,65.73,6.57
214,Exit long,2025-05-08 02:00:00,TP,97950,0.001,97.2,0.74,0.76,0.75,0.77,-0.16,-0.17,66.47,6.65
214,Entry long,2025-05-07 22:00:00,Long,97200,0.001,97.2,0.74,0.76,0.75,0.77,-0.16,-0.17,66.47,6.65
215,Exit long,2025-05-08 15:00:00,TP,100050,0.001,99.3,0.74,0.75,0.75,0.75,-0.005,0.00,67.21,6.72
215,Entry long,2025-05-08 12:00:00,Long,99300,0.001,99.3,0.74,0.75,0.75,0.75,-0.005,0.00,67.21,6.72
216,Exit long,2025-05-08 16:00:00,TP,100800,0.001,100.05,0.74,0.74,0.75,0.74,-0.005,0.00,67.95,6.80
216,Entry long,2025-05-08 15:00:00,Long,100050,0.001,100.05,0.74,0.74,0.75,0.74,-0.005,0.00,67.95,6.80
217,Exit long,2025-05-09 15:00:00,SL,102900,0.001,103.2,-0.31,-0.30,0.45,0.43,-0.3,-0.30,67.65,6.76
217,Entry long,2025-05-09 07:00:00,Long,103200,0.001,103.2,-0.31,-0.30,0.45,0.43,-0.3,-0.30,67.65,6.76
218,Exit long,2025-05-11 01:00:00,SL,104400,0.001,104.7,-0.31,-0.30,0,0.00,-0.3,-0.29,67.34,6.73
218,Entry long,2025-05-10 23:00:00,Long,104700,0.001,104.7,-0.31,-0.30,0,0.00,-0.3,-0.29,67.34,6.73
219,Exit long,2025-05-11 07:00:00,SL,103500,0.001,103.8,-0.31,-0.30,0,0.00,-0.3,-0.29,67.03,6.70
219,Entry long,2025-05-11 07:00:00,Long,103800,0.001,103.8,-0.31,-0.30,0,0.00,-0.3,-0.29,67.03,6.70
220,Exit long,2025-05-12 01:00:00,SL,104100,0.001,104.4,-0.31,-0.30,0.15,0.14,-0.3,-0.29,66.72,6.67
220,Entry long,2025-05-12 00:00:00,Long,104400,0.001,104.4,-0.31,-0.30,0.15,0.14,-0.3,-0.29,66.72,6.67
221,Exit long,2025-05-12 11:00:00,SL,104100,0.001,104.4,-0.31,-0.30,0.15,0.14,-0.3,-0.29,66.41,6.64
221,Entry long,2025-05-12 07:00:00,Long,104400,0.001,104.4,-0.31,-0.30,0.15,0.14,-0.3,-0.29,66.41,6.64
222,Exit long,2025-05-13 19:00:00,TP,104550,0.001,103.8,0.74,0.71,0.75,0.72,-0.005,0.00,67.15,6.71
222,Entry long,2025-05-13 17:00:00,Long,103800,0.001,103.8,0.74,0.71,0.75,0.72,-0.005,0.00,67.15,6.71
223,Exit long,2025-05-15 18:00:00,SL,103650,0.001,103.95,-0.31,-0.30,0,0.00,-0.3,-0.29,66.84,6.68
223,Entry long,2025-05-15 17:00:00,Long,103950,0.001,103.95,-0.31,-0.30,0,0.00,-0.3,-0.29,66.84,6.68
224,Exit long,2025-05-16 08:00:00,SL,103500,0.001,103.8,-0.31,-0.30,0.3,0.28,-0.3,-0.29,66.53,6.65
224,Entry long,2025-05-16 01:00:00,Long,103800,0.001,103.8,-0.31,-0.30,0.3,0.28,-0.3,-0.29,66.53,6.65
225,Exit long,2025-05-18 13:00:00,TP,104550,0.001,103.8,0.74,0.71,0.75,0.72,-0.005,0.00,67.27,6.73
225,Entry long,2025-05-18 07:00:00,Long,103800,0.001,103.8,0.74,0.71,0.75,0.72,-0.005,0.00,67.27,6.73
226,Exit long,2025-05-18 22:00:00,TP,105750,0.001,105,0.74,0.71,0.75,0.71,-0.005,0.00,68.01,6.80
226,Entry long,2025-05-18 22:00:00,Long,105000,0.001,105,0.74,0.71,0.75,0.71,-0.005,0.00,68.01,6.80
227,Exit long,2025-05-19 16:00:00,TP,105300,0.001,104.55,0.74,0.71,0.75,0.71,-0.005,0.00,68.75,6.87
227,Entry long,2025-05-19 15:00:00,Long,104550,0.001,104.55,0.74,0.71,0.75,0.71,-0.005,0.00,68.75,6.87
228,Exit long,2025-05-20 07:00:00,SL,105450,0.001,105.75,-0.31,-0.29,0.6,0.56,-0.3,-0.29,68.44,6.84
228,Entry long,2025-05-20 01:00:00,Long,105750,0.001,105.75,-0.31,-0.29,0.6,0.56,-0.3,-0.29,68.44,6.84
229,Exit long,2025-05-20 19:00:00,TP,106350,0.001,105.6,0.74,0.70,0.75,0.71,-0.15,-0.15,69.18,6.92
229,Entry long,2025-05-20 17:00:00,Long,105600,0.001,105.6,0.74,0.70,0.75,0.71,-0.15,-0.15,69.18,6.92
230,Exit long,2025-05-21 14:00:00,TP,108150,0.001,107.4,0.74,0.69,0.75,0.69,-0.005,0.00,69.92,6.99
230,Entry long,2025-05-21 14:00:00,Long,107400,0.001,107.4,0.74,0.69,0.75,0.69,-0.005,0.00,69.92,6.99
231,Exit long,2025-05-21 20:00:00,SL,108300,0.001,108.6,-0.31,-0.29,0,0.00,-0.3,-0.28,69.61,6.96
231,Entry long,2025-05-21 19:00:00,Long,108600,0.001,108.6,-0.31,-0.29,0,0.00,-0.3,-0.28,69.61,6.96
232,Exit long,2025-05-22 00:00:00,TP,109950,0.001,109.2,0.74,0.68,0.74,0.68,-0.01,0.00,70.35,7.04
232,Entry long,2025-05-21 23:00:00,Long,109200,0.001,109.2,0.74,0.68,0.74,0.68,-0.01,0.00,70.35,7.04
233,Exit long,2025-05-26 00:00:00,TP,109500,0.001,108.75,0.74,0.68,0.74,0.69,-0.01,0.00,71.09,7.11
233,Entry long,2025-05-25 22:00:00,Long,108750,0.001,108.75,0.74,0.68,0.74,0.69,-0.01,0.00,71.09,7.11
234,Exit long,2025-05-27 16:00:00,TP,110250,0.001,109.5,0.74,0.68,0.74,0.68,-0.01,0.00,71.83,7.18
234,Entry long,2025-05-27 07:00:00,Long,109500,0.001,109.5,0.74,0.68,0.74,0.68,-0.01,0.00,71.83,7.18
235,Exit long,2025-06-01 09:00:00,SL,104100,0.001,104.4,-0.31,-0.30,0.3,0.28,-0.3,-0.29,71.52,7.15
235,Entry long,2025-06-01 01:00:00,Long,104400,0.001,104.4,-0.31,-0.30,0.3,0.28,-0.3,-0.29,71.52,7.15
236,Exit long,2025-06-02 22:00:00,TP,105600,0.001,104.85,0.74,0.71,0.75,0.71,-0.005,0.00,72.26,7.23
236,Entry long,2025-06-02 20:00:00,Long,104850,0.001,104.85,0.74,0.71,0.75,0.71,-0.005,0.00,72.26,7.23
237,Exit long,2025-06-03 16:00:00,SL,106050,0.001,106.35,-0.31,-0.29,0.32,0.30,-0.3,-0.29,71.95,7.20
237,Entry long,2025-06-03 14:00:00,Long,106350,0.001,106.35,-0.31,-0.29,0.32,0.30,-0.3,-0.29,71.95,7.20
238,Exit long,2025-06-06 06:00:00,TP,103200,0.001,102.45,0.74,0.72,0.75,0.73,-0.005,0.00,72.69,7.27
238,Entry long,2025-06-06 03:00:00,Long,102450,0.001,102.45,0.74,0.72,0.75,0.73,-0.005,0.00,72.69,7.27
239,Exit long,2025-06-07 08:00:00,SL,104850,0.001,105.15,-0.31,-0.29,0.15,0.14,-0.3,-0.29,72.38,7.24
239,Entry long,2025-06-07 06:00:00,Long,105150,0.001,105.15,-0.31,-0.29,0.15,0.14,-0.3,-0.29,72.38,7.24
240,Exit long,2025-06-09 17:00:00,TP,108150,0.001,107.4,0.74,0.69,0.75,0.69,-0.15,-0.14,73.12,7.31
240,Entry long,2025-06-09 11:00:00,Long,107400,0.001,107.4,0.74,0.69,0.75,0.69,-0.15,-0.14,73.12,7.31
241,Exit long,2025-06-11 07:00:00,SL,109500,0.001,109.8,-0.31,-0.28,0.44,0.41,-0.31,-0.28,72.81,7.28
241,Entry long,2025-06-10 20:00:00,Long,109800,0.001,109.8,-0.31,-0.28,0.44,0.41,-0.31,-0.28,72.81,7.28
242,Exit long,2025-06-13 18:00:00,SL,105450,0.001,105.75,-0.31,-0.29,0,0.00,-0.3,-0.29,72.5,7.25
242,Entry long,2025-06-13 16:00:00,Long,105750,0.001,105.75,-0.31,-0.29,0,0.00,-0.3,-0.29,72.5,7.25
243,Exit long,2025-06-15 08:00:00,SL,105300,0.001,105.6,-0.31,-0.29,0.45,0.42,-0.3,-0.29,72.19,7.22
243,Entry long,2025-06-15 00:00:00,Long,105600,0.001,105.6,-0.31,-0.29,0.45,0.42,-0.3,-0.29,72.19,7.22
244,Exit long,2025-06-16 05:00:00,TP,106500,0.001,105.75,0.74,0.70,0.75,0.70,-0.005,0.00,72.93,7.29
244,Entry long,2025-06-16 01:00:00,Long,105750,0.001,105.75,0.74,0.70,0.75,0.70,-0.005,0.00,72.93,7.29
245,Exit long,2025-06-16 19:00:00,TP,108450,0.001,107.7,0.74,0.69,0.75,0.69,-0.005,0.00,73.67,7.37
245,Entry long,2025-06-16 16:00:00,Long,107700,0.001,107.7,0.74,0.69,0.75,0.69,-0.005,0.00,73.67,7.37
246,Exit long,2025-06-20 14:00:00,SL,105300,0.001,105.6,-0.31,-0.29,0.41,0.39,-0.3,-0.29,73.36,7.34
246,Entry long,2025-06-20 07:00:00,Long,105600,0.001,105.6,-0.31,-0.29,0.41,0.39,-0.3,-0.29,73.36,7.34
247,Exit long,2025-06-23 05:00:00,TP,101550,0.001,100.8,0.74,0.73,0.75,0.74,-0.005,0.00,74.1,7.41
247,Entry long,2025-06-22 22:00:00,Long,100800,0.001,100.8,0.74,0.73,0.75,0.74,-0.005,0.00,74.1,7.41
248,Exit long,2025-06-23 14:00:00,SL,102000,0.001,102.3,-0.31,-0.30,0,0.00,-0.3,-0.30,73.79,7.38
248,Entry long,2025-06-23 13:00:00,Long,102300,0.001,102.3,-0.31,-0.30,0,0.00,-0.3,-0.30,73.79,7.38
249,Exit long,2025-06-23 18:00:00,TP,102750,0.001,102,0.74,0.73,0.75,0.73,-0.005,0.00,74.53,7.45
249,Entry long,2025-06-23 17:00:00,Long,102000,0.001,102,0.74,0.73,0.75,0.73,-0.005,0.00,74.53,7.45
250,Exit long,2025-06-24 07:00:00,SL,105300,0.001,105.6,-0.31,-0.29,0.15,0.14,-0.3,-0.29,74.23,7.42
250,Entry long,2025-06-24 06:00:00,Long,105600,0.001,105.6,-0.31,-0.29,0.15,0.14,-0.3,-0.29,74.23,7.42
251,Exit long,2025-06-25 13:00:00,TP,107400,0.001,106.65,0.74,0.69,0.75,0.70,-0.005,0.00,74.97,7.50
251,Entry long,2025-06-25 07:00:00,Long,106650,0.001,106.65,0.74,0.69,0.75,0.70,-0.005,0.00,74.97,7.50
252,Exit long,2025-06-25 15:00:00,SL,107400,0.001,107.7,-0.31,-0.29,0.3,0.27,-0.3,-0.28,74.66,7.47
252,Entry long,2025-06-25 13:00:00,Long,107700,0.001,107.7,-0.31,-0.29,0.3,0.27,-0.3,-0.28,74.66,7.47
253,Exit long,2025-06-29 19:00:00,SL,107550,0.001,107.85,-0.31,-0.29,0.6,0.55,-0.3,-0.28,74.35,7.43
253,Entry long,2025-06-29 09:00:00,Long,107850,0.001,107.85,-0.31,-0.29,0.6,0.55,-0.3,-0.28,74.35,7.43
254,Exit long,2025-07-02 15:00:00,TP,108300,0.001,107.55,0.74,0.69,0.75,0.69,-0.13,-0.12,75.09,7.51
254,Entry long,2025-07-02 08:00:00,Long,107550,0.001,107.55,0.74,0.69,0.75,0.69,-0.13,-0.12,75.09,7.51
255,Exit long,2025-07-02 16:00:00,TP,109200,0.001,108.45,0.74,0.68,0.75,0.69,-0.005,0.00,75.83,7.58
255,Entry long,2025-07-02 15:00:00,Long,108450,0.001,108.45,0.74,0.68,0.75,0.69,-0.005,0.00,75.83,7.58
256,Exit long,2025-07-03 12:00:00,SL,109350,0.001,109.65,-0.31,-0.28,0.29,0.27,-0.31,-0.28,75.52,7.55
256,Entry long,2025-07-03 09:00:00,Long,109650,0.001,109.65,-0.31,-0.28,0.29,0.27,-0.31,-0.28,75.52,7.55
257,Exit long,2025-07-09 19:00:00,TP,110550,0.001,109.8,0.74,0.67,0.74,0.68,-0.01,0.00,76.26,7.63
257,Entry long,2025-07-09 19:00:00,Long,109800,0.001,109.8,0.74,0.67,0.74,0.68,-0.01,0.00,76.26,7.63
258,Exit long,2025-07-10 16:00:00,TP,112500,0.001,111.75,0.74,0.66,0.74,0.67,-0.01,0.00,76.99,7.70
258,Entry long,2025-07-10 16:00:00,Long,111750,0.001,111.75,0.74,0.66,0.74,0.67,-0.01,0.00,76.99,7.70
259,Exit long,2025-07-11 05:00:00,TP,117150,0.001,116.4,0.74,0.64,0.74,0.64,-0.01,0.00,77.73,7.77
259,Entry long,2025-07-11 02:00:00,Long,116400,0.001,116.4,0.74,0.64,0.74,0.64,-0.01,0.00,77.73,7.77
260,Exit long,2025-07-11 09:00:00,TP,118350,0.001,117.6,0.74,0.63,0.74,0.63,-0.02,-0.02,78.47,7.85
260,Entry long,2025-07-11 05:00:00,Long,117600,0.001,117.6,0.74,0.63,0.74,0.63,-0.02,-0.02,78.47,7.85
261,Exit long,2025-07-13 18:00:00,TP,118950,0.001,118.2,0.74,0.63,0.74,0.63,-0.01,0.00,79.21,7.92
261,Entry long,2025-07-13 12:00:00,Long,118200,0.001,118.2,0.74,0.63,0.74,0.63,-0.01,0.00,79.21,7.92
262,Exit long,2025-07-16 01:00:00,SL,117750,0.001,118.05,-0.31,-0.26,0,0.00,-0.31,-0.26,78.9,7.89
262,Entry long,2025-07-16 00:00:00,Long,118050,0.001,118.05,-0.31,-0.26,0,0.00,-0.31,-0.26,78.9,7.89
263,Exit long,2025-07-17 16:00:00,SL,118650,0.001,118.95,-0.31,-0.26,0,0.00,-0.31,-0.26,78.59,7.86
263,Entry long,2025-07-17 15:00:00,Long,118950,0.001,118.95,-0.31,-0.26,0,0.00,-0.31,-0.26,78.59,7.86
264,Exit long,2025-07-22 13:00:00,SL,118500,0.001,118.8,-0.31,-0.26,0.44,0.37,-0.31,-0.26,78.28,7.83
264,Entry long,2025-07-22 10:00:00,Long,118800,0.001,118.8,-0.31,-0.26,0.44,0.37,-0.31,-0.26,78.28,7.83
265,Exit long,2025-07-23 03:00:00,SL,119100,0.001,119.4,-0.31,-0.26,0.59,0.50,-0.31,-0.26,77.97,7.80
265,Entry long,2025-07-22 18:00:00,Long,119400,0.001,119.4,-0.31,-0.26,0.59,0.50,-0.31,-0.26,77.97,7.80
266,Exit long,2025-07-24 16:00:00,SL,118800,0.001,119.1,-0.31,-0.26,0.06,0.05,-0.31,-0.26,77.66,7.77
266,Entry long,2025-07-24 14:00:00,Long,119100,0.001,119.1,-0.31,-0.26,0.06,0.05,-0.31,-0.26,77.66,7.77
267,Exit long,2025-07-26 10:00:00,TP,117750,0.001,117,0.74,0.63,0.74,0.64,-0.01,0.00,78.4,7.84
267,Entry long,2025-07-25 20:00:00,Long,117000,0.001,117,0.74,0.63,0.74,0.64,-0.01,0.00,78.4,7.84
268,Exit long,2025-07-27 16:00:00,TP,118950,0.001,118.2,0.74,0.63,0.74,0.63,-0.24,-0.20,79.14,7.91
268,Entry long,2025-07-26 13:00:00,Long,118200,0.001,118.2,0.74,0.63,0.74,0.63,-0.24,-0.20,79.14,7.91
269,Exit long,2025-07-28 13:00:00,SL,118650,0.001,118.95,-0.31,-0.26,0.59,0.50,-0.31,-0.26,78.83,7.88
269,Entry long,2025-07-27 16:00:00,Long,118950,0.001,118.95,-0.31,-0.26,0.59,0.50,-0.31,-0.26,78.83,7.88
270,Exit long,2025-07-29 10:00:00,SL,118500,0.001,118.8,-0.31,-0.26,0.1,0.08,-0.31,-0.26,78.51,7.85
270,Entry long,2025-07-29 07:00:00,Long,118800,0.001,118.8,-0.31,-0.26,0.1,0.08,-0.31,-0.26,78.51,7.85
271,Exit long,2025-07-31 14:00:00,SL,118050,0.001,118.35,-0.31,-0.26,0.32,0.27,-0.31,-0.26,78.2,7.82
271,Entry long,2025-07-31 02:00:00,Long,118350,0.001,118.35,-0.31,-0.26,0.32,0.27,-0.31,-0.26,78.2,7.82
272,Exit long,2025-08-04 13:00:00,TP,114900,0.001,114.15,0.74,0.65,0.74,0.65,-0.01,0.00,78.94,7.89
272,Entry long,2025-08-03 18:00:00,Long,114150,0.001,114.15,0.74,0.65,0.74,0.65,-0.01,0.00,78.94,7.89
273,Exit long,2025-08-04 19:00:00,SL,114900,0.001,115.2,-0.31,-0.27,0,0.00,-0.31,-0.27,78.63,7.86
273,Entry long,2025-08-04 16:00:00,Long,115200,0.001,115.2,-0.31,-0.27,0,0.00,-0.31,-0.27,78.63,7.86
274,Exit long,2025-08-06 02:00:00,SL,113700,0.001,114,-0.31,-0.27,0,0.00,-0.31,-0.27,78.32,7.83
274,Entry long,2025-08-05 23:00:00,Long,114000,0.001,114,-0.31,-0.27,0,0.00,-0.31,-0.27,78.32,7.83
275,Exit long,2025-08-07 10:00:00,TP,116100,0.001,115.35,0.74,0.64,0.74,0.65,-0.01,0.00,79.06,7.91
275,Entry long,2025-08-07 10:00:00,Long,115350,0.001,115.35,0.74,0.64,0.74,0.65,-0.01,0.00,79.06,7.91
276,Exit long,2025-08-08 01:00:00,SL,117000,0.001,117.3,-0.31,-0.26,0.29,0.25,-0.31,-0.26,78.75,7.88
276,Entry long,2025-08-07 19:00:00,Long,117300,0.001,117.3,-0.31,-0.26,0.29,0.25,-0.31,-0.26,78.75,7.88
277,Exit long,2025-08-09 11:00:00,SL,117150,0.001,117.45,-0.31,-0.26,0,0.00,-0.31,-0.26,78.44,7.84
277,Entry long,2025-08-09 09:00:00,Long,117450,0.001,117.45,-0.31,-0.26,0,0.00,-0.31,-0.26,78.44,7.84
278,Exit long,2025-08-10 03:00:00,TP,118200,0.001,117.45,0.74,0.63,0.74,0.63,-0.01,0.00,79.18,7.92
278,Entry long,2025-08-10 03:00:00,Long,117450,0.001,117.45,0.74,0.63,0.74,0.63,-0.01,0.00,79.18,7.92
279,Exit long,2025-08-13 13:00:00,TP,121650,0.001,120.9,0.74,0.61,0.74,0.62,-0.01,0.00,79.92,7.99
279,Entry long,2025-08-13 13:00:00,Long,120900,0.001,120.9,0.74,0.61,0.74,0.62,-0.01,0.00,79.92,7.99
280,Exit long,2025-08-20 23:00:00,SL,114300,0.001,114.6,-0.31,-0.27,0,0.00,-0.31,-0.27,79.61,7.96
280,Entry long,2025-08-20 22:00:00,Long,114600,0.001,114.6,-0.31,-0.27,0,0.00,-0.31,-0.27,79.61,7.96
281,Exit long,2025-08-22 14:00:00,TP,115050,0.001,114.3,0.74,0.65,0.74,0.65,-0.01,0.00,80.35,8.03
281,Entry long,2025-08-22 14:00:00,Long,114300,0.001,114.3,0.74,0.65,0.74,0.65,-0.01,0.00,80.35,8.03
282,Exit long,2025-08-27 07:00:00,SL,111000,0.001,111.3,-0.31,-0.28,0.59,0.53,-0.31,-0.27,80.04,8.00
282,Entry long,2025-08-26 20:00:00,Long,111300,0.001,111.3,-0.31,-0.28,0.59,0.53,-0.31,-0.27,80.04,8.00
283,Exit long,2025-08-27 17:00:00,TP,112350,0.001,111.6,0.74,0.66,0.74,0.67,-0.01,0.00,80.78,8.08
283,Entry long,2025-08-27 14:00:00,Long,111600,0.001,111.6,0.74,0.66,0.74,0.67,-0.01,0.00,80.78,8.08
284,Exit long,2025-08-28 04:00:00,TP,112950,0.001,112.2,0.74,0.66,0.74,0.66,-0.01,0.00,81.52,8.15
284,Entry long,2025-08-28 04:00:00,Long,112200,0.001,112.2,0.74,0.66,0.74,0.66,-0.01,0.00,81.52,8.15
285,Exit long,2025-08-31 04:00:00,SL,109050,0.001,109.35,-0.31,-0.28,0.1,0.09,-0.31,-0.28,81.21,8.12
285,Entry long,2025-08-31 00:00:00,Long,109350,0.001,109.35,-0.31,-0.28,0.1,0.09,-0.31,-0.28,81.21,8.12
286,Exit long,2025-09-01 10:00:00,SL,108900,0.001,109.2,-0.31,-0.28,0.31,0.28,-0.31,-0.28,80.9,8.09
286,Entry long,2025-09-01 07:00:00,Long,109200,0.001,109.2,-0.31,-0.28,0.31,0.28,-0.31,-0.28,80.9,8.09
287,Exit long,2025-09-02 02:00:00,TP,109800,0.001,109.05,0.74,0.68,0.74,0.68,-0.04,-0.03,81.64,8.16
287,Entry long,2025-09-01 23:00:00,Long,109050,0.001,109.05,0.74,0.68,0.74,0.68,-0.04,-0.03,81.64,8.16
288,Exit long,2025-09-02 13:00:00,TP,110850,0.001,110.1,0.74,0.67,0.74,0.68,-0.01,0.00,82.38,8.24
288,Entry long,2025-09-02 13:00:00,Long,110100,0.001,110.1,0.74,0.67,0.74,0.68,-0.01,0.00,82.38,8.24
289,Exit long,2025-09-05 07:00:00,TP,112800,0.001,112.05,0.74,0.66,0.74,0.66,-0.01,0.00,83.11,8.31
289,Entry long,2025-09-05 07:00:00,Long,112050,0.001,112.05,0.74,0.66,0.74,0.66,-0.01,0.00,83.11,8.31
290,Exit long,2025-09-05 14:00:00,SL,112800,0.001,113.1,-0.31,-0.27,0,0.00,-0.31,-0.27,82.8,8.28
290,Entry long,2025-09-05 12:00:00,Long,113100,0.001,113.1,-0.31,-0.27,0,0.00,-0.31,-0.27,82.8,8.28
291,Exit long,2025-09-09 00:00:00,SL,111900,0.001,112.2,-0.31,-0.28,0.41,0.37,-0.31,-0.27,82.49,8.25
291,Entry long,2025-09-08 14:00:00,Long,112200,0.001,112.2,-0.31,-0.28,0.41,0.37,-0.31,-0.27,82.49,8.25
292,Exit long,2025-09-09 06:00:00,TP,112950,0.001,112.2,0.74,0.66,0.74,0.66,-0.01,0.00,83.23,8.32
292,Entry long,2025-09-09 05:00:00,Long,112200,0.001,112.2,0.74,0.66,0.74,0.66,-0.01,0.00,83.23,8.32
293,Exit long,2025-09-10 12:00:00,TP,113250,0.001,112.5,0.74,0.66,0.74,0.66,-0.24,-0.21,83.97,8.40
293,Entry long,2025-09-10 07:00:00,Long,112500,0.001,112.5,0.74,0.66,0.74,0.66,-0.24,-0.21,83.97,8.40
294,Exit long,2025-09-12 18:00:00,TP,115950,0.001,115.2,0.74,0.64,0.74,0.65,-0.22,-0.19,84.71,8.47
294,Entry long,2025-09-11 23:00:00,Long,115200,0.001,115.2,0.74,0.64,0.74,0.65,-0.22,-0.19,84.71,8.47
295,Exit long,2025-09-15 08:00:00,SL,115800,0.001,116.1,-0.31,-0.27,0.44,0.38,-0.31,-0.26,84.4,8.44
295,Entry long,2025-09-15 05:00:00,Long,116100,0.001,116.1,-0.31,-0.27,0.44,0.38,-0.31,-0.26,84.4,8.44
296,Exit long,2025-09-17 04:00:00,SL,116400,0.001,116.7,-0.31,-0.27,0.19,0.16,-0.31,-0.26,84.09,8.41
296,Entry long,2025-09-16 19:00:00,Long,116700,0.001,116.7,-0.31,-0.27,0.19,0.16,-0.31,-0.26,84.09,8.41
297,Exit long,2025-09-18 03:00:00,TP,117150,0.001,116.4,0.74,0.64,0.74,0.64,-0.02,-0.02,84.83,8.48
297,Entry long,2025-09-17 22:00:00,Long,116400,0.001,116.4,0.74,0.64,0.74,0.64,-0.02,-0.02,84.83,8.48
298,Exit long,2025-09-24 14:00:00,TP,113400,0.001,112.65,0.74,0.66,0.74,0.66,-0.01,0.00,85.57,8.56
298,Entry long,2025-09-24 05:00:00,Long,112650,0.001,112.65,0.74,0.66,0.74,0.66,-0.01,0.00,85.57,8.56
299,Exit long,2025-09-28 22:00:00,TP,111600,0.001,110.85,0.74,0.67,0.74,0.67,-0.01,0.00,86.31,8.63
299,Entry long,2025-09-28 20:00:00,Long,110850,0.001,110.85,0.74,0.67,0.74,0.67,-0.01,0.00,86.31,8.63
300,Exit long,2025-09-29 14:00:00,TP,113400,0.001,112.65,0.74,0.66,0.74,0.66,-0.01,0.00,87.05,8.70
300,Entry long,2025-09-29 13:00:00,Long,112650,0.001,112.65,0.74,0.66,0.74,0.66,-0.01,0.00,87.05,8.70
301,Exit long,2025-10-01 08:00:00,TP,114750,0.001,114,0.74,0.65,0.74,0.65,-0.01,0.00,87.79,8.78
301,Entry long,2025-09-30 19:00:00,Long,114000,0.001,114,0.74,0.65,0.74,0.65,-0.01,0.00,87.79,8.78
302,Exit long,2025-10-01 23:00:00,TP,118350,0.001,117.6,0.74,0.63,0.74,0.63,-0.01,0.00,88.53,8.85
302,Entry long,2025-10-01 21:00:00,Long,117600,0.001,117.6,0.74,0.63,0.74,0.63,-0.01,0.00,88.53,8.85
303,Exit long,2025-10-02 14:00:00,SL,119100,0.001,119.4,-0.31,-0.26,0.14,0.12,-0.31,-0.26,88.22,8.82
303,Entry long,2025-10-02 12:00:00,Long,119400,0.001,119.4,-0.31,-0.26,0.14,0.12,-0.31,-0.26,88.22,8.82
