Trade #,Type,Date and time,Signal,Price AUD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
228,Exit short,2025-05-11 22:00:00,Close entry(s) order Short,1.7478,1000,1752,2.49,0.22,3.36,0.30,-0.1,-0.01,340.72,34.07
228,Entry short,2025-05-11 21:00:00,Short,1.752,1000,1752,2.49,0.22,3.36,0.30,-0.1,-0.01,340.72,34.07
229,Exit short,2025-05-13 21:00:00,Close entry(s) order Short,1.728,1000,1729.8,0.96,0.09,2.14,0.19,-0.1,-0.01,341.69,34.17
229,Entry short,2025-05-13 14:00:00,Short,1.7298,1000,1729.8,0.96,0.09,2.14,0.19,-0.1,-0.01,341.69,34.17
230,Exit long,2025-05-14 22:00:00,Close entry(s) order Long,1.7382,1000,1737,0.57,0.05,1.33,0.12,-0.1,-0.01,342.26,34.23
230,Entry long,2025-05-14 15:00:00,Long,1.737,1000,1737,0.57,0.05,1.33,0.12,-0.1,-0.01,342.26,34.23
231,Exit short,2025-05-16 20:00:00,Close entry(s) order Short,1.7418,1000,1741.8,-0.2,-0.02,0.67,0.06,-0.1,-0.01,342.06,34.21
231,Entry short,2025-05-16 18:00:00,Short,1.7418,1000,1741.8,-0.2,-0.02,0.67,0.06,-0.1,-0.01,342.06,34.21
232,Exit short,2025-05-20 01:00:00,Close entry(s) order Short,1.7418,1000,1743,0.57,0.05,1.63,0.14,-0.1,-0.01,342.63,34.26
232,Entry short,2025-05-19 15:00:00,Short,1.743,1000,1743,0.57,0.05,1.63,0.14,-0.1,-0.01,342.63,34.26
233,Exit long,2025-05-20 15:00:00,Close entry(s) order Long,1.7586,1000,1757.4,0.57,0.05,1.45,0.13,-0.1,-0.01,343.2,34.32
233,Entry long,2025-05-20 14:00:00,Long,1.7574,1000,1757.4,0.57,0.05,1.45,0.13,-0.1,-0.01,343.2,34.32
234,Exit short,2025-05-21 17:00:00,Close entry(s) order Short,1.7556,1000,1755,-0.59,-0.05,0,0.00,-0.49,-0.04,342.61,34.26
234,Entry short,2025-05-21 17:00:00,Short,1.755,1000,1755,-0.59,-0.05,0,0.00,-0.49,-0.04,342.61,34.26
235,Exit short,2025-05-22 19:00:00,Close entry(s) order Short,1.7586,1000,1758,-0.59,-0.05,0,0.00,-0.49,-0.04,342.02,34.20
235,Entry short,2025-05-22 19:00:00,Short,1.758,1000,1758,-0.59,-0.05,0,0.00,-0.49,-0.04,342.02,34.20
236,Exit long,2025-05-27 15:00:00,Close entry(s) order Long,1.7604,1000,1761,-0.59,-0.05,0,0.00,-0.49,-0.04,341.43,34.14
236,Entry long,2025-05-27 15:00:00,Long,1.761,1000,1761,-0.59,-0.05,0,0.00,-0.49,-0.04,341.43,34.14
237,Exit short,2025-05-29 01:00:00,Close entry(s) order Short,1.7502,1000,1757.4,4.42,0.39,5.3,0.47,-0.67,-0.06,345.85,34.59
237,Entry short,2025-05-28 22:00:00,Short,1.7574,1000,1757.4,4.42,0.39,5.3,0.47,-0.67,-0.06,345.85,34.59
238,Exit long,2025-05-29 15:00:00,Close entry(s) order Long,1.7628,1000,1759.2,2.11,0.19,2.6,0.23,-0.1,-0.01,347.96,34.80
238,Entry long,2025-05-29 13:00:00,Long,1.7592,1000,1759.2,2.11,0.19,2.6,0.23,-0.1,-0.01,347.96,34.80
239,Exit short,2025-06-04 00:00:00,Close entry(s) order Short,1.7604,1000,1763.4,1.73,0.15,2.99,0.26,-0.1,-0.01,349.69,34.97
239,Entry short,2025-06-03 14:00:00,Short,1.7634,1000,1763.4,1.73,0.15,2.99,0.26,-0.1,-0.01,349.69,34.97
240,Exit short,2025-06-09 00:00:00,Close entry(s) order Short,1.7544,1000,1755,0.18,0.02,0.68,0.06,-0.79,-0.07,349.88,34.99
240,Entry short,2025-06-06 18:00:00,Short,1.755,1000,1755,0.18,0.02,0.68,0.06,-0.79,-0.07,349.88,34.99
241,Exit long,2025-06-12 03:00:00,Close entry(s) order Long,1.7724,1000,1759.2,8.37,0.73,9.26,0.81,-0.1,-0.01,358.25,35.83
241,Entry long,2025-06-11 14:00:00,Long,1.7592,1000,1759.2,8.37,0.73,9.26,0.81,-0.1,-0.01,358.25,35.83
242,Exit long,2025-06-13 01:00:00,Close entry(s) order Long,1.7832,1000,1777.2,3.71,0.32,4.6,0.40,-0.1,-0.01,361.96,36.20
242,Entry long,2025-06-12 23:00:00,Long,1.7772,1000,1777.2,3.71,0.32,4.6,0.40,-0.1,-0.01,361.96,36.20
243,Exit short,2025-06-13 17:00:00,Close entry(s) order Short,1.7754,1000,1774.8,-0.6,-0.05,0.29,0.02,-0.5,-0.04,361.36,36.14
243,Entry short,2025-06-13 16:00:00,Short,1.7748,1000,1774.8,-0.6,-0.05,0.29,0.02,-0.5,-0.04,361.36,36.14
244,Exit short,2025-06-16 20:00:00,Close entry(s) order Short,1.7712,1000,1773.6,1.35,0.12,2.23,0.19,-0.1,-0.01,362.71,36.27
244,Entry short,2025-06-16 14:00:00,Short,1.7736,1000,1773.6,1.35,0.12,2.23,0.19,-0.1,-0.01,362.71,36.27
245,Exit short,2025-06-19 00:00:00,Close entry(s) order Short,1.7652,1000,1767.6,1.36,0.12,2.36,0.20,-0.1,-0.01,364.07,36.41
245,Entry short,2025-06-18 14:00:00,Short,1.7676,1000,1767.6,1.36,0.12,2.36,0.20,-0.1,-0.01,364.07,36.41
246,Exit long,2025-06-22 22:00:00,Close entry(s) order Long,1.785,1000,1777.8,4.44,0.39,5.34,0.46,-0.1,-0.01,368.5,36.85
246,Entry long,2025-06-20 13:00:00,Long,1.7778,1000,1777.8,4.44,0.39,5.34,0.46,-0.1,-0.01,368.5,36.85
247,Exit long,2025-06-23 17:00:00,Close entry(s) order Long,1.7964,1000,1797,-0.6,-0.05,0.28,0.02,-0.49,-0.04,367.91,36.79
247,Entry long,2025-06-23 16:00:00,Long,1.797,1000,1797,-0.6,-0.05,0.28,0.02,-0.49,-0.04,367.91,36.79
248,Exit long,2025-06-25 02:00:00,Close entry(s) order Long,1.788,1000,1785.6,1.35,0.12,2.23,0.19,-0.1,-0.01,369.26,36.93
248,Entry long,2025-06-24 15:00:00,Long,1.7856,1000,1785.6,1.35,0.12,2.23,0.19,-0.1,-0.01,369.26,36.93
249,Exit short,2025-06-26 17:00:00,Close entry(s) order Short,1.7886,1000,1789.2,0.18,0.02,0.68,0.06,-0.1,-0.01,369.44,36.94
249,Entry short,2025-06-26 14:00:00,Short,1.7892,1000,1789.2,0.18,0.02,0.68,0.06,-0.1,-0.01,369.44,36.94
250,Exit long,2025-06-27 15:00:00,Close entry(s) order Long,1.7952,1000,1795.8,-0.6,-0.05,0.29,0.02,-0.5,-0.04,368.83,36.88
250,Entry long,2025-06-27 13:00:00,Long,1.7958,1000,1795.8,-0.6,-0.05,0.29,0.02,-0.5,-0.04,368.83,36.88
251,Exit short,2025-07-01 20:00:00,Close entry(s) order Short,1.7928,1000,1792.2,-0.61,-0.05,0,0.00,-0.5,-0.04,368.23,36.82
251,Entry short,2025-07-01 19:00:00,Short,1.7922,1000,1792.2,-0.61,-0.05,0,0.00,-0.5,-0.04,368.23,36.82
252,Exit short,2025-07-04 01:00:00,Close entry(s) order Short,1.7898,1000,1790.4,0.18,0.02,1.22,0.10,-0.11,-0.01,368.41,36.84
252,Entry short,2025-07-03 15:00:00,Short,1.7904,1000,1790.4,0.18,0.02,1.22,0.10,-0.11,-0.01,368.41,36.84
253,Exit long,2025-07-08 00:00:00,Close entry(s) order Long,1.8042,1000,1804.8,-0.6,-0.05,0,0.00,-0.49,-0.04,367.81,36.78
253,Entry long,2025-07-07 23:00:00,Long,1.8048,1000,1804.8,-0.6,-0.05,0,0.00,-0.49,-0.04,367.81,36.78
254,Exit short,2025-07-09 14:00:00,Close entry(s) order Short,1.791,1000,1790.4,-0.6,-0.05,0.29,0.02,-0.5,-0.04,367.21,36.72
254,Entry short,2025-07-09 13:00:00,Short,1.7904,1000,1790.4,-0.6,-0.05,0.29,0.02,-0.5,-0.04,367.21,36.72
255,Exit short,2025-07-10 21:00:00,Close entry(s) order Short,1.7766,1000,1785.6,5.72,0.49,6.56,0.56,-0.11,-0.01,372.93,37.29
255,Entry short,2025-07-10 14:00:00,Short,1.7856,1000,1785.6,5.72,0.49,6.56,0.56,-0.11,-0.01,372.93,37.29
256,Exit long,2025-07-15 02:00:00,Close entry(s) order Long,1.782,1000,1782,-0.21,-0.02,0.29,0.02,-0.63,-0.05,372.72,37.27
256,Entry long,2025-07-14 23:00:00,Long,1.782,1000,1782,-0.21,-0.02,0.29,0.02,-0.63,-0.05,372.72,37.27
257,Exit long,2025-07-16 23:00:00,Close entry(s) order Long,1.7832,1000,1783.2,-0.21,-0.02,0.29,0.02,-0.5,-0.04,372.51,37.25
257,Entry long,2025-07-16 17:00:00,Long,1.7832,1000,1783.2,-0.21,-0.02,0.29,0.02,-0.5,-0.04,372.51,37.25
258,Exit long,2025-07-22 04:00:00,Close entry(s) order Long,1.7928,1000,1790.4,1.36,0.12,1.85,0.16,-0.1,-0.01,373.86,37.39
258,Entry long,2025-07-21 14:00:00,Long,1.7904,1000,1790.4,1.36,0.12,1.85,0.16,-0.1,-0.01,373.86,37.39
259,Exit long,2025-07-25 11:00:00,Close entry(s) order Long,1.7868,1000,1782,2.95,0.25,3.94,0.34,-0.11,-0.01,376.82,37.68
259,Entry long,2025-07-24 15:00:00,Long,1.782,1000,1782,2.95,0.25,3.94,0.34,-0.11,-0.01,376.82,37.68
260,Exit short,2025-07-29 00:00:00,Close entry(s) order Short,1.7778,1000,1782.6,2.92,0.25,3.81,0.33,-0.11,-0.01,379.74,37.97
260,Entry short,2025-07-28 15:00:00,Short,1.7826,1000,1782.6,2.92,0.25,3.81,0.33,-0.11,-0.01,379.74,37.97
261,Exit short,2025-07-29 19:00:00,Close entry(s) order Short,1.7724,1000,1773,0.18,0.02,1.07,0.09,-0.1,-0.01,379.92,37.99
261,Entry short,2025-07-29 14:00:00,Short,1.773,1000,1773,0.18,0.02,1.07,0.09,-0.1,-0.01,379.92,37.99
262,Exit long,2025-08-03 22:00:00,Close entry(s) order Long,1.7922,1000,1782,6.39,0.55,7.27,0.63,-0.1,-0.01,386.31,38.63
262,Entry long,2025-08-01 13:00:00,Long,1.782,1000,1782,6.39,0.55,7.27,0.63,-0.1,-0.01,386.31,38.63
263,Exit long,2025-08-04 21:00:00,Close entry(s) order Long,1.7892,1000,1788.6,0.18,0.02,1.06,0.09,-0.1,-0.01,386.49,38.65
263,Entry long,2025-08-04 15:00:00,Long,1.7886,1000,1788.6,0.18,0.02,1.06,0.09,-0.1,-0.01,386.49,38.65
264,Exit long,2025-08-07 01:00:00,Close entry(s) order Long,1.7928,1000,1787.4,3.3,0.28,4.19,0.36,-0.1,-0.01,389.79,38.98
264,Entry long,2025-08-06 13:00:00,Long,1.7874,1000,1787.4,3.3,0.28,4.19,0.36,-0.1,-0.01,389.79,38.98
265,Exit long,2025-08-07 18:00:00,Close entry(s) order Long,1.7892,1000,1789.8,-0.6,-0.05,0.29,0.02,-0.49,-0.04,389.19,38.92
265,Entry long,2025-08-07 15:00:00,Long,1.7898,1000,1789.8,-0.6,-0.05,0.29,0.02,-0.49,-0.04,389.19,38.92
266,Exit short,2025-08-12 04:00:00,Close entry(s) order Short,1.7832,1000,1783.2,-0.21,-0.02,0.68,0.06,-0.3,-0.03,388.98,38.90
266,Entry short,2025-08-11 14:00:00,Short,1.7832,1000,1783.2,-0.21,-0.02,0.68,0.06,-0.3,-0.03,388.98,38.90
267,Exit long,2025-08-14 17:00:00,Close entry(s) order Long,1.7934,1000,1793.4,-0.21,-0.02,0.68,0.06,-0.11,-0.01,388.77,38.88
267,Entry long,2025-08-14 13:00:00,Long,1.7934,1000,1793.4,-0.21,-0.02,0.68,0.06,-0.11,-0.01,388.77,38.88
268,Exit long,2025-08-19 00:00:00,Close entry(s) order Long,1.7964,1000,1797,-0.6,-0.05,0.29,0.02,-0.5,-0.04,388.17,38.82
268,Entry long,2025-08-18 14:00:00,Long,1.797,1000,1797,-0.6,-0.05,0.29,0.02,-0.5,-0.04,388.17,38.82
269,Exit long,2025-08-20 19:00:00,Close entry(s) order Long,1.812,1000,1811.4,0.18,0.02,1.43,0.12,-0.11,-0.01,388.35,38.83
269,Entry long,2025-08-20 13:00:00,Long,1.8114,1000,1811.4,0.18,0.02,1.43,0.12,-0.11,-0.01,388.35,38.83
270,Exit short,2025-08-26 00:00:00,Close entry(s) order Short,1.7934,1000,1794.6,0.57,0.05,1.65,0.14,-0.1,-0.01,388.92,38.89
270,Entry short,2025-08-25 18:00:00,Short,1.7946,1000,1794.6,0.57,0.05,1.65,0.14,-0.1,-0.01,388.92,38.89
271,Exit short,2025-08-27 20:00:00,Close entry(s) order Short,1.788,1000,1789.8,0.96,0.08,1.84,0.16,-0.1,-0.01,389.88,38.99
271,Entry short,2025-08-27 14:00:00,Short,1.7898,1000,1789.8,0.96,0.08,1.84,0.16,-0.1,-0.01,389.88,38.99
272,Exit short,2025-09-02 01:00:00,Close entry(s) order Short,1.7868,1000,1786.2,-0.6,-0.05,0.29,0.02,-0.5,-0.04,389.27,38.93
272,Entry short,2025-09-01 15:00:00,Short,1.7862,1000,1786.2,-0.6,-0.05,0.29,0.02,-0.5,-0.04,389.27,38.93
273,Exit long,2025-09-05 20:00:00,Close entry(s) order Long,1.7886,1000,1787.4,0.57,0.05,1.76,0.15,-0.1,-0.01,389.85,38.98
273,Entry long,2025-09-05 14:00:00,Long,1.7874,1000,1787.4,0.57,0.05,1.76,0.15,-0.1,-0.01,389.85,38.98
274,Exit short,2025-09-10 21:00:00,Close entry(s) order Short,1.7688,1000,1769.4,0.19,0.02,1.08,0.09,-0.1,-0.01,390.03,39.00
274,Entry short,2025-09-10 13:00:00,Short,1.7694,1000,1769.4,0.19,0.02,1.08,0.09,-0.1,-0.01,390.03,39.00
275,Exit long,2025-09-22 16:00:00,Close entry(s) order Long,1.7868,1000,1786.8,-0.21,-0.02,0,0.00,-0.5,-0.04,389.82,38.98
275,Entry long,2025-09-22 14:00:00,Long,1.7868,1000,1786.8,-0.21,-0.02,0,0.00,-0.5,-0.04,389.82,38.98
276,Exit short,2025-09-30 05:00:00,Close entry(s) order Short,1.7766,1000,1785,5.31,0.45,6.21,0.53,-0.11,-0.01,395.14,39.51
276,Entry short,2025-09-29 14:00:00,Short,1.785,1000,1785,5.31,0.45,6.21,0.53,-0.11,-0.01,395.14,39.51
