Trade #,Type,Date and time,Signal,Price AUD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
499,Entry short,2025-11-14 15:00:00,Short,1.7766,1000,1776.6,-2.46,-0.21,1.51,0.13,-2.41,-0.21,267.29,26.73
500,Exit long,2025-11-18 00:00:00,TP,1.7868,1000,1783.2,2.23,0.19,2.28,0.20,-0.05,0.00,269.52,26.95
500,Entry long,2025-11-17 18:00:00,Long,1.7832,1000,1783.2,2.23,0.19,2.28,0.20,-0.05,0.00,269.52,26.95
501,Exit long,2025-11-18 08:00:00,SL,1.7856,1000,1789.2,-2.44,-0.21,0.71,0.06,-2.39,-0.21,267.07,26.71
501,Entry long,2025-11-18 03:00:00,Long,1.7892,1000,1789.2,-2.44,-0.21,0.71,0.06,-2.39,-0.21,267.07,26.71
502,Exit short,2025-11-19 00:00:00,SL,1.7814,1000,1777.8,-2.45,-0.21,0,0.00,-2.4,-0.21,264.62,26.46
502,Entry short,2025-11-18 19:00:00,Short,1.7778,1000,1777.8,-2.45,-0.21,0,0.00,-2.4,-0.21,264.62,26.46
503,Exit long,2025-11-19 14:00:00,SL,1.7814,1000,1785,-2.45,-0.21,1.2,0.10,-2.4,-0.21,262.17,26.22
503,Entry long,2025-11-19 03:00:00,Long,1.785,1000,1785,-2.45,-0.21,1.2,0.10,-2.4,-0.21,262.17,26.22
504,Exit short,2025-11-20 16:00:00,SL,1.782,1000,1778.4,-2.44,-0.21,1.81,0.16,-2.39,-0.21,259.74,25.97
504,Entry short,2025-11-19 23:00:00,Short,1.7784,1000,1778.4,-2.44,-0.21,1.81,0.16,-2.39,-0.21,259.74,25.97
505,Exit long,2025-11-20 16:00:00,TP,1.788,1000,1784.4,2.23,0.19,2.28,0.20,-0.05,0.00,261.96,26.20
505,Entry long,2025-11-20 16:00:00,Long,1.7844,1000,1784.4,2.23,0.19,2.28,0.20,-0.05,0.00,261.96,26.20
506,Exit short,2025-11-24 09:00:00,SL,1.7868,1000,1783.2,-2.43,-0.21,1.11,0.10,-2.38,-0.21,259.53,25.95
506,Entry short,2025-11-21 16:00:00,Short,1.7832,1000,1783.2,-2.43,-0.21,1.11,0.10,-2.38,-0.21,259.53,25.95
507,Exit long,2025-11-24 15:00:00,SL,1.7856,1000,1789.2,-2.43,-0.21,0.33,0.03,-2.38,-0.21,257.1,25.71
507,Entry long,2025-11-24 10:00:00,Long,1.7892,1000,1789.2,-2.43,-0.21,0.33,0.03,-2.38,-0.21,257.1,25.71
508,Exit short,2025-11-25 06:00:00,SL,1.7856,1000,1782,-2.43,-0.21,0,0.00,-2.38,-0.21,254.67,25.47
508,Entry short,2025-11-24 23:00:00,Short,1.782,1000,1782,-2.43,-0.21,0,0.00,-2.38,-0.21,254.67,25.47
509,Exit long,2025-11-25 15:00:00,TP,1.7928,1000,1789.2,2.22,0.19,2.27,0.20,-0.05,0.00,256.89,25.69
509,Entry long,2025-11-25 14:00:00,Long,1.7892,1000,1789.2,2.22,0.19,2.27,0.20,-0.05,0.00,256.89,25.69
510,Exit short,2025-11-26 09:00:00,TP,1.7808,1000,1784.4,2.22,0.19,2.28,0.20,-0.05,0.00,259.11,25.91
510,Entry short,2025-11-26 01:00:00,Short,1.7844,1000,1784.4,2.22,0.19,2.28,0.20,-0.05,0.00,259.11,25.91
511,Exit short,2025-11-27 07:00:00,TP,1.7748,1000,1778.4,2.24,0.19,2.29,0.20,-0.68,-0.06,261.35,26.14
511,Entry short,2025-11-26 18:00:00,Short,1.7784,1000,1778.4,2.24,0.19,2.29,0.20,-0.68,-0.06,261.35,26.14
512,Exit short,2025-12-04 00:00:00,TP,1.7658,1000,1769.4,2.27,0.19,2.32,0.20,-0.87,-0.07,263.62,26.36
512,Entry short,2025-12-02 15:00:00,Short,1.7694,1000,1769.4,2.27,0.19,2.32,0.20,-0.87,-0.07,263.62,26.36
513,Exit short,2025-12-11 00:00:00,Long,1.7562,1000,1753.2,-2.11,-0.18,1.95,0.17,-2.06,-0.18,261.51,26.15
513,Entry short,2025-12-09 13:00:00,Short,1.7532,1000,1753.2,-2.11,-0.18,1.95,0.17,-2.06,-0.18,261.51,26.15
514,Exit long,2025-12-11 03:00:00,TP,1.7598,1000,1756.2,2.3,0.20,2.35,0.20,-0.85,-0.07,263.81,26.38
514,Entry long,2025-12-11 00:00:00,Long,1.7562,1000,1756.2,2.3,0.20,2.35,0.20,-0.85,-0.07,263.81,26.38
515,Exit long,2025-12-12 15:00:00,TP,1.764,1000,1760.4,2.29,0.20,2.35,0.20,-2.05,-0.18,266.1,26.61
515,Entry long,2025-12-11 03:00:00,Long,1.7604,1000,1760.4,2.29,0.20,2.35,0.20,-2.05,-0.18,266.1,26.61
516,Exit short,2025-12-22 04:00:00,TP,1.7688,1000,1772.4,2.27,0.19,2.33,0.20,-1.46,-0.12,268.37,26.84
516,Entry short,2025-12-18 14:00:00,Short,1.7724,1000,1772.4,2.27,0.19,2.33,0.20,-1.46,-0.12,268.37,26.84
517,Exit short,2025-12-23 15:00:00,TP,1.7598,1000,1763.4,2.29,0.19,2.34,0.20,-0.05,0.00,270.66,27.07
517,Entry short,2025-12-23 08:00:00,Short,1.7634,1000,1763.4,2.29,0.19,2.34,0.20,-0.05,0.00,270.66,27.07
518,Exit long,2025-12-30 06:00:00,SL,1.7538,1000,1757.4,-2.52,-0.21,1.56,0.13,-2.46,-0.21,268.14,26.81
518,Entry long,2025-12-29 12:00:00,Long,1.7574,1000,1757.4,-2.52,-0.21,1.56,0.13,-2.46,-0.21,268.14,26.81
519,Exit short,2026-01-02 15:00:00,SL,1.7568,1000,1753.2,-2.51,-0.21,2.26,0.19,-2.46,-0.21,265.63,26.56
519,Entry short,2026-01-02 07:00:00,Short,1.7532,1000,1753.2,-2.51,-0.21,2.26,0.19,-2.46,-0.21,265.63,26.56
520,Exit short,2026-01-05 11:00:00,TP,1.7478,1000,1751.4,2.3,0.20,2.36,0.20,-0.86,-0.07,267.93,26.79
520,Entry short,2026-01-02 20:00:00,Short,1.7514,1000,1751.4,2.3,0.20,2.36,0.20,-0.86,-0.07,267.93,26.79
521,Exit short,2026-01-05 16:00:00,TP,1.7442,1000,1747.8,2.3,0.20,2.36,0.20,-0.05,0.00,270.24,27.02
521,Entry short,2026-01-05 11:00:00,Short,1.7478,1000,1747.8,2.3,0.20,2.36,0.20,-0.05,0.00,270.24,27.02
522,Exit short,2026-01-06 15:00:00,TP,1.7382,1000,1741.8,2.31,0.20,2.36,0.20,-0.05,0.00,272.55,27.25
522,Entry short,2026-01-06 13:00:00,Short,1.7418,1000,1741.8,2.31,0.20,2.36,0.20,-0.05,0.00,272.55,27.25
523,Exit short,2026-01-07 08:00:00,SL,1.734,1000,1730.4,-2.53,-0.22,0.35,0.03,-2.48,-0.21,270.01,27.00
523,Entry short,2026-01-07 04:00:00,Short,1.7304,1000,1730.4,-2.53,-0.22,0.35,0.03,-2.48,-0.21,270.01,27.00
524,Exit long,2026-01-08 04:00:00,TP,1.7412,1000,1737.6,2.31,0.20,2.37,0.20,-1.27,-0.11,272.32,27.23
524,Entry long,2026-01-07 15:00:00,Long,1.7376,1000,1737.6,2.31,0.20,2.37,0.20,-1.27,-0.11,272.32,27.23
525,Exit long,2026-01-09 20:00:00,SL,1.74,1000,1743.6,-2.52,-0.22,0.11,0.01,-2.47,-0.21,269.81,26.98
525,Entry long,2026-01-09 07:00:00,Long,1.7436,1000,1743.6,-2.52,-0.22,0.11,0.01,-2.47,-0.21,269.81,26.98
526,Exit long,2026-01-15 07:00:00,SL,1.7406,1000,1744.2,-2.51,-0.22,0.53,0.05,-2.46,-0.21,267.29,26.73
526,Entry long,2026-01-14 12:00:00,Long,1.7442,1000,1744.2,-2.51,-0.22,0.53,0.05,-2.46,-0.21,267.29,26.73
527,Exit short,2026-01-15 15:00:00,TP,1.7328,1000,1736.4,2.3,0.20,2.35,0.20,-0.05,0.00,269.59,26.96
527,Entry short,2026-01-15 14:00:00,Short,1.7364,1000,1736.4,2.3,0.20,2.35,0.20,-0.05,0.00,269.59,26.96
528,Exit long,2026-01-20 13:00:00,TP,1.743,1000,1739.4,2.31,0.20,2.36,0.20,-0.05,0.00,271.9,27.19
528,Entry long,2026-01-20 08:00:00,Long,1.7394,1000,1739.4,2.31,0.20,2.36,0.20,-0.05,0.00,271.9,27.19
529,Exit short,2026-01-21 15:00:00,TP,1.7298,1000,1733.4,2.32,0.20,2.37,0.20,-0.05,0.00,274.22,27.42
529,Entry short,2026-01-21 14:00:00,Short,1.7334,1000,1733.4,2.32,0.20,2.37,0.20,-0.05,0.00,274.22,27.42
530,Exit short,2026-01-22 00:00:00,TP,1.7226,1000,1726.2,2.33,0.20,2.38,0.20,-0.05,0.00,276.55,27.65
530,Entry short,2026-01-22 00:00:00,Short,1.7262,1000,1726.2,2.33,0.20,2.38,0.20,-0.05,0.00,276.55,27.65
531,Exit long,2026-01-28 05:00:00,SL,1.7142,1000,1717.8,-2.63,-0.22,0.78,0.07,-2.58,-0.21,273.91,27.39
531,Entry long,2026-01-26 22:00:00,Long,1.7178,1000,1717.8,-2.63,-0.22,0.78,0.07,-2.58,-0.21,273.91,27.39
532,Exit short,2026-01-28 15:00:00,TP,1.707,1000,1710.6,2.41,0.20,2.47,0.21,-0.06,0.00,276.33,27.63
532,Entry short,2026-01-28 10:00:00,Short,1.7106,1000,1710.6,2.41,0.20,2.47,0.21,-0.06,0.00,276.33,27.63
533,Exit short,2026-01-28 20:00:00,TP,1.7016,1000,1705.2,2.41,0.20,2.47,0.21,-0.06,0.00,278.74,27.87
533,Entry short,2026-01-28 18:00:00,Short,1.7052,1000,1705.2,2.41,0.20,2.47,0.21,-0.06,0.00,278.74,27.87
534,Exit long,2026-01-29 15:00:00,TP,1.7022,1000,1698.6,2.42,0.20,2.48,0.21,-0.06,0.00,281.17,28.12
534,Entry long,2026-01-29 15:00:00,Long,1.6986,1000,1698.6,2.42,0.20,2.48,0.21,-0.06,0.00,281.17,28.12
535,Exit short,2026-01-30 03:00:00,SL,1.7034,1000,1699.8,-2.65,-0.22,1.21,0.10,-2.59,-0.22,278.52,27.85
535,Entry short,2026-01-29 20:00:00,Short,1.6998,1000,1699.8,-2.65,-0.22,1.21,0.10,-2.59,-0.22,278.52,27.85
536,Exit long,2026-01-30 11:00:00,SL,1.7022,1000,1705.8,-2.65,-0.22,0.37,0.03,-2.59,-0.22,275.87,27.59
536,Entry long,2026-01-30 06:00:00,Long,1.7058,1000,1705.8,-2.65,-0.22,0.37,0.03,-2.59,-0.22,275.87,27.59
537,Exit short,2026-01-30 17:00:00,SL,1.7022,1000,1698.6,-2.65,-0.22,0.37,0.03,-2.59,-0.22,273.22,27.32
537,Entry short,2026-01-30 14:00:00,Short,1.6986,1000,1698.6,-2.65,-0.22,0.37,0.03,-2.59,-0.22,273.22,27.32
538,Exit long,2026-02-02 05:00:00,TP,1.7094,1000,1705.8,2.4,0.20,2.45,0.21,-1.31,-0.11,275.62,27.56
538,Entry long,2026-02-01 22:00:00,Long,1.7058,1000,1705.8,2.4,0.20,2.45,0.21,-1.31,-0.11,275.62,27.56
539,Exit short,2026-02-02 14:00:00,TP,1.701,1000,1704.6,2.4,0.20,2.45,0.21,-0.56,-0.05,278.02,27.80
539,Entry short,2026-02-02 10:00:00,Short,1.7046,1000,1704.6,2.4,0.20,2.45,0.21,-0.56,-0.05,278.02,27.80
540,Exit short,2026-02-02 23:00:00,TP,1.6962,1000,1699.8,2.39,0.20,2.45,0.21,-0.05,0.00,280.41,28.04
540,Entry short,2026-02-02 14:00:00,Short,1.6998,1000,1699.8,2.39,0.20,2.45,0.21,-0.05,0.00,280.41,28.04
541,Exit short,2026-02-03 03:00:00,TP,1.686,1000,1689.6,2.39,0.20,2.45,0.21,-0.05,0.00,282.8,28.28
541,Entry short,2026-02-03 03:00:00,Short,1.6896,1000,1689.6,2.39,0.20,2.45,0.21,-0.05,0.00,282.8,28.28
542,Exit short,2026-02-03 14:00:00,Long,1.6854,1000,1683,-1.78,-0.15,0.36,0.03,-1.72,-0.15,281.03,28.10
542,Entry short,2026-02-03 09:00:00,Short,1.683,1000,1683,-1.78,-0.15,0.36,0.03,-1.72,-0.15,281.03,28.10
543,Exit long,2026-02-04 08:00:00,SL,1.6818,1000,1685.4,-2.64,-0.22,0.78,0.07,-2.58,-0.22,278.39,27.84
543,Entry long,2026-02-03 14:00:00,Long,1.6854,1000,1685.4,-2.64,-0.22,0.78,0.07,-2.58,-0.22,278.39,27.84
544,Exit long,2026-02-05 13:00:00,TP,1.6932,1000,1689.6,2.41,0.20,2.47,0.21,-0.05,0.00,280.8,28.08
544,Entry long,2026-02-05 02:00:00,Long,1.6896,1000,1689.6,2.41,0.20,2.47,0.21,-0.05,0.00,280.8,28.08
545,Exit short,2026-02-06 09:00:00,TP,1.6908,1000,1694.4,2.39,0.20,2.44,0.21,-0.05,0.00,283.19,28.32
545,Entry short,2026-02-06 07:00:00,Short,1.6944,1000,1694.4,2.39,0.20,2.44,0.21,-0.05,0.00,283.19,28.32
546,Exit short,2026-02-11 02:00:00,TP,1.6758,1000,1679.4,2.44,0.21,2.49,0.21,-0.05,0.00,285.62,28.56
546,Entry short,2026-02-11 01:00:00,Short,1.6794,1000,1679.4,2.44,0.21,2.49,0.21,-0.05,0.00,285.62,28.56
547,Exit short,2026-02-11 13:00:00,TP,1.6674,1000,1671,2.44,0.21,2.49,0.21,-0.05,0.00,288.06,28.81
547,Entry short,2026-02-11 13:00:00,Short,1.671,1000,1671,2.44,0.21,2.49,0.21,-0.05,0.00,288.06,28.81
548,Exit short,2026-02-12 16:00:00,Long,1.6692,1000,1666.8,-1.82,-0.15,1.66,0.14,-1.77,-0.15,286.24,28.62
548,Entry short,2026-02-12 04:00:00,Short,1.6668,1000,1666.8,-1.82,-0.15,1.66,0.14,-1.77,-0.15,286.24,28.62
549,Exit long,2026-02-12 17:00:00,TP,1.6728,1000,1669.2,2.46,0.21,2.51,0.21,-0.05,0.00,288.7,28.87
549,Entry long,2026-02-12 16:00:00,Long,1.6692,1000,1669.2,2.46,0.21,2.51,0.21,-0.05,0.00,288.7,28.87
550,Exit long,2026-02-13 11:00:00,TP,1.6818,1000,1678.2,2.44,0.21,2.5,0.21,-1.33,-0.11,291.14,29.11
550,Entry long,2026-02-13 06:00:00,Long,1.6782,1000,1678.2,2.44,0.21,2.5,0.21,-1.33,-0.11,291.14,29.11
551,Exit short,2026-02-17 03:00:00,SL,1.6782,1000,1674.6,-2.66,-0.22,1.22,0.10,-2.6,-0.22,288.49,28.85
551,Entry short,2026-02-16 04:00:00,Short,1.6746,1000,1674.6,-2.66,-0.22,1.22,0.10,-2.6,-0.22,288.49,28.85
552,Exit long,2026-02-23 08:00:00,SL,1.6686,1000,1672.2,-2.66,-0.22,0,0.00,-2.6,-0.22,285.83,28.58
552,Entry long,2026-02-23 03:00:00,Long,1.6722,1000,1672.2,-2.66,-0.22,0,0.00,-2.6,-0.22,285.83,28.58
553,Exit long,2026-02-24 16:00:00,SL,1.6692,1000,1672.8,-2.65,-0.22,0.37,0.03,-2.59,-0.22,283.18,28.32
553,Entry long,2026-02-24 12:00:00,Long,1.6728,1000,1672.8,-2.65,-0.22,0.37,0.03,-2.59,-0.22,283.18,28.32
554,Exit short,2026-02-25 02:00:00,TP,1.6626,1000,1666.2,2.43,0.21,2.49,0.21,-0.05,0.00,285.61,28.56
554,Entry short,2026-02-25 00:00:00,Short,1.6662,1000,1666.2,2.43,0.21,2.49,0.21,-0.05,0.00,285.61,28.56
555,Exit long,2026-03-01 22:00:00,TP,1.668,1000,1664.4,2.45,0.21,2.51,0.21,-0.05,0.00,288.07,28.81
555,Entry long,2026-03-01 22:00:00,Long,1.6644,1000,1664.4,2.45,0.21,2.51,0.21,-0.05,0.00,288.07,28.81
556,Exit short,2026-03-02 10:00:00,TP,1.6572,1000,1660.8,2.45,0.21,2.51,0.21,-0.91,-0.08,290.52,29.05
556,Entry short,2026-03-02 01:00:00,Short,1.6608,1000,1660.8,2.45,0.21,2.51,0.21,-0.91,-0.08,290.52,29.05
557,Exit short,2026-03-02 19:00:00,TP,1.6494,1000,1653,2.45,0.21,2.51,0.21,-0.05,0.00,292.97,29.30
557,Entry short,2026-03-02 17:00:00,Short,1.653,1000,1653,2.45,0.21,2.51,0.21,-0.05,0.00,292.97,29.30
558,Exit long,2026-03-03 14:00:00,TP,1.6566,1000,1653,2.45,0.21,2.5,0.21,-0.05,0.00,295.42,29.54
558,Entry long,2026-03-03 13:00:00,Long,1.653,1000,1653,2.45,0.21,2.5,0.21,-0.05,0.00,295.42,29.54
559,Exit short,2026-03-04 15:00:00,TP,1.6464,1000,1650,2.43,0.21,2.48,0.21,-0.05,0.00,297.84,29.78
559,Entry short,2026-03-04 13:00:00,Short,1.65,1000,1650,2.43,0.21,2.48,0.21,-0.05,0.00,297.84,29.78
560,Exit short,2026-03-05 15:00:00,SL,1.65,1000,1646.4,-2.65,-0.23,1.81,0.16,-2.6,-0.22,295.19,29.52
560,Entry short,2026-03-04 15:00:00,Short,1.6464,1000,1646.4,-2.65,-0.23,1.81,0.16,-2.6,-0.22,295.19,29.52
561,Exit long,2026-03-05 17:00:00,TP,1.656,1000,1652.4,2.44,0.21,2.49,0.21,-0.05,0.00,297.63,29.76
561,Entry long,2026-03-05 16:00:00,Long,1.6524,1000,1652.4,2.44,0.21,2.49,0.21,-0.05,0.00,297.63,29.76
562,Exit short,2026-03-06 09:00:00,SL,1.653,1000,1649.4,-2.63,-0.23,0.37,0.03,-2.58,-0.22,295,29.50
562,Entry short,2026-03-06 07:00:00,Short,1.6494,1000,1649.4,-2.63,-0.23,0.37,0.03,-2.58,-0.22,295,29.50
563,Exit short,2026-03-09 16:00:00,TP,1.6446,1000,1648.2,2.42,0.21,2.48,0.21,-1.09,-0.09,297.42,29.74
563,Entry short,2026-03-09 02:00:00,Short,1.6482,1000,1648.2,2.42,0.21,2.48,0.21,-1.09,-0.09,297.42,29.74
564,Exit short,2026-03-10 11:00:00,TP,1.6368,1000,1640.4,2.44,0.21,2.49,0.21,-0.48,-0.04,299.87,29.99
564,Entry short,2026-03-10 06:00:00,Short,1.6404,1000,1640.4,2.44,0.21,2.49,0.21,-0.48,-0.04,299.87,29.99
565,Exit short,2026-03-10 14:00:00,TP,1.632,1000,1635.6,2.44,0.21,2.49,0.22,-0.05,0.00,302.31,30.23
565,Entry short,2026-03-10 11:00:00,Short,1.6356,1000,1635.6,2.44,0.21,2.49,0.22,-0.05,0.00,302.31,30.23
566,Exit short,2026-03-11 13:00:00,TP,1.6194,1000,1623,2.46,0.21,2.51,0.22,-0.05,0.00,304.76,30.48
566,Entry short,2026-03-11 02:00:00,Short,1.623,1000,1623,2.46,0.21,2.51,0.22,-0.05,0.00,304.76,30.48
567,Exit short,2026-03-12 05:00:00,SL,1.62,1000,1616.4,-2.68,-0.23,2.08,0.18,-2.63,-0.23,302.08,30.21
567,Entry short,2026-03-11 14:00:00,Short,1.6164,1000,1616.4,-2.68,-0.23,2.08,0.18,-2.63,-0.23,302.08,30.21
568,Exit long,2026-03-12 17:00:00,TP,1.626,1000,1622.4,2.47,0.21,2.52,0.22,-0.05,0.00,304.55,30.46
568,Entry long,2026-03-12 13:00:00,Long,1.6224,1000,1622.4,2.47,0.21,2.52,0.22,-0.05,0.00,304.55,30.46
569,Exit long,2026-03-16 07:36:00,SL,1.6284,1000,1632,-2.62,-0.23,2.07,0.18,-2.57,-0.23,301.93,30.19
569,Entry long,2026-03-13 15:00:00,Long,1.632,1000,1632,-2.62,-0.23,2.07,0.18,-2.57,-0.23,301.93,30.19
570,Exit short,2026-03-16 14:17:00,TP,1.6254,1000,1629,2.41,0.21,2.46,0.22,-0.05,0.00,304.34,30.43
570,Entry short,2026-03-16 10:36:00,Short,1.629,1000,1629,2.41,0.21,2.46,0.22,-0.05,0.00,304.34,30.43
571,Exit long,2026-03-19 12:22:00,TP,1.632,1000,1628.4,2.42,0.21,2.48,0.22,-2.09,-0.18,306.76,30.68
571,Entry long,2026-03-18 12:16:00,Long,1.6284,1000,1628.4,2.42,0.21,2.48,0.22,-2.09,-0.18,306.76,30.68
572,Exit short,2026-03-20 10:19:00,SL,1.6362,1000,1632.6,-2.66,-0.23,2.38,0.21,-2.6,-0.23,304.1,30.41
572,Entry short,2026-03-20 01:04:00,Short,1.6326,1000,1632.6,-2.66,-0.23,2.38,0.21,-2.6,-0.23,304.1,30.41
573,Exit long,2026-03-20 13:56:00,TP,1.6386,1000,1635,2.44,0.21,2.5,0.22,-0.05,0.00,306.55,30.65
573,Entry long,2026-03-20 12:39:00,Long,1.635,1000,1635,2.44,0.21,2.5,0.22,-0.05,0.00,306.55,30.65
574,Exit long,2026-03-20 16:31:00,TP,1.6422,1000,1638.6,2.44,0.21,2.5,0.22,-0.15,-0.01,308.99,30.90
574,Entry long,2026-03-20 13:56:00,Long,1.6386,1000,1638.6,2.44,0.21,2.5,0.22,-0.15,-0.01,308.99,30.90
575,Exit long,2026-03-23 05:08:00,TP,1.6554,1000,1651.8,2.42,0.21,2.47,0.21,-0.78,-0.07,311.42,31.14
575,Entry long,2026-03-23 01:30:00,Long,1.6518,1000,1651.8,2.42,0.21,2.47,0.21,-0.78,-0.07,311.42,31.14
576,Exit long,2026-03-23 10:31:00,TP,1.6596,1000,1656,2.42,0.21,2.47,0.21,-1.59,-0.14,313.84,31.38
576,Entry long,2026-03-23 05:24:00,Long,1.656,1000,1656,2.42,0.21,2.47,0.21,-1.59,-0.14,313.84,31.38
577,Exit long,2026-03-23 11:06:00,SL,1.6566,1000,1660.2,-2.63,-0.23,1.25,0.11,-2.58,-0.22,311.2,31.12
577,Entry long,2026-03-23 10:36:00,Long,1.6602,1000,1660.2,-2.63,-0.23,1.25,0.11,-2.58,-0.22,311.2,31.12
578,Exit short,2026-03-23 11:08:00,TP,1.6506,1000,1654.2,2.42,0.21,2.47,0.21,-0.05,0.00,313.62,31.36
578,Entry short,2026-03-23 11:08:00,Short,1.6542,1000,1654.2,2.42,0.21,2.47,0.21,-0.05,0.00,313.62,31.36
579,Exit long,2026-03-23 17:35:00,SL,1.6524,1000,1656,-2.63,-0.23,1.35,0.12,-2.58,-0.22,310.99,31.10
579,Entry long,2026-03-23 15:54:00,Long,1.656,1000,1656,-2.63,-0.23,1.35,0.12,-2.58,-0.22,310.99,31.10
580,Exit long,2026-03-24 05:03:00,TP,1.6632,1000,1659.6,2.42,0.21,2.47,0.21,-1.32,-0.11,313.4,31.34
580,Entry long,2026-03-24 00:39:00,Long,1.6596,1000,1659.6,2.42,0.21,2.47,0.21,-1.32,-0.11,313.4,31.34
581,Exit short,2026-03-24 07:20:00,SL,1.6596,1000,1656,-2.63,-0.23,0,0.00,-2.58,-0.22,310.77,31.08
581,Entry short,2026-03-24 07:12:00,Short,1.656,1000,1656,-2.63,-0.23,0,0.00,-2.58,-0.22,310.77,31.08
582,Exit long,2026-03-24 12:50:00,TP,1.6662,1000,1662.6,2.42,0.21,2.47,0.21,-0.89,-0.08,313.19,31.32
582,Entry long,2026-03-24 08:26:00,Long,1.6626,1000,1662.6,2.42,0.21,2.47,0.21,-0.89,-0.08,313.19,31.32
583,Exit short,2026-03-25 01:18:00,SL,1.6626,1000,1659,-2.63,-0.23,0.79,0.07,-2.57,-0.22,310.56,31.06
583,Entry short,2026-03-24 20:23:00,Short,1.659,1000,1659,-2.63,-0.23,0.79,0.07,-2.57,-0.22,310.56,31.06
584,Exit long,2026-03-25 12:16:00,TP,1.6668,1000,1663.2,2.41,0.21,2.47,0.21,-1.37,-0.12,312.98,31.30
584,Entry long,2026-03-25 08:06:00,Long,1.6632,1000,1663.2,2.41,0.21,2.47,0.21,-1.37,-0.12,312.98,31.30
585,Exit short,2026-03-31 00:12:00,SL,1.6752,1000,1671.6,-2.57,-0.22,0.49,0.04,-2.52,-0.22,310.4,31.04
585,Entry short,2026-03-30 17:04:00,Short,1.6716,1000,1671.6,-2.57,-0.22,0.49,0.04,-2.52,-0.22,310.4,31.04
586,Exit long,2026-03-31 14:53:00,TP,1.6794,1000,1675.8,2.36,0.21,2.41,0.21,-0.05,0.00,312.76,31.28
586,Entry long,2026-03-31 14:06:00,Long,1.6758,1000,1675.8,2.36,0.21,2.41,0.21,-0.05,0.00,312.76,31.28
587,Exit long,2026-03-31 16:40:00,SL,1.6782,1000,1681.8,-2.57,-0.22,0.77,0.07,-2.52,-0.22,310.19,31.02
587,Entry long,2026-03-31 14:56:00,Long,1.6818,1000,1681.8,-2.57,-0.22,0.77,0.07,-2.52,-0.22,310.19,31.02
588,Exit short,2026-04-01 03:30:00,SL,1.6752,1000,1671.6,-2.59,-0.22,1.34,0.12,-2.54,-0.22,307.6,30.76
588,Entry short,2026-04-01 00:13:00,Short,1.6716,1000,1671.6,-2.59,-0.22,1.34,0.12,-2.54,-0.22,307.6,30.76
589,Exit long,2026-04-02 14:33:00,SL,1.6722,1000,1675.8,-2.6,-0.22,1.96,0.17,-2.55,-0.22,305,30.50
589,Entry long,2026-04-02 01:17:00,Long,1.6758,1000,1675.8,-2.6,-0.22,1.96,0.17,-2.55,-0.22,305,30.50
590,Exit short,2026-04-06 02:09:00,TP,1.668,1000,1671.6,2.38,0.21,2.43,0.21,-1.58,-0.14,307.38,30.74
590,Entry short,2026-04-02 14:35:00,Short,1.6716,1000,1671.6,2.38,0.21,2.43,0.21,-1.58,-0.14,307.38,30.74
591,Exit short,2026-04-07 22:44:16,TP,1.6548,1000,1658.4,2.41,0.21,2.46,0.21,-0.05,0.00,309.78,30.98
591,Entry short,2026-04-07 22:38:12,Short,1.6584,1000,1658.4,2.41,0.21,2.46,0.21,-0.05,0.00,309.78,30.98
592,Exit long,2026-04-08 08:11:46,Open,1.6572,1000,1657.2,-0.11,-0.01,0,0.00,-0.05,0.00,309.62,30.96
592,Entry long,2026-04-08 08:11:46,Long,1.6572,1000,1657.2,-0.11,-0.01,0,0.00,-0.05,0.00,309.62,30.96
