Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
52,Entry long,2025-01-10 00:00:00,[PSFL hA:56 rA:48 CH:24 R:46 B:0.4 M:- PS:U],92700,0.001,92.7,1.94,2.09,2.55,2.75,-0.004,0.00,40.41,4.04
53,Exit long,2025-01-15 17:00:00,[ExitPS hA:25 rA:42 CH:12 R:65 B:0.67 M:- PS:D],98850,0.001,96.6,2.24,2.32,2.7,2.79,-0.15,-0.16,42.65,4.27
53,Entry long,2025-01-14 17:00:00,[PSFL hA:41 rA:30 CH:18 R:65 B:0.67 M:- PS:U],96600,0.001,96.6,2.24,2.32,2.7,2.79,-0.15,-0.16,42.65,4.27
54,Exit long,2025-01-16 01:00:00,[ExitPS hA:49 rA:53 CH:12 R:65 B:0.65 M:- PS:D],99900,0.001,99.45,0.44,0.44,1.05,1.05,-0.005,0.00,43.09,4.31
54,Entry long,2025-01-15 18:00:00,[PSFL hA:37 rA:43 CH:34 R:74 B:0.86 M:- PS:U],99450,0.001,99.45,0.44,0.44,1.05,1.05,-0.005,0.00,43.09,4.31
55,Exit long,2025-01-17 16:00:00,[ExitPS hA:54 rA:57 CH:17 R:72 B:0.67 M:- PS:D],104400,0.001,101.7,2.69,2.65,3.3,3.24,-0.005,0.00,45.78,4.58
55,Entry long,2025-01-17 07:00:00,[PSFL hA:49 rA:53 CH:26 R:75 B:0.89 M:+ PS:U],101700,0.001,101.7,2.69,2.65,3.3,3.24,-0.005,0.00,45.78,4.58
56,Exit long,2025-01-17 19:00:00,[ExitPS hA:57 rA:74 CH:12 R:60 B:0.51 M:- PS:D],105000,0.001,105.15,-0.16,-0.15,0.6,0.57,-0.15,-0.15,45.62,4.56
56,Entry long,2025-01-17 18:00:00,[PSFL hA:38 rA:49 CH:19 R:78 B:0.89 M:- PS:U],105150,0.001,105.15,-0.16,-0.15,0.6,0.57,-0.15,-0.15,45.62,4.56
57,Exit long,2025-01-18 15:00:00,[ExitPS hA:61 rA:60 CH:18 R:49 B:0.64 M:+ PS:D],103800,0.001,103.5,0.29,0.28,0.9,0.86,-0.005,0.00,45.91,4.59
