Trade #,Type,Date and time,Signal,Price AUD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
198,Entry long,2024-08-01 17:00:00,Long,1.6578,1000,1657.8,1.08,0.10,1.13,0.10,-0.05,0.00,62.05,6.21
199,Exit long,2024-08-02 01:00:00,SL,1.6614,1000,1662.6,-0.88,-0.08,0,0.00,-0.83,-0.08,61.17,6.12
199,Entry long,2024-08-02 00:00:00,Long,1.6626,1000,1662.6,-0.88,-0.08,0,0.00,-0.83,-0.08,61.17,6.12
200,Exit long,2024-08-05 05:00:00,TP,1.6902,1000,1688.4,1.07,0.10,1.12,0.10,-0.05,0.00,62.24,6.22
200,Entry long,2024-08-05 05:00:00,Long,1.6884,1000,1688.4,1.07,0.10,1.12,0.10,-0.05,0.00,62.24,6.22
201,Exit short,2024-08-05 11:00:00,SL,1.6986,1000,1697.4,-0.88,-0.08,0,0.00,-0.83,-0.08,61.36,6.14
201,Entry short,2024-08-05 11:00:00,Short,1.6974,1000,1697.4,-0.88,-0.08,0,0.00,-0.83,-0.08,61.36,6.14
202,Exit long,2024-08-05 12:00:00,TP,1.7058,1000,1704,1.07,0.10,1.12,0.10,-0.05,0.00,62.43,6.24
202,Entry long,2024-08-05 12:00:00,Long,1.704,1000,1704,1.07,0.10,1.12,0.10,-0.05,0.00,62.43,6.24
203,Exit short,2024-08-05 13:00:00,TP,1.698,1000,1699.8,1.07,0.10,1.12,0.10,-0.05,0.00,63.5,6.35
203,Entry short,2024-08-05 13:00:00,Short,1.6998,1000,1699.8,1.07,0.10,1.12,0.10,-0.05,0.00,63.5,6.35
204,Exit short,2024-08-05 15:00:00,TP,1.689,1000,1690.8,1.07,0.10,1.12,0.10,-0.05,0.00,64.57,6.46
204,Entry short,2024-08-05 15:00:00,Short,1.6908,1000,1690.8,1.07,0.10,1.12,0.10,-0.05,0.00,64.57,6.46
205,Exit long,2024-08-06 13:00:00,SL,1.6824,1000,1683.6,-0.88,-0.08,0.73,0.07,-0.83,-0.08,63.69,6.37
205,Entry long,2024-08-06 11:00:00,Long,1.6836,1000,1683.6,-0.88,-0.08,0.73,0.07,-0.83,-0.08,63.69,6.37
206,Exit short,2024-08-06 16:00:00,TP,1.6758,1000,1677.6,1.07,0.10,1.12,0.10,-0.05,0.00,64.76,6.48
206,Entry short,2024-08-06 15:00:00,Short,1.6776,1000,1677.6,1.07,0.10,1.12,0.10,-0.05,0.00,64.76,6.48
207,Exit short,2024-08-07 01:00:00,TP,1.6704,1000,1672.2,1.07,0.10,1.12,0.10,-0.05,0.00,65.83,6.58
207,Entry short,2024-08-07 00:00:00,Short,1.6722,1000,1672.2,1.07,0.10,1.12,0.10,-0.05,0.00,65.83,6.58
208,Exit short,2024-08-07 09:00:00,TP,1.662,1000,1663.8,1.07,0.10,1.12,0.10,-0.05,0.00,66.91,6.69
208,Entry short,2024-08-07 09:00:00,Short,1.6638,1000,1663.8,1.07,0.10,1.12,0.10,-0.05,0.00,66.91,6.69
209,Exit short,2024-08-07 14:00:00,SL,1.6668,1000,1665.6,-0.88,-0.08,0,0.00,-0.83,-0.08,66.03,6.60
209,Entry short,2024-08-07 14:00:00,Short,1.6656,1000,1665.6,-0.88,-0.08,0,0.00,-0.83,-0.08,66.03,6.60
210,Exit long,2024-08-07 17:00:00,TP,1.6704,1000,1668.6,1.07,0.10,1.12,0.10,-0.05,0.00,67.1,6.71
210,Entry long,2024-08-07 16:00:00,Long,1.6686,1000,1668.6,1.07,0.10,1.12,0.10,-0.05,0.00,67.1,6.71
211,Exit short,2024-08-08 13:00:00,TP,1.6626,1000,1664.4,1.07,0.10,1.12,0.10,-0.05,0.00,68.17,6.82
211,Entry short,2024-08-08 12:00:00,Short,1.6644,1000,1664.4,1.07,0.10,1.12,0.10,-0.05,0.00,68.17,6.82
212,Exit long,2024-08-11 22:00:00,SL,1.6602,1000,1661.4,-0.89,-0.08,0,0.00,-0.84,-0.08,67.28,6.73
212,Entry long,2024-08-09 15:00:00,Long,1.6614,1000,1661.4,-0.89,-0.08,0,0.00,-0.84,-0.08,67.28,6.73
213,Exit long,2024-08-14 11:00:00,TP,1.6626,1000,1660.8,1.09,0.10,1.14,0.10,-0.05,0.00,68.38,6.84
213,Entry long,2024-08-14 08:00:00,Long,1.6608,1000,1660.8,1.09,0.10,1.14,0.10,-0.05,0.00,68.38,6.84
214,Exit short,2024-08-15 12:00:00,TP,1.6596,1000,1661.4,1.09,0.10,1.14,0.10,-0.05,0.00,69.46,6.95
214,Entry short,2024-08-15 11:00:00,Short,1.6614,1000,1661.4,1.09,0.10,1.14,0.10,-0.05,0.00,69.46,6.95
215,Exit short,2024-08-16 15:00:00,TP,1.6542,1000,1656,1.09,0.10,1.14,0.10,-0.05,0.00,70.55,7.06
215,Entry short,2024-08-16 15:00:00,Short,1.656,1000,1656,1.09,0.10,1.14,0.10,-0.05,0.00,70.55,7.06
216,Exit short,2024-08-19 17:00:00,TP,1.6476,1000,1649.4,1.1,0.10,1.15,0.10,-0.05,0.00,71.65,7.17
216,Entry short,2024-08-19 11:00:00,Short,1.6494,1000,1649.4,1.1,0.10,1.15,0.10,-0.05,0.00,71.65,7.17
217,Exit short,2024-08-23 19:00:00,TP,1.647,1000,1648.8,1.11,0.10,1.16,0.10,-0.05,0.00,72.76,7.28
217,Entry short,2024-08-23 16:00:00,Short,1.6488,1000,1648.8,1.11,0.10,1.16,0.10,-0.05,0.00,72.76,7.28
218,Exit short,2024-08-26 15:00:00,SL,1.6482,1000,1647,-0.92,-0.08,0,0.00,-0.87,-0.08,71.84,7.18
218,Entry short,2024-08-26 13:00:00,Short,1.647,1000,1647,-0.92,-0.08,0,0.00,-0.87,-0.08,71.84,7.18
219,Exit short,2024-08-27 07:00:00,SL,1.6482,1000,1647,-0.92,-0.08,0.76,0.07,-0.86,-0.08,70.92,7.09
219,Entry short,2024-08-27 03:00:00,Short,1.647,1000,1647,-0.92,-0.08,0.76,0.07,-0.86,-0.08,70.92,7.09
220,Exit long,2024-09-01 22:00:00,SL,1.632,1000,1633.2,-0.91,-0.08,1.16,0.10,-0.86,-0.08,70.01,7.00
220,Entry long,2024-08-30 15:00:00,Long,1.6332,1000,1633.2,-0.91,-0.08,1.16,0.10,-0.86,-0.08,70.01,7.00
221,Exit short,2024-09-04 14:00:00,SL,1.6452,1000,1644,-0.91,-0.08,0.75,0.07,-0.86,-0.08,69.1,6.91
221,Entry short,2024-09-04 12:00:00,Short,1.644,1000,1644,-0.91,-0.08,0.75,0.07,-0.86,-0.08,69.1,6.91
222,Exit long,2024-09-05 12:00:00,SL,1.6488,1000,1650,-0.91,-0.08,0.35,0.03,-0.86,-0.08,68.19,6.82
222,Entry long,2024-09-05 07:00:00,Long,1.65,1000,1650,-0.91,-0.08,0.35,0.03,-0.86,-0.08,68.19,6.82
223,Exit long,2024-09-11 05:00:00,SL,1.659,1000,1660.2,-0.9,-0.08,0,0.00,-0.85,-0.08,67.29,6.73
223,Entry long,2024-09-11 04:00:00,Long,1.6602,1000,1660.2,-0.9,-0.08,0,0.00,-0.85,-0.08,67.29,6.73
224,Exit short,2024-09-11 19:00:00,TP,1.6524,1000,1654.2,1.1,0.10,1.15,0.10,-0.05,0.00,68.39,6.84
224,Entry short,2024-09-11 17:00:00,Short,1.6542,1000,1654.2,1.1,0.10,1.15,0.10,-0.05,0.00,68.39,6.84
225,Exit long,2024-09-13 13:00:00,SL,1.653,1000,1654.2,-0.91,-0.08,0.53,0.05,-0.86,-0.08,67.48,6.75
225,Entry long,2024-09-13 10:00:00,Long,1.6542,1000,1654.2,-0.91,-0.08,0.53,0.05,-0.86,-0.08,67.48,6.75
226,Exit short,2024-09-17 04:00:00,SL,1.6494,1000,1648.2,-0.91,-0.08,0,0.00,-0.86,-0.08,66.57,6.66
226,Entry short,2024-09-17 01:00:00,Short,1.6482,1000,1648.2,-0.91,-0.08,0,0.00,-0.86,-0.08,66.57,6.66
227,Exit short,2024-09-24 04:00:00,TP,1.6206,1000,1622.4,1.13,0.10,1.18,0.11,-0.05,0.00,67.7,6.77
227,Entry short,2024-09-24 04:00:00,Short,1.6224,1000,1622.4,1.13,0.10,1.18,0.11,-0.05,0.00,67.7,6.77
228,Exit long,2024-09-24 07:00:00,TP,1.6302,1000,1628.4,1.13,0.10,1.18,0.11,-0.05,0.00,68.82,6.88
228,Entry long,2024-09-24 07:00:00,Long,1.6284,1000,1628.4,1.13,0.10,1.18,0.11,-0.05,0.00,68.82,6.88
229,Exit short,2024-09-24 14:00:00,SL,1.6236,1000,1622.4,-0.92,-0.08,0.36,0.03,-0.87,-0.08,67.9,6.79
229,Entry short,2024-09-24 13:00:00,Short,1.6224,1000,1622.4,-0.92,-0.08,0.36,0.03,-0.87,-0.08,67.9,6.79
230,Exit long,2024-09-25 10:00:00,TP,1.6266,1000,1624.8,1.14,0.10,1.19,0.11,-0.05,0.00,69.04,6.90
230,Entry long,2024-09-25 08:00:00,Long,1.6248,1000,1624.8,1.14,0.10,1.19,0.11,-0.05,0.00,69.04,6.90
231,Exit short,2024-09-26 10:00:00,TP,1.6218,1000,1623.6,1.13,0.10,1.18,0.11,-0.05,0.00,70.17,7.02
231,Entry short,2024-09-26 07:00:00,Short,1.6236,1000,1623.6,1.13,0.10,1.18,0.11,-0.05,0.00,70.17,7.02
232,Exit short,2024-09-27 01:00:00,SL,1.6224,1000,1621.2,-0.93,-0.08,0.64,0.06,-0.88,-0.08,69.24,6.92
232,Entry short,2024-09-26 14:00:00,Short,1.6212,1000,1621.2,-0.93,-0.08,0.64,0.06,-0.88,-0.08,69.24,6.92
233,Exit short,2024-09-27 07:00:00,TP,1.6182,1000,1620,1.14,0.10,1.19,0.11,-0.05,0.00,70.37,7.04
233,Entry short,2024-09-27 06:00:00,Short,1.62,1000,1620,1.14,0.10,1.19,0.11,-0.05,0.00,70.37,7.04
234,Exit short,2024-09-30 03:00:00,TP,1.611,1000,1612.8,1.14,0.10,1.19,0.11,-0.05,0.00,71.51,7.15
234,Entry short,2024-09-30 01:00:00,Short,1.6128,1000,1612.8,1.14,0.10,1.19,0.11,-0.05,0.00,71.51,7.15
235,Exit long,2024-09-30 12:00:00,SL,1.6164,1000,1617.6,-0.93,-0.08,0.09,0.01,-0.88,-0.08,70.58,7.06
235,Entry long,2024-09-30 08:00:00,Long,1.6176,1000,1617.6,-0.93,-0.08,0.09,0.01,-0.88,-0.08,70.58,7.06
236,Exit short,2024-09-30 14:00:00,TP,1.6092,1000,1611,1.14,0.10,1.19,0.11,-0.05,0.00,71.72,7.17
236,Entry short,2024-09-30 13:00:00,Short,1.611,1000,1611,1.14,0.10,1.19,0.11,-0.05,0.00,71.72,7.17
237,Exit short,2024-10-01 12:00:00,TP,1.6038,1000,1605.6,1.14,0.10,1.19,0.11,-0.05,0.00,72.87,7.29
237,Entry short,2024-10-01 11:00:00,Short,1.6056,1000,1605.6,1.14,0.10,1.19,0.11,-0.05,0.00,72.87,7.29
238,Exit long,2024-10-03 08:00:00,TP,1.6104,1000,1608.6,1.14,0.10,1.19,0.11,-0.05,0.00,74,7.40
238,Entry long,2024-10-03 08:00:00,Long,1.6086,1000,1608.6,1.14,0.10,1.19,0.11,-0.05,0.00,74,7.40
239,Exit long,2024-10-08 02:00:00,TP,1.6284,1000,1626.6,1.12,0.10,1.17,0.11,-0.05,0.00,75.12,7.51
239,Entry long,2024-10-08 02:00:00,Long,1.6266,1000,1626.6,1.12,0.10,1.17,0.11,-0.05,0.00,75.12,7.51
240,Exit short,2024-10-10 08:00:00,SL,1.626,1000,1624.8,-0.91,-0.08,0.35,0.03,-0.86,-0.08,74.21,7.42
240,Entry short,2024-10-10 04:00:00,Short,1.6248,1000,1624.8,-0.91,-0.08,0.35,0.03,-0.86,-0.08,74.21,7.42
241,Exit long,2024-10-15 23:00:00,TP,1.629,1000,1627.2,1.11,0.10,1.16,0.11,-0.05,0.00,75.32,7.53
241,Entry long,2024-10-15 23:00:00,Long,1.6272,1000,1627.2,1.11,0.10,1.16,0.11,-0.05,0.00,75.32,7.53
242,Exit long,2024-10-16 12:00:00,TP,1.6308,1000,1629,1.11,0.10,1.16,0.11,-0.05,0.00,76.42,7.64
242,Entry long,2024-10-16 09:00:00,Long,1.629,1000,1629,1.11,0.10,1.16,0.11,-0.05,0.00,76.42,7.64
243,Exit short,2024-10-17 01:00:00,TP,1.6224,1000,1624.2,1.1,0.10,1.15,0.11,-0.05,0.00,77.52,7.75
243,Entry short,2024-10-17 00:00:00,Short,1.6242,1000,1624.2,1.1,0.10,1.15,0.11,-0.05,0.00,77.52,7.75
244,Exit short,2024-10-17 14:00:00,TP,1.6188,1000,1620.6,1.1,0.10,1.15,0.11,-0.05,0.00,78.63,7.86
244,Entry short,2024-10-17 13:00:00,Short,1.6206,1000,1620.6,1.1,0.10,1.15,0.11,-0.05,0.00,78.63,7.86
245,Exit long,2024-10-22 01:00:00,SL,1.6236,1000,1624.8,-0.9,-0.08,0.36,0.03,-0.85,-0.08,77.73,7.77
245,Entry long,2024-10-21 15:00:00,Long,1.6248,1000,1624.8,-0.9,-0.08,0.36,0.03,-0.85,-0.08,77.73,7.77
246,Exit short,2024-10-22 17:00:00,TP,1.6164,1000,1618.2,1.1,0.10,1.15,0.11,-0.05,0.00,78.83,7.88
246,Entry short,2024-10-22 12:00:00,Short,1.6182,1000,1618.2,1.1,0.10,1.15,0.11,-0.05,0.00,78.83,7.88
247,Exit long,2024-10-23 15:00:00,TP,1.6248,1000,1623,1.1,0.10,1.15,0.11,-0.05,0.00,79.93,7.99
247,Entry long,2024-10-23 12:00:00,Long,1.623,1000,1623,1.1,0.10,1.15,0.11,-0.05,0.00,79.93,7.99
248,Exit long,2024-10-24 15:00:00,TP,1.6284,1000,1626.6,1.09,0.10,1.14,0.11,-0.05,0.00,81.02,8.10
248,Entry long,2024-10-24 14:00:00,Long,1.6266,1000,1626.6,1.09,0.10,1.14,0.11,-0.05,0.00,81.02,8.10
249,Exit long,2024-10-27 21:00:00,SL,1.6332,1000,1634.4,-0.89,-0.08,0.35,0.03,-0.84,-0.08,80.13,8.01
249,Entry long,2024-10-25 17:00:00,Long,1.6344,1000,1634.4,-0.89,-0.08,0.35,0.03,-0.84,-0.08,80.13,8.01
250,Exit long,2024-10-30 03:00:00,TP,1.653,1000,1651.2,1.08,0.10,1.13,0.10,-0.05,0.00,81.21,8.12
250,Entry long,2024-10-30 03:00:00,Long,1.6512,1000,1651.2,1.08,0.10,1.13,0.10,-0.05,0.00,81.21,8.12
251,Exit long,2024-10-31 02:00:00,SL,1.6512,1000,1652.4,-0.89,-0.08,0.34,0.03,-0.84,-0.08,80.32,8.03
251,Entry long,2024-10-31 00:00:00,Long,1.6524,1000,1652.4,-0.89,-0.08,0.34,0.03,-0.84,-0.08,80.32,8.03
252,Exit short,2024-11-01 15:00:00,TP,1.6488,1000,1650.6,1.08,0.10,1.13,0.10,-0.05,0.00,81.41,8.14
252,Entry short,2024-11-01 14:00:00,Short,1.6506,1000,1650.6,1.08,0.10,1.13,0.10,-0.05,0.00,81.41,8.14
253,Exit short,2024-11-04 02:00:00,SL,1.6494,1000,1648.2,-0.89,-0.08,0,0.00,-0.84,-0.08,80.52,8.05
253,Entry short,2024-11-04 00:00:00,Short,1.6482,1000,1648.2,-0.89,-0.08,0,0.00,-0.84,-0.08,80.52,8.05
254,Exit long,2024-11-06 18:00:00,SL,1.6326,1000,1633.8,-0.9,-0.08,0,0.00,-0.85,-0.08,79.63,7.96
254,Entry long,2024-11-06 15:00:00,Long,1.6338,1000,1633.8,-0.9,-0.08,0,0.00,-0.85,-0.08,79.63,7.96
255,Exit short,2024-11-07 02:00:00,TP,1.6248,1000,1626.6,1.08,0.10,1.13,0.11,-0.05,0.00,80.71,8.07
255,Entry short,2024-11-07 02:00:00,Short,1.6266,1000,1626.6,1.08,0.10,1.13,0.11,-0.05,0.00,80.71,8.07
256,Exit short,2024-11-07 19:00:00,TP,1.617,1000,1618.8,1.09,0.10,1.13,0.11,-0.05,0.00,81.8,8.18
256,Entry short,2024-11-07 15:00:00,Short,1.6188,1000,1618.8,1.09,0.10,1.13,0.11,-0.05,0.00,81.8,8.18
257,Exit long,2024-11-08 11:00:00,TP,1.6254,1000,1623.6,1.1,0.10,1.15,0.11,-0.05,0.00,82.9,8.29
257,Entry long,2024-11-08 10:00:00,Long,1.6236,1000,1623.6,1.1,0.10,1.15,0.11,-0.05,0.00,82.9,8.29
258,Exit short,2024-11-11 12:00:00,TP,1.6188,1000,1620.6,1.09,0.10,1.14,0.11,-0.05,0.00,83.99,8.40
258,Entry short,2024-11-11 11:00:00,Short,1.6206,1000,1620.6,1.09,0.10,1.14,0.11,-0.05,0.00,83.99,8.40
259,Exit long,2024-11-13 11:00:00,TP,1.6272,1000,1625.4,1.08,0.10,1.13,0.11,-0.6,-0.06,85.06,8.51
259,Entry long,2024-11-12 19:00:00,Long,1.6254,1000,1625.4,1.08,0.10,1.13,0.11,-0.6,-0.06,85.06,8.51
260,Exit short,2024-11-19 03:00:00,TP,1.6266,1000,1628.4,1.07,0.10,1.12,0.11,-0.05,0.00,86.14,8.61
260,Entry short,2024-11-19 01:00:00,Short,1.6284,1000,1628.4,1.07,0.10,1.12,0.11,-0.05,0.00,86.14,8.61
261,Exit short,2024-11-19 15:00:00,TP,1.6242,1000,1626,1.07,0.10,1.12,0.11,-0.44,-0.04,87.21,8.72
261,Entry short,2024-11-19 03:00:00,Short,1.626,1000,1626,1.07,0.10,1.12,0.11,-0.44,-0.04,87.21,8.72
262,Exit short,2024-11-19 23:00:00,TP,1.6218,1000,1623.6,1.08,0.10,1.13,0.11,-0.05,0.00,88.29,8.83
262,Entry short,2024-11-19 15:00:00,Short,1.6236,1000,1623.6,1.08,0.10,1.13,0.11,-0.05,0.00,88.29,8.83
263,Exit short,2024-11-22 08:00:00,TP,1.6056,1000,1607.4,1.08,0.10,1.12,0.11,-0.05,0.00,89.37,8.94
263,Entry short,2024-11-22 08:00:00,Short,1.6074,1000,1607.4,1.08,0.10,1.12,0.11,-0.05,0.00,89.37,8.94
264,Exit long,2024-11-25 09:00:00,TP,1.6098,1000,1608,1.07,0.10,1.12,0.11,-0.05,0.00,90.44,9.04
264,Entry long,2024-11-25 08:00:00,Long,1.608,1000,1608,1.07,0.10,1.12,0.11,-0.05,0.00,90.44,9.04
265,Exit long,2024-11-26 00:00:00,TP,1.6194,1000,1617.6,1.07,0.10,1.12,0.11,-0.05,0.00,91.51,9.15
265,Entry long,2024-11-26 00:00:00,Long,1.6176,1000,1617.6,1.07,0.10,1.12,0.11,-0.05,0.00,91.51,9.15
266,Exit long,2024-11-27 18:00:00,SL,1.6278,1000,1629,-0.87,-0.08,0,0.00,-0.83,-0.08,90.64,9.06
266,Entry long,2024-11-27 16:00:00,Long,1.629,1000,1629,-0.87,-0.08,0,0.00,-0.83,-0.08,90.64,9.06
267,Exit short,2024-11-28 13:00:00,TP,1.6206,1000,1622.4,1.07,0.10,1.12,0.11,-0.05,0.00,91.71,9.17
267,Entry short,2024-11-28 13:00:00,Short,1.6224,1000,1622.4,1.07,0.10,1.12,0.11,-0.05,0.00,91.71,9.17
268,Exit long,2024-12-04 01:00:00,TP,1.6278,1000,1626,1.07,0.10,1.12,0.11,-0.05,0.00,92.78,9.28
268,Entry long,2024-12-04 01:00:00,Long,1.626,1000,1626,1.07,0.10,1.12,0.11,-0.05,0.00,92.78,9.28
269,Exit long,2024-12-04 10:00:00,TP,1.6374,1000,1635.6,1.07,0.10,1.12,0.11,-0.05,0.00,93.85,9.39
269,Entry long,2024-12-04 09:00:00,Long,1.6356,1000,1635.6,1.07,0.10,1.12,0.11,-0.05,0.00,93.85,9.39
270,Exit short,2024-12-09 07:00:00,TP,1.6452,1000,1647,1.05,0.10,1.1,0.10,-0.05,0.00,94.91,9.49
270,Entry short,2024-12-09 07:00:00,Short,1.647,1000,1647,1.05,0.10,1.1,0.10,-0.05,0.00,94.91,9.49
271,Exit long,2024-12-10 03:00:00,TP,1.6494,1000,1647.6,1.06,0.10,1.11,0.10,-0.05,0.00,95.97,9.60
271,Entry long,2024-12-10 03:00:00,Long,1.6476,1000,1647.6,1.06,0.10,1.11,0.10,-0.05,0.00,95.97,9.60
272,Exit short,2024-12-12 00:00:00,TP,1.6452,1000,1647,1.05,0.10,1.1,0.10,-0.55,-0.05,97.02,9.70
272,Entry short,2024-12-11 19:00:00,Short,1.647,1000,1647,1.05,0.10,1.1,0.10,-0.55,-0.05,97.02,9.70
273,Exit long,2024-12-13 16:00:00,TP,1.65,1000,1648.2,1.05,0.10,1.1,0.10,-0.05,0.00,98.07,9.81
273,Entry long,2024-12-13 15:00:00,Long,1.6482,1000,1648.2,1.05,0.10,1.1,0.10,-0.05,0.00,98.07,9.81
274,Exit long,2024-12-18 22:00:00,TP,1.6656,1000,1663.8,1.02,0.10,1.07,0.10,-0.05,0.00,99.09,9.91
274,Entry long,2024-12-18 20:00:00,Long,1.6638,1000,1663.8,1.02,0.10,1.07,0.10,-0.05,0.00,99.09,9.91
275,Exit short,2024-12-19 14:00:00,TP,1.6608,1000,1662.6,1.02,0.10,1.07,0.10,-0.05,0.00,100.11,10.01
275,Entry short,2024-12-19 14:00:00,Short,1.6626,1000,1662.6,1.02,0.10,1.07,0.10,-0.05,0.00,100.11,10.01
276,Exit long,2024-12-20 12:00:00,SL,1.6668,1000,1668,-0.84,-0.08,0.33,0.03,-0.8,-0.08,99.27,9.93
276,Entry long,2024-12-20 11:00:00,Long,1.668,1000,1668,-0.84,-0.08,0.33,0.03,-0.8,-0.08,99.27,9.93
277,Exit long,2024-12-23 03:00:00,TP,1.6698,1000,1668,1.03,0.10,1.08,0.10,-0.05,0.00,100.3,10.03
277,Entry long,2024-12-20 21:00:00,Long,1.668,1000,1668,1.03,0.10,1.08,0.10,-0.05,0.00,100.3,10.03
278,Exit short,2024-12-30 08:00:00,SL,1.6722,1000,1671,-0.84,-0.08,0.55,0.05,-0.79,-0.08,99.46,9.95
278,Entry short,2024-12-30 03:00:00,Short,1.671,1000,1671,-0.84,-0.08,0.55,0.05,-0.79,-0.08,99.46,9.95
279,Exit short,2025-01-07 13:00:00,SL,1.6572,1000,1656,-0.84,-0.08,0,0.00,-0.8,-0.08,98.61,9.86
279,Entry short,2025-01-07 12:00:00,Short,1.656,1000,1656,-0.84,-0.08,0,0.00,-0.8,-0.08,98.61,9.86
280,Exit long,2025-01-09 11:00:00,SL,1.662,1000,1663.2,-0.84,-0.08,0.72,0.07,-0.79,-0.08,97.77,9.78
280,Entry long,2025-01-09 01:00:00,Long,1.6632,1000,1663.2,-0.84,-0.08,0.72,0.07,-0.79,-0.08,97.77,9.78
281,Exit short,2025-01-14 00:00:00,TP,1.6572,1000,1659,1.02,0.10,1.07,0.10,-0.42,-0.04,98.79,9.88
281,Entry short,2025-01-13 12:00:00,Short,1.659,1000,1659,1.02,0.10,1.07,0.10,-0.42,-0.04,98.79,9.88
282,Exit short,2025-01-14 09:00:00,SL,1.6572,1000,1656,-0.84,-0.08,0.69,0.07,-0.79,-0.08,97.95,9.80
282,Entry short,2025-01-14 01:00:00,Short,1.656,1000,1656,-0.84,-0.08,0.69,0.07,-0.79,-0.08,97.95,9.80
283,Exit long,2025-01-15 00:00:00,TP,1.665,1000,1663.2,1.02,0.10,1.07,0.10,-0.05,0.00,98.97,9.90
283,Entry long,2025-01-14 16:00:00,Long,1.6632,1000,1663.2,1.02,0.10,1.07,0.10,-0.05,0.00,98.97,9.90
284,Exit short,2025-01-15 14:00:00,TP,1.656,1000,1657.8,1.02,0.10,1.07,0.10,-0.05,0.00,99.99,10.00
284,Entry short,2025-01-15 13:00:00,Short,1.6578,1000,1657.8,1.02,0.10,1.07,0.10,-0.05,0.00,99.99,10.00
285,Exit long,2025-01-17 07:00:00,SL,1.6584,1000,1659.6,-0.84,-0.08,0.33,0.03,-0.79,-0.08,99.15,9.92
285,Entry long,2025-01-17 04:00:00,Long,1.6596,1000,1659.6,-0.84,-0.08,0.33,0.03,-0.79,-0.08,99.15,9.92
286,Exit short,2025-01-24 02:00:00,TP,1.6542,1000,1656,1.04,0.10,1.08,0.10,-0.05,0.00,100.19,10.02
286,Entry short,2025-01-24 02:00:00,Short,1.656,1000,1656,1.04,0.10,1.08,0.10,-0.05,0.00,100.19,10.02
287,Exit long,2025-01-24 16:00:00,TP,1.6632,1000,1661.4,1.04,0.10,1.08,0.10,-0.05,0.00,101.23,10.12
287,Entry long,2025-01-24 14:00:00,Long,1.6614,1000,1661.4,1.04,0.10,1.08,0.10,-0.05,0.00,101.23,10.12
288,Exit long,2025-01-27 11:00:00,TP,1.6686,1000,1666.8,1.04,0.10,1.09,0.10,-0.05,0.00,102.27,10.23
288,Entry long,2025-01-27 10:00:00,Long,1.6668,1000,1666.8,1.04,0.10,1.09,0.10,-0.05,0.00,102.27,10.23
289,Exit long,2025-01-29 03:00:00,TP,1.6734,1000,1671.6,1.03,0.10,1.08,0.10,-0.05,0.00,103.29,10.33
289,Entry long,2025-01-29 00:00:00,Long,1.6716,1000,1671.6,1.03,0.10,1.08,0.10,-0.05,0.00,103.29,10.33
290,Exit short,2025-01-31 14:00:00,TP,1.668,1000,1669.8,1.02,0.10,1.07,0.10,-0.25,-0.02,104.32,10.43
290,Entry short,2025-01-31 03:00:00,Short,1.6698,1000,1669.8,1.02,0.10,1.07,0.10,-0.25,-0.02,104.32,10.43
291,Exit long,2025-02-03 02:00:00,TP,1.6758,1000,1674,1.02,0.10,1.07,0.10,-0.05,0.00,105.34,10.53
291,Entry long,2025-02-03 01:00:00,Long,1.674,1000,1674,1.02,0.10,1.07,0.10,-0.05,0.00,105.34,10.53
292,Exit short,2025-02-03 07:00:00,TP,1.6668,1000,1668.6,1.02,0.10,1.07,0.10,-0.05,0.00,106.36,10.64
292,Entry short,2025-02-03 07:00:00,Short,1.6686,1000,1668.6,1.02,0.10,1.07,0.10,-0.05,0.00,106.36,10.64
293,Exit short,2025-02-03 21:00:00,TP,1.662,1000,1663.8,1.02,0.10,1.07,0.10,-0.63,-0.06,107.38,10.74
293,Entry short,2025-02-03 17:00:00,Short,1.6638,1000,1663.8,1.02,0.10,1.07,0.10,-0.63,-0.06,107.38,10.74
294,Exit short,2025-02-10 17:00:00,SL,1.6428,1000,1641.6,-0.85,-0.08,0,0.00,-0.8,-0.08,106.54,10.65
294,Entry short,2025-02-10 15:00:00,Short,1.6416,1000,1641.6,-0.85,-0.08,0,0.00,-0.8,-0.08,106.54,10.65
295,Exit long,2025-02-12 07:00:00,TP,1.65,1000,1648.2,1.04,0.10,1.09,0.10,-0.05,0.00,107.57,10.76
295,Entry long,2025-02-12 07:00:00,Long,1.6482,1000,1648.2,1.04,0.10,1.09,0.10,-0.05,0.00,107.57,10.76
296,Exit long,2025-02-13 06:00:00,TP,1.6584,1000,1656.6,1.03,0.10,1.08,0.10,-0.07,-0.01,108.61,10.86
296,Entry long,2025-02-13 02:00:00,Long,1.6566,1000,1656.6,1.03,0.10,1.08,0.10,-0.07,-0.01,108.61,10.86
297,Exit short,2025-02-14 11:00:00,TP,1.6524,1000,1654.2,1.04,0.10,1.09,0.10,-0.22,-0.02,109.65,10.97
297,Entry short,2025-02-14 02:00:00,Short,1.6542,1000,1654.2,1.04,0.10,1.09,0.10,-0.22,-0.02,109.65,10.97
298,Exit short,2025-02-17 09:00:00,TP,1.647,1000,1648.8,1.05,0.10,1.1,0.10,-0.05,0.00,110.7,11.07
298,Entry short,2025-02-17 03:00:00,Short,1.6488,1000,1648.8,1.05,0.10,1.1,0.10,-0.05,0.00,110.7,11.07
