Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
20,Entry long,2024-11-11 13:00:00,[MACD rA:34 R:72 V:1 PS:U hST:-1 hR:74 hM:39.3],82200,0.001,82.2,6.44,7.84,6.75,8.21,-0.004,0.00,23.73,2.37
21,Exit long,2024-11-12 20:00:00,[ExitL rA:92 R:71 V:1 PS:U hST:-1 hR:82 hM:25.2],89250,0.001,87.15,2.09,2.40,2.4,2.75,-0.004,0.00,25.82,2.58
21,Entry long,2024-11-12 17:00:00,[RSI rA:47 R:45 V:1 PS:U hST:-1 hR:76 hM:14.4],87150,0.001,87.15,2.09,2.40,2.4,2.75,-0.004,0.00,25.82,2.58
22,Exit long,2024-11-14 05:00:00,[ExitL rA:42 R:54 V:1 PS:U hST:-1 hR:62 hM:44.8],90150,0.001,90,0.14,0.16,0.49,0.54,-0.004,0.00,25.96,2.60
22,Entry long,2024-11-13 22:00:00,[ST rA:41 R:53 V:1 PS:U hST:1 hR:54 hM:-392.6],90000,0.001,90,0.14,0.16,0.49,0.54,-0.004,0.00,25.96,2.60
23,Exit long,2024-11-25 00:00:00,[ExitL rA:35 R:60 V:1 PS:U hST:-1 hR:53 hM:-164.2],97800,0.001,97.5,0.29,0.30,0.6,0.61,-0.004,0.00,26.26,2.63
23,Entry long,2024-11-24 21:00:00,[ST rA:42 R:59 V:1 PS:U hST:-1 hR:50 hM:-241.2],97500,0.001,97.5,0.29,0.30,0.6,0.61,-0.004,0.00,26.26,2.63
24,Exit long,2024-11-26 03:00:00,[ExitL rA:31 R:53 V:1 PS:U hST:-1 hR:58 hM:16.8],94500,0.001,94.35,0.14,0.15,0.45,0.47,-0.004,0.00,26.4,2.64
24,Entry long,2024-11-26 00:00:00,[ST rA:30 R:52 V:1 PS:U hST:-1 hR:55 hM:-50.1],94350,0.001,94.35,0.14,0.15,0.45,0.47,-0.004,0.00,26.4,2.64
25,Exit long,2024-11-27 05:00:00,[ExitL rA:36 R:55 V:1 PS:U hST:-1 hR:39 hM:-85.2],92700,0.001,92.25,0.44,0.48,0.6,0.65,-0.004,0.00,26.84,2.68
25,Entry long,2024-11-27 00:00:00,[ST rA:44 R:52 V:1 PS:U hST:-1 hR:39 hM:-85.2],92250,0.001,92.25,0.44,0.48,0.6,0.65,-0.004,0.00,26.84,2.68
26,Exit long,2024-12-02 15:00:00,[ExitL rA:28 R:58 V:1 PS:U hST:-1 hR:46 hM:103.9],96750,0.001,96.45,0.29,0.30,0.6,0.62,-0.004,0.00,27.13,2.71
26,Entry long,2024-12-02 14:00:00,[ST rA:33 R:56 V:1 PS:U hST:-1 hR:43 hM:43.7],96450,0.001,96.45,0.29,0.30,0.6,0.62,-0.004,0.00,27.13,2.71
