Trade #,Type,Date and time,Signal,Price AUD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit long,2023-07-25 01:00:00,[ExitL rA:NaN R:NaN V:1 B:0.5 M:- ST:D CH:NaN CF:- MI:NaN SK:NaN PS:U SQ:0],1.6422,1000,1642.8,-0.6,-0.05,0.3,0.03,-0.5,-0.05,-0.6,-0.06
1,Entry long,2023-07-25 00:00:00,[R002L rA:NaN R:NaN V:1 B:0.5 M:- ST:D CH:NaN CF:- MI:NaN SK:NaN PS:D SQ:0],1.6428,1000,1642.8,-0.6,-0.05,0.3,0.03,-0.5,-0.05,-0.6,-0.06
2,Exit short,2023-07-26 00:00:00,[ExitS rA:NaN R:15 V:2.5 B:0.2 M:- ST:D CH:8 CF:- MI:18 SK:15 PS:D SQ:0],1.6284,1000,1630.8,1.43,0.13,2.33,0.21,-0.1,-0.01,0.83,0.08
2,Entry short,2023-07-25 14:00:00,[R001S rA:NaN R:4 V:0.6 B:0.09 M:- ST:D CH:6 CF:- MI:0 SK:0 PS:D SQ:0],1.6308,1000,1630.8,1.43,0.13,2.33,0.21,-0.1,-0.01,0.83,0.08
3,Exit long,2023-07-30 23:00:00,[ExitL rA:NaN R:74 V:1.23 B:0.83 M:+ ST:U CH:13 CF:+ MI:83 SK:84 PS:U SQ:0],1.656,1000,1656.6,-0.6,-0.05,0.36,0.03,-0.5,-0.05,0.23,0.02
3,Entry long,2023-07-30 23:00:00,[R001L rA:NaN R:85 V:0.88 B:0.99 M:+ ST:U CH:11 CF:+ MI:85 SK:100 PS:U SQ:0],1.6566,1000,1656.6,-0.6,-0.05,0.36,0.03,-0.5,-0.05,0.23,0.02
4,Exit short,2023-08-01 01:00:00,[ExitS rA:90 R:22 V:2.83 B:0.2 M:- ST:D CH:8 CF:- MI:24 SK:15 PS:D SQ:0],1.6374,1000,1642.8,3.43,0.31,4.29,0.39,-0.1,-0.01,3.66,0.37
4,Entry short,2023-07-31 14:00:00,[R001S rA:NaN R:22 V:0.5 B:0.05 M:- ST:D CH:18 CF:- MI:31 SK:0 PS:D SQ:0],1.6428,1000,1642.8,3.43,0.31,4.29,0.39,-0.1,-0.01,3.66,0.37
5,Exit long,2023-08-02 01:00:00,[ExitL rA:63 R:84 V:2.96 B:0.8 M:+ ST:U CH:8 CF:+ MI:80 SK:85 PS:U SQ:0],1.6626,1000,1660.2,1.39,0.13,2.28,0.21,-0.17,-0.02,5.05,0.50
5,Entry long,2023-08-01 16:00:00,[R001L rA:63 R:95 V:0.42 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6602,1000,1660.2,1.39,0.13,2.28,0.21,-0.17,-0.02,5.05,0.50
6,Exit long,2023-08-03 02:00:00,[ExitL rA:79 R:71 V:1.14 B:0.82 M:+ ST:U CH:17 CF:+ MI:75 SK:82 PS:U SQ:0],1.6734,1000,1671,1.37,0.13,1.86,0.17,-0.1,-0.01,6.42,0.64
6,Entry long,2023-08-02 15:00:00,[R001L rA:72 R:73 V:0.46 B:0.88 M:- ST:U CH:37 CF:+ MI:64 SK:100 PS:U SQ:0],1.671,1000,1671,1.37,0.13,1.86,0.17,-0.1,-0.01,6.42,0.64
7,Exit long,2023-08-06 22:00:00,[ExitL rA:60 R:65 V:0.68 B:0.81 M:+ ST:U CH:24 CF:+ MI:73 SK:78 PS:U SQ:0],1.6752,1000,1675.8,-0.59,-0.05,0,0.00,-0.49,-0.04,5.83,0.58
7,Entry long,2023-08-06 22:00:00,[R001L rA:60 R:74 V:0.45 B:0.98 M:+ ST:U CH:22 CF:+ MI:81 SK:100 PS:U SQ:0],1.6758,1000,1675.8,-0.59,-0.05,0,0.00,-0.49,-0.04,5.83,0.58
8,Exit short,2023-08-24 00:00:00,[ExitS rA:63 R:26 V:0.96 B:0.19 M:- ST:D CH:11 CF:- MI:29 SK:15 PS:D SQ:0],1.6776,1000,1679.4,0.97,0.09,1.83,0.17,-0.1,-0.01,6.8,0.68
8,Entry short,2023-08-23 14:00:00,[R001S rA:44 R:22 V:1.45 B:0.07 M:- ST:D CH:14 CF:- MI:35 SK:0 PS:D SQ:0],1.6794,1000,1679.4,0.97,0.09,1.83,0.17,-0.1,-0.01,6.8,0.68
9,Exit short,2023-09-01 00:00:00,[ExitS rA:47 R:25 V:0.35 B:0.2 M:- ST:D CH:9 CF:- MI:2 SK:15 PS:D SQ:0],1.6728,1000,1673.4,0.19,0.02,1.07,0.10,-0.1,-0.01,6.99,0.70
9,Entry short,2023-08-31 20:00:00,[R001S rA:37 R:17 V:0.12 B:0.08 M:- ST:D CH:4 CF:- MI:0 SK:0 PS:D SQ:0],1.6734,1000,1673.4,0.19,0.02,1.07,0.10,-0.1,-0.01,6.99,0.70
10,Exit short,2023-09-14 23:00:00,[ExitS rA:48 R:18 V:1.31 B:0.2 M:- ST:D CH:5 CF:- MI:9 SK:15 PS:D SQ:0],1.653,1000,1654.2,0.58,0.05,1.45,0.14,-0.1,-0.01,7.58,0.76
10,Entry short,2023-09-14 16:00:00,[R001S rA:40 R:8 V:0.78 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.6542,1000,1654.2,0.58,0.05,1.45,0.14,-0.1,-0.01,7.58,0.76
11,Exit long,2023-09-19 04:00:00,[ExitL rA:33 R:65 V:1.42 B:0.82 M:+ ST:U CH:17 CF:+ MI:66 SK:77 PS:U SQ:0],1.6596,1000,1659.6,-0.19,-0.02,0.83,0.08,-0.1,-0.01,7.38,0.74
11,Entry long,2023-09-18 14:00:00,[R001L rA:33 R:71 V:0.78 B:1 M:+ ST:U CH:26 CF:+ MI:68 SK:100 PS:U SQ:0],1.6596,1000,1659.6,-0.19,-0.02,0.83,0.08,-0.1,-0.01,7.38,0.74
12,Exit long,2023-09-22 01:00:00,[ExitL rA:35 R:62 V:0.41 B:0.66 M:- ST:U CH:43 CF:- MI:24 SK:67 PS:U SQ:0],1.662,1000,1662.6,-0.58,-0.05,0,0.00,-0.48,-0.05,6.81,0.68
12,Entry long,2023-09-22 01:00:00,[R001L rA:32 R:70 V:0.35 B:0.88 M:- ST:U CH:41 CF:- MI:35 SK:100 PS:U SQ:0],1.6626,1000,1662.6,-0.58,-0.05,0,0.00,-0.48,-0.05,6.81,0.68
13,Exit short,2023-10-10 02:00:00,[ExitS rA:70 R:24 V:0.58 B:0.2 M:- ST:D CH:10 CF:- MI:5 SK:15 PS:D SQ:0],1.647,1000,1650.6,2.12,0.20,2.98,0.28,-0.09,-0.01,8.92,0.89
13,Entry short,2023-10-09 18:00:00,[R001S rA:63 R:22 V:0.64 B:0.07 M:- ST:D CH:11 CF:- MI:10 SK:0 PS:D SQ:0],1.6506,1000,1650.6,2.12,0.20,2.98,0.28,-0.09,-0.01,8.92,0.89
14,Exit long,2023-10-13 01:00:00,[ExitL rA:38 R:80 V:3.58 B:0.8 M:+ ST:U CH:5 CF:+ MI:58 SK:85 PS:U SQ:0],1.6674,1000,1660.8,3.98,0.38,4.91,0.46,-0.1,-0.01,12.9,1.29
14,Entry long,2023-10-12 14:00:00,[R001L rA:39 R:79 V:0.16 B:0.95 M:+ ST:U CH:21 CF:+ MI:77 SK:100 PS:U SQ:0],1.6608,1000,1660.8,3.98,0.38,4.91,0.46,-0.1,-0.01,12.9,1.29
15,Exit long,2023-10-20 05:00:00,[ExitL rA:62 R:63 V:1.5 B:0.75 M:- ST:U CH:29 CF:+ MI:46 SK:75 PS:U SQ:0],1.674,1000,1673.4,0.19,0.02,0.66,0.06,-0.1,-0.01,13.09,1.31
15,Entry long,2023-10-20 00:00:00,[R001L rA:36 R:68 V:0.14 B:0.92 M:- ST:U CH:38 CF:+ MI:46 SK:96 PS:U SQ:0],1.6734,1000,1673.4,0.19,0.02,0.66,0.06,-0.1,-0.01,13.09,1.31
16,Exit long,2023-10-24 02:00:00,[ExitL rA:40 R:63 V:2.18 B:0.76 M:+ ST:U CH:22 CF:+ MI:51 SK:77 PS:U SQ:0],1.683,1000,1682.4,0.19,0.02,1.1,0.10,-0.1,-0.01,13.28,1.33
16,Entry long,2023-10-23 19:00:00,[R001L rA:40 R:66 V:1.05 B:0.83 M:- ST:U CH:31 CF:+ MI:60 SK:86 PS:U SQ:0],1.6824,1000,1682.4,0.19,0.02,1.1,0.10,-0.1,-0.01,13.28,1.33
17,Exit long,2023-10-26 01:00:00,[ExitL rA:35 R:82 V:0.69 B:0.8 M:+ ST:U CH:5 CF:+ MI:94 SK:85 PS:U SQ:0],1.68,1000,1672.8,4.35,0.41,5.2,0.49,-0.1,-0.01,17.63,1.76
17,Entry long,2023-10-25 17:00:00,[R001L rA:33 R:84 V:1.15 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6728,1000,1672.8,4.35,0.41,5.2,0.49,-0.1,-0.01,17.63,1.76
18,Exit short,2023-10-26 16:00:00,[ExitS rA:52 R:33 V:1.15 B:0.21 M:- ST:D CH:16 CF:- MI:21 SK:18 PS:D SQ:0],1.6692,1000,1668.6,-0.57,-0.05,0,0.00,-0.47,-0.04,17.06,1.71
18,Entry short,2023-10-26 16:00:00,[R001S rA:33 R:24 V:1.25 B:0.09 M:- ST:D CH:11 CF:- MI:14 SK:0 PS:D SQ:0],1.6686,1000,1668.6,-0.57,-0.05,0,0.00,-0.47,-0.04,17.06,1.71
19,Exit short,2023-11-01 15:00:00,[ExitS rA:44 R:20 V:0.83 B:0.2 M:- ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0],1.6548,1000,1656,0.57,0.05,1.43,0.14,-0.09,-0.01,17.63,1.76
19,Entry short,2023-11-01 14:00:00,[R001S rA:44 R:10 V:0.72 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.656,1000,1656,0.57,0.05,1.43,0.14,-0.09,-0.01,17.63,1.76
20,Exit short,2023-11-03 06:00:00,[ExitS rA:64 R:50 V:1.6 B:0.53 M:+ ST:D CH:32 CF:+ MI:56 SK:36 PS:D SQ:0],1.6518,1000,1651.8,-0.19,-0.02,0.63,0.06,-0.48,-0.05,17.44,1.74
20,Entry short,2023-11-02 20:00:00,[R001S rA:56 R:46 V:0.25 B:0.49 M:+ ST:D CH:23 CF:+ MI:54 SK:33 PS:D SQ:0],1.6518,1000,1651.8,-0.19,-0.02,0.63,0.06,-0.48,-0.05,17.44,1.74
21,Exit long,2023-11-09 01:00:00,[ExitL rA:71 R:75 V:2.5 B:0.8 M:+ ST:U CH:5 CF:+ MI:76 SK:79 PS:U SQ:0],1.671,1000,1666.2,2.88,0.27,4.1,0.38,-0.1,-0.01,20.32,2.03
21,Entry long,2023-11-08 15:00:00,[R001L rA:50 R:73 V:0.2 B:1 M:+ ST:U CH:5 CF:+ MI:90 SK:100 PS:U SQ:0],1.6662,1000,1666.2,2.88,0.27,4.1,0.38,-0.1,-0.01,20.32,2.03
22,Exit long,2023-11-10 06:00:00,[ExitL rA:53 R:74 V:0.55 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],1.6776,1000,1671.6,3.63,0.34,4.49,0.42,-0.1,-0.01,23.95,2.40
22,Entry long,2023-11-09 19:00:00,[R001L rA:33 R:66 V:0.51 B:0.85 M:- ST:U CH:46 CF:- MI:46 SK:100 PS:U SQ:0],1.6716,1000,1671.6,3.63,0.34,4.49,0.42,-0.1,-0.01,23.95,2.40
23,Exit short,2023-11-15 22:00:00,[ExitS rA:28 R:40 V:4.78 B:0.41 M:+ ST:D CH:34 CF:+ MI:81 SK:29 PS:D SQ:0],1.6662,1000,1665.6,-0.59,-0.05,0.29,0.03,-0.49,-0.05,23.36,2.34
23,Entry short,2023-11-15 15:00:00,[R001S rA:31 R:34 V:0.65 B:0.24 M:+ ST:D CH:26 CF:+ MI:69 SK:25 PS:D SQ:0],1.6656,1000,1665.6,-0.59,-0.05,0.29,0.03,-0.49,-0.05,23.36,2.34
24,Exit long,2023-11-16 18:00:00,[ExitL rA:55 R:67 V:1.14 B:0.82 M:+ ST:U CH:16 CF:+ MI:69 SK:82 PS:U SQ:0],1.6776,1000,1678.2,-0.59,-0.05,0,0.00,-0.49,-0.04,22.78,2.28
24,Entry long,2023-11-16 17:00:00,[R001L rA:38 R:77 V:1.3 B:0.98 M:+ ST:U CH:11 CF:+ MI:77 SK:100 PS:U SQ:0],1.6782,1000,1678.2,-0.59,-0.05,0,0.00,-0.49,-0.04,22.78,2.28
25,Exit short,2023-11-30 16:00:00,[ExitS rA:36 R:31 V:1.08 B:0.2 M:- ST:D CH:5 CF:- MI:10 SK:15 PS:D SQ:0],1.647,1000,1646.4,-0.59,-0.05,0,0.00,-0.5,-0.05,22.18,2.22
25,Entry short,2023-11-30 16:00:00,[R001S rA:37 R:21 V:0.71 B:0.07 M:- ST:D CH:0 CF:+ MI:0 SK:0 PS:D SQ:0],1.6464,1000,1646.4,-0.59,-0.05,0,0.00,-0.5,-0.05,22.18,2.22
26,Exit short,2023-12-03 23:00:00,[ExitS rA:35 R:19 V:1.9 B:0.2 M:- ST:D CH:13 CF:- MI:15 SK:15 PS:D SQ:0],1.6308,1000,1641.6,7.01,0.64,7.43,0.69,-0.1,-0.01,29.2,2.92
26,Entry short,2023-12-01 14:00:00,[R001S rA:33 R:26 V:0.41 B:0.04 M:- ST:D CH:26 CF:- MI:27 SK:0 PS:D SQ:0],1.6416,1000,1641.6,7.01,0.64,7.43,0.69,-0.1,-0.01,29.2,2.92
27,Exit short,2023-12-08 01:00:00,[ExitS rA:68 R:28 V:0.86 B:0.2 M:- ST:D CH:8 CF:- MI:6 SK:17 PS:D SQ:0],1.6356,1000,1638,1.39,0.13,1.98,0.18,-0.1,-0.01,30.59,3.06
27,Entry short,2023-12-07 15:00:00,[R001S rA:32 R:25 V:0.86 B:0.07 M:- ST:D CH:3 CF:- MI:0 SK:0 PS:D SQ:0],1.638,1000,1638,1.39,0.13,1.98,0.18,-0.1,-0.01,30.59,3.06
28,Exit long,2023-12-12 23:00:00,[ExitL rA:35 R:75 V:2.84 B:0.8 M:+ ST:U CH:10 CF:+ MI:78 SK:85 PS:U SQ:0],1.6458,1000,1643.4,1.38,0.13,2.27,0.21,-0.1,-0.01,31.97,3.20
28,Entry long,2023-12-12 14:00:00,[R001L rA:34 R:78 V:0.88 B:0.92 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6434,1000,1643.4,1.38,0.13,2.27,0.21,-0.1,-0.01,31.97,3.20
29,Exit short,2023-12-13 22:00:00,[ExitS rA:43 R:26 V:1.38 B:0.19 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],1.6326,1000,1636.8,2.6,0.24,3.45,0.32,-0.1,-0.01,34.57,3.46
29,Entry short,2023-12-13 19:00:00,[R001S rA:32 R:28 V:0.46 B:0.07 M:- ST:D CH:11 CF:- MI:22 SK:0 PS:D SQ:0],1.6368,1000,1636.8,2.6,0.24,3.45,0.32,-0.1,-0.01,34.57,3.46
30,Exit long,2023-12-14 16:00:00,[ExitL rA:47 R:78 V:1.54 B:0.8 M:+ ST:U CH:5 CF:+ MI:86 SK:85 PS:U SQ:0],1.6392,1000,1635,2.6,0.24,3.5,0.32,-0.1,-0.01,37.17,3.72
30,Entry long,2023-12-14 14:00:00,[R001L rA:34 R:80 V:0.61 B:0.95 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.635,1000,1635,2.6,0.24,3.5,0.32,-0.1,-0.01,37.17,3.72
31,Exit short,2023-12-15 18:00:00,[ExitS rA:50 R:27 V:5.28 B:0.2 M:- ST:D CH:5 CF:- MI:51 SK:19 PS:D SQ:0],1.626,1000,1627.8,1.01,0.09,2.17,0.20,-0.1,-0.01,38.18,3.82
31,Entry short,2023-12-15 15:00:00,[R001S rA:34 R:23 V:0.53 B:0.02 M:- ST:D CH:3 CF:+ MI:15 SK:0 PS:D SQ:0],1.6278,1000,1627.8,1.01,0.09,2.17,0.20,-0.1,-0.01,38.18,3.82
32,Exit short,2023-12-28 20:00:00,[ExitS rA:43 R:32 V:3.17 B:0.2 M:- ST:D CH:5 CF:- MI:25 SK:15 PS:D SQ:0],1.6188,1000,1618.2,-0.61,-0.06,0.31,0.03,-0.51,-0.05,37.57,3.76
32,Entry short,2023-12-28 17:00:00,[R001S rA:32 R:24 V:1.28 B:0.08 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.6182,1000,1618.2,-0.61,-0.06,0.31,0.03,-0.51,-0.05,37.57,3.76
33,Exit long,2024-01-05 07:00:00,[ExitL rA:56 R:75 V:6.72 B:0.8 M:+ ST:U CH:5 CF:- MI:43 SK:80 PS:U SQ:0],1.632,1000,1630.8,0.61,0.06,1.84,0.17,-0.1,-0.01,38.18,3.82
33,Entry long,2024-01-04 14:00:00,[R001L rA:38 R:82 V:0.57 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6308,1000,1630.8,0.61,0.06,1.84,0.17,-0.1,-0.01,38.18,3.82
34,Exit long,2024-01-11 18:00:00,[ExitL rA:48 R:74 V:0.61 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],1.644,1000,1642.8,0.61,0.06,1.51,0.14,-0.1,-0.01,38.79,3.88
34,Entry long,2024-01-11 15:00:00,[R001L rA:38 R:80 V:0.8 B:0.96 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6428,1000,1642.8,0.61,0.06,1.51,0.14,-0.1,-0.01,38.79,3.88
35,Exit short,2024-01-12 15:00:00,[ExitS rA:36 R:36 V:0.51 B:0.19 M:- ST:D CH:29 CF:- MI:38 SK:22 PS:D SQ:0],1.6344,1000,1633.8,-0.6,-0.05,0.3,0.03,-0.5,-0.05,38.19,3.82
35,Entry short,2024-01-12 14:00:00,[R001S rA:34 R:30 V:1.22 B:0.04 M:- ST:D CH:32 CF:- MI:37 SK:0 PS:D SQ:0],1.6338,1000,1633.8,-0.6,-0.05,0.3,0.03,-0.5,-0.05,38.19,3.82
36,Exit long,2024-01-17 02:00:00,[ExitL rA:43 R:66 V:2.43 B:0.74 M:- ST:U CH:36 CF:+ MI:59 SK:70 PS:U SQ:0],1.6512,1000,1651.2,-0.2,-0.02,0.34,0.03,-0.49,-0.05,37.99,3.80
36,Entry long,2024-01-17 01:00:00,[R001L rA:33 R:74 V:0.21 B:0.9 M:+ ST:U CH:29 CF:+ MI:71 SK:100 PS:U SQ:0],1.6512,1000,1651.2,-0.2,-0.02,0.34,0.03,-0.49,-0.05,37.99,3.80
37,Exit long,2024-02-05 01:00:00,[ExitL rA:46 R:71 V:0.34 B:0.8 M:+ ST:U CH:5 CF:+ MI:97 SK:85 PS:U SQ:0],1.6578,1000,1656.6,0.59,0.05,1.47,0.14,-0.1,-0.01,38.58,3.86
37,Entry long,2024-02-05 00:00:00,[R001L rA:47 R:75 V:1.14 B:0.95 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6566,1000,1656.6,0.59,0.05,1.47,0.14,-0.1,-0.01,38.58,3.86
38,Exit long,2024-02-09 00:00:00,[ExitL rA:40 R:74 V:2.57 B:0.8 M:+ ST:U CH:5 CF:+ MI:83 SK:82 PS:U SQ:0],1.6596,1000,1657.2,1.36,0.13,2.14,0.20,-0.1,-0.01,39.94,3.99
38,Entry long,2024-02-08 14:00:00,[R001L rA:32 R:78 V:0.58 B:0.95 M:+ ST:U CH:4 CF:+ MI:100 SK:100 PS:U SQ:0],1.6572,1000,1657.2,1.36,0.13,2.14,0.20,-0.1,-0.01,39.94,3.99
39,Exit short,2024-02-12 22:00:00,[ExitS rA:34 R:33 V:1.64 B:0.17 M:- ST:D CH:14 CF:- MI:35 SK:18 PS:D SQ:0],1.6494,1000,1648.8,-0.59,-0.05,0.37,0.03,-0.49,-0.05,39.36,3.94
39,Entry short,2024-02-12 16:00:00,[R001S rA:32 R:26 V:0.37 B:0 M:- ST:D CH:21 CF:- MI:41 SK:0 PS:D SQ:0],1.6488,1000,1648.8,-0.59,-0.05,0.37,0.03,-0.49,-0.05,39.36,3.94
40,Exit long,2024-02-14 03:00:00,[ExitL rA:44 R:70 V:2.79 B:0.8 M:+ ST:U CH:5 CF:+ MI:77 SK:85 PS:U SQ:0],1.659,1000,1659.6,-0.58,-0.05,0,0.00,-0.48,-0.05,38.78,3.88
40,Entry long,2024-02-14 02:00:00,[R001L rA:33 R:80 V:1.31 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6596,1000,1659.6,-0.58,-0.05,0,0.00,-0.48,-0.05,38.78,3.88
41,Exit long,2024-02-27 03:00:00,[ExitL rA:39 R:77 V:0.24 B:0.8 M:+ ST:U CH:8 CF:+ MI:98 SK:85 PS:U SQ:0],1.6608,1000,1657.8,1.77,0.16,2.65,0.24,-0.1,-0.01,40.54,4.05
41,Entry long,2024-02-26 14:00:00,[R001L rA:38 R:80 V:1.2 B:0.93 M:+ ST:U CH:3 CF:+ MI:100 SK:100 PS:U SQ:0],1.6578,1000,1657.8,1.77,0.16,2.65,0.24,-0.1,-0.01,40.54,4.05
42,Exit long,2024-02-29 01:00:00,[ExitL rA:51 R:75 V:1.22 B:0.8 M:+ ST:U CH:5 CF:+ MI:91 SK:85 PS:U SQ:0],1.668,1000,1667.4,0.19,0.02,1.08,0.10,-0.1,-0.01,40.74,4.07
42,Entry long,2024-02-28 14:00:00,[R001L rA:33 R:83 V:0.8 B:0.92 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6674,1000,1667.4,0.19,0.02,1.08,0.10,-0.1,-0.01,40.74,4.07
43,Exit short,2024-03-06 22:00:00,[ExitS rA:35 R:29 V:3.47 B:0.19 M:- ST:D CH:8 CF:- MI:30 SK:15 PS:D SQ:0],1.6602,1000,1660.2,-0.2,-0.02,0.68,0.06,-0.1,-0.01,40.54,4.05
43,Entry short,2024-03-06 16:00:00,[R001S rA:32 R:22 V:0.51 B:0.06 M:- ST:D CH:13 CF:- MI:40 SK:0 PS:D SQ:0],1.6602,1000,1660.2,-0.2,-0.02,0.68,0.06,-0.1,-0.01,40.54,4.05
44,Exit long,2024-04-11 02:00:00,[ExitL rA:54 R:72 V:1.22 B:0.8 M:+ ST:U CH:5 CF:+ MI:89 SK:85 PS:U SQ:0],1.65,1000,1648.2,0.98,0.09,1.89,0.17,-0.1,-0.01,41.52,4.15
44,Entry long,2024-04-10 15:00:00,[R001L rA:47 R:75 V:0.48 B:0.93 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6482,1000,1648.2,0.98,0.09,1.89,0.17,-0.1,-0.01,41.52,4.15
45,Exit long,2024-04-17 23:00:00,[ExitL rA:42 R:58 V:0.99 B:0.54 M:- ST:U CH:41 CF:- MI:52 SK:71 PS:U SQ:0],1.6578,1000,1658.4,-0.58,-0.05,0,0.00,-0.48,-0.05,40.94,4.09
45,Entry long,2024-04-17 17:00:00,[R001L rA:32 R:65 V:1.03 B:0.71 M:- ST:U CH:39 CF:- MI:45 SK:100 PS:U SQ:0],1.6584,1000,1658.4,-0.58,-0.05,0,0.00,-0.48,-0.05,40.94,4.09
46,Exit short,2024-05-03 00:00:00,[ExitS rA:39 R:28 V:1.04 B:0.17 M:- ST:D CH:8 CF:- MI:14 SK:15 PS:D SQ:0],1.6332,1000,1636.8,2.17,0.20,2.64,0.25,-0.1,-0.01,43.11,4.31
46,Entry short,2024-05-02 14:00:00,[R001S rA:34 R:29 V:0.31 B:0.08 M:- ST:D CH:27 CF:- MI:11 SK:0 PS:D SQ:0],1.6368,1000,1636.8,2.17,0.20,2.64,0.25,-0.1,-0.01,43.11,4.31
47,Exit long,2024-05-24 11:00:00,[ExitL rA:33 R:65 V:0.63 B:0.82 M:+ ST:U CH:32 CF:+ MI:73 SK:77 PS:U SQ:0],1.638,1000,1637.4,0.2,0.02,0.7,0.06,-0.1,-0.01,43.31,4.33
47,Entry long,2024-05-24 01:00:00,[R001L rA:34 R:69 V:1.25 B:0.99 M:+ ST:U CH:42 CF:+ MI:69 SK:100 PS:U SQ:0],1.6374,1000,1637.4,0.2,0.02,0.7,0.06,-0.1,-0.01,43.31,4.33
48,Exit short,2024-06-10 17:00:00,[ExitS rA:51 R:29 V:0.96 B:0.18 M:- ST:D CH:20 CF:- MI:35 SK:18 PS:D SQ:0],1.6278,1000,1628.4,0.2,0.02,1.09,0.10,-0.1,-0.01,43.52,4.35
48,Entry short,2024-06-10 14:00:00,[R001S rA:39 R:23 V:0.45 B:0.06 M:- ST:D CH:22 CF:- MI:33 SK:0 PS:D SQ:0],1.6284,1000,1628.4,0.2,0.02,1.09,0.10,-0.1,-0.01,43.52,4.35
49,Exit short,2024-06-19 10:00:00,[ExitS rA:43 R:24 V:2.04 B:0.2 M:- ST:D CH:10 CF:- MI:19 SK:16 PS:D SQ:0],1.6104,1000,1614.6,2.6,0.24,3.51,0.33,-0.1,-0.01,46.12,4.61
49,Entry short,2024-06-18 16:00:00,[R001S rA:37 R:25 V:0.28 B:0.04 M:- ST:D CH:17 CF:- MI:18 SK:0 PS:D SQ:0],1.6146,1000,1614.6,2.6,0.24,3.51,0.33,-0.1,-0.01,46.12,4.61
50,Exit long,2024-07-18 01:00:00,[ExitL rA:35 R:77 V:0.24 B:0.81 M:+ ST:U CH:8 CF:+ MI:98 SK:86 PS:U SQ:0],1.6254,1000,1625.4,-0.2,-0.02,0.71,0.06,-0.1,-0.01,45.92,4.59
50,Entry long,2024-07-17 17:00:00,[R001L rA:32 R:86 V:0.57 B:0.95 M:+ ST:U CH:13 CF:+ MI:95 SK:100 PS:U SQ:0],1.6254,1000,1625.4,-0.2,-0.02,0.71,0.06,-0.1,-0.01,45.92,4.59
51,Exit long,2024-07-25 12:00:00,[ExitL rA:68 R:82 V:1.6 B:0.8 M:+ ST:U CH:8 CF:+ MI:88 SK:81 PS:U SQ:0],1.662,1000,1647.6,9.28,0.86,10.37,0.96,-0.1,-0.01,55.2,5.52
51,Entry long,2024-07-24 23:00:00,[R001L rA:65 R:68 V:1.04 B:1.04 M:+ ST:U CH:26 CF:+ MI:74 SK:100 PS:U SQ:0],1.6476,1000,1647.6,9.28,0.86,10.37,0.96,-0.1,-0.01,55.2,5.52
52,Exit short,2024-08-01 00:00:00,[ExitS rA:51 R:27 V:0.35 B:0.2 M:- ST:D CH:9 CF:- MI:2 SK:15 PS:D SQ:0],1.6548,1000,1657.2,1.38,0.13,2.26,0.21,-0.1,-0.01,56.58,5.66
52,Entry short,2024-07-31 15:00:00,[R001S rA:32 R:24 V:0.85 B:0.05 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.6572,1000,1657.2,1.38,0.13,2.26,0.21,-0.1,-0.01,56.58,5.66
53,Exit long,2024-08-02 15:00:00,[ExitL rA:75 R:81 V:1.91 B:0.8 M:+ ST:U CH:5 CF:+ MI:87 SK:85 PS:U SQ:0],1.674,1000,1668.6,3.32,0.31,4.19,0.39,-0.1,-0.01,59.89,5.99
53,Entry long,2024-08-02 14:00:00,[R001L rA:31 R:85 V:0.39 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6686,1000,1668.6,3.32,0.31,4.19,0.39,-0.1,-0.01,59.89,5.99
54,Exit long,2024-08-05 01:00:00,[ExitL rA:67 R:74 V:1.89 B:0.82 M:+ ST:U CH:8 CF:+ MI:67 SK:85 PS:U SQ:0],1.6806,1000,1677.6,1.76,0.16,2.64,0.24,-0.1,-0.01,61.65,6.17
