Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
57,Entry long,2025-03-19 07:00:00,[R001L rA:40 R:72 V:0.81 B:0.9 M:+ ST:U CH:20 CF:+ MI:80 SK:100 PS:U SQ:0 LC:0.31],194.5,1000,194500,-0.46,-0.04,0,0.00,-0.4,-0.03,107.38,10.74
58,Exit short,2025-03-21 09:00:00,[ExitS rA:34 R:30 V:0.37 B:0.19 M:- ST:D CH:24 CF:- MI:34 SK:22 PS:D SQ:0 LC:-0.08],192.2,1000,192250,0.21,0.02,0.94,0.07,-0.06,0.00,107.59,10.76
58,Entry short,2025-03-21 08:00:00,[R001S rA:35 R:24 V:1.19 B:0.1 M:- ST:D CH:27 CF:- MI:36 SK:0 PS:D SQ:0 LC:-0.05],192.25,1000,192250,0.21,0.02,0.94,0.07,-0.06,0.00,107.59,10.76
59,Exit long,2025-03-24 09:00:00,[ExitL rA:32 R:79 V:0.56 B:0.81 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0 LC:0.21],194.5,1000,194150,2.21,0.17,2.95,0.23,-0.06,0.00,109.8,10.98
59,Entry long,2025-03-24 07:00:00,[R001L rA:31 R:83 V:0.31 B:0.96 M:+ ST:U CH:10 CF:+ MI:91 SK:100 PS:U SQ:0 LC:0.19],194.15,1000,194150,2.21,0.17,2.95,0.23,-0.06,0.00,109.8,10.98
60,Exit short,2025-03-25 09:00:00,[ExitS rA:49 R:31 V:2.36 B:0.18 M:- ST:D CH:8 CF:- MI:19 SK:15 PS:D SQ:0 LC:-0.45],194,1000,194050,0.2,0.02,0.93,0.07,-0.06,0.00,110.01,11.00
60,Entry short,2025-03-25 06:00:00,[R001S rA:45 R:26 V:0.35 B:0 M:- ST:D CH:14 CF:- MI:51 SK:0 PS:D SQ:0 LC:-0.45],194.05,1000,194050,0.2,0.02,0.93,0.07,-0.06,0.00,110.01,11.00
61,Exit long,2025-03-27 15:00:00,[ExitL rA:74 R:78 V:5.27 B:0.82 M:+ ST:U CH:13 CF:- MI:34 SK:83 PS:U SQ:0 LC:0.54],195.6,1000,195400,1.19,0.09,1.93,0.15,-0.06,0.00,111.2,11.12
61,Entry long,2025-03-27 07:00:00,[R001L rA:66 R:83 V:0.59 B:0.9 M:- ST:U CH:18 CF:+ MI:55 SK:100 PS:U SQ:0 LC:0.52],195.4,1000,195400,1.19,0.09,1.93,0.15,-0.06,0.00,111.2,11.12
62,Exit short,2025-03-30 16:00:00,[ExitS rA:38 R:17 V:1.09 B:0.2 M:- ST:D CH:5 CF:- MI:12 SK:15 PS:D SQ:0 LC:-0.31],193.45,1000,194700,8.21,0.63,8.94,0.69,-0.06,0.00,119.41,11.94
62,Entry short,2025-03-28 07:00:00,[R001S rA:32 R:30 V:1.21 B:0.09 M:- ST:D CH:26 CF:- MI:31 SK:0 PS:D SQ:0 LC:-0.2],194.7,1000,194700,8.21,0.63,8.94,0.69,-0.06,0.00,119.41,11.94
63,Exit long,2025-04-01 17:00:00,[ExitL rA:71 R:70 V:2.11 B:0.82 M:+ ST:U CH:5 CF:+ MI:79 SK:85 PS:U SQ:0 LC:0.55],193.55,1000,193500,0.2,0.02,0.94,0.07,-0.06,0.00,119.61,11.96
63,Entry long,2025-04-01 15:00:00,[R001L rA:66 R:76 V:0.37 B:1 M:+ ST:U CH:8 CF:+ MI:69 SK:100 PS:U SQ:0 LC:0.59],193.5,1000,193500,0.2,0.02,0.94,0.07,-0.06,0.00,119.61,11.96
64,Exit long,2025-04-02 11:00:00,[ExitL rA:39 R:81 V:2.92 B:0.8 M:+ ST:U CH:5 CF:+ MI:77 SK:85 PS:U SQ:0 LC:0.35],194.7,1000,194000,4.55,0.35,5.28,0.41,-0.06,0.00,124.16,12.42
64,Entry long,2025-04-02 07:00:00,[R001L rA:32 R:79 V:0.59 B:0.92 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0 LC:0.3],194,1000,194000,4.55,0.35,5.28,0.41,-0.06,0.00,124.16,12.42
