Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
74,Entry long,2025-04-09 17:00:00,[R001L rA:69 hA:61 R:89 V:1 B:0.91 M:+ ST:U CH:0 SK:100 PS:U],80250,0.001,80.25,1.79,2.23,1.95,2.43,-0.004,0.00,82.67,8.27
75,Exit long,2025-04-22 21:00:00,[ExitL rA:75 hA:40 R:81 V:1 B:0.8 M:+ ST:U CH:8 SK:83 PS:U],91350,0.001,90.45,0.89,0.99,1.09,1.20,-0.004,0.00,83.56,8.36
75,Entry long,2025-04-22 14:00:00,[R001L rA:53 hA:40 R:89 V:1 B:0.91 M:+ ST:U CH:0 SK:100 PS:U],90450,0.001,90.45,0.89,0.99,1.09,1.20,-0.004,0.00,83.56,8.36
76,Exit long,2025-04-23 11:00:00,[ExitL rA:68 hA:49 R:72 V:1 B:0.83 M:- ST:U CH:20 SK:80 PS:U],93900,0.001,93.6,0.29,0.31,0.6,0.64,-0.004,0.00,83.85,8.39
76,Entry long,2025-04-23 07:00:00,[R001L rA:56 hA:41 R:77 V:1 B:0.89 M:- ST:U CH:40 SK:100 PS:U],93600,0.001,93.6,0.29,0.31,0.6,0.64,-0.004,0.00,83.85,8.39
77,Exit long,2025-05-09 02:00:00,[ExitL rA:66 hA:64 R:82 V:1 B:0.8 M:+ ST:U CH:5 SK:86 PS:U],102900,0.001,100.05,2.84,2.84,3.15,3.14,-0.005,0.00,86.69,8.67
77,Entry long,2025-05-08 15:00:00,[R001L rA:67 hA:62 R:77 V:1 B:0.91 M:- ST:U CH:32 SK:100 PS:U],100050,0.001,100.05,2.84,2.84,3.15,3.14,-0.005,0.00,86.69,8.67
78,Exit long,2025-05-09 08:00:00,[ExitL rA:79 hA:61 R:71 V:1 B:0.79 M:- ST:U CH:31 SK:75 PS:U],103350,0.001,103.35,-0.01,-0.01,0.3,0.29,-0.005,0.00,86.68,8.67
78,Entry long,2025-05-09 07:00:00,[R001L rA:57 hA:41 R:78 V:1 B:0.89 M:- ST:U CH:40 SK:100 PS:U],103350,0.001,103.35,-0.01,-0.01,0.3,0.29,-0.005,0.00,86.68,8.67
79,Exit long,2025-05-09 14:00:00,[ExitL rA:67 hA:63 R:62 V:1 B:0.66 M:- ST:D CH:38 SK:71 PS:U],103350,0.001,103.35,-0.01,-0.01,0.3,0.29,-0.005,0.00,86.67,8.67
79,Entry long,2025-05-09 13:00:00,[R002L rA:37 hA:65 R:67 V:1 B:0.76 M:- ST:D CH:33 SK:75 PS:U],103350,0.001,103.35,-0.01,-0.01,0.3,0.29,-0.005,0.00,86.67,8.67
80,Exit long,2025-05-11 01:00:00,[ExitL rA:57 hA:63 R:66 V:1 B:0.83 M:+ ST:U CH:23 SK:80 PS:U],104400,0.001,103.5,0.89,0.86,1.2,1.15,-0.005,0.00,87.57,8.76
80,Entry long,2025-05-10 21:00:00,[R002L rA:61 hA:63 R:58 V:1 B:0.69 M:- ST:U CH:36 SK:75 PS:U],103500,0.001,103.5,0.89,0.86,1.2,1.15,-0.005,0.00,87.57,8.76
81,Exit long,2025-05-22 19:00:00,[ExitL rA:35 hA:60 R:59 V:1 B:0.75 M:- ST:U CH:34 SK:75 PS:U],111450,0.001,111.6,-0.16,-0.14,0.14,0.13,-0.16,-0.14,87.4,8.74
81,Entry long,2025-05-22 18:00:00,[R001L rA:68 hA:63 R:65 V:1 B:0.87 M:- ST:U CH:39 SK:100 PS:U],111600,0.001,111.6,-0.16,-0.14,0.14,0.13,-0.16,-0.14,87.4,8.74
82,Exit long,2025-06-06 18:00:00,[ExitL rA:36 hA:40 R:78 V:1 B:0.8 M:+ ST:U CH:5 SK:85 PS:U],104850,0.001,101.25,3.59,3.55,3.9,3.85,-0.005,0.00,91,9.10
82,Entry long,2025-06-05 21:00:00,[R001L rA:37 hA:40 R:33 V:1 B:0.4 M:+ ST:U CH:15 SK:50 PS:U],101250,0.001,101.25,3.59,3.55,3.9,3.85,-0.005,0.00,91,9.10
