Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
741,Exit long,2023-11-23 12:00:00,Close entry(s) order Long,1.0912,1000,1087.6,3.5,0.32,4.35,0.40,-0.05,0.00,1123.91,112.39
741,Entry long,2023-11-22 18:00:00,Long,1.0876,1000,1087.6,3.5,0.32,4.35,0.40,-0.05,0.00,1123.91,112.39
742,Exit short,2023-11-24 02:00:00,Close entry(s) order Short,1.0904,1000,1091.2,0.7,0.06,1.15,0.11,-0.05,0.00,1124.61,112.46
742,Entry short,2023-11-23 12:00:00,Short,1.0912,1000,1091.2,0.7,0.06,1.15,0.11,-0.05,0.00,1124.61,112.46
743,Exit long,2023-11-24 02:00:00,Close entry(s) order Long,1.09,1000,1090.4,-0.5,-0.05,0,0.00,-0.45,-0.04,1124.11,112.41
743,Entry long,2023-11-24 02:00:00,Long,1.0904,1000,1090.4,-0.5,-0.05,0,0.00,-0.45,-0.04,1124.11,112.41
744,Exit long,2023-11-24 09:00:00,Close entry(s) order Long,1.0908,1000,1091.2,-0.5,-0.05,0.35,0.03,-0.5,-0.05,1123.61,112.36
744,Entry long,2023-11-24 08:00:00,Long,1.0912,1000,1091.2,-0.5,-0.05,0.35,0.03,-0.5,-0.05,1123.61,112.36
745,Exit short,2023-11-24 12:00:00,Close entry(s) order Short,1.0912,1000,1090.8,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1123.11,112.31
745,Entry short,2023-11-24 09:00:00,Short,1.0908,1000,1090.8,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1123.11,112.31
746,Exit long,2023-11-27 00:00:00,Close entry(s) order Long,1.0936,1000,1093.6,-0.1,-0.01,0.95,0.09,-0.05,0.00,1123.01,112.30
746,Entry long,2023-11-24 17:00:00,Long,1.0936,1000,1093.6,-0.1,-0.01,0.95,0.09,-0.05,0.00,1123.01,112.30
747,Exit short,2023-11-27 01:00:00,Close entry(s) order Short,1.094,1000,1093.6,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1122.51,112.25
747,Entry short,2023-11-27 00:00:00,Short,1.0936,1000,1093.6,-0.5,-0.05,0.35,0.03,-0.45,-0.04,1122.51,112.25
748,Exit short,2023-11-27 19:00:00,Close entry(s) order Short,1.094,1000,1094.4,0.3,0.03,1.15,0.11,-0.05,0.00,1122.81,112.28
748,Entry short,2023-11-27 14:00:00,Short,1.0944,1000,1094.4,0.3,0.03,1.15,0.11,-0.05,0.00,1122.81,112.28
749,Exit long,2023-11-28 07:00:00,Close entry(s) order Long,1.0948,1000,1094,0.7,0.06,1.87,0.17,-0.05,0.00,1123.51,112.35
749,Entry long,2023-11-27 19:00:00,Long,1.094,1000,1094,0.7,0.06,1.87,0.17,-0.05,0.00,1123.51,112.35
