Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
139,Exit short,2025-11-21 00:00:00,Close entry(s) order Short,45900,1,22965,13.1,0.06,29.05,0.13,-0.95,0.00,8165.9,81.66
139,Entry short,2025-11-20 23:00:00,Short,45930,1,22965,13.1,0.06,29.05,0.13,-0.95,0.00,8165.9,81.66
140,Exit short,2025-11-21 07:00:00,Close entry(s) order Short,45990,1,23017.5,20.6,0.09,36.55,0.16,-0.95,0.00,8186.5,81.86
140,Entry short,2025-11-21 06:00:00,Short,46035,1,23017.5,20.6,0.09,36.55,0.16,-0.95,0.00,8186.5,81.86
141,Exit short,2025-11-23 15:00:00,Close entry(s) order Short,46365,1,23220,35.6,0.15,51.55,0.22,-0.95,0.00,8222.1,82.22
141,Entry short,2025-11-21 12:00:00,Short,46440,1,23220,35.6,0.15,51.55,0.22,-0.95,0.00,8222.1,82.22
142,Exit short,2025-11-24 03:00:00,Close entry(s) order Short,46335,1,23212.5,43.1,0.19,59.05,0.25,-0.95,0.00,8265.2,82.65
142,Entry short,2025-11-24 01:00:00,Short,46425,1,23212.5,43.1,0.19,59.05,0.25,-0.95,0.00,8265.2,82.65
143,Exit short,2025-11-24 17:00:00,Session End,46500,1,23257.5,5.6,0.02,6.55,0.03,-0.95,0.00,8270.8,82.71
143,Entry short,2025-11-24 15:00:00,Short,46515,1,23257.5,5.6,0.02,6.55,0.03,-0.95,0.00,8270.8,82.71
144,Exit short,2025-11-26 22:00:00,Close entry(s) order Short,47505,1,23752.5,-1.9,-0.01,10.05,0.04,-8.45,-0.04,8268.9,82.69
144,Entry short,2025-11-26 16:00:00,Short,47505,1,23752.5,-1.9,-0.01,10.05,0.04,-8.45,-0.04,8268.9,82.69
145,Exit long,2025-12-01 07:00:00,Close entry(s) order Long,47655,1,23797.5,28.1,0.12,44.05,0.19,-0.95,0.00,8297,82.97
145,Entry long,2025-12-01 06:00:00,Long,47595,1,23797.5,28.1,0.12,44.05,0.19,-0.95,0.00,8297,82.97
146,Exit long,2025-12-02 08:00:00,Close entry(s) order Long,47580,1,23707.5,80.6,0.34,96.55,0.41,-0.95,0.00,8377.6,83.78
146,Entry long,2025-12-02 05:00:00,Long,47415,1,23707.5,80.6,0.34,96.55,0.41,-0.95,0.00,8377.6,83.78
147,Exit short,2025-12-04 11:00:00,Close entry(s) order Short,47925,1,23977.5,13.1,0.05,21.55,0.09,-0.95,0.00,8390.7,83.91
147,Entry short,2025-12-04 06:00:00,Short,47955,1,23977.5,13.1,0.05,21.55,0.09,-0.95,0.00,8390.7,83.91
148,Exit short,2025-12-09 06:00:00,Close entry(s) order Short,47790,1,23887.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,8381.3,83.81
148,Entry short,2025-12-09 05:00:00,Short,47775,1,23887.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,8381.3,83.81
149,Exit long,2025-12-16 01:00:00,Close entry(s) order Long,48720,1,24367.5,-9.4,-0.04,6.55,0.03,-8.45,-0.03,8371.9,83.72
149,Entry long,2025-12-16 00:00:00,Long,48735,1,24367.5,-9.4,-0.04,6.55,0.03,-8.45,-0.03,8371.9,83.72
150,Exit long,2025-12-16 11:00:00,Close entry(s) order Long,48450,1,24232.5,-9.4,-0.04,0,0.00,-8.45,-0.03,8362.5,83.63
150,Entry long,2025-12-16 11:00:00,Long,48465,1,24232.5,-9.4,-0.04,0,0.00,-8.45,-0.03,8362.5,83.63
151,Exit short,2025-12-17 12:00:00,Close entry(s) order Short,48300,1,24300,148.1,0.61,156.55,0.64,-0.95,0.00,8510.6,85.11
151,Entry short,2025-12-17 07:00:00,Short,48600,1,24300,148.1,0.61,156.55,0.64,-0.95,0.00,8510.6,85.11
152,Exit short,2025-12-18 13:00:00,Session End,48270,1,24277.5,140.6,0.58,141.55,0.58,-0.95,0.00,8651.2,86.51
152,Entry short,2025-12-18 08:00:00,Short,48555,1,24277.5,140.6,0.58,141.55,0.58,-0.95,0.00,8651.2,86.51
153,Exit short,2025-12-19 06:00:00,Close entry(s) order Short,48315,1,24150,-9.4,-0.04,0,0.00,-8.45,-0.03,8641.8,86.42
153,Entry short,2025-12-19 06:00:00,Short,48300,1,24150,-9.4,-0.04,0,0.00,-8.45,-0.03,8641.8,86.42
154,Exit long,2025-12-19 12:00:00,Close entry(s) order Long,48540,1,24165,103.1,0.43,122.55,0.51,-0.95,0.00,8744.9,87.45
154,Entry long,2025-12-19 06:00:00,Long,48330,1,24165,103.1,0.43,122.55,0.51,-0.95,0.00,8744.9,87.45
155,Exit long,2025-12-23 04:00:00,Close entry(s) order Long,48675,1,24345,-9.4,-0.04,0,0.00,-8.45,-0.03,8735.5,87.36
155,Entry long,2025-12-23 03:00:00,Long,48690,1,24345,-9.4,-0.04,0,0.00,-8.45,-0.03,8735.5,87.36
156,Exit long,2025-12-26 08:00:00,Close entry(s) order Long,48990,1,24502.5,-9.4,-0.04,0,0.00,-8.45,-0.03,8726.1,87.26
156,Entry long,2025-12-26 08:00:00,Long,49005,1,24502.5,-9.4,-0.04,0,0.00,-8.45,-0.03,8726.1,87.26
157,Exit short,2026-01-01 15:00:00,Close entry(s) order Short,48375,1,24240,50.6,0.21,67.05,0.28,-0.95,0.00,8776.7,87.77
157,Entry short,2025-12-31 11:00:00,Short,48480,1,24240,50.6,0.21,67.05,0.28,-0.95,0.00,8776.7,87.77
158,Exit long,2026-01-04 19:00:00,Session End,48615,1,24217.5,88.1,0.36,96.55,0.40,-0.95,0.00,8864.8,88.65
158,Entry long,2026-01-02 11:00:00,Long,48435,1,24217.5,88.1,0.36,96.55,0.40,-0.95,0.00,8864.8,88.65
159,Exit short,2026-01-05 16:00:00,Session End,49230,1,24667.5,50.6,0.21,51.55,0.21,-0.95,0.00,8915.4,89.15
159,Entry short,2026-01-05 11:00:00,Short,49335,1,24667.5,50.6,0.21,51.55,0.21,-0.95,0.00,8915.4,89.15
160,Exit long,2026-01-08 10:00:00,Close entry(s) order Long,49515,1,24585,170.6,0.69,186.55,0.76,-0.95,0.00,9086,90.86
160,Entry long,2026-01-08 06:00:00,Long,49170,1,24585,170.6,0.69,186.55,0.76,-0.95,0.00,9086,90.86
161,Exit long,2026-01-12 15:00:00,Close entry(s) order Long,49770,1,24735,148.1,0.60,164.05,0.66,-0.95,0.00,9234.1,92.34
161,Entry long,2026-01-12 06:00:00,Long,49470,1,24735,148.1,0.60,164.05,0.66,-0.95,0.00,9234.1,92.34
162,Exit short,2026-01-16 08:00:00,Close entry(s) order Short,49560,1,24832.5,50.6,0.20,66.55,0.27,-0.95,0.00,9284.7,92.85
162,Entry short,2026-01-16 03:00:00,Short,49665,1,24832.5,50.6,0.20,66.55,0.27,-0.95,0.00,9284.7,92.85
163,Exit long,2026-01-19 06:00:00,Close entry(s) order Long,49155,1,24577.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,9282.8,92.83
163,Entry long,2026-01-19 05:00:00,Long,49155,1,24577.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,9282.8,92.83
164,Exit long,2026-01-20 05:00:00,Close entry(s) order Long,48900,1,24420,28.1,0.12,44.05,0.18,-0.95,0.00,9310.9,93.11
164,Entry long,2026-01-20 03:00:00,Long,48840,1,24420,28.1,0.12,44.05,0.18,-0.95,0.00,9310.9,93.11
165,Exit short,2026-01-21 06:00:00,Close entry(s) order Short,48585,1,24352.5,58.1,0.24,78.55,0.32,-5.45,-0.02,9369,93.69
165,Entry short,2026-01-21 01:00:00,Short,48705,1,24352.5,58.1,0.24,78.55,0.32,-5.45,-0.02,9369,93.69
166,Exit short,2026-01-21 10:00:00,Close entry(s) order Short,48975,1,24517.5,28.1,0.11,49.55,0.20,-0.95,0.00,9397.1,93.97
166,Entry short,2026-01-21 08:00:00,Short,49035,1,24517.5,28.1,0.11,49.55,0.20,-0.95,0.00,9397.1,93.97
167,Exit short,2026-01-21 15:00:00,Close entry(s) order Short,49305,1,24667.5,13.1,0.05,29.05,0.12,-0.95,0.00,9410.2,94.10
167,Entry short,2026-01-21 12:00:00,Short,49335,1,24667.5,13.1,0.05,29.05,0.12,-0.95,0.00,9410.2,94.10
168,Exit short,2026-01-22 13:00:00,Session End,49560,1,24832.5,50.6,0.20,51.55,0.21,-0.95,0.00,9460.8,94.61
168,Entry short,2026-01-22 11:00:00,Short,49665,1,24832.5,50.6,0.20,51.55,0.21,-0.95,0.00,9460.8,94.61
169,Exit long,2026-01-23 13:00:00,Close entry(s) order Long,49230,1,24622.5,-9.4,-0.04,0,0.00,-8.45,-0.03,9451.4,94.51
169,Entry long,2026-01-23 13:00:00,Long,49245,1,24622.5,-9.4,-0.04,0,0.00,-8.45,-0.03,9451.4,94.51
170,Exit short,2026-01-28 10:00:00,Close entry(s) order Short,49140,1,24570,-1.9,-0.01,11.05,0.04,-8.45,-0.03,9449.5,94.49
170,Entry short,2026-01-28 04:00:00,Short,49140,1,24570,-1.9,-0.01,11.05,0.04,-8.45,-0.03,9449.5,94.49
171,Exit long,2026-01-29 09:00:00,Close entry(s) order Long,49005,1,24487.5,13.1,0.05,29.05,0.12,-0.95,0.00,9462.6,94.63
171,Entry long,2026-01-29 08:00:00,Long,48975,1,24487.5,13.1,0.05,29.05,0.12,-0.95,0.00,9462.6,94.63
172,Exit long,2026-01-30 04:00:00,Close entry(s) order Long,49005,1,24427.5,73.1,0.30,89.05,0.36,-0.95,0.00,9535.7,95.36
172,Entry long,2026-01-30 03:00:00,Long,48855,1,24427.5,73.1,0.30,89.05,0.36,-0.95,0.00,9535.7,95.36
173,Exit long,2026-02-01 15:00:00,Close entry(s) order Long,48990,1,24397.5,95.6,0.39,111.55,0.46,-0.95,0.00,9631.3,96.31
173,Entry long,2026-01-30 10:00:00,Long,48795,1,24397.5,95.6,0.39,111.55,0.46,-0.95,0.00,9631.3,96.31
174,Exit long,2026-02-02 15:00:00,Close entry(s) order Long,49515,1,24330,425.6,1.75,434.05,1.78,-0.95,0.00,10056.9,100.57
174,Entry long,2026-02-02 00:00:00,Long,48660,1,24330,425.6,1.75,434.05,1.78,-0.95,0.00,10056.9,100.57
175,Exit long,2026-02-03 13:00:00,Session End,49350,1,24547.5,125.6,0.51,126.55,0.52,-0.95,0.00,10182.5,101.83
175,Entry long,2026-02-03 11:00:00,Long,49095,1,24547.5,125.6,0.51,126.55,0.52,-0.95,0.00,10182.5,101.83
176,Exit short,2026-02-04 11:00:00,Close entry(s) order Short,49425,1,24795,80.6,0.33,99.05,0.40,-0.95,0.00,10263.1,102.63
176,Entry short,2026-02-04 09:00:00,Short,49590,1,24795,80.6,0.33,99.05,0.40,-0.95,0.00,10263.1,102.63
177,Exit short,2026-02-05 08:00:00,Close entry(s) order Short,49050,1,24765,238.1,0.96,254.05,1.03,-0.95,0.00,10501.2,105.01
177,Entry short,2026-02-05 04:00:00,Short,49530,1,24765,238.1,0.96,254.05,1.03,-0.95,0.00,10501.2,105.01
178,Exit long,2026-02-09 09:00:00,Close entry(s) order Long,50220,1,25057.5,50.6,0.20,66.55,0.27,-0.95,0.00,10551.8,105.52
178,Entry long,2026-02-09 07:00:00,Long,50115,1,25057.5,50.6,0.20,66.55,0.27,-0.95,0.00,10551.8,105.52
179,Exit short,2026-02-10 05:00:00,Close entry(s) order Short,50175,1,25095,5.6,0.02,21.55,0.09,-0.95,0.00,10557.4,105.57
179,Entry short,2026-02-10 04:00:00,Short,50190,1,25095,5.6,0.02,21.55,0.09,-0.95,0.00,10557.4,105.57
180,Exit short,2026-02-10 09:00:00,Close entry(s) order Short,50475,1,25245,5.6,0.02,14.05,0.06,-0.95,0.00,10563,105.63
180,Entry short,2026-02-10 07:00:00,Short,50490,1,25245,5.6,0.02,14.05,0.06,-0.95,0.00,10563,105.63
181,Exit short,2026-02-11 05:00:00,Close entry(s) order Short,50340,1,25162.5,-9.4,-0.04,8.05,0.03,-8.45,-0.03,10553.6,105.54
181,Entry short,2026-02-11 05:00:00,Short,50325,1,25162.5,-9.4,-0.04,8.05,0.03,-8.45,-0.03,10553.6,105.54
182,Exit long,2026-02-11 10:00:00,Close entry(s) order Long,50220,1,25087.5,20.6,0.08,36.55,0.15,-0.95,0.00,10574.2,105.74
182,Entry long,2026-02-11 08:00:00,Long,50175,1,25087.5,20.6,0.08,36.55,0.15,-0.95,0.00,10574.2,105.74
183,Exit long,2026-02-12 12:00:00,Close entry(s) order Long,49785,1,24825,65.6,0.26,81.55,0.33,-0.95,0.00,10639.8,106.40
183,Entry long,2026-02-12 10:00:00,Long,49650,1,24825,65.6,0.26,81.55,0.33,-0.95,0.00,10639.8,106.40
184,Exit short,2026-02-13 07:00:00,Close entry(s) order Short,49440,1,24727.5,5.6,0.02,21.55,0.09,-0.95,0.00,10645.4,106.45
184,Entry short,2026-02-13 06:00:00,Short,49455,1,24727.5,5.6,0.02,21.55,0.09,-0.95,0.00,10645.4,106.45
185,Exit short,2026-02-13 13:00:00,Session End,49545,1,24810,35.6,0.14,36.55,0.15,-0.95,0.00,10681,106.81
185,Entry short,2026-02-13 11:00:00,Short,49620,1,24810,35.6,0.14,36.55,0.15,-0.95,0.00,10681,106.81
186,Exit long,2026-02-17 02:00:00,Close entry(s) order Long,49545,1,24742.5,28.1,0.11,44.05,0.18,-0.95,0.00,10709.1,107.09
186,Entry long,2026-02-17 00:00:00,Long,49485,1,24742.5,28.1,0.11,44.05,0.18,-0.95,0.00,10709.1,107.09
187,Exit long,2026-02-17 11:00:00,Close entry(s) order Long,49680,1,24795,43.1,0.17,59.05,0.24,-0.95,0.00,10752.2,107.52
187,Entry long,2026-02-17 10:00:00,Long,49590,1,24795,43.1,0.17,59.05,0.24,-0.95,0.00,10752.2,107.52
188,Exit short,2026-02-18 06:00:00,Close entry(s) order Short,49680,1,24877.5,35.6,0.14,51.55,0.21,-0.95,0.00,10787.8,107.88
188,Entry short,2026-02-18 04:00:00,Short,49755,1,24877.5,35.6,0.14,51.55,0.21,-0.95,0.00,10787.8,107.88
189,Exit short,2026-02-18 12:00:00,Close entry(s) order Short,49680,1,24915,73.1,0.29,89.05,0.36,-0.95,0.00,10860.9,108.61
189,Entry short,2026-02-18 10:00:00,Short,49830,1,24915,73.1,0.29,89.05,0.36,-0.95,0.00,10860.9,108.61
190,Exit short,2026-02-20 07:00:00,Close entry(s) order Short,49410,1,24727.5,20.6,0.08,36.55,0.15,-0.95,0.00,10881.5,108.82
190,Entry short,2026-02-20 03:00:00,Short,49455,1,24727.5,20.6,0.08,36.55,0.15,-0.95,0.00,10881.5,108.82
191,Exit long,2026-02-23 04:00:00,Close entry(s) order Long,49515,1,24727.5,28.1,0.11,44.05,0.18,-0.95,0.00,10909.6,109.10
191,Entry long,2026-02-23 00:00:00,Long,49455,1,24727.5,28.1,0.11,44.05,0.18,-0.95,0.00,10909.6,109.10
192,Exit long,2026-02-26 07:00:00,Close entry(s) order Long,49620,1,24742.5,65.6,0.27,81.55,0.33,-0.95,0.00,10975.2,109.75
192,Entry long,2026-02-26 03:00:00,Long,49485,1,24742.5,65.6,0.27,81.55,0.33,-0.95,0.00,10975.2,109.75
193,Exit long,2026-02-26 13:00:00,Close entry(s) order Long,49500,1,24697.5,50.6,0.20,71.05,0.29,-0.95,0.00,11025.8,110.26
193,Entry long,2026-02-26 10:00:00,Long,49395,1,24697.5,50.6,0.20,71.05,0.29,-0.95,0.00,11025.8,110.26
194,Exit long,2026-02-27 09:00:00,Close entry(s) order Long,48900,1,24412.5,35.6,0.15,51.55,0.21,-0.95,0.00,11061.4,110.61
194,Entry long,2026-02-27 07:00:00,Long,48825,1,24412.5,35.6,0.15,51.55,0.21,-0.95,0.00,11061.4,110.61
195,Exit long,2026-03-02 10:00:00,Close entry(s) order Long,48975,1,24187.5,298.1,1.23,314.05,1.30,-0.95,0.00,11359.5,113.60
195,Entry long,2026-03-02 01:00:00,Long,48375,1,24187.5,298.1,1.23,314.05,1.30,-0.95,0.00,11359.5,113.60
196,Exit short,2026-03-02 15:00:00,Session End,48930,1,24480,13.1,0.05,14.05,0.06,-0.95,0.00,11372.6,113.73
196,Entry short,2026-03-02 12:00:00,Short,48960,1,24480,13.1,0.05,14.05,0.06,-0.95,0.00,11372.6,113.73
197,Exit long,2026-03-03 05:00:00,Close entry(s) order Long,48240,1,24105,13.1,0.05,29.05,0.12,-0.95,0.00,11385.7,113.86
197,Entry long,2026-03-03 04:00:00,Long,48210,1,24105,13.1,0.05,29.05,0.12,-0.95,0.00,11385.7,113.86
198,Exit long,2026-03-03 12:00:00,Close entry(s) order Long,48630,1,23985,328.1,1.37,344.05,1.43,-0.95,0.00,11713.8,117.14
198,Entry long,2026-03-03 08:00:00,Long,47970,1,23985,328.1,1.37,344.05,1.43,-0.95,0.00,11713.8,117.14
199,Exit long,2026-03-04 03:00:00,Close entry(s) order Long,48615,1,24225,80.6,0.33,96.55,0.40,-0.95,0.00,11794.4,117.94
199,Entry long,2026-03-04 01:00:00,Long,48450,1,24225,80.6,0.33,96.55,0.40,-0.95,0.00,11794.4,117.94
200,Exit long,2026-03-04 10:00:00,Close entry(s) order Long,48840,1,24315,103.1,0.42,119.05,0.49,-0.95,0.00,11897.5,118.98
200,Entry long,2026-03-04 07:00:00,Long,48630,1,24315,103.1,0.42,119.05,0.49,-0.95,0.00,11897.5,118.98
201,Exit long,2026-03-05 03:00:00,Close entry(s) order Long,48675,1,24337.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,11895.6,118.96
201,Entry long,2026-03-05 01:00:00,Long,48675,1,24337.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,11895.6,118.96
202,Exit long,2026-03-05 15:00:00,Close entry(s) order Long,47970,1,23917.5,65.6,0.27,74.05,0.31,-0.95,0.00,11961.2,119.61
202,Entry long,2026-03-05 12:00:00,Long,47835,1,23917.5,65.6,0.27,74.05,0.31,-0.95,0.00,11961.2,119.61
203,Exit long,2026-03-06 09:00:00,Close entry(s) order Long,47430,1,23595,118.1,0.50,134.05,0.57,-0.95,0.00,12079.3,120.79
203,Entry long,2026-03-06 07:00:00,Long,47190,1,23595,118.1,0.50,134.05,0.57,-0.95,0.00,12079.3,120.79
204,Exit long,2026-03-08 23:00:00,Close entry(s) order Long,46680,1,23257.5,80.6,0.35,96.55,0.42,-0.95,0.00,12159.9,121.60
204,Entry long,2026-03-08 22:00:00,Long,46515,1,23257.5,80.6,0.35,96.55,0.42,-0.95,0.00,12159.9,121.60
205,Exit short,2026-03-09 07:00:00,Close entry(s) order Short,46875,1,23467.5,28.1,0.12,44.05,0.19,-5.45,-0.02,12188,121.88
205,Entry short,2026-03-09 04:00:00,Short,46935,1,23467.5,28.1,0.12,44.05,0.19,-5.45,-0.02,12188,121.88
206,Exit short,2026-03-09 11:00:00,Close entry(s) order Short,47100,1,23565,13.1,0.06,29.05,0.12,-0.95,0.00,12201.1,122.01
206,Entry short,2026-03-09 10:00:00,Short,47130,1,23565,13.1,0.06,29.05,0.12,-0.95,0.00,12201.1,122.01
207,Exit long,2026-03-10 03:00:00,Close entry(s) order Long,47895,1,23827.5,118.1,0.50,134.05,0.56,-0.95,0.00,12319.2,123.19
207,Entry long,2026-03-09 22:00:00,Long,47655,1,23827.5,118.1,0.50,134.05,0.56,-0.95,0.00,12319.2,123.19
208,Exit long,2026-03-10 11:00:00,Close entry(s) order Long,48120,1,23820,238.1,1.00,254.05,1.07,-0.95,0.00,12557.3,125.57
208,Entry long,2026-03-10 07:00:00,Long,47640,1,23820,238.1,1.00,254.05,1.07,-0.95,0.00,12557.3,125.57
209,Exit long,2026-03-11 04:00:00,Close entry(s) order Long,47805,1,23842.5,58.1,0.24,74.05,0.31,-0.95,0.00,12615.4,126.15
209,Entry long,2026-03-11 03:00:00,Long,47685,1,23842.5,58.1,0.24,74.05,0.31,-0.95,0.00,12615.4,126.15
210,Exit long,2026-03-11 10:00:00,Close entry(s) order Long,47400,1,23685,13.1,0.06,29.05,0.12,-0.95,0.00,12628.5,126.29
210,Entry long,2026-03-11 09:00:00,Long,47370,1,23685,13.1,0.06,29.05,0.12,-0.95,0.00,12628.5,126.29
211,Exit long,2026-03-12 03:00:00,Close entry(s) order Long,47190,1,23505,88.1,0.37,104.05,0.44,-0.95,0.00,12716.6,127.17
211,Entry long,2026-03-11 23:00:00,Long,47010,1,23505,88.1,0.37,104.05,0.44,-0.95,0.00,12716.6,127.17
212,Exit short,2026-03-13 01:00:00,Close entry(s) order Short,46635,1,23422.5,103.1,0.44,119.05,0.51,-0.95,0.00,12819.7,128.20
212,Entry short,2026-03-12 23:00:00,Short,46845,1,23422.5,103.1,0.44,119.05,0.51,-0.95,0.00,12819.7,128.20
213,Exit short,2026-03-13 11:00:00,Close entry(s) order Short,46680,1,23437.5,95.6,0.41,111.55,0.48,-0.95,0.00,12915.3,129.15
213,Entry short,2026-03-13 07:00:00,Short,46875,1,23437.5,95.6,0.41,111.55,0.48,-0.95,0.00,12915.3,129.15
214,Exit short,2026-03-16 01:00:00,Close entry(s) order Short,46740,1,23385,13.1,0.06,32.55,0.14,-3.45,-0.01,12928.4,129.28
214,Entry short,2026-03-16 00:30:00,Short,46770,1,23385,13.1,0.06,32.55,0.14,-3.45,-0.01,12928.4,129.28
215,Exit long,2026-03-16 06:48:00,Close entry(s) order Long,47085,1,23475,65.6,0.28,88.05,0.38,-0.95,0.00,12994,129.94
215,Entry long,2026-03-16 06:40:00,Long,46950,1,23475,65.6,0.28,88.05,0.38,-0.95,0.00,12994,129.94
216,Exit short,2026-03-16 07:19:00,Close entry(s) order Short,47145,1,23572.5,-1.9,-0.01,0,0.00,-8.45,-0.04,12992.1,129.92
216,Entry short,2026-03-16 07:18:00,Short,47145,1,23572.5,-1.9,-0.01,0,0.00,-8.45,-0.04,12992.1,129.92
217,Exit long,2026-03-16 08:04:00,Close entry(s) order Long,47055,1,23490,35.6,0.15,51.55,0.22,-0.95,0.00,13027.7,130.28
217,Entry long,2026-03-16 07:54:00,Long,46980,1,23490,35.6,0.15,51.55,0.22,-0.95,0.00,13027.7,130.28
218,Exit short,2026-03-16 09:39:00,Close entry(s) order Short,46905,1,23490,35.6,0.15,56.55,0.24,-0.95,0.00,13063.3,130.63
218,Entry short,2026-03-16 09:21:00,Short,46980,1,23490,35.6,0.15,56.55,0.24,-0.95,0.00,13063.3,130.63
219,Exit long,2026-03-16 11:11:00,Close entry(s) order Long,46980,1,23482.5,5.6,0.02,21.55,0.09,-0.95,0.00,13068.9,130.69
219,Entry long,2026-03-16 11:07:00,Long,46965,1,23482.5,5.6,0.02,21.55,0.09,-0.95,0.00,13068.9,130.69
220,Exit long,2026-03-16 22:45:00,Close entry(s) order Long,47175,1,23595,-9.4,-0.04,9.55,0.04,-8.45,-0.04,13059.5,130.60
220,Entry long,2026-03-16 22:44:00,Long,47190,1,23595,-9.4,-0.04,9.55,0.04,-8.45,-0.04,13059.5,130.60
221,Exit short,2026-03-16 23:21:00,Close entry(s) order Short,47040,1,23580,58.1,0.25,74.05,0.31,-0.95,0.00,13117.6,131.18
221,Entry short,2026-03-16 22:47:00,Short,47160,1,23580,58.1,0.25,74.05,0.31,-0.95,0.00,13117.6,131.18
222,Exit long,2026-03-17 05:04:00,Close entry(s) order Long,47265,1,23610,20.6,0.09,34.55,0.15,-0.95,0.00,13138.2,131.38
222,Entry long,2026-03-17 03:59:00,Long,47220,1,23610,20.6,0.09,34.55,0.15,-0.95,0.00,13138.2,131.38
223,Exit short,2026-03-17 07:42:00,Close entry(s) order Short,47475,1,23730,-9.4,-0.04,0,0.00,-8.45,-0.04,13128.8,131.29
223,Entry short,2026-03-17 07:41:00,Short,47460,1,23730,-9.4,-0.04,0,0.00,-8.45,-0.04,13128.8,131.29
224,Exit long,2026-03-17 08:01:00,Close entry(s) order Long,47535,1,23745,20.6,0.09,36.55,0.15,-0.95,0.00,13149.4,131.49
224,Entry long,2026-03-17 07:42:00,Long,47490,1,23745,20.6,0.09,36.55,0.15,-0.95,0.00,13149.4,131.49
225,Exit short,2026-03-17 08:45:00,Close entry(s) order Short,47400,1,23730,28.1,0.12,50.05,0.21,-12.45,-0.05,13177.5,131.78
225,Entry short,2026-03-17 08:32:00,Short,47460,1,23730,28.1,0.12,50.05,0.21,-12.45,-0.05,13177.5,131.78
226,Exit long,2026-03-17 11:06:00,Close entry(s) order Long,47415,1,23707.5,-1.9,-0.01,7.05,0.03,-8.45,-0.04,13175.6,131.76
226,Entry long,2026-03-17 11:01:00,Long,47415,1,23707.5,-1.9,-0.01,7.05,0.03,-8.45,-0.04,13175.6,131.76
227,Exit short,2026-03-18 04:26:00,Close entry(s) order Short,47565,1,23782.5,-1.9,-0.01,13.55,0.06,-8.45,-0.04,13173.7,131.74
227,Entry short,2026-03-18 04:18:00,Short,47565,1,23782.5,-1.9,-0.01,13.55,0.06,-8.45,-0.04,13173.7,131.74
228,Exit long,2026-03-18 06:30:00,Close entry(s) order Long,47100,1,23557.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13164.3,131.64
228,Entry long,2026-03-18 06:30:00,Long,47115,1,23557.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13164.3,131.64
229,Exit short,2026-03-18 06:31:00,Close entry(s) order Short,47100,1,23542.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,13154.9,131.55
229,Entry short,2026-03-18 06:30:00,Short,47085,1,23542.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,13154.9,131.55
230,Exit long,2026-03-18 07:00:00,Close entry(s) order Long,47130,1,23572.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13145.5,131.46
230,Entry long,2026-03-18 07:00:00,Long,47145,1,23572.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13145.5,131.46
231,Exit short,2026-03-18 07:07:00,Close entry(s) order Short,47085,1,23557.5,13.1,0.06,29.05,0.12,-0.95,0.00,13158.6,131.59
231,Entry short,2026-03-18 07:02:00,Short,47115,1,23557.5,13.1,0.06,29.05,0.12,-0.95,0.00,13158.6,131.59
232,Exit long,2026-03-18 08:02:00,Close entry(s) order Long,46950,1,23467.5,5.6,0.02,21.55,0.09,-0.95,0.00,13164.2,131.64
232,Entry long,2026-03-18 08:00:00,Long,46935,1,23467.5,5.6,0.02,21.55,0.09,-0.95,0.00,13164.2,131.64
233,Exit long,2026-03-18 09:34:00,Close entry(s) order Long,46890,1,23452.5,-9.4,-0.04,13.55,0.06,-8.45,-0.04,13154.8,131.55
233,Entry long,2026-03-18 09:33:00,Long,46905,1,23452.5,-9.4,-0.04,13.55,0.06,-8.45,-0.04,13154.8,131.55
234,Exit short,2026-03-18 10:56:00,Close entry(s) order Short,46875,1,23430,-9.4,-0.04,0,0.00,-8.45,-0.04,13145.4,131.45
234,Entry short,2026-03-18 10:51:00,Short,46860,1,23430,-9.4,-0.04,0,0.00,-8.45,-0.04,13145.4,131.45
235,Exit long,2026-03-18 11:15:00,Close entry(s) order Long,46890,1,23445,-1.9,-0.01,18.05,0.08,-0.95,0.00,13143.5,131.44
235,Entry long,2026-03-18 10:58:00,Long,46890,1,23445,-1.9,-0.01,18.05,0.08,-0.95,0.00,13143.5,131.44
236,Exit long,2026-03-18 23:29:00,Close entry(s) order Long,46530,1,23272.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,13134.1,131.34
236,Entry long,2026-03-18 23:17:00,Long,46545,1,23272.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,13134.1,131.34
237,Exit long,2026-03-19 01:25:00,Close entry(s) order Long,46470,1,23242.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13124.7,131.25
