Trade #,Type,Date and time,Signal,Price AUD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
168,Entry short,2025-04-23 13:00:00,[R001S rA:43 hA:26 PS:D CD:30],1.7694,1000,1769.4,0.18,0.02,1.04,0.09,-0.1,-0.01,358.34,35.83
169,Exit long,2025-04-24 02:00:00,[ExitL rA:58 hA:30 PS:U CD:30],1.7844,1000,1782,1.32,0.12,2.19,0.19,-0.1,-0.01,359.66,35.97
169,Entry long,2025-04-24 01:00:00,[R001L rA:53 hA:26 PS:U CD:30],1.782,1000,1782,1.32,0.12,2.19,0.19,-0.1,-0.01,359.66,35.97
170,Exit long,2025-04-24 06:00:00,[ExitL rA:50 hA:31 PS:U CD:30],1.7844,1000,1784.4,-0.2,-0.02,0.66,0.06,-0.1,-0.01,359.46,35.95
170,Entry long,2025-04-24 05:00:00,[R002L rA:45 hA:46 PS:D CD:30],1.7844,1000,1784.4,-0.2,-0.02,0.66,0.06,-0.1,-0.01,359.46,35.95
171,Exit short,2025-04-25 04:00:00,[ExitS rA:50 hA:40 PS:D CD:30],1.767,1000,1771.2,2.49,0.22,3.36,0.30,-0.1,-0.01,361.95,36.19
171,Entry short,2025-04-25 03:00:00,[R001S rA:43 hA:38 PS:D CD:30],1.7712,1000,1771.2,2.49,0.22,3.36,0.30,-0.1,-0.01,361.95,36.19
172,Exit short,2025-05-01 03:00:00,[ExitS rA:64 hA:32 PS:D CD:30],1.764,1000,1768.2,2.49,0.22,3.36,0.30,-0.1,-0.01,364.43,36.44
172,Entry short,2025-04-30 22:00:00,[R001S rA:49 hA:29 PS:D CD:30],1.7682,1000,1768.2,2.49,0.22,3.36,0.30,-0.1,-0.01,364.43,36.44
173,Exit short,2025-05-01 15:00:00,[ExitS rA:72 hA:37 PS:D CD:30],1.7688,1000,1771.2,1.33,0.12,2.2,0.19,-0.1,-0.01,365.77,36.58
173,Entry short,2025-05-01 14:00:00,[R001S rA:58 hA:26 PS:D CD:30],1.7712,1000,1771.2,1.33,0.12,2.2,0.19,-0.1,-0.01,365.77,36.58
174,Exit long,2025-05-02 14:00:00,[ExitL rA:46 hA:32 PS:U CD:30],1.7598,1000,1759.2,0.18,0.02,1.05,0.09,-0.1,-0.01,365.95,36.59
174,Entry long,2025-05-02 13:00:00,[R001L rA:43 hA:29 PS:U CD:30],1.7592,1000,1759.2,0.18,0.02,1.05,0.09,-0.1,-0.01,365.95,36.59
175,Exit short,2025-05-05 10:00:00,[ExitS rA:29 hA:24 PS:D CD:30],1.7484,1000,1747.8,-0.59,-0.05,0,0.00,-0.49,-0.04,365.36,36.54
175,Entry short,2025-05-05 10:00:00,[R001S rA:38 hA:27 PS:D CD:30],1.7478,1000,1747.8,-0.59,-0.05,0,0.00,-0.49,-0.04,365.36,36.54
176,Exit short,2025-05-08 06:00:00,[ExitS rA:43 hA:39 PS:D CD:30],1.7556,1000,1756.8,0.57,0.05,1.52,0.13,-0.1,-0.01,365.93,36.59
176,Entry short,2025-05-08 00:00:00,[R001S rA:42 hA:39 PS:D CD:30],1.7568,1000,1756.8,0.57,0.05,1.52,0.13,-0.1,-0.01,365.93,36.59
177,Exit short,2025-05-12 08:00:00,[ExitS rA:38 hA:24 PS:D CD:30],1.7352,1000,1741.8,4.03,0.36,4.9,0.44,-0.1,-0.01,369.96,37.00
177,Entry short,2025-05-12 07:00:00,[R001S rA:51 hA:25 PS:D CD:30],1.7418,1000,1741.8,4.03,0.36,4.9,0.44,-0.1,-0.01,369.96,37.00
178,Exit short,2025-05-13 12:00:00,[ExitS rA:67 hA:39 PS:D CD:30],1.7322,1000,1732.2,-0.2,-0.02,0.28,0.03,-0.48,-0.04,369.76,36.98
178,Entry short,2025-05-13 10:00:00,[R001S rA:42 hA:27 PS:D CD:30],1.7322,1000,1732.2,-0.2,-0.02,0.28,0.03,-0.48,-0.04,369.76,36.98
179,Exit long,2025-05-15 11:00:00,[ExitL rA:32 hA:31 PS:U CD:30],1.7466,1000,1744.2,1.34,0.12,2.21,0.20,-0.1,-0.01,371.1,37.11
179,Entry long,2025-05-15 08:00:00,[R001L rA:41 hA:31 PS:U CD:30],1.7442,1000,1744.2,1.34,0.12,2.21,0.20,-0.1,-0.01,371.1,37.11
180,Exit long,2025-05-20 15:00:00,[ExitL rA:54 hA:32 PS:U CD:30],1.7586,1000,1757.4,0.57,0.05,1.45,0.13,-0.1,-0.01,371.67,37.17
180,Entry long,2025-05-20 14:00:00,[R001L rA:43 hA:30 PS:U CD:30],1.7574,1000,1757.4,0.57,0.05,1.45,0.13,-0.1,-0.01,371.67,37.17
181,Exit long,2025-06-10 08:00:00,[ExitL rA:59 hA:28 PS:U CD:30],1.752,1000,1750.8,0.58,0.05,1.46,0.13,-0.1,-0.01,372.25,37.22
181,Entry long,2025-06-10 05:00:00,[R001L rA:53 hA:28 PS:U CD:30],1.7508,1000,1750.8,0.58,0.05,1.46,0.13,-0.1,-0.01,372.25,37.22
182,Exit long,2025-06-12 03:00:00,[ExitL rA:31 hA:25 PS:U CD:30],1.7724,1000,1765.8,4.08,0.36,4.97,0.43,-0.1,-0.01,376.33,37.63
182,Entry long,2025-06-11 19:00:00,[R001L rA:41 hA:25 PS:U CD:30],1.7658,1000,1765.8,4.08,0.36,4.97,0.43,-0.1,-0.01,376.33,37.63
183,Exit long,2025-06-12 13:00:00,[ExitL rA:73 hA:38 PS:U CD:30],1.779,1000,1779,-0.21,-0.02,0.68,0.06,-0.1,-0.01,376.12,37.61
183,Entry long,2025-06-12 09:00:00,[R001L rA:48 hA:26 PS:U CD:30],1.779,1000,1779,-0.21,-0.02,0.68,0.06,-0.1,-0.01,376.12,37.61
184,Exit short,2025-06-13 06:00:00,[ExitS rA:43 hA:29 PS:D CD:30],1.7814,1000,1781.4,-0.21,-0.02,0.68,0.06,-0.1,-0.01,375.91,37.59
184,Entry short,2025-06-13 03:00:00,[R001S rA:42 hA:29 PS:D CD:30],1.7814,1000,1781.4,-0.21,-0.02,0.68,0.06,-0.1,-0.01,375.91,37.59
185,Exit long,2025-06-22 22:00:00,[ExitL rA:70 hA:51 PS:U CD:30],1.785,1000,1784.4,0.18,0.02,1.06,0.09,-0.1,-0.01,376.09,37.61
185,Entry long,2025-06-20 16:00:00,[R001L rA:70 hA:49 PS:U CD:30],1.7844,1000,1784.4,0.18,0.02,1.06,0.09,-0.1,-0.01,376.09,37.61
186,Exit long,2025-06-23 12:00:00,[ExitL rA:50 hA:30 PS:U CD:30],1.7964,1000,1794.6,0.95,0.08,1.83,0.16,-0.1,-0.01,377.04,37.70
186,Entry long,2025-06-23 09:00:00,[R001L rA:43 hA:30 PS:U CD:30],1.7946,1000,1794.6,0.95,0.08,1.83,0.16,-0.1,-0.01,377.04,37.70
187,Exit short,2025-06-24 07:00:00,[ExitS rA:36 hA:51 PS:D CD:30],1.7844,1000,1785.6,0.57,0.05,1.45,0.13,-0.1,-0.01,377.61,37.76
187,Entry short,2025-06-24 06:00:00,[R001S rA:43 hA:51 PS:D CD:30],1.7856,1000,1785.6,0.57,0.05,1.45,0.13,-0.1,-0.01,377.61,37.76
188,Exit long,2025-07-07 06:00:00,[ExitL rA:53 hA:53 PS:U CD:30],1.8072,1000,1807.2,-0.21,-0.02,0.68,0.06,-0.11,-0.01,377.4,37.74
188,Entry long,2025-07-07 04:00:00,[R001L rA:52 hA:52 PS:U CD:30],1.8072,1000,1807.2,-0.21,-0.02,0.68,0.06,-0.11,-0.01,377.4,37.74
189,Exit long,2025-07-09 02:00:00,[ExitL rA:58 hA:27 PS:U CD:30],1.7958,1000,1795.2,0.18,0.02,1.01,0.09,-0.1,-0.01,377.58,37.76
189,Entry long,2025-07-08 19:00:00,[R001L rA:53 hA:27 PS:U CD:30],1.7952,1000,1795.2,0.18,0.02,1.01,0.09,-0.1,-0.01,377.58,37.76
190,Exit short,2025-07-10 21:00:00,[ExitS rA:49 hA:34 PS:D CD:30],1.7766,1000,1783.2,4.14,0.35,4.99,0.43,-0.1,-0.01,381.72,38.17
190,Entry short,2025-07-10 14:00:00,[R001S rA:42 hA:34 PS:D CD:30],1.7832,1000,1783.2,4.14,0.35,4.99,0.43,-0.1,-0.01,381.72,38.17
191,Exit long,2025-07-11 10:00:00,[ExitL rA:34 hA:25 PS:U CD:30],1.7766,1000,1776.6,-0.21,-0.02,0.69,0.06,-0.11,-0.01,381.51,38.15
191,Entry long,2025-07-11 08:00:00,[R001L rA:41 hA:25 PS:U CD:30],1.7766,1000,1776.6,-0.21,-0.02,0.69,0.06,-0.11,-0.01,381.51,38.15
192,Exit long,2025-07-17 03:00:00,[ExitL rA:37 hA:48 PS:U CD:30],1.7922,1000,1791,0.57,0.05,1.46,0.12,-0.11,-0.01,382.08,38.21
192,Entry long,2025-07-17 02:00:00,[R001L rA:45 hA:48 PS:U CD:30],1.791,1000,1791,0.57,0.05,1.46,0.12,-0.11,-0.01,382.08,38.21
193,Exit short,2025-07-23 12:00:00,[ExitS rA:69 hA:39 PS:D CD:30],1.7784,1000,1779,0.18,0.02,1.08,0.09,-0.1,-0.01,382.26,38.23
193,Entry short,2025-07-23 11:00:00,[R001S rA:43 hA:29 PS:D CD:30],1.779,1000,1779,0.18,0.02,1.08,0.09,-0.1,-0.01,382.26,38.23
194,Exit long,2025-07-29 11:00:00,[ExitL rA:54 hA:25 PS:U CD:30],1.7766,1000,1776,0.18,0.02,1.07,0.09,-0.1,-0.01,382.45,38.24
194,Entry long,2025-07-29 09:00:00,[R001L rA:44 hA:25 PS:U CD:30],1.776,1000,1776,0.18,0.02,1.07,0.09,-0.1,-0.01,382.45,38.24
195,Exit long,2025-08-03 22:00:00,[ExitL rA:43 hA:27 PS:U CD:30],1.7922,1000,1785,4.45,0.39,5.33,0.46,-0.1,-0.01,386.9,38.69
195,Entry long,2025-08-01 13:00:00,[R001L rA:52 hA:27 PS:U CD:30],1.785,1000,1785,4.45,0.39,5.33,0.46,-0.1,-0.01,386.9,38.69
196,Exit long,2025-08-20 04:00:00,[ExitL rA:70 hA:34 PS:U CD:30],1.8066,1000,1806,0.18,0.02,1.06,0.09,-0.1,-0.01,387.07,38.71
196,Entry long,2025-08-20 02:00:00,[R001L rA:42 hA:26 PS:U CD:30],1.806,1000,1806,0.18,0.02,1.06,0.09,-0.1,-0.01,387.07,38.71
197,Exit long,2025-08-21 10:00:00,[ExitL rA:47 hA:31 PS:U CD:30],1.8138,1000,1812.6,0.56,0.05,1.44,0.12,-0.1,-0.01,387.64,38.76
197,Entry long,2025-08-21 07:00:00,[R002L rA:47 hA:31 PS:U CD:30],1.8126,1000,1812.6,0.56,0.05,1.44,0.12,-0.1,-0.01,387.64,38.76
198,Exit short,2025-08-26 00:00:00,[ExitS rA:64 hA:29 PS:D CD:30],1.7934,1000,1798.8,3.29,0.28,4.37,0.37,-0.11,-0.01,390.93,39.09
198,Entry short,2025-08-25 15:00:00,[R001S rA:57 hA:27 PS:D CD:30],1.7988,1000,1798.8,3.29,0.28,4.37,0.37,-0.11,-0.01,390.93,39.09
199,Exit short,2025-08-27 20:00:00,[ExitS rA:63 hA:33 PS:D CD:30],1.788,1000,1787.4,-0.6,-0.05,0.29,0.02,-0.51,-0.04,390.33,39.03
199,Entry short,2025-08-27 18:00:00,[R001S rA:42 hA:29 PS:D CD:30],1.7874,1000,1787.4,-0.6,-0.05,0.29,0.02,-0.51,-0.04,390.33,39.03
200,Exit short,2025-09-10 21:00:00,[ExitS rA:45 hA:38 PS:D CD:30],1.7688,1000,1771.2,1.38,0.12,2.27,0.19,-0.1,-0.01,391.7,39.17
200,Entry short,2025-09-10 12:00:00,[R001S rA:42 hA:38 PS:D CD:30],1.7712,1000,1771.2,1.38,0.12,2.27,0.19,-0.1,-0.01,391.7,39.17
201,Exit long,2025-09-15 00:00:00,[ExitL rA:44 hA:47 PS:U CD:30],1.764,1000,1762.8,0.59,0.05,1.6,0.14,-0.11,-0.01,392.29,39.23
201,Entry long,2025-09-12 10:00:00,[R001L rA:41 hA:29 PS:U CD:30],1.7628,1000,1762.8,0.59,0.05,1.6,0.14,-0.11,-0.01,392.29,39.23
202,Exit long,2025-09-17 10:00:00,[ExitL rA:45 hA:50 PS:U CD:30],1.7754,1000,1774.8,0.19,0.02,1.1,0.09,-0.34,-0.03,392.48,39.25
202,Entry long,2025-09-16 18:00:00,[R001L rA:61 hA:50 PS:U CD:30],1.7748,1000,1774.8,0.19,0.02,1.1,0.09,-0.34,-0.03,392.48,39.25
203,Exit long,2025-09-18 05:00:00,[ExitL rA:50 hA:31 PS:U CD:30],1.7784,1000,1777.2,0.59,0.05,1.09,0.09,-0.11,-0.01,393.06,39.31
203,Entry long,2025-09-18 00:00:00,[R002L rA:47 hA:45 PS:U CD:30],1.7772,1000,1777.2,0.59,0.05,1.09,0.09,-0.11,-0.01,393.06,39.31
204,Exit long,2025-09-23 06:00:00,[ExitL rA:41 hA:33 PS:U CD:30],1.791,1000,1791.6,-0.61,-0.05,0,0.00,-0.5,-0.04,392.46,39.25
204,Entry long,2025-09-23 05:00:00,[R001L rA:43 hA:31 PS:U CD:30],1.7916,1000,1791.6,-0.61,-0.05,0,0.00,-0.5,-0.04,392.46,39.25
205,Exit long,2025-10-01 00:00:00,[ExitL rA:44 hA:41 PS:U CD:30],1.7754,1000,1775.4,-0.21,-0.02,0,0.00,-0.5,-0.04,392.25,39.22
205,Entry long,2025-09-30 18:00:00,[R001L rA:43 hA:40 PS:U CD:30],1.7754,1000,1775.4,-0.21,-0.02,0,0.00,-0.5,-0.04,392.25,39.22
206,Exit long,2025-10-06 21:00:00,[ExitL rA:41 hA:27 PS:U CD:30],1.77,1000,1769.4,0.19,0.02,0.69,0.06,-0.88,-0.08,392.43,39.24
206,Entry long,2025-10-06 14:00:00,[R001L rA:43 hA:27 PS:U CD:30],1.7694,1000,1769.4,0.19,0.02,0.69,0.06,-0.88,-0.08,392.43,39.24
207,Exit long,2025-10-10 18:00:00,[ExitL rA:38 hA:27 PS:U CD:30],1.7892,1000,1774.2,9.62,0.83,10.12,0.87,-0.1,-0.01,402.05,40.21
207,Entry long,2025-10-10 15:00:00,[R001L rA:44 hA:27 PS:U CD:30],1.7742,1000,1774.2,9.62,0.83,10.12,0.87,-0.1,-0.01,402.05,40.21
208,Exit long,2025-10-12 21:00:00,[ExitL rA:84 hA:49 PS:U CD:30],1.7934,1000,1791,1.34,0.12,2.25,0.19,-0.11,-0.01,403.4,40.34
208,Entry long,2025-10-10 20:00:00,[R001L rA:44 hA:29 PS:U CD:30],1.791,1000,1791,1.34,0.12,2.25,0.19,-0.11,-0.01,403.4,40.34
209,Exit short,2025-10-14 00:00:00,[ExitS rA:58 hA:34 PS:D CD:30],1.7754,1000,1779.6,2.53,0.22,3.03,0.26,-0.1,-0.01,405.93,40.59
209,Entry short,2025-10-13 07:00:00,[R001S rA:46 hA:29 PS:D CD:30],1.7796,1000,1779.6,2.53,0.22,3.03,0.26,-0.1,-0.01,405.93,40.59
210,Exit long,2025-10-14 09:00:00,[ExitL rA:85 hA:58 PS:U CD:30],1.7898,1000,1785,2.92,0.25,3.41,0.29,-0.1,-0.01,408.84,40.88
210,Entry long,2025-10-14 04:00:00,[R001L rA:84 hA:53 PS:U CD:30],1.785,1000,1785,2.92,0.25,3.41,0.29,-0.1,-0.01,408.84,40.88
211,Exit long,2025-10-16 05:00:00,[ExitL rA:57 hA:30 PS:U CD:30],1.7964,1000,1795.8,0.18,0.02,1.07,0.09,-0.11,-0.01,409.02,40.90
211,Entry long,2025-10-16 00:00:00,[R001L rA:42 hA:27 PS:U CD:30],1.7958,1000,1795.8,0.18,0.02,1.07,0.09,-0.11,-0.01,409.02,40.90
212,Exit long,2025-10-17 06:00:00,[ExitL rA:50 hA:29 PS:U CD:30],1.8096,1000,1802.4,4.46,0.38,4.95,0.42,-0.11,-0.01,413.48,41.35
212,Entry long,2025-10-16 22:00:00,[R001L rA:43 hA:27 PS:U CD:30],1.8024,1000,1802.4,4.46,0.38,4.95,0.42,-0.11,-0.01,413.48,41.35
213,Exit short,2025-10-17 13:00:00,[ExitS rA:56 hA:37 PS:D CD:30],1.8024,1000,1804.2,0.96,0.08,1.45,0.12,-0.11,-0.01,414.44,41.44
213,Entry short,2025-10-17 11:00:00,[R001S rA:48 hA:39 PS:D CD:30],1.8042,1000,1804.2,0.96,0.08,1.45,0.12,-0.11,-0.01,414.44,41.44
214,Exit short,2025-10-21 03:00:00,[ExitS rA:41 hA:43 PS:D CD:30],1.7874,1000,1792.2,2.92,0.25,3.8,0.33,-0.1,-0.01,417.36,41.74
214,Entry short,2025-10-20 14:00:00,[R001S rA:42 hA:43 PS:D CD:30],1.7922,1000,1792.2,2.92,0.25,3.8,0.33,-0.1,-0.01,417.36,41.74
215,Exit short,2025-10-27 13:00:00,[ExitS rA:56 hA:37 PS:D CD:30],1.776,1000,1775.4,-0.6,-0.05,0.3,0.03,-0.49,-0.04,416.76,41.68
215,Entry short,2025-10-27 11:00:00,[R001S rA:48 hA:35 PS:D CD:30],1.7754,1000,1775.4,-0.6,-0.05,0.3,0.03,-0.49,-0.04,416.76,41.68
216,Exit short,2025-10-28 00:00:00,[ExitS rA:43 hA:27 PS:D CD:30],1.7766,1000,1776,-0.6,-0.05,0.36,0.03,-0.49,-0.04,416.15,41.62
216,Entry short,2025-10-27 16:00:00,[R002S rA:60 hA:55 PS:D CD:30],1.776,1000,1776,-0.6,-0.05,0.36,0.03,-0.49,-0.04,416.15,41.62
217,Exit short,2025-10-29 08:00:00,[ExitS rA:41 hA:29 PS:D CD:30],1.761,1000,1765.2,2.56,0.22,3.81,0.33,-0.1,-0.01,418.71,41.87
217,Entry short,2025-10-29 03:00:00,[R001S rA:42 hA:27 PS:D CD:30],1.7652,1000,1765.2,2.56,0.22,3.81,0.33,-0.1,-0.01,418.71,41.87
218,Exit long,2025-10-29 17:00:00,[ExitL rA:67 hA:43 PS:U CD:30],1.7628,1000,1763.4,-0.6,-0.05,0.29,0.03,-0.5,-0.04,418.11,41.81
218,Entry long,2025-10-29 15:00:00,[R002L rA:41 hA:32 PS:U CD:30],1.7634,1000,1763.4,-0.6,-0.05,0.29,0.03,-0.5,-0.04,418.11,41.81
219,Exit long,2025-11-05 02:00:00,[ExitL rA:45 hA:50 PS:U CD:30],1.7748,1000,1775.4,-0.6,-0.05,0.29,0.02,-0.49,-0.04,417.51,41.75
219,Entry long,2025-11-05 01:00:00,[R001L rA:42 hA:33 PS:U CD:30],1.7754,1000,1775.4,-0.6,-0.05,0.29,0.02,-0.49,-0.04,417.51,41.75
220,Exit long,2025-11-06 17:00:00,[ExitL rA:45 hA:27 PS:U CD:30],1.7826,1000,1779,2.13,0.18,3.02,0.26,-0.1,-0.01,419.64,41.96
220,Entry long,2025-11-06 15:00:00,[R001L rA:43 hA:26 PS:U CD:30],1.779,1000,1779,2.13,0.18,3.02,0.26,-0.1,-0.01,419.64,41.96
221,Exit short,2025-11-10 17:00:00,[ExitS rA:71 hA:47 PS:D CD:30],1.7706,1000,1785,9.14,0.79,9.79,0.84,-0.1,-0.01,428.79,42.88
221,Entry short,2025-11-07 18:00:00,[R001S rA:55 hA:41 PS:D CD:30],1.785,1000,1785,9.14,0.79,9.79,0.84,-0.1,-0.01,428.79,42.88
222,Exit short,2025-11-11 03:00:00,[ExitS rA:58 hA:31 PS:D CD:30],1.7694,1000,1768.8,-0.6,-0.05,0.39,0.03,-0.5,-0.04,428.19,42.82
222,Entry short,2025-11-11 02:00:00,[R001S rA:40 hA:40 PS:D CD:30],1.7688,1000,1768.8,-0.6,-0.05,0.39,0.03,-0.5,-0.04,428.19,42.82
223,Exit short,2025-11-14 04:00:00,[ExitS rA:59 hA:31 PS:D CD:30],1.7796,1000,1779,-0.6,-0.05,0,0.00,-0.5,-0.04,427.59,42.76
223,Entry short,2025-11-14 04:00:00,[R001S rA:59 hA:31 PS:D CD:30],1.779,1000,1779,-0.6,-0.05,0,0.00,-0.5,-0.04,427.59,42.76
224,Exit short,2025-11-18 14:00:00,[ExitS rA:46 hA:25 PS:D CD:30],1.7832,1000,1786.2,1.74,0.15,2.99,0.26,-0.1,-0.01,429.32,42.93
224,Entry short,2025-11-18 08:00:00,[R001S rA:48 hA:25 PS:D CD:30],1.7862,1000,1786.2,1.74,0.15,2.99,0.26,-0.1,-0.01,429.32,42.93
225,Exit short,2025-11-28 04:00:00,[ExitS rA:30 hA:23 PS:D CD:30],1.7736,1000,1773.6,-0.21,-0.02,0.68,0.06,-0.1,-0.01,429.12,42.91
225,Entry short,2025-11-28 01:00:00,[R001S rA:39 hA:26 PS:D CD:30],1.7736,1000,1773.6,-0.21,-0.02,0.68,0.06,-0.1,-0.01,429.12,42.91
226,Exit short,2025-12-01 00:00:00,[ExitS rA:55 hA:28 PS:D CD:30],1.7724,1000,1771.8,-0.6,-0.05,0.29,0.02,-0.5,-0.04,428.51,42.85
226,Entry short,2025-11-30 23:00:00,[R002S rA:42 hA:29 PS:D CD:30],1.7718,1000,1771.8,-0.6,-0.05,0.29,0.02,-0.5,-0.04,428.51,42.85
227,Exit short,2025-12-07 22:00:00,[ExitS rA:45 hA:34 PS:D CD:30],1.755,1000,1757.4,1.38,0.12,2.62,0.22,-0.1,-0.01,429.9,42.99
227,Entry short,2025-12-05 10:00:00,[R001S rA:54 hA:25 PS:D CD:30],1.7574,1000,1757.4,1.38,0.12,2.62,0.22,-0.1,-0.01,429.9,42.99
228,Exit long,2025-12-16 03:00:00,[ExitL rA:63 hA:29 PS:U CD:30],1.773,1000,1770,1.78,0.15,2.68,0.23,-0.11,-0.01,431.68,43.17
228,Entry long,2025-12-16 00:00:00,[R001L rA:47 hA:27 PS:U CD:30],1.77,1000,1770,1.78,0.15,2.68,0.23,-0.11,-0.01,431.68,43.17
229,Exit short,2025-12-24 18:00:00,[ExitS rA:54 hA:48 PS:D CD:30],1.7562,1000,1764,5.02,0.42,5.93,0.50,-0.11,-0.01,436.69,43.67
229,Entry short,2025-12-23 08:00:00,[R001S rA:42 hA:45 PS:D CD:30],1.764,1000,1764,5.02,0.42,5.93,0.50,-0.11,-0.01,436.69,43.67
230,Exit short,2025-12-29 06:00:00,[ExitS rA:66 hA:36 PS:D CD:30],1.752,1000,1751.4,-0.61,-0.05,0.69,0.06,-0.51,-0.04,436.08,43.61
230,Entry short,2025-12-29 06:00:00,[R001S rA:42 hA:27 PS:D CD:30],1.7514,1000,1751.4,-0.61,-0.05,0.69,0.06,-0.51,-0.04,436.08,43.61
231,Exit short,2026-01-06 08:00:00,[ExitS rA:62 hA:44 PS:D CD:30],1.7436,1000,1743.6,-0.21,-0.02,0.7,0.06,-0.11,-0.01,435.87,43.59
231,Entry short,2026-01-06 06:00:00,[R001S rA:62 hA:44 PS:D CD:30],1.7436,1000,1743.6,-0.21,-0.02,0.7,0.06,-0.11,-0.01,435.87,43.59
232,Exit long,2026-01-07 18:00:00,[ExitL rA:55 hA:37 PS:U CD:30],1.7364,1000,1732.2,2.62,0.22,3.59,0.31,-0.11,-0.01,438.49,43.85
232,Entry long,2026-01-07 07:00:00,[R001L rA:42 hA:32 PS:U CD:30],1.7322,1000,1732.2,2.62,0.22,3.59,0.31,-0.11,-0.01,438.49,43.85
233,Exit short,2026-01-09 06:00:00,[ExitS rA:44 hA:29 PS:D CD:30],1.7406,1000,1741.2,0.19,0.02,1.1,0.09,-0.11,-0.01,438.68,43.87
233,Entry short,2026-01-08 17:00:00,[R001S rA:42 hA:29 PS:D CD:30],1.7412,1000,1741.2,0.19,0.02,1.1,0.09,-0.11,-0.01,438.68,43.87
234,Exit short,2026-01-22 11:00:00,[ExitS rA:35 hA:35 PS:D CD:30],1.719,1000,1725.6,4.25,0.36,5.45,0.47,-0.11,-0.01,442.93,44.29
234,Entry short,2026-01-22 00:00:00,[R001S rA:43 hA:37 PS:D CD:30],1.7256,1000,1725.6,4.25,0.36,5.45,0.47,-0.11,-0.01,442.93,44.29
235,Exit short,2026-01-23 13:00:00,[ExitS rA:70 hA:36 PS:D CD:30],1.7124,1000,1713,0.2,0.02,1.13,0.10,-0.11,-0.01,443.13,44.31
235,Entry short,2026-01-23 12:00:00,[R001S rA:51 hA:29 PS:D CD:30],1.713,1000,1713,0.2,0.02,1.13,0.10,-0.11,-0.01,443.13,44.31
236,Exit short,2026-01-28 23:00:00,[ExitS rA:57 hA:50 PS:D CD:30],1.6992,1000,1705.8,4.43,0.37,5.36,0.45,-0.11,-0.01,447.57,44.76
236,Entry short,2026-01-28 18:00:00,[R001S rA:56 hA:50 PS:D CD:30],1.7058,1000,1705.8,4.43,0.37,5.36,0.45,-0.11,-0.01,447.57,44.76
237,Exit short,2026-01-29 07:00:00,[ExitS rA:68 hA:53 PS:D CD:30],1.692,1000,1693.8,1.05,0.09,2,0.17,-0.11,-0.01,448.62,44.86
237,Entry short,2026-01-29 04:00:00,[R001S rA:43 hA:43 PS:D CD:30],1.6938,1000,1693.8,1.05,0.09,2,0.17,-0.11,-0.01,448.62,44.86
238,Exit long,2026-01-29 16:00:00,[ExitL rA:40 hA:51 PS:U CD:30],1.7082,1000,1705.2,1.9,0.16,2.85,0.24,-0.11,-0.01,450.51,45.05
238,Entry long,2026-01-29 15:00:00,[R001L rA:65 hA:52 PS:U CD:30],1.7052,1000,1705.2,1.9,0.16,2.85,0.24,-0.11,-0.01,450.51,45.05
239,Exit short,2026-02-03 04:00:00,[ExitS rA:65 hA:58 PS:D CD:30],1.683,1000,1692.6,6.46,0.55,7.4,0.63,-0.11,-0.01,456.97,45.70
239,Entry short,2026-02-03 03:00:00,[R001S rA:60 hA:55 PS:D CD:30],1.6926,1000,1692.6,6.46,0.55,7.4,0.63,-0.11,-0.01,456.97,45.70
240,Exit short,2026-02-03 08:00:00,[ExitS rA:77 hA:46 PS:D CD:30],1.6794,1000,1680.6,0.62,0.05,1.56,0.13,-0.11,-0.01,457.6,45.76
240,Entry short,2026-02-03 07:00:00,[R001S rA:57 hA:32 PS:D CD:30],1.6806,1000,1680.6,0.62,0.05,1.56,0.13,-0.11,-0.01,457.6,45.76
241,Exit long,2026-02-06 01:00:00,[ExitL rA:58 hA:34 PS:U CD:30],1.7016,1000,1701,0.2,0.02,1.14,0.10,-0.11,-0.01,457.8,45.78
241,Entry long,2026-02-05 23:00:00,[R001L rA:43 hA:33 PS:U CD:30],1.701,1000,1701,0.2,0.02,1.14,0.10,-0.11,-0.01,457.8,45.78
242,Exit short,2026-02-08 23:00:00,[ExitS rA:62 hA:51 PS:D CD:30],1.6842,1000,1686,1.05,0.09,1.56,0.13,-0.11,-0.01,458.85,45.89
242,Entry short,2026-02-06 16:00:00,[R001S rA:61 hA:51 PS:D CD:30],1.686,1000,1686,1.05,0.09,1.56,0.13,-0.11,-0.01,458.85,45.89
243,Exit long,2026-02-09 11:00:00,[ExitL rA:49 hA:34 PS:U CD:30],1.6878,1000,1683.6,2.73,0.23,3.68,0.31,-0.11,-0.01,461.58,46.16
243,Entry long,2026-02-09 07:00:00,[R002L rA:49 hA:50 PS:U CD:30],1.6836,1000,1683.6,2.73,0.23,3.68,0.31,-0.11,-0.01,461.58,46.16
244,Exit short,2026-02-11 04:00:00,[ExitS rA:61 hA:30 PS:D CD:30],1.6728,1000,1673.4,0.21,0.02,1.17,0.10,-0.11,-0.01,461.8,46.18
244,Entry short,2026-02-11 03:00:00,[R001S rA:53 hA:28 PS:D CD:30],1.6734,1000,1673.4,0.21,0.02,1.17,0.10,-0.11,-0.01,461.8,46.18
