Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
163,Exit short,2026-03-19 09:22:00,Close entry(s) order Short,46170,1,23092.5,5.6,0.02,14.05,0.06,-0.95,0.00,10242.8,102.43
163,Entry short,2026-03-19 09:15:00,Short,46185,1,23092.5,5.6,0.02,14.05,0.06,-0.95,0.00,10242.8,102.43
164,Exit long,2026-03-19 12:07:00,Close entry(s) order Long,46515,1,23092.5,163.1,0.71,179.05,0.78,-0.95,0.00,10405.9,104.06
164,Entry long,2026-03-19 11:57:00,Long,46185,1,23092.5,163.1,0.71,179.05,0.78,-0.95,0.00,10405.9,104.06
165,Exit long,2026-03-20 04:03:00,Close entry(s) order Long,46155,1,23062.5,13.1,0.06,28.05,0.12,-0.95,0.00,10419,104.19
165,Entry long,2026-03-20 03:36:00,Long,46125,1,23062.5,13.1,0.06,28.05,0.12,-0.95,0.00,10419,104.19
166,Exit short,2026-03-20 08:33:00,Close entry(s) order Short,46020,1,23047.5,35.6,0.15,51.55,0.22,-0.95,0.00,10454.6,104.55
166,Entry short,2026-03-20 08:25:00,Short,46095,1,23047.5,35.6,0.15,51.55,0.22,-0.95,0.00,10454.6,104.55
167,Exit long,2026-03-20 12:48:00,Close entry(s) order Long,45780,1,22890,-1.9,-0.01,14.05,0.06,-0.95,0.00,10452.7,104.53
167,Entry long,2026-03-20 12:44:00,Long,45780,1,22890,-1.9,-0.01,14.05,0.06,-0.95,0.00,10452.7,104.53
168,Exit short,2026-03-23 04:13:00,Close entry(s) order Short,47010,1,23512.5,5.6,0.02,21.55,0.09,-0.95,0.00,10458.3,104.58
168,Entry short,2026-03-23 04:12:00,Short,47025,1,23512.5,5.6,0.02,21.55,0.09,-0.95,0.00,10458.3,104.58
169,Exit short,2026-03-23 04:47:00,Close entry(s) order Short,46560,1,23475,193.1,0.82,209.05,0.89,-0.95,0.00,10651.4,106.51
169,Entry short,2026-03-23 04:37:00,Short,46950,1,23475,193.1,0.82,209.05,0.89,-0.95,0.00,10651.4,106.51
170,Exit long,2026-03-23 05:07:00,Close entry(s) order Long,46515,1,23265,-9.4,-0.04,0,0.00,-8.45,-0.04,10642,106.42
